Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S22 Log Mag(dB),S31 Log Mag(dB),S32 Log Mag(dB),S33 Log Mag(dB),S11 Phase(deg),S21 Phase(deg),S22 Phase(deg),S31 Phase(deg),S32 Phase(deg),S33 Phase(deg)
1914000000,-16.48826538,-3.1909525,-15.552119,-3.2224681,-18.588127,-15.972495,147.51967,-178.34003,-35.207912,-178.59067,-247.97838,-40.289318
1915000000,-16.49101271,-3.1996582,-15.524923,-3.22721,-18.56757,-15.946171,148.78537,-178.41707,-35.223328,-178.56052,-247.92038,-40.356701
1916000000,-16.49373815,-3.2098649,-15.527123,-3.2430036,-18.602423,-15.953235,149.72087,-178.35974,-35.207699,-178.60509,-247.98073,-40.46735
1917000000,-16.49644162,-3.2041874,-15.525607,-3.2379956,-18.615789,-15.929625,149.85855,-178.53461,-35.130272,-178.81996,-248.01511,-40.450684
1918000000,-16.49912307,-3.2001424,-15.516481,-3.2327237,-18.647757,-15.93257,149.76903,-178.63777,-35.335514,-178.88007,-248.16728,-40.483227
1919000000,-16.50178242,-3.218955,-15.530817,-3.2432601,-18.672583,-15.953813,151.43004,-178.8622,-35.51152,-179.03395,-248.24989,-40.811642
1920000000,-16.50441962,-3.2108648,-15.518669,-3.2455845,-18.67605,-15.936496,152.49612,-178.73218,-35.714413,-179.04933,-248.29558,-40.94791
1921000000,-16.5070346,-3.2164497,-15.538709,-3.2760153,-18.676201,-15.936584,152.03709,-179.05417,-35.520485,-179.19981,-248.41434,-40.776783
1922000000,-16.50962729,-3.1972477,-15.500296,-3.2476583,-18.699543,-15.91112,151.75606,-179.12491,-35.932259,-179.35693,-248.64845,-41.038334
1923000000,-16.51219764,-3.1937897,-15.517476,-3.2214456,-18.720757,-15.930653,153.76842,-179.08958,-35.871174,-179.4234,-248.61739,-41.099003
1924000000,-16.51474558,-3.1955962,-15.500634,-3.2532532,-18.73996,-15.887235,154.45235,-179.12898,-35.907085,-179.43604,-248.59451,-41.207443
1925000000,-16.51727105,-3.2109246,-15.528752,-3.2467198,-18.750189,-15.920996,154.24977,-179.2466,-35.998726,-179.51341,-248.81636,-41.190388
1926000000,-16.51977399,-3.1866767,-15.513323,-3.2357538,-18.768757,-15.900318,153.85896,-179.42014,-35.931179,-179.71327,-248.9648,-41.237988
1927000000,-16.52225434,-3.218452,-15.531176,-3.2440617,-18.798424,-15.917455,155.28297,-179.68037,-36.174702,-179.5983,-249.10567,-41.588223
1928000000,-16.52471203,-3.2194719,-15.501825,-3.2319858,-18.803738,-15.890533,156.25372,-179.66386,-36.109459,-179.6552,-249.12279,-41.530933
1929000000,-16.52714701,-3.2249091,-15.483231,-3.2296441,-18.815241,-15.870394,157.73044,-179.7356,-36.333225,-179.9547,-249.20451,-41.503307
1930000000,-16.52955921,-3.2243733,-15.494771,-3.2436855,-18.849895,-15.886284,157.98607,-179.9014,-36.354145,-180.02313,-249.27248,-41.684422
1931000000,-16.53194858,-3.1999066,-15.483545,-3.248569,-18.836777,-15.86699,158.44952,-179.79752,-36.34325,-180.07808,-249.203,-41.653519
1932000000,-16.53431505,-3.2167354,-15.492232,-3.2448418,-18.86388,-15.876908,158.79922,-179.95488,-36.364864,-180.11592,-249.23828,-41.775177
1933000000,-16.53665858,-3.1974709,-15.501519,-3.2169721,-18.895363,-15.877048,158.53148,-179.87502,-36.461868,-180.24947,-249.17186,-41.765541
1934000000,-16.5389791,-3.1933243,-15.472412,-3.22665,-18.919504,-15.842298,160.00487,-180.20721,-36.555557,-180.3719,-249.53236,-41.828583
1935000000,-16.54127655,-3.2184045,-15.47234,-3.2479417,-18.903959,-15.84494,159.61778,-180.3791,-36.595631,-180.46268,-249.60757,-42.043697
1936000000,-16.54355088,-3.2072475,-15.463374,-3.2433665,-18.947559,-15.844357,160.23633,-180.50577,-36.837818,-180.53806,-249.94629,-42.001957
1937000000,-16.54580203,-3.2119021,-15.478661,-3.2492635,-18.93438,-15.841769,161.36452,-180.48863,-37.053822,-180.56033,-249.67484,-42.205093
1938000000,-16.54802994,-3.2277765,-15.47827,-3.2322521,-18.964064,-15.866985,161.89203,-180.7027,-37.096767,-180.86635,-249.99211,-42.476864
1939000000,-16.55023457,-3.208035,-15.435472,-3.2344968,-18.989599,-15.811676,161.89732,-180.81129,-37.019035,-180.91669,-249.90305,-42.261955
1940000000,-16.55241584,-3.2186882,-15.471432,-3.2296865,-19.025368,-15.833119,162.44119,-180.65871,-36.982697,-181.03444,-249.96259,-42.318832
1941000000,-16.55457372,-3.1987126,-15.472622,-3.2391186,-19.020006,-15.835862,162.10399,-180.95279,-37.212936,-181.08292,-250.19754,-42.462662
1942000000,-16.55670815,-3.2090755,-15.455251,-3.2241802,-19.033575,-15.823179,163.34468,-180.8634,-37.232738,-181.03476,-250.09019,-42.403954
1943000000,-16.55881906,-3.1973295,-15.468881,-3.2247865,-19.045517,-15.822747,164.08563,-181.11533,-37.326187,-181.31956,-250.47137,-42.679504
1944000000,-16.56090642,-3.2215471,-15.457521,-3.2412598,-19.065008,-15.804729,164.18265,-181.17651,-37.380447,-181.28313,-250.30496,-42.598888
1945000000,-16.56297016,-3.1911364,-15.432349,-3.1987364,-19.050983,-15.770065,163.87466,-181.42896,-37.570656,-181.55177,-250.48213,-42.840122
1946000000,-16.56501024,-3.1755092,-15.439791,-3.2227857,-19.07806,-15.787808,165.18889,-181.47423,-37.460243,-181.60643,-250.49072,-42.835869
1947000000,-16.5670266,-3.1867883,-15.438609,-3.2124045,-19.114927,-15.775065,165.3037,-181.68288,-37.643204,-181.78229,-250.86496,-42.995983
1948000000,-16.5690192,-3.2256544,-15.441778,-3.2576907,-19.143591,-15.809234,165.78499,-181.61728,-37.712627,-181.82143,-250.7984,-43.154629
1949000000,-16.57098798,-3.2205145,-15.457269,-3.2673492,-19.16259,-15.80508,165.94946,-181.87701,-37.875793,-181.77631,-250.77739,-43.218716
1950000000,-16.57293289,-3.1741505,-15.463646,-3.2188978,-19.149683,-15.801344,166.5648,-181.82094,-37.80526,-181.92143,-251.07683,-43.214249
1951000000,-16.57485388,-3.213841,-15.484837,-3.2502894,-19.21796,-15.815011,166.13586,-181.77806,-37.851559,-181.98486,-251.02692,-43.247665
1952000000,-16.57675091,-3.2224476,-15.424534,-3.2440698,-19.212,-15.76878,167.48297,-181.8694,-37.957817,-182.017,-250.91754,-43.37936
1953000000,-16.57862393,-3.2103717,-15.462439,-3.2313397,-19.228903,-15.802725,166.6154,-182.12735,-38.104031,-182.35075,-251.02145,-43.502594
1954000000,-16.58047289,-3.1992602,-15.433288,-3.2171166,-19.205372,-15.787716,168.37369,-182.16148,-38.199413,-182.44073,-251.18106,-43.496677
1955000000,-16.58229774,-3.1744876,-15.448008,-3.2249112,-19.253826,-15.763448,168.21371,-182.19559,-38.598595,-182.52516,-251.23979,-43.70129
1956000000,-16.58409844,-3.2440536,-15.427728,-3.2457778,-19.284847,-15.777746,169.49158,-182.36754,-38.34116,-182.50446,-251.39667,-43.585606
1957000000,-16.58587494,-3.2121069,-15.478157,-3.2593703,-19.305531,-15.764013,168.4313,-182.76215,-38.609192,-182.57979,-251.62756,-43.925594
1958000000,-16.58762719,-3.1992881,-15.447381,-3.2543087,-19.299774,-15.782201,168.94356,-182.62376,-38.652096,-182.86348,-251.66417,-44.038143
1959000000,-16.58935515,-3.1915331,-15.402099,-3.2080476,-19.299536,-15.730219,169.75316,-182.64211,-38.606972,-182.97377,-251.48099,-44.077522
1960000000,-16.59105879,-3.2316318,-15.450374,-3.2499561,-19.35146,-15.765547,169.99001,-182.74686,-38.53323,-183.06891,-251.66933,-43.971222
1961000000,-16.59273804,-3.2006011,-15.406384,-3.2570529,-19.35391,-15.723098,170.81361,-183.00456,-38.822388,-183.03198,-251.69838,-44.041298
1962000000,-16.59439287,-3.2119417,-15.408215,-3.2543569,-19.362165,-15.751964,170.05066,-183.07637,-38.608238,-183.18867,-251.87679,-44.015594
1963000000,-16.59602325,-3.1980073,-15.396697,-3.2537634,-19.378237,-15.73575,170.52867,-183.18205,-38.786354,-183.20816,-251.99223,-44.154003
1964000000,-16.59762911,-3.2065473,-15.399908,-3.2479172,-19.395185,-15.734393,170.50169,-183.2168,-38.770649,-183.35637,-252.1398,-44.242092
1965000000,-16.59921044,-3.2047467,-15.399314,-3.2454855,-19.431297,-15.719484,170.72275,-183.36754,-38.966068,-183.52161,-252.21211,-44.337078
1966000000,-16.60076717,-3.213691,-15.399363,-3.2302666,-19.451866,-15.679765,171.98103,-183.23656,-39.032669,-183.40723,-252.23793,-44.408012
1967000000,-16.60229928,-3.193701,-15.424896,-3.2417657,-19.445261,-15.728739,171.67572,-183.53441,-39.342304,-183.72913,-252.19095,-44.817848
1968000000,-16.60380673,-3.2073188,-15.414884,-3.2477806,-19.479425,-15.723237,171.88182,-183.44286,-39.424118,-183.68744,-252.43945,-44.752102
1969000000,-16.60528947,-3.1790769,-15.378667,-3.2093422,-19.490294,-15.691843,172.73581,-183.73495,-39.473103,-183.79942,-252.49748,-44.855705
1970000000,-16.60674747,-3.1983414,-15.400879,-3.2350161,-19.50231,-15.69894,172.71504,-183.76778,-39.377369,-183.81107,-252.45148,-44.806332
1971000000,-16.6081807,-3.207279,-15.414349,-3.2412667,-19.548084,-15.713501,172.31596,-183.98924,-39.416328,-184.09204,-252.68222,-44.834213
1972000000,-16.6095891,-3.1729541,-15.433353,-3.2270436,-19.539576,-15.731027,173.06503,-184.13701,-39.610691,-184.02895,-252.76154,-45.006027
1973000000,-16.61097265,-3.1965261,-15.394183,-3.2300134,-19.557259,-15.694172,173.62123,-184.07626,-39.445797,-184.18002,-252.71021,-44.889847
1974000000,-16.61233132,-3.2199318,-15.43221,-3.2223866,-19.571106,-15.722003,172.95877,-184.19093,-39.752728,-184.50305,-252.82112,-45.296104
1975000000,-16.61366506,-3.2089002,-15.381185,-3.2414081,-19.592598,-15.676617,173.98143,-184.37273,-40.048496,-184.54398,-252.83315,-45.234142
1976000000,-16.61497384,-3.2167981,-15.39795,-3.2228293,-19.607563,-15.692707,173.7525,-184.37526,-39.964931,-184.58563,-253.05656,-45.437702
1977000000,-16.61625763,-3.2111809,-15.419185,-3.2395647,-19.625311,-15.679619,174.04959,-184.31335,-40.058617,-184.56509,-252.90065,-45.473274
1978000000,-16.6175164,-3.2026534,-15.381427,-3.2399616,-19.653646,-15.649818,175.0697,-184.52954,-40.268024,-184.65689,-253.03415,-45.448273
1979000000,-16.61875011,-3.2163956,-15.421706,-3.2425804,-19.68568,-15.681714,174.39178,-184.42696,-40.252865,-184.61073,-253.27748,-45.626556
1980000000,-16.61995873,-3.2182732,-15.371323,-3.2368805,-19.716953,-15.634653,175.73732,-184.60197,-40.237675,-184.7941,-253.20641,-45.699173
1981000000,-16.62114223,-3.1963041,-15.376051,-3.2320142,-19.739231,-15.651421,175.67667,-184.8969,-40.323708,-184.98174,-253.295,-45.676327
1982000000,-16.62230058,-3.2116237,-15.404007,-3.2693496,-19.739418,-15.677793,175.65152,-184.83368,-40.55106,-184.89958,-253.28804,-46.008751
1983000000,-16.62343375,-3.2171361,-15.375468,-3.2373157,-19.737732,-15.636164,176.31686,-184.981,-40.50827,-185.09727,-253.49327,-45.951546
1984000000,-16.62454171,-3.2288709,-15.384496,-3.2398748,-19.74711,-15.664752,176.5954,-185.17311,-40.680679,-185.23576,-253.59288,-46.063248
1985000000,-16.62562443,-3.1985447,-15.37848,-3.2493124,-19.806288,-15.644803,176.62004,-185.22459,-40.665565,-185.38358,-253.56264,-46.155048
1986000000,-16.62668189,-3.223876,-15.404388,-3.2450597,-19.813763,-15.668439,175.76547,-185.45436,-40.752823,-185.52965,-253.75746,-46.258492
1987000000,-16.62771405,-3.1964278,-15.368029,-3.2289143,-19.814314,-15.640091,176.84418,-185.20016,-40.789261,-185.44641,-253.68457,-46.279922
1988000000,-16.62872088,-3.1512048,-15.36937,-3.241333,-19.821478,-15.637923,176.88802,-185.56491,-40.808422,-185.68184,-253.77109,-46.424057
1989000000,-16.62970238,-3.2253957,-15.371962,-3.2368352,-19.848269,-15.608736,176.91409,-185.47729,-40.895737,-185.63443,-253.88753,-46.243504
1990000000,-16.6306585,-3.2287767,-15.368418,-3.2677128,-19.880634,-15.630722,177.36438,-185.57816,-40.900593,-185.83301,-253.93221,-46.416557
1991000000,-16.63158922,-3.1989646,-15.366072,-3.245645,-19.899633,-15.629194,177.2122,-185.67851,-41.0275,-185.99551,-254.14885,-46.532299
1992000000,-16.63249452,-3.1918135,-15.408576,-3.2400117,-19.909773,-15.63676,177.25755,-186.00568,-41.355457,-186.07991,-254.22401,-46.767056
1993000000,-16.63337438,-3.2216682,-15.358074,-3.2756417,-19.939245,-15.604086,178.21838,-186.05197,-41.332096,-186.21823,-254.29086,-46.813133
1994000000,-16.63422878,-3.223258,-15.343568,-3.2496068,-19.948803,-15.591979,178.0873,-186.12221,-41.277611,-186.27292,-254.32176,-46.875763
1995000000,-16.63505768,-3.2037964,-15.367787,-3.2275763,-19.968176,-15.606742,177.78252,-186.18648,-41.313049,-186.24356,-254.27095,-46.739273
1996000000,-16.63586107,-3.1977468,-15.350598,-3.2448401,-19.982393,-15.580003,178.40388,-186.34056,-41.37859,-186.56566,-254.22363,-46.892551
1997000000,-16.63663894,-3.2135086,-15.365189,-3.239953,-19.960741,-15.606947,177.98756,-186.46236,-41.543877,-186.72247,-254.67946,-47.199535
1998000000,-16.63739125,-3.2129886,-15.362195,-3.2380519,-20.036177,-15.603126,178.20152,-186.25449,-41.680073,-186.52406,-254.55246,-47.148338
1999000000,-16.63811799,-3.2300732,-15.353504,-3.2861121,-20.054773,-15.586212,178.50987,-186.55884,-41.850945,-186.80814,-254.7621,-47.326569
2000000000,-16.63881915,-3.1938863,-15.349614,-3.2732685,-20.064985,-15.58182,178.83839,-186.58327,-41.872383,-186.89561,-254.73981,-47.27586
2001000000,-16.6394947,-3.1994455,-15.357187,-3.2729788,-20.074656,-15.593368,179.16879,-186.66058,-41.789764,-186.86198,-254.77191,-47.400864
2002000000,-16.64014462,-3.1966591,-15.349015,-3.2355459,-20.107765,-15.554307,179.15169,-186.83156,-42.021141,-186.89305,-254.68781,-47.489052
2003000000,-16.64076891,-3.2279274,-15.363456,-3.2838845,-20.137157,-15.550627,179.11455,-186.71024,-41.980869,-187.20081,-254.90536,-47.41618
2004000000,-16.64136754,-3.2229199,-15.327203,-3.2573705,-20.092516,-15.521036,180.13985,-186.92027,-41.994999,-187.15887,-254.95657,-47.443043
2005000000,-16.64194049,-3.1872499,-15.314048,-3.2371659,-20.141853,-15.5384,180.28036,-187.14497,-42.348736,-187.25206,-255.14311,-47.831272
2006000000,-16.64248777,-3.1727712,-15.341016,-3.2516253,-20.167175,-15.570365,179.70898,-187.21364,-42.195621,-187.43942,-255.01555,-47.705711
2007000000,-16.64300934,-3.2036736,-15.33045,-3.2452891,-20.184536,-15.538085,179.87193,-187.06828,-42.098522,-187.38145,-254.92734,-47.539867
2008000000,-16.6435052,-3.2079542,-15.344606,-3.2668419,-20.21283,-15.537886,180.40839,-187.3006,-42.436787,-187.62688,-255.18828,-47.825298
2009000000,-16.64397534,-3.205328,-15.302944,-3.2569151,-20.226534,-15.522811,180.07803,-187.32799,-42.534359,-187.4993,-255.2533,-48.113323
2010000000,-16.64441974,-3.2087042,-15.314707,-3.2184639,-20.240549,-15.506492,179.80444,-187.72084,-42.650124,-187.80591,-255.49312,-48.086128
2011000000,-16.64483839,-3.2197897,-15.317369,-3.2522185,-20.261581,-15.546239,180.49345,-187.46707,-42.682636,-187.77467,-255.04457,-48.309669
2012000000,-16.64523129,-3.2248676,-15.346722,-3.2528059,-20.278648,-15.544554,180.64822,-187.70236,-42.697426,-187.86345,-255.35742,-48.25602
2013000000,-16.64559842,-3.2332432,-15.329404,-3.2503643,-20.301512,-15.515633,181.0345,-187.72435,-42.72739,-188.0108,-255.68256,-48.413074
2014000000,-16.64593977,-3.1949456,-15.324635,-3.2267966,-20.295589,-15.514692,180.81332,-187.89526,-43.097561,-188.16028,-255.76097,-48.427696
2015000000,-16.64625534,-3.225657,-15.334287,-3.2465549,-20.366903,-15.520639,180.78758,-187.89261,-42.936413,-188.11865,-255.62221,-48.464218
2016000000,-16.64654512,-3.2382143,-15.31391,-3.2752964,-20.378815,-15.510271,180.80231,-188.39462,-43.345779,-188.37361,-255.87143,-48.851292
2017000000,-16.6468091,-3.2164156,-15.313821,-3.1952741,-20.363447,-15.50077,181.10216,-188.26837,-43.267193,-188.57631,-255.90892,-48.809284
2018000000,-16.64704727,-3.2002907,-15.314977,-3.1990337,-20.35578,-15.517819,180.97604,-188.24405,-42.969398,-188.27979,-255.66475,-48.553349
2019000000,-16.64725964,-3.2246115,-15.355194,-3.2640207,-20.40102,-15.547514,180.75594,-188.38745,-43.156635,-188.56386,-255.91725,-48.779076
2020000000,-16.64744619,-3.2165496,-15.33838,-3.2399504,-20.436686,-15.491691,181.15213,-188.67647,-43.342628,-188.75516,-256.0614,-48.922085
2021000000,-16.64760692,-3.2218368,-15.327557,-3.2474766,-20.466734,-15.4931,181.7086,-188.88049,-43.592346,-188.58685,-256.22766,-49.18071
2022000000,-16.64774183,-3.2406757,-15.327998,-3.2460861,-20.505909,-15.487558,180.93547,-188.78253,-43.418453,-188.85019,-256.12344,-48.982254
2023000000,-16.64785092,-3.2110522,-15.296479,-3.2695942,-20.498989,-15.467836,181.73076,-188.73149,-43.824806,-189.01921,-256.36145,-49.262554
2024000000,-16.64793418,-3.1932938,-15.291146,-3.248456,-20.506489,-15.434788,182.05914,-188.97585,-43.75375,-189.08566,-256.04932,-49.29026
2025000000,-16.64799161,-3.2313879,-15.332926,-3.2688742,-20.561314,-15.477232,181.24431,-189.27551,-43.810753,-189.49306,-256.55661,-49.368759
2026000000,-16.64802322,-3.2131276,-15.324964,-3.255295,-20.557299,-15.482598,182.26627,-189.06003,-43.848637,-189.23648,-256.35788,-49.494511
2027000000,-16.648029,-3.2245138,-15.335193,-3.2353766,-20.578815,-15.473331,181.8188,-189.32076,-43.836277,-189.48236,-256.50375,-49.520847
2028000000,-16.64800896,-3.2324853,-15.316754,-3.2390549,-20.599888,-15.492332,182.27348,-189.38016,-44.041267,-189.47,-256.58304,-49.55006
2029000000,-16.64796309,-3.2095885,-15.294777,-3.2464836,-20.59885,-15.469935,181.91362,-189.27089,-44.166985,-189.34384,-256.63309,-49.613483
2030000000,-16.6478914,-3.216728,-15.265648,-3.2450991,-20.631786,-15.454115,182.24084,-189.50864,-44.014111,-189.61285,-256.50262,-49.61871
2031000000,-16.64779389,-3.210979,-15.262092,-3.2457683,-20.642342,-15.435337,182.41055,-189.4129,-44.190178,-189.65932,-256.59625,-49.696152
2032000000,-16.64767056,-3.2078283,-15.271954,-3.2364025,-20.660175,-15.413238,182.79106,-189.68903,-44.304291,-189.8297,-256.6413,-49.763123
2033000000,-16.64752143,-3.2242818,-15.282589,-3.2636905,-20.670012,-15.451516,182.68396,-189.7663,-44.428455,-190.06584,-256.96124,-50.053234
2034000000,-16.64734649,-3.2268465,-15.297145,-3.2555716,-20.699259,-15.445426,183.22881,-189.77074,-44.448353,-190.00784,-256.81635,-49.97139
2035000000,-16.64714575,-3.1851256,-15.323964,-3.2499237,-20.690762,-15.455923,181.97173,-189.97232,-44.587502,-190.12534,-256.76898,-50.141304
2036000000,-16.64691923,-3.1895607,-15.290174,-3.2320764,-20.742218,-15.396721,182.78285,-190.13704,-44.815804,-190.31358,-257.01025,-50.321671
2037000000,-16.64666691,-3.2232831,-15.327889,-3.2445941,-20.79249,-15.457386,182.47508,-190.21307,-44.80162,-190.42632,-256.93964,-50.272533
2038000000,-16.64638882,-3.1903591,-15.290184,-3.2444365,-20.758284,-15.431609,182.42337,-190.30518,-44.950123,-190.55083,-257.10043,-50.419044
2039000000,-16.64608496,-3.2000151,-15.301214,-3.243346,-20.779007,-15.405774,183.57661,-190.26584,-45.063179,-190.31297,-257.05881,-50.523552
2040000000,-16.64575535,-3.2403724,-15.276293,-3.2659926,-20.818682,-15.395652,183.44939,-190.47748,-44.929661,-190.431,-257.23318,-50.514198
2041000000,-16.64539999,-3.1978817,-15.253213,-3.2463489,-20.825302,-15.393192,183.63223,-190.59372,-45.183285,-190.72997,-257.29376,-50.841888
2042000000,-16.64501889,-3.207135,-15.253109,-3.246067,-20.838734,-15.367058,183.56726,-190.69536,-45.221531,-190.83096,-257.35663,-50.83054
2043000000,-16.64461206,-3.2260909,-15.25668,-3.2494106,-20.878691,-15.387794,183.88171,-190.79167,-45.07959,-190.91167,-257.4433,-50.685406
2044000000,-16.64417952,-3.1871889,-15.277369,-3.2366595,-20.893072,-15.417668,183.7233,-190.7986,-45.423389,-191.06242,-257.43033,-51.11647
2045000000,-16.64372129,-3.212168,-15.305365,-3.2485316,-20.902493,-15.413057,183.38316,-190.93219,-45.400978,-190.95494,-257.29166,-50.837631
2046000000,-16.64323736,-3.1913297,-15.248184,-3.2303605,-20.930172,-15.37571,183.81184,-191.01332,-45.454494,-191.1485,-257.41464,-51.086609
2047000000,-16.64272777,-3.2132766,-15.26191,-3.2504199,-20.941568,-15.377209,183.56714,-191.0619,-45.722378,-191.18193,-257.48425,-51.174679
2048000000,-16.64219252,-3.2058132,-15.248718,-3.2602274,-20.96899,-15.335103,183.87424,-191.21983,-45.661842,-191.39111,-257.69772,-51.221199
2049000000,-16.64163163,-3.2267282,-15.247712,-3.2789218,-21.006052,-15.351325,183.75003,-191.34755,-45.849579,-191.68741,-257.76776,-51.561749
2050000000,-16.64104512,-3.2455931,-15.263373,-3.2564576,-21.042868,-15.394618,183.03471,-191.64177,-45.919102,-191.5918,-257.98831,-51.606842
2051000000,-16.640433,-3.2271249,-15.266598,-3.263273,-21.043734,-15.371666,184.00513,-191.46225,-45.811142,-191.71918,-257.8476,-51.666241
2052000000,-16.63979529,-3.2144771,-15.252228,-3.2559068,-21.073572,-15.370191,183.77206,-191.60159,-46.045479,-191.85228,-257.82565,-51.617283
2053000000,-16.63913201,-3.1846428,-15.246905,-3.2347219,-21.064901,-15.346345,183.69107,-191.72476,-46.091526,-191.91219,-257.72083,-51.687462
2054000000,-16.63844318,-3.1992707,-15.277776,-3.2570994,-21.083355,-15.361012,183.92422,-191.88492,-46.080044,-192.0759,-258.10327,-51.717972
