Freq(Hz),S21 Log Mag(dB),21 90,S11 Log Mag(dB),11 90,,,21 180,11 180,,21 Thru,11 Thru,,21 Thru2,11 Thru2
1195000000,-0.67188501,-204.06274,-9.9178667,59.346546,,131.34097,-228.65903,35.986191,,-171.27846,93.920906,,-167.24803,91.876427
1196000000,-0.68774825,-204.21887,-9.9243746,59.011803,,131.22678,-228.77322,35.824894,,-171.30049,93.874008,,-167.31374,91.829399
1197000000,-0.69310355,-204.32106,-9.9363766,58.910404,,131.13876,-228.86124,35.587078,,-171.49741,93.77079,,-167.33536,91.847748
1198000000,-0.68717986,-204.58545,-9.9458027,58.711018,,130.8147,-229.1853,35.452587,,-171.72319,93.53273,,-167.75952,91.279137
1199000000,-0.70636564,-204.72324,-9.9348631,58.602711,,130.67416,-229.32584,35.32309,,-171.69165,93.698189,,-167.75595,91.438957
1200000000,-0.67920244,-204.84608,-9.9650536,58.307774,,130.60797,-229.39203,35.067554,,-171.87428,93.639771,,-167.80331,91.529472
1201000000,-0.69025606,-205.31657,-9.9608898,57.967556,,130.39339,-229.60661,35.105057,,-172.05547,93.372017,,-168.12923,91.120995
1202000000,-0.66789997,-205.58456,-9.932559,57.707436,,129.95172,-230.04828,34.439602,,-172.20798,93.302208,,-168.1859,90.979164
1203000000,-0.66687095,-205.46132,-9.9569826,57.907688,,129.90186,-230.09814,34.295181,,-172.33623,93.390587,,-168.36757,91.044418
1204000000,-0.67009717,-205.57306,-9.9427223,57.722618,,129.58762,-230.41238,34.040184,,-172.51799,93.072578,,-168.42967,90.781372
1205000000,-0.67737025,-205.87007,-9.9488659,57.466171,,129.61667,-230.38333,34.192772,,-172.68974,92.96756,,-168.67236,90.661217
1206000000,-0.66719383,-205.93167,-9.9662199,57.562737,,129.22054,-230.77946,33.769615,,-172.79669,93.150185,,-168.71378,90.609406
1207000000,-0.68194509,-206.2135,-9.967165,57.18454,,128.9391,-231.0609,33.567905,,-173.07109,92.748161,,-168.8665,90.737511
1208000000,-0.65653855,-206.46915,-9.9347,57.170811,,128.75807,-231.24193,33.598923,,-173.27144,92.530815,,-169.10806,90.202644
1209000000,-0.68061,-206.59586,-9.9903212,56.879444,,128.70972,-231.29028,33.35059,,-173.17116,92.828682,,-169.1806,90.261833
1210000000,-0.67152315,-206.67934,-9.9777708,56.688744,,128.61601,-231.38399,33.361347,,-173.33186,92.583817,,-169.28429,89.96228
1211000000,-0.67400098,-206.89529,-9.9742441,56.421627,,128.25124,-231.74876,32.762863,,-173.59731,92.541138,,-169.7104,89.608238
1212000000,-0.6691376,-207.10181,-9.9796915,56.438286,,128.11002,-231.88998,33.069145,,-173.746,92.288742,,-169.80908,89.503479
1213000000,-0.68075013,-207.0564,-10.004972,56.471561,,128.07819,-231.92181,32.688183,,-173.76358,92.495689,,-169.56964,89.863007
1214000000,-0.67946178,-207.34439,-10.011675,56.175171,,127.81027,-232.18973,32.36832,,-174.03415,92.230972,,-169.84288,89.625183
1215000000,-0.66753042,-207.45569,-9.9938374,56.088772,,127.67963,-232.32037,32.407131,,-174.15195,92.074486,,-169.94162,89.473053
1216000000,-0.65471715,-207.67236,-10.002966,55.800735,,127.35672,-232.64328,31.921825,,-174.20259,92.019218,,-170.12282,89.383759
1217000000,-0.6592164,-207.97185,-10.003397,55.618835,,127.28639,-232.71361,31.796556,,-174.55557,92.028633,,-170.36066,89.166763
1218000000,-0.65470469,-207.93428,-10.013496,55.591541,,126.9921,-233.0079,31.671747,,-174.5522,91.895737,,-170.49603,89.186142
1219000000,-0.68507642,-208.03883,-10.033917,55.572777,,126.7792,-233.2208,31.297812,,-174.69012,91.796768,,-170.61456,88.86348
1220000000,-0.68357867,-208.10217,-10.081447,55.35873,,126.80883,-233.19117,31.222748,,-174.70477,91.960251,,-170.66977,89.119911
1221000000,-0.68725204,-208.46521,-10.041807,55.062393,,126.45701,-233.54299,31.077341,,-175.04796,91.393623,,-170.76656,88.632011
1222000000,-0.67456907,-208.69214,-10.059433,54.883327,,126.27886,-233.72114,31.031914,,-175.08641,91.618721,,-170.9529,88.878586
1223000000,-0.65987909,-208.64972,-10.053593,54.876781,,126.11793,-233.88207,30.464149,,-175.25143,91.419334,,-170.90686,88.570282
1224000000,-0.6727007,-208.8924,-10.068121,54.654118,,125.99806,-234.00194,30.625517,,-175.33014,91.449738,,-171.19737,88.475883
1225000000,-0.64563197,-209.07921,-10.050981,54.466129,,125.75214,-234.24786,30.344011,,-175.54152,91.277672,,-171.38977,88.36618
1226000000,-0.70695746,-209.29689,-10.087634,54.352173,,125.42785,-234.57215,30.12229,,-175.71567,91.370338,,-171.54922,88.244576
1227000000,-0.69454825,-209.45724,-10.097531,54.207047,,125.43053,-234.56947,30.018147,,-175.75919,91.144424,,-171.53099,88.219315
1228000000,-0.67135024,-209.65988,-10.065876,53.825203,,124.97529,-235.02471,29.509832,,-176.05211,90.853821,,-171.64468,88.18734
1229000000,-0.67486769,-209.56468,-10.088906,54.030277,,124.95399,-235.04601,29.55154,,-176.09508,90.932503,,-171.84067,87.815018
1230000000,-0.68113768,-209.93112,-10.085395,53.780468,,124.67334,-235.32666,29.458439,,-176.28711,91.024681,,-172.17879,87.72567
1231000000,-0.6672349,-210.20853,-10.086862,53.465263,,124.46172,-235.53828,29.085152,,-176.53998,90.601685,,-172.26968,87.540688
1232000000,-0.64861822,-210.16763,-10.081213,53.385117,,124.37234,-235.62766,28.857662,,-176.64803,90.612122,,-172.2491,87.701279
1233000000,-0.67085952,-210.3282,-10.120422,53.222904,,124.35409,-235.64591,28.901146,,-176.63651,90.637146,,-172.49696,87.264236
1234000000,-0.69443655,-210.5502,-10.154643,53.101448,,124.11497,-235.88503,28.636456,,-176.7814,90.542381,,-172.48543,87.31498
1235000000,-0.66811579,-210.5424,-10.124662,53.013386,,124.02477,-235.97523,28.76347,,-176.8344,90.545006,,-172.52386,87.364471
1236000000,-0.65988976,-211.05771,-10.116649,52.689663,,123.56092,-236.43908,28.303684,,-177.19966,90.261337,,-172.91722,86.950417
1237000000,-0.66612166,-210.95364,-10.140406,52.800068,,123.44897,-236.55103,28.198532,,-177.13957,90.414276,,-173.00305,87.070656
1238000000,-0.66991091,-211.18636,-10.167157,52.44952,,123.35783,-236.64217,27.904852,,-177.30786,90.261292,,-173.12036,86.704926
1239000000,-0.66254449,-211.42975,-10.134939,52.178699,,122.96903,-237.03097,27.505154,,-177.62483,89.972969,,-173.18843,86.691277
1240000000,-0.64587975,-211.44392,-10.142849,52.245461,,122.6602,-237.3398,27.311998,,-177.65572,89.999046,,-173.42188,86.409058
1241000000,-0.64940679,-211.74532,-10.127781,52.150692,,122.68673,-237.31327,27.399549,,-177.89595,89.835442,,-173.63734,86.464066
1242000000,-0.67460924,-211.87285,-10.162212,51.77689,,122.59172,-237.40828,27.104937,,-177.89697,89.857941,,-173.5303,86.447754
1243000000,-0.66731459,-211.8958,-10.160585,51.97588,,122.35859,-237.64141,27.159367,,-177.98152,89.988075,,-173.71909,86.53125
1244000000,-0.67121667,-212.15445,-10.171087,51.498646,,122.22625,-237.77375,26.83621,,-178.03493,89.810081,,-173.86713,86.243813
1245000000,-0.68043244,-212.25766,-10.200624,51.462608,,121.95242,-238.04758,26.538176,,-178.35126,89.604286,,-173.98456,86.113022
1246000000,-0.66719365,-212.37111,-10.205647,51.277489,,121.66251,-238.33749,26.283928,,-178.5238,89.446991,,-174.24173,85.817535
1247000000,-0.67281318,-212.64308,-10.200584,51.203972,,121.62036,-238.37964,26.414871,,-178.54285,89.516861,,-174.22165,85.770844
1248000000,-0.67757159,-212.81073,-10.219872,50.876648,,121.42907,-238.57093,25.99515,,-178.69637,89.310875,,-174.59653,85.640556
1249000000,-0.65666467,-213.11125,-10.232903,50.586536,,121.10963,-238.89037,25.672724,,-179.11432,88.927322,,-174.65222,85.507896
1250000000,-0.6456598,-213.07683,-10.204275,50.619999,,120.91969,-239.08031,25.490381,,-178.961,89.212547,,-174.67551,85.574379
1251000000,-0.63770318,-213.34752,-10.184606,50.49276,,120.84311,-239.15689,25.360287,,-179.26907,89.093277,,-174.87715,85.442863
1252000000,-0.65735251,-213.73296,-10.220376,50.064213,,120.54907,-239.45093,25.093842,,-179.44412,88.736237,,-175.03519,85.168564
1253000000,-0.63720584,-213.75421,-10.21191,50.052925,,120.51472,-239.48528,25.0725,,-179.37157,88.979301,,-175.15628,85.064209
1254000000,-0.64591503,-213.86986,-10.229402,50.1077,,120.18054,-239.81946,25.105772,,-179.62268,89.030014,,-175.27948,85.227814
1255000000,-0.6624338,-214.00797,-10.248488,49.718895,,119.86354,-240.13646,24.391548,,-179.80475,88.593765,,-175.4838,84.747986
1256000000,-0.65657192,-214.23811,-10.26535,49.836636,,119.74647,-240.25353,24.42086,,-180.02876,88.519318,,-175.48294,85.182396
1257000000,-0.64610136,-214.38939,-10.250068,49.532635,,119.53388,-240.46612,24.255341,,-180.05621,88.386612,,-175.60509,84.733856
1258000000,-0.64810723,-214.27835,-10.269943,49.43322,,119.65218,-240.34782,24.090118,,-180.15901,88.361992,,-175.61174,84.536186
1259000000,-0.65515149,-214.70695,-10.278369,49.13446,,119.21326,-240.78674,23.778837,,-180.44427,87.963722,,-175.9994,84.345329
1260000000,-0.64457786,-214.93037,-10.276805,49.093613,,119.02483,-240.97517,23.526392,,-180.64288,88.100159,,-176.09576,84.359322
1261000000,-0.65941715,-215.06436,-10.289978,48.834915,,118.69545,-241.30455,23.45718,,-180.64621,88.012497,,-176.42378,83.994537
1262000000,-0.66534054,-215.12196,-10.29603,48.845253,,118.77252,-241.22748,23.402985,,-180.76706,87.938065,,-176.31107,84.108986
1263000000,-0.66144401,-215.4086,-10.296337,48.513432,,118.58487,-241.41513,23.190088,,-180.92894,87.85041,,-176.47372,84.076653
1264000000,-0.64255941,-215.44052,-10.313376,48.631367,,118.2774,-241.7226,22.884441,,-180.99088,88.066902,,-176.57762,84.075211
1265000000,-0.64279801,-215.61502,-10.335006,48.216064,,118.17502,-241.82498,22.96216,,-181.13466,87.722717,,-176.77765,83.769547
1266000000,-0.64749461,-215.71768,-10.351656,48.17292,,117.9133,-242.0867,22.486935,,-181.3895,87.555038,,-177.00302,83.516159
1267000000,-0.64307165,-215.93161,-10.326605,48.033806,,117.79816,-242.20184,22.328623,,-181.35257,87.551094,,-176.83365,83.616203
1268000000,-0.61572492,-216.06784,-10.307829,47.928829,,117.57047,-242.42953,22.164505,,-181.62146,87.341553,,-177.15135,83.33609
1269000000,-0.63733125,-216.39218,-10.343822,47.58218,,117.40984,-242.59016,22.091736,,-181.83694,87.282547,,-177.27345,83.344536
1270000000,-0.64257598,-216.40504,-10.365018,47.530338,,117.21526,-242.78474,21.751461,,-181.80527,87.20816,,-177.36705,83.114151
1271000000,-0.64963377,-216.4666,-10.386462,47.571716,,116.98186,-243.01814,21.64864,,-182.11223,86.934074,,-177.55513,82.926262
1272000000,-0.65666229,-216.70877,-10.377339,47.208473,,116.80045,-243.19955,21.271303,,-182.19852,86.879814,,-177.61212,82.851715
1273000000,-0.65085769,-216.89499,-10.381301,47.11322,,116.49214,-243.50786,21.220722,,-182.39554,86.808105,,-177.68977,82.914238
1274000000,-0.65526676,-217.14381,-10.411883,47.02914,,116.4253,-243.5747,21.131315,,-182.58325,86.785713,,-178.01736,82.660736
1275000000,-0.66162962,-216.96428,-10.432894,46.95768,,116.35872,-243.64128,21.049383,,-182.51352,86.60186,,-178.07468,82.384621
1276000000,-0.62669104,-217.43317,-10.391155,46.686069,,115.99324,-244.00676,20.761604,,-182.7993,86.634209,,-178.25438,82.516235
1277000000,-0.6298871,-217.61238,-10.425036,46.670612,,115.80638,-244.19362,20.649429,,-182.85603,86.687767,,-178.44427,82.342232
1278000000,-0.65479726,-217.79372,-10.422574,46.466015,,115.50044,-244.49956,20.377951,,-183.1342,86.248199,,-178.59898,81.970001
1279000000,-0.66393131,-218.00035,-10.451187,46.174122,,115.39889,-244.60111,20.138376,,-183.15059,86.337822,,-178.69553,81.853714
1280000000,-0.61036867,-218.07477,-10.415923,45.987431,,115.25955,-244.74045,19.871609,,-183.41046,86.029266,,-178.77249,81.897171
1281000000,-0.63883859,-218.15489,-10.457038,46.025604,,115.15533,-244.84467,19.960899,,-183.28053,86.280624,,-178.70778,81.919647
1282000000,-0.62542242,-218.39815,-10.465526,45.777573,,114.72139,-245.27861,19.437654,,-183.68152,85.990059,,-179.03902,81.754799
1283000000,-0.64888835,-218.48701,-10.503391,45.546642,,114.57072,-245.42928,19.155584,,-183.79185,85.915131,,-179.14415,81.567329
1284000000,-0.66317368,-218.74496,-10.51848,45.403591,,114.62142,-245.37858,18.916391,,-183.83598,85.818283,,-179.21964,81.555344
1285000000,-0.63570529,-219.00946,-10.511352,45.150726,,114.22446,-245.77554,18.940115,,-184.04675,85.791176,,-179.57767,81.297203
1286000000,-0.63309067,-219.1443,-10.520617,45.145401,,114.01914,-245.98086,18.697201,,-184.16919,85.737122,,-179.64754,81.077599
1287000000,-0.62111294,-219.29214,-10.489624,44.89249,,113.87332,-246.12668,18.649498,,-184.41208,85.365707,,-179.81754,81.041374
1288000000,-0.64357054,-219.57086,-10.530929,44.715294,,113.52263,-246.47737,18.369341,,-184.72351,85.174065,,-179.92355,80.900116
1289000000,-0.63415563,-219.51065,-10.551133,44.721485,,113.60743,-246.39257,18.275745,,-184.49658,85.287239,,-180.0569,80.685692
1290000000,-0.64185637,-219.69661,-10.578966,44.487255,,113.26575,-246.73425,18.006695,,-184.85564,85.012337,,-180.13966,80.599556
1291000000,-0.649239,-219.89928,-10.555079,44.24519,,113.16062,-246.83938,17.633564,,-184.84846,85.142387,,-180.13692,80.541824
1292000000,-0.63743126,-219.93526,-10.583797,44.326019,,113.00626,-246.99374,17.470243,,-184.98807,85.029655,,-180.29123,80.54657
1293000000,-0.64412117,-220.40292,-10.575616,44.066723,,112.53869,-247.46131,17.332056,,-185.25555,84.893127,,-180.6535,80.291763
1294000000,-0.63752425,-220.26915,-10.586396,43.978439,,112.64296,-247.35704,17.161871,,-185.16545,84.848335,,-180.6274,80.254768
1295000000,-0.64842743,-220.56036,-10.615243,43.756653,,112.42272,-247.57728,16.971216,,-185.4948,84.789864,,-180.7482,80.164658
1296000000,-0.63600016,-220.75026,-10.621981,43.540253,,112.01668,-247.98332,16.512236,,-185.59412,84.719452,,-180.94342,80.007912
1297000000,-0.64350885,-220.85944,-10.624418,43.412159,,111.83057,-248.16943,16.401896,,-185.72176,84.499023,,-181.06209,79.885429
1298000000,-0.62311107,-221.10916,-10.619736,43.240704,,111.67975,-248.32025,16.212555,,-185.90604,84.462646,,-181.22609,79.678947
1299000000,-0.6310277,-221.20674,-10.66333,43.131004,,111.68798,-248.31202,16.099241,,-185.91718,84.554482,,-181.28931,79.572937
1300000000,-0.62306702,-221.43291,-10.66537,42.78664,,111.17231,-248.82769,15.746875,,-186.16559,84.355042,,-181.50385,79.68058
1301000000,-0.63937151,-221.57884,-10.687606,42.895184,,111.15862,-248.84138,15.723366,,-186.41116,84.124229,,-181.79883,79.050583
1302000000,-0.65814096,-221.68008,-10.694519,42.579609,,111.02345,-248.97655,15.309681,,-186.20944,84.2995,,-181.65314,79.375656
1303000000,-0.61918777,-221.81398,-10.682031,42.45937,,110.77895,-249.22105,15.148027,,-186.60567,83.936188,,-181.84152,79.013962
1304000000,-0.64613402,-222.03937,-10.719429,42.233429,,110.47628,-249.52372,14.897969,,-186.74698,83.937103,,-182.11066,78.977875
1305000000,-0.61801416,-222.0544,-10.727335,42.535133,,110.49481,-249.50519,15.130994,,-186.81468,83.952507,,-182.20093,78.806267
1306000000,-0.60911322,-222.40393,-10.698796,42.044788,,110.12132,-249.87868,14.549309,,-187.00145,83.787125,,-182.35461,78.576965
1307000000,-0.62776983,-222.52599,-10.741153,41.967838,,109.89254,-250.10746,14.395136,,-187.24643,83.610298,,-182.53938,78.555801
1308000000,-0.61721581,-222.5999,-10.743204,41.832245,,109.82288,-250.17712,14.266557,,-187.14281,83.7509,,-182.60208,78.355484
1309000000,-0.60313225,-222.95319,-10.739057,41.49749,,109.69977,-250.30023,14.355524,,-187.3333,83.654648,,-182.74117,78.365791
1310000000,-0.63629055,-223.22139,-10.768106,41.32449,,109.50679,-250.49321,13.899782,,-187.54697,83.524086,,-182.99339,78.028534
1311000000,-0.63088894,-222.9715,-10.777823,41.363167,,109.31183,-250.68817,13.533679,,-187.60323,83.403809,,-182.76181,78.375923
1312000000,-0.61934769,-223.2596,-10.772888,41.349361,,109.03593,-250.96407,13.390689,,-187.82852,83.418694,,-182.94693,78.377518
1313000000,-0.64662796,-223.62617,-10.793324,40.766075,,108.75758,-251.24242,13.094797,,-188.10359,82.918556,,-183.38039,77.59729
1314000000,-0.64888626,-223.73698,-10.827819,40.805164,,108.5695,-251.4305,12.94518,,-188.08081,83.035706,,-183.32991,77.592278
1315000000,-0.61352479,-223.96098,-10.81554,40.61729,,108.32798,-251.67202,12.811501,,-188.29823,82.949875,,-183.62239,77.613213
1316000000,-0.60833371,-224.11865,-10.807577,40.561581,,108.18345,-251.81655,12.821006,,-188.55344,82.87281,,-183.68994,77.422241
1317000000,-0.60451293,-224.18767,-10.828485,40.269466,,108.1263,-251.8737,12.383845,,-188.43376,82.911842,,-183.7424,77.458061
1318000000,-0.63333946,-224.07156,-10.886521,40.277317,,108.00302,-251.99698,12.037368,,-188.45294,82.911125,,-183.67558,77.441353
1319000000,-0.61401922,-224.48077,-10.811985,39.93367,,107.74895,-252.25105,11.896612,,-188.82268,82.581734,,-183.98161,77.25605
1320000000,-0.61340612,-224.76862,-10.88742,39.779125,,107.39858,-252.60142,11.719593,,-189.12001,82.384895,,-184.07953,77.107353
1321000000,-0.61452544,-224.7859,-10.895143,39.851898,,107.391,-252.609,11.805705,,-189.03502,82.624786,,-184.16539,77.146957
1322000000,-0.63834816,-224.76671,-10.934306,39.627724,,107.09155,-252.90845,11.121969,,-189.11093,82.295135,,-184.23933,76.830223
1323000000,-0.62280405,-225.17505,-10.910339,39.442101,,107.02137,-252.97863,11.477955,,-189.50497,82.075623,,-184.59897,76.628342
1324000000,-0.62732816,-225.30415,-10.919552,39.356789,,106.70124,-253.29876,11.044004,,-189.42059,82.298325,,-184.74899,76.531723
1325000000,-0.60839057,-225.41289,-10.962944,39.076618,,106.63074,-253.36926,10.584728,,-189.57024,82.090492,,-184.7587,76.501511
1326000000,-0.61882055,-225.75514,-10.935072,38.936012,,106.33155,-253.66845,10.651666,,-190.01878,81.820274,,-185.07616,76.292915
1327000000,-0.61872917,-225.97626,-10.993185,38.564617,,106.21303,-253.78697,10.14811,,-190.05254,81.64769,,-185.23889,76.020645
1328000000,-0.59837741,-225.57878,-10.981364,38.887447,,106.20476,-253.79524,10.223183,,-189.72293,82.061165,,-185.00227,76.329559
1329000000,-0.58616543,-226.08382,-10.971383,38.506622,,105.76401,-254.23599,9.8523283,,-190.24084,81.55452,,-185.43585,75.787994
1330000000,-0.60376871,-226.36009,-11.020082,38.306755,,105.5172,-254.4828,9.7009697,,-190.39249,81.466537,,-185.64624,75.621292
1331000000,-0.59761989,-226.40843,-11.034192,38.237381,,105.30405,-254.69595,9.3978081,,-190.56084,81.279938,,-185.60271,75.637451
1332000000,-0.59741169,-226.74055,-10.991412,37.9217,,105.05273,-254.94727,9.1376972,,-190.78102,81.00753,,-185.90125,75.447548
1333000000,-0.5912708,-226.74031,-11.050843,37.745384,,105.00069,-254.99931,9.1294394,,-190.85272,81.060677,,-185.92912,75.199883
1334000000,-0.57942492,-226.99544,-11.021534,37.55954,,104.71846,-255.28154,8.6976814,,-190.99844,80.94458,,-186.0528,75.17363
1335000000,-0.61387748,-227.02232,-11.089838,37.393013,,104.75742,-255.24258,8.3668623,,-190.99606,80.881149,,-186.07103,75.013512
1336000000,-0.61530864,-227.28764,-11.096807,37.347202,,104.67779,-255.32221,8.6825895,,-191.09904,81.058273,,-186.1183,75.238632
1337000000,-0.60236728,-227.61313,-11.116075,37.000008,,104.0705,-255.9295,7.9574461,,-191.34882,80.693398,,-186.51315,74.821152
1338000000,-0.59076542,-227.67102,-11.113508,37.027897,,103.89166,-256.10834,8.037632,,-191.51103,80.71875,,-186.67091,74.539063
1339000000,-0.59472847,-227.70557,-11.140627,36.99921,,103.86015,-256.13985,7.8900604,,-191.66629,80.459869,,-186.59877,74.847969
1340000000,-0.57559919,-227.99995,-11.106363,36.801254,,103.72421,-256.27579,7.5612774,,-191.91933,80.29361,,-186.92503,74.332481
1341000000,-0.58636922,-228.26338,-11.118724,36.589024,,103.32568,-256.67432,7.4784689,,-192.05899,80.275108,,-187.13138,74.273293
1342000000,-0.59674531,-228.26468,-11.153433,36.493523,,103.15395,-256.84605,7.173233,,-191.96617,80.335243,,-187.0304,74.297859
1343000000,-0.59350222,-228.29318,-11.162468,36.246548,,103.21056,-256.78944,6.7622137,,-192.13458,79.958679,,-187.14574,74.178932
1344000000,-0.58549654,-228.54205,-11.191719,36.051323,,102.79188,-257.20812,6.3942432,,-192.45157,79.866043,,-187.40057,74.001183
1345000000,-0.60414177,-228.75233,-11.219002,35.976196,,102.71464,-257.28536,6.7268529,,-192.55009,79.890648,,-187.50876,74.075409
