Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
1483000000,-0.26776993,-246.01285,-24.613777,153.40291
1484000000,-0.26089892,-246.16286,-24.615274,153.19765
1485000000,-0.25189558,-246.4093,-24.427565,153.17638
1486000000,-0.28079647,-246.55095,-24.508184,154.2583
1487000000,-0.28190443,-246.79004,-24.2911,153.71422
1488000000,-0.27969435,-246.94833,-24.324671,153.22746
1489000000,-0.28693292,-247.10477,-24.176043,154.22427
1490000000,-0.29053661,-247.3282,-24.085951,154.08459
1491000000,-0.2988106,-247.52693,-23.979626,154.47318
1492000000,-0.27219129,-247.64572,-23.969326,154.26704
1493000000,-0.32159555,-247.75143,-23.874077,154.93318
1494000000,-0.28636327,-247.89418,-23.760336,155.26906
1495000000,-0.25548005,-248.14244,-23.671228,154.87845
1496000000,-0.26486135,-248.46172,-23.639874,154.81458
1497000000,-0.28113744,-248.33681,-23.562731,155.6954
1498000000,-0.2578913,-248.78006,-23.440628,155.8795
1499000000,-0.27708104,-248.91672,-23.415102,155.92769
1500000000,-0.30718622,-249.03886,-23.346443,156.09955
1501000000,-0.28487989,-249.07751,-23.385868,155.55531
1502000000,-0.28792801,-249.42961,-23.170464,155.38428
1503000000,-0.29569173,-249.57411,-23.13553,155.41946
1504000000,-0.29067373,-249.65421,-23.048876,156.07706
1505000000,-0.27422753,-249.91307,-22.858484,156.14546
1506000000,-0.2714951,-250.04996,-22.871536,156.07558
1507000000,-0.29736188,-250.30113,-22.90132,156.32434
1508000000,-0.31393844,-250.45905,-22.811466,156.332
1509000000,-0.30072871,-250.69789,-22.827656,156.40367
1510000000,-0.32189897,-250.80302,-22.766689,156.56042
1511000000,-0.2845808,-250.9045,-22.587053,156.60594
1512000000,-0.29746547,-250.97325,-22.599327,157.10562
1513000000,-0.30309013,-251.28865,-22.503124,157.04099
1514000000,-0.31698823,-251.39143,-22.487221,157.19872
1515000000,-0.28269726,-251.73668,-22.273876,156.42468
1516000000,-0.30387098,-251.68874,-22.360888,157.22285
1517000000,-0.27079177,-252.1266,-22.184195,157.16353
1518000000,-0.30699179,-252.01189,-22.136623,156.81424
1519000000,-0.30366433,-252.14873,-22.165056,156.95511
1520000000,-0.31123412,-252.47215,-21.979748,157.08527
1521000000,-0.29280204,-252.55251,-21.882544,157.44658
1522000000,-0.2895112,-252.82509,-21.918142,156.75478
1523000000,-0.27950272,-252.99786,-21.846008,156.94469
1524000000,-0.32637209,-253.04933,-21.845211,156.94041
1525000000,-0.31498832,-253.25076,-21.794807,157.12637
1526000000,-0.31818205,-253.41454,-21.626007,157.19528
1527000000,-0.29595828,-253.53455,-21.652111,157.1022
1528000000,-0.2957364,-253.95335,-21.543163,157.37976
1529000000,-0.29193127,-254.01004,-21.489159,157.21324
1530000000,-0.31898656,-254.08351,-21.506218,157.67795
1531000000,-0.30564404,-254.37038,-21.283409,157.68039
1532000000,-0.31829774,-254.48869,-21.239874,157.89998
1533000000,-0.32242161,-254.52086,-21.246462,157.51974
1534000000,-0.30366936,-254.71593,-21.240274,158.01144
1535000000,-0.31542653,-255.03304,-21.064552,157.53329
1536000000,-0.3315571,-255.27583,-21.041056,158.16769
1537000000,-0.31346276,-255.40714,-20.98354,157.54039
1538000000,-0.30272532,-255.60008,-20.932575,157.47826
1539000000,-0.30980736,-255.69409,-20.819798,157.51282
1540000000,-0.32351524,-255.68671,-20.760551,158.02263
1541000000,-0.32695061,-255.98383,-20.758114,157.6562
1542000000,-0.33387664,-256.23105,-20.678444,157.49815
1543000000,-0.30353838,-256.2897,-20.584196,157.16696
1544000000,-0.32829666,-256.4689,-20.60589,157.68098
1545000000,-0.3184166,-256.77814,-20.508869,157.25172
1546000000,-0.33590001,-256.74683,-20.430799,157.71892
1547000000,-0.32119736,-256.91907,-20.395704,157.33702
1548000000,-0.32902643,-257.14606,-20.345047,157.61726
1549000000,-0.32466114,-257.5162,-20.264692,156.96117
1550000000,-0.35187864,-257.4884,-20.275066,157.23341
1551000000,-0.34741312,-257.65735,-20.156128,157.62456
1552000000,-0.33336529,-257.73557,-20.071535,157.11781
1553000000,-0.3220315,-257.91418,-20.087709,157.33652
1554000000,-0.33319458,-258.4577,-20.055649,157.26465
1555000000,-0.31466275,-258.2438,-19.951782,157.17358
1556000000,-0.31431031,-258.37744,-19.890524,157.52028
1557000000,-0.32630354,-258.58493,-19.911444,157.03279
1558000000,-0.33940452,-258.90164,-19.824242,156.92151
1559000000,-0.33459371,-259.08057,-19.747433,157.33908
1560000000,-0.31717184,-259.276,-19.665289,156.90005
1561000000,-0.31198296,-259.45999,-19.65988,156.34622
1562000000,-0.31900069,-259.57062,-19.588144,156.69551
1563000000,-0.33106673,-259.69366,-19.585712,156.53336
1564000000,-0.34016982,-259.92218,-19.469822,156.35081
1565000000,-0.34904608,-260.01794,-19.471613,156.3
1566000000,-0.34728563,-260.23758,-19.334009,156.14349
1567000000,-0.33470914,-260.34738,-19.31913,156.83606
1568000000,-0.32741362,-260.46286,-19.240988,156.45879
1569000000,-0.31872079,-260.76709,-19.20989,156.01456
1570000000,-0.34578815,-261.1304,-19.22538,156.18236
1571000000,-0.36065108,-261.06329,-19.184404,155.55844
1572000000,-0.34261423,-261.06619,-19.02453,156.34413
1573000000,-0.33071133,-261.29147,-19.076269,155.78743
1574000000,-0.31473419,-261.47882,-18.918591,156.12727
1575000000,-0.35223809,-261.68887,-18.997442,155.68355
1576000000,-0.33383039,-261.96173,-18.903259,155.36177
1577000000,-0.35253519,-261.95129,-18.866009,155.4473
1578000000,-0.33596197,-262.41199,-18.802219,155.47195
1579000000,-0.36179778,-262.39865,-18.771624,155.19832
1580000000,-0.35977799,-262.58325,-18.66604,155.2977
1581000000,-0.33625948,-262.69589,-18.599808,155.18336
1582000000,-0.3754513,-263.06833,-18.58728,155.28325
1583000000,-0.34354866,-263.07584,-18.546963,155.15927
1584000000,-0.37328908,-263.28143,-18.582596,154.66933
1585000000,-0.35450137,-263.34976,-18.516584,154.53877
1586000000,-0.36731273,-263.61929,-18.412909,154.96347
1587000000,-0.37035957,-263.76416,-18.314726,154.26671
1588000000,-0.35981098,-263.9169,-18.33992,154.41336
1589000000,-0.38068995,-264.07742,-18.349703,154.54224
1590000000,-0.34769186,-264.11008,-18.232903,153.90924
1591000000,-0.34069833,-264.37741,-18.18565,154.19482
1592000000,-0.35093054,-264.71982,-18.178591,154.34706
1593000000,-0.3298685,-264.9881,-18.092247,153.64362
1594000000,-0.35955024,-264.81012,-18.09095,153.89053
1595000000,-0.32289258,-265.09732,-18.052015,154.11003
1596000000,-0.3624959,-265.04727,-17.957346,153.59167
1597000000,-0.36456555,-265.39215,-17.947454,153.84142
1598000000,-0.34195304,-265.6188,-17.902266,153.17426
1599000000,-0.32965139,-266.04343,-17.853546,153.13751
1600000000,-0.34883836,-265.98077,-17.809635,153.60378
1601000000,-0.36738959,-266.13635,-17.777411,153.39659
1602000000,-0.35491729,-266.31458,-17.744228,152.88388
1603000000,-0.35907608,-266.37515,-17.722065,152.94724
1604000000,-0.34618264,-266.74396,-17.636734,153.28363
1605000000,-0.36763042,-266.70435,-17.664312,152.92683
1606000000,-0.35154149,-266.95807,-17.57501,152.98073
1607000000,-0.39143711,-267.12659,-17.564539,152.15367
1608000000,-0.35201597,-267.26797,-17.458355,152.33569
1609000000,-0.36038482,-267.48639,-17.500988,152.49835
1610000000,-0.37091392,-267.45694,-17.467512,152.3347
1611000000,-0.37392136,-267.78824,-17.501064,152.04974
1612000000,-0.36242148,-267.93115,-17.365993,151.83725
1613000000,-0.3663829,-268.06213,-17.298603,151.82724
1614000000,-0.36969644,-268.39819,-17.315964,150.91359
1615000000,-0.37347752,-268.34595,-17.230808,151.66014
1616000000,-0.3595998,-268.76337,-17.162497,151.73721
1617000000,-0.37018484,-268.85504,-17.173412,151.0985
1618000000,-0.39207745,-268.99283,-17.077036,151.28271
1619000000,-0.36449227,-269.33029,-17.119888,150.98181
1620000000,-0.40808174,-269.37735,-17.080029,150.48137
1621000000,-0.37123707,-269.40207,-17.048208,150.48647
1622000000,-0.38777295,-269.62048,-16.979671,150.68985
1623000000,-0.38034856,-269.69385,-16.959785,150.49696
1624000000,-0.33963376,-269.92963,-16.832718,150.54619
1625000000,-0.37168112,-270.25446,-16.831083,149.80966
1626000000,-0.37991616,-270.33936,-16.826469,150.24789
1627000000,-0.38160798,-270.42468,-16.851402,149.93315
1628000000,-0.39159638,-270.66394,-16.755129,149.48241
1629000000,-0.36912403,-270.85602,-16.701464,149.58932
1630000000,-0.38861042,-270.94348,-16.74926,149.34174
1631000000,-0.38485202,-271.33957,-16.698076,149.34187
1632000000,-0.36906251,-271.21722,-16.643135,149.242
1633000000,-0.41001108,-271.36703,-16.647081,149.03966
1634000000,-0.37482715,-271.66183,-16.531652,148.67732
1635000000,-0.39841706,-271.83749,-16.533613,148.97955
1636000000,-0.37640738,-271.99863,-16.47143,148.75316
1637000000,-0.38786662,-272.08105,-16.445913,148.7162
1638000000,-0.42140853,-272.3678,-16.413046,148.42789
1639000000,-0.39389595,-272.64371,-16.353354,148.18669
1640000000,-0.39580441,-272.88751,-16.369156,147.68443
1641000000,-0.38404635,-272.77444,-16.300295,147.92775
1642000000,-0.40649712,-273.01291,-16.311241,147.48755
1643000000,-0.38269308,-273.16589,-16.220507,147.73759
1644000000,-0.38890272,-273.35986,-16.215565,147.75841
1645000000,-0.3829914,-273.62436,-16.1346,147.38171
1646000000,-0.39193228,-273.65491,-16.119879,147.08871
1647000000,-0.39989755,-273.8645,-16.089281,147.08273
1648000000,-0.37253267,-274.27237,-16.07062,147.15179
1649000000,-0.40305814,-274.29846,-16.060001,146.89386
1650000000,-0.43492571,-274.35953,-16.057013,146.77826
1651000000,-0.40754676,-274.48145,-15.974813,146.88194
1652000000,-0.41783038,-274.68497,-15.994333,146.29317
1653000000,-0.39495867,-274.95438,-15.942007,145.98679
1654000000,-0.41087657,-274.86792,-15.907926,146.21918
1655000000,-0.40180883,-275.17001,-15.894913,145.88225
1656000000,-0.43150038,-275.30847,-15.898375,145.66304
1657000000,-0.42077607,-275.54492,-15.792327,145.17819
1658000000,-0.44062361,-275.73291,-15.840166,145.4837
1659000000,-0.41695285,-275.87473,-15.774075,145.20345
1660000000,-0.4209922,-276.11096,-15.705992,144.69359
1661000000,-0.41324922,-276.19095,-15.722014,144.7939
1662000000,-0.40523499,-276.31964,-15.700865,144.50275
1663000000,-0.40784982,-276.45151,-15.613927,144.57117
1664000000,-0.4318276,-276.64084,-15.635884,144.27936
1665000000,-0.41825795,-276.90015,-15.59605,144.23286
1666000000,-0.40347424,-276.88843,-15.542795,143.80177
1667000000,-0.40273443,-277.20313,-15.553533,143.56294
1668000000,-0.42497763,-277.39279,-15.555732,143.64972
1669000000,-0.41613758,-277.71198,-15.437119,143.30893
1670000000,-0.41411448,-277.65637,-15.469336,143.16862
1671000000,-0.40491226,-277.7583,-15.395391,143.11967
1672000000,-0.413151,-278.11829,-15.390833,142.97562
1673000000,-0.42662275,-278.16315,-15.439794,142.77692
1674000000,-0.43395442,-278.30917,-15.372911,142.60181
1675000000,-0.42607266,-278.52762,-15.311017,142.58069
1676000000,-0.4220562,-278.6138,-15.310358,141.83691
1677000000,-0.42056069,-278.62854,-15.28889,142.5197
1678000000,-0.43922126,-279.05588,-15.256699,142.02977
1679000000,-0.45364794,-279.14395,-15.281612,142.01398
1680000000,-0.40799156,-279.4632,-15.172237,141.49512
1681000000,-0.4383128,-279.64435,-15.131079,141.68799
1682000000,-0.43427441,-279.59656,-15.123165,141.21466
1683000000,-0.41973707,-279.99231,-15.073951,140.94473
1684000000,-0.4416433,-280.0116,-15.101779,140.85536
1685000000,-0.42100808,-280.29813,-15.008288,140.96768
1686000000,-0.45772934,-280.383,-15.033157,140.39537
1687000000,-0.43754113,-280.72885,-15.05574,140.19408
1688000000,-0.42320377,-280.70953,-14.949852,140.53433
1689000000,-0.42101285,-280.82489,-14.94184,140.38928
1690000000,-0.44395584,-281.1265,-14.957571,139.88579
1691000000,-0.4697836,-280.95248,-14.968109,139.8085
1692000000,-0.4683122,-281.39474,-14.861734,139.84549
1693000000,-0.43900958,-281.70166,-14.861395,139.3036
1694000000,-0.4454034,-281.68835,-14.842465,139.28168
1695000000,-0.46443009,-281.8262,-14.851568,139.11148
1696000000,-0.4386684,-282.12814,-14.755293,138.6033
1697000000,-0.44535998,-282.241,-14.778185,138.64977
1698000000,-0.45257366,-282.66577,-14.786053,138.41035
1699000000,-0.43846446,-282.65652,-14.717367,138.62558
1700000000,-0.44759962,-282.68491,-14.662958,138.692
1701000000,-0.43227968,-282.88608,-14.676571,138.22485
1702000000,-0.47595716,-283.20612,-14.666803,138.2619
1703000000,-0.46301284,-283.17761,-14.650434,137.90877
1704000000,-0.45032346,-283.49878,-14.612402,137.57843
1705000000,-0.4662905,-283.66949,-14.574077,137.18896
1706000000,-0.43440312,-283.6452,-14.505959,137.10117
1707000000,-0.45041043,-283.80365,-14.535367,137.662
1708000000,-0.43871418,-284.07193,-14.469841,136.96669
1709000000,-0.45999014,-284.19403,-14.498276,136.73697
1710000000,-0.43661466,-284.46252,-14.459063,136.38452
1711000000,-0.45181844,-284.52646,-14.419961,136.24667
1712000000,-0.45410758,-284.68588,-14.448913,136.25557
1713000000,-0.48867303,-284.69708,-14.442604,136.34383
1714000000,-0.44621205,-285.06808,-14.367781,135.67825
1715000000,-0.46067154,-285.25974,-14.366551,135.63254
1716000000,-0.44756788,-285.48428,-14.406556,135.70801
1717000000,-0.4474448,-285.42636,-14.342026,135.69302
1718000000,-0.44138384,-285.69128,-14.288445,135.24583
1719000000,-0.47883508,-285.67224,-14.289092,135.18237
1720000000,-0.49745607,-286.01782,-14.266076,135.01659
1721000000,-0.46872616,-286.25699,-14.216849,134.94174
1722000000,-0.46739686,-286.5029,-14.18948,134.37865
1723000000,-0.45037192,-286.57413,-14.18905,134.43204
1724000000,-0.49082991,-286.85864,-14.193063,134.21269
1725000000,-0.47206253,-286.80341,-14.152772,133.98941
1726000000,-0.47668955,-286.9534,-14.123161,133.94673
1727000000,-0.46017966,-287.25504,-14.087612,133.40721
1728000000,-0.48239246,-287.32739,-14.137235,133.61723
1729000000,-0.4845469,-287.50613,-14.079092,133.22968
1730000000,-0.48293769,-287.86798,-14.07251,132.64447
1731000000,-0.47393155,-287.94598,-14.028235,132.86189
1732000000,-0.49141449,-288.09973,-14.033336,132.54482
1733000000,-0.49609518,-288.09473,-14.007309,132.24554
1734000000,-0.4797976,-288.23328,-14.009989,132.2231
1735000000,-0.48372942,-288.46384,-13.961359,132.05855
1736000000,-0.44650668,-288.84851,-13.91151,131.76245
1737000000,-0.47893685,-288.78812,-13.991891,131.86716
1738000000,-0.49267441,-288.99698,-13.889914,131.18484
1739000000,-0.4982321,-289.27737,-13.865692,130.98515
1740000000,-0.49728402,-289.34219,-13.876287,130.85278
1741000000,-0.50305384,-289.68637,-13.865261,130.82552
1742000000,-0.50685585,-289.64944,-13.814222,130.48834
1743000000,-0.48037979,-289.93832,-13.807295,130.62904
1744000000,-0.47125405,-290.0379,-13.774071,130.61804
1745000000,-0.49901557,-290.25443,-13.779365,130.24609
1746000000,-0.47985873,-290.27069,-13.686133,129.91893
1747000000,-0.49602556,-290.66675,-13.718691,129.80736
1748000000,-0.48401597,-290.70459,-13.697703,129.91585
1749000000,-0.47953582,-290.84906,-13.70349,129.25818
1750000000,-0.51639724,-291.05408,-13.699095,129.37219
1751000000,-0.48234332,-291.36517,-13.632997,128.67622
1752000000,-0.46416488,-291.36652,-13.632155,128.73357
1753000000,-0.49880746,-291.29642,-13.663685,128.79451
1754000000,-0.48892877,-291.62427,-13.621149,128.68465
1755000000,-0.50856894,-291.69489,-13.631116,128.55684
1756000000,-0.48462164,-291.9299,-13.601459,128.47481
1757000000,-0.52984285,-291.95981,-13.57956,127.97245
1758000000,-0.48638803,-292.34198,-13.549704,127.80894
1759000000,-0.4812119,-292.35175,-13.550779,127.65701
1760000000,-0.49546245,-292.67966,-13.489758,127.56893
1761000000,-0.53453815,-292.78415,-13.503884,127.01249
1762000000,-0.51222211,-293.12665,-13.490298,126.78934
1763000000,-0.48630753,-293.26755,-13.459305,126.75968
1764000000,-0.5183593,-293.26572,-13.482443,126.50407
1765000000,-0.51255536,-293.57974,-13.418349,126.65034
1766000000,-0.52115756,-293.90167,-13.413354,126.08646
1767000000,-0.50188625,-293.95737,-13.495627,126.00218
1768000000,-0.51004851,-293.94965,-13.382302,125.78133
1769000000,-0.52425879,-294.18655,-13.4243,125.702
1770000000,-0.52160788,-294.16092,-13.363487,125.6258
1771000000,-0.53303009,-294.56961,-13.367441,125.11372
1772000000,-0.51517695,-294.61801,-13.313072,124.92804
1773000000,-0.52752662,-294.93442,-13.345036,124.5963
1774000000,-0.52872753,-294.97137,-13.331176,124.62991
1775000000,-0.49017659,-295.12814,-13.265316,124.7169
1776000000,-0.5193246,-295.48495,-13.27989,124.42455
1777000000,-0.50832748,-295.43994,-13.247316,123.76096
1778000000,-0.54620057,-295.72354,-13.294334,123.70387
1779000000,-0.48833558,-295.85748,-13.210864,123.47562
1780000000,-0.50815356,-295.99329,-13.216499,123.66982
1781000000,-0.50841868,-296.13391,-13.191179,123.15881
1782000000,-0.52264255,-296.35947,-13.172786,123.17303
1783000000,-0.52323562,-296.56128,-13.178113,122.67766
1784000000,-0.52834654,-296.60522,-13.154295,122.6752
1785000000,-0.52399588,-296.69736,-13.170527,122.54095
1786000000,-0.52656013,-296.91028,-13.151932,122.46783
1787000000,-0.52095598,-297.16504,-13.134495,122.05524
1788000000,-0.50678021,-297.33331,-13.081081,121.81642
1789000000,-0.534325,-297.42206,-13.108827,121.54623
1790000000,-0.51188314,-297.71555,-13.066143,121.31522
1791000000,-0.52119452,-297.77875,-13.095664,121.01488
1792000000,-0.56357586,-297.92416,-13.056949,120.95836
1793000000,-0.53908271,-298.14877,-13.064138,120.65732
1794000000,-0.52898151,-298.21893,-13.015257,120.58841
1795000000,-0.53379059,-298.56519,-13.024832,120.25644
1796000000,-0.51118088,-298.59232,-13.017673,120.40367
1797000000,-0.54389536,-298.57904,-12.974544,120.08128
1798000000,-0.54858875,-299.09064,-13.01256,119.47109
1799000000,-0.53437787,-299.11578,-12.981938,119.93008
1800000000,-0.54961753,-299.20276,-12.947495,119.50166
1801000000,-0.5526883,-299.46194,-12.971156,119.2468
1802000000,-0.544792,-299.68387,-12.970812,118.81088
1803000000,-0.54569578,-299.85269,-12.963679,118.95267
1804000000,-0.54711819,-299.84888,-12.89641,118.39417
1805000000,-0.5260486,-300.09143,-12.938363,118.45248
1806000000,-0.53191984,-300.24051,-12.894577,117.91935
1807000000,-0.55110115,-300.31564,-12.90344,118.01527
1808000000,-0.55998266,-300.43396,-12.893092,117.75278
1809000000,-0.5526967,-300.71823,-12.833924,117.59737
1810000000,-0.56719017,-301.00754,-12.868414,116.9353
1811000000,-0.53161466,-301.13022,-12.787588,116.97557
1812000000,-0.5616414,-301.37485,-12.818559,116.76267
1813000000,-0.56882876,-301.42154,-12.775723,116.39271
1814000000,-0.55282909,-301.51813,-12.771541,116.423
1815000000,-0.54803789,-301.82596,-12.801408,116.23756
1816000000,-0.54854918,-301.91486,-12.765837,115.8252
1817000000,-0.55977732,-302.04916,-12.769142,115.61063
1818000000,-0.5564974,-302.13071,-12.753517,115.40994
1819000000,-0.55325288,-302.35349,-12.763295,115.27085
1820000000,-0.56666011,-302.56921,-12.748654,115.00767
1821000000,-0.56259143,-302.77469,-12.719202,114.55074
1822000000,-0.59049749,-302.92841,-12.752319,114.36405
1823000000,-0.55032915,-303.24649,-12.688592,114.25082
