Freq(Hz),S21 Log Mag(dB),S21 Phase(¡),S11 Log Mag(dB),S11 Phase(¡)
1477000000,-0.34320781,-210.06609,-18.538311,60.220398
1478000000,-0.34309065,-210.48456,-18.573513,60.060463
1479000000,-0.30982175,-210.48318,-18.551666,60.277607
1480000000,-0.32471958,-210.57373,-18.622633,59.746269
1481000000,-0.34225401,-210.74796,-18.590086,59.818729
1482000000,-0.3169772,-210.89435,-18.637903,59.842335
1483000000,-0.30435911,-211.15497,-18.653994,59.674194
1484000000,-0.31670535,-211.20755,-18.676596,59.713791
1485000000,-0.30295512,-211.33812,-18.700747,59.520214
1486000000,-0.31953439,-211.36894,-18.745876,59.218254
1487000000,-0.33608115,-211.6227,-18.803909,59.510284
1488000000,-0.32794887,-211.79547,-18.76573,59.302654
1489000000,-0.33082613,-211.90091,-18.852917,59.172573
1490000000,-0.3149465,-212.04626,-18.857937,59.345753
1491000000,-0.31987011,-212.28841,-18.885729,59.112343
1492000000,-0.31209487,-212.29715,-18.893837,59.041084
1493000000,-0.34679085,-212.3828,-18.946508,59.03735
1494000000,-0.35825875,-212.66856,-18.971586,58.827217
1495000000,-0.32745969,-212.76741,-18.985268,58.916412
1496000000,-0.29664531,-212.96564,-18.989075,58.913872
1497000000,-0.33882082,-212.924,-19.093235,58.850769
1498000000,-0.30532008,-213.28194,-19.093193,58.419922
1499000000,-0.30886224,-213.36389,-19.090105,58.502533
1500000000,-0.35155395,-213.33179,-19.177601,58.476814
1501000000,-0.3233906,-213.65778,-19.088423,58.261864
1502000000,-0.35478437,-213.81155,-19.188965,58.264259
1503000000,-0.31329259,-214.0325,-19.171625,58.39632
1504000000,-0.32765958,-214.06758,-19.25264,58.251247
1505000000,-0.32428643,-214.12756,-19.281898,58.543129
1506000000,-0.32729843,-214.31812,-19.306271,58.184551
1507000000,-0.32682508,-214.46515,-19.317404,58.004158
1508000000,-0.33378509,-214.774,-19.341825,57.898586
1509000000,-0.33659726,-214.83195,-19.375446,57.729027
1510000000,-0.31448472,-214.99199,-19.39526,57.72757
1511000000,-0.29977369,-215.07365,-19.403799,57.945278
1512000000,-0.32894841,-215.17299,-19.468874,57.656822
1513000000,-0.3415474,-215.29033,-19.507893,57.661873
1514000000,-0.3057366,-215.36678,-19.511194,57.664898
1515000000,-0.31304693,-215.61482,-19.529568,57.804508
1516000000,-0.32993144,-215.60802,-19.558018,57.443447
1517000000,-0.31700677,-216.1226,-19.598061,57.241547
1518000000,-0.3097958,-215.98967,-19.609209,57.674889
1519000000,-0.31130025,-216.10551,-19.626062,57.477219
1520000000,-0.31296217,-216.37251,-19.679699,57.471035
1521000000,-0.31780258,-216.5191,-19.765141,57.232475
1522000000,-0.30606705,-216.61188,-19.707659,57.418888
1523000000,-0.31951958,-216.82344,-19.751688,57.117985
1524000000,-0.33704162,-216.90092,-19.788273,56.828568
1525000000,-0.35081157,-217.062,-19.808107,56.752029
1526000000,-0.34285992,-217.04413,-19.897505,57.104954
1527000000,-0.29512635,-217.34355,-19.837252,56.832088
1528000000,-0.32287663,-217.56374,-19.937103,56.47641
1529000000,-0.32744521,-217.75249,-19.934237,56.5014
1530000000,-0.31364495,-217.75909,-19.972008,56.514954
1531000000,-0.32582006,-217.98766,-20.086893,56.47419
1532000000,-0.30065954,-217.98671,-20.096806,56.821541
1533000000,-0.34496677,-218.18445,-20.104364,56.544685
1534000000,-0.33746535,-218.31972,-20.118872,56.035542
1535000000,-0.35173762,-218.45178,-20.172752,56.257053
1536000000,-0.32526153,-218.56731,-20.226055,56.34306
1537000000,-0.31736726,-218.75027,-20.210711,56.301594
1538000000,-0.31920594,-218.99608,-20.23777,56.121574
1539000000,-0.31316829,-218.92085,-20.296799,56.380882
1540000000,-0.33396247,-219.16064,-20.371204,56.276615
1541000000,-0.30566442,-219.36858,-20.340626,56.139069
1542000000,-0.32057914,-219.37732,-20.393457,56.113358
1543000000,-0.309156,-219.62695,-20.412514,56.382267
1544000000,-0.34093139,-219.90269,-20.446783,55.627441
1545000000,-0.30843899,-220.00996,-20.457312,55.82798
1546000000,-0.32931954,-220.07686,-20.543871,55.759663
1547000000,-0.30550355,-220.26256,-20.547827,55.900658
1548000000,-0.34426025,-220.41069,-20.622311,55.679596
1549000000,-0.31841215,-220.37558,-20.640369,56.063976
1550000000,-0.30365217,-220.71735,-20.636238,55.833584
1551000000,-0.34340879,-220.80745,-20.734188,55.734818
1552000000,-0.31834763,-220.88266,-20.736851,55.947784
1553000000,-0.30675992,-221.14305,-20.739542,55.62125
1554000000,-0.30245796,-221.53113,-20.777821,55.328026
1555000000,-0.31457978,-221.46272,-20.810966,55.430954
1556000000,-0.31259972,-221.2621,-20.909107,55.665405
1557000000,-0.2941733,-221.71599,-20.871655,55.136826
1558000000,-0.31908548,-221.70021,-20.960423,55.626747
1559000000,-0.32478037,-222.09328,-21.032413,55.184475
1560000000,-0.30411348,-222.11353,-21.074463,55.384369
1561000000,-0.29931879,-222.30661,-21.018974,55.356834
1562000000,-0.33745497,-222.32544,-21.123516,55.075012
1563000000,-0.32805634,-222.46837,-21.106461,55.056229
1564000000,-0.31172583,-222.65683,-21.197323,55.594387
1565000000,-0.32150751,-222.77161,-21.211388,55.166378
1566000000,-0.31227481,-222.88889,-21.246922,55.40057
1567000000,-0.29643676,-223.1398,-21.337719,55.056801
1568000000,-0.33333606,-223.13164,-21.359346,55.244568
1569000000,-0.28554499,-223.35403,-21.370831,55.560181
1570000000,-0.33388698,-223.59763,-21.41946,54.687405
1571000000,-0.31631693,-223.67111,-21.403303,55.119202
1572000000,-0.30422232,-223.72717,-21.547335,55.212639
1573000000,-0.29982463,-223.71626,-21.491665,55.007107
1574000000,-0.30273488,-223.95277,-21.632469,55.035336
1575000000,-0.31602776,-224.26103,-21.596884,54.683151
1576000000,-0.30076358,-224.46922,-21.636936,54.563564
1577000000,-0.31534341,-224.3988,-21.713615,55.186447
1578000000,-0.28373849,-224.74094,-21.737928,54.876099
1579000000,-0.31058067,-224.70177,-21.830118,55.066433
1580000000,-0.30580401,-225.02565,-21.876677,54.882008
1581000000,-0.29197311,-224.90254,-21.924009,55.063282
1582000000,-0.28884539,-225.27893,-21.986332,54.760361
1583000000,-0.3155371,-225.29651,-22.058477,54.725414
1584000000,-0.31457177,-225.42964,-21.968388,55.006241
1585000000,-0.35146746,-225.61348,-22.072428,54.731354
1586000000,-0.31270105,-225.92027,-22.149235,54.558624
1587000000,-0.3250981,-225.9785,-22.199606,55.231831
1588000000,-0.33604717,-226.15852,-22.200659,54.659538
1589000000,-0.32584527,-226.16168,-22.269514,54.492382
1590000000,-0.28874913,-226.31511,-22.269733,55.371735
1591000000,-0.30191049,-226.52525,-22.318375,54.933147
1592000000,-0.32916668,-226.81508,-22.394415,54.097473
1593000000,-0.27700031,-226.96356,-22.385902,55.055538
1594000000,-0.31270024,-226.9796,-22.463755,54.735218
1595000000,-0.28138915,-226.79846,-22.480705,54.693974
1596000000,-0.33214018,-227.1759,-22.578657,55.172493
1597000000,-0.32408491,-227.48048,-22.615057,54.527729
1598000000,-0.31813669,-227.34058,-22.687752,55.308346
1599000000,-0.29382259,-227.93065,-22.653402,54.541676
1600000000,-0.30936709,-227.76764,-22.84502,54.476772
1601000000,-0.3362014,-227.8121,-22.912382,54.864258
1602000000,-0.31995004,-227.94846,-22.841171,54.654026
1603000000,-0.29267687,-228.33203,-22.872168,54.88343
1604000000,-0.29729325,-228.40117,-23.008703,54.593185
1605000000,-0.32533985,-228.34782,-23.060957,55.08165
1606000000,-0.30100372,-228.57622,-23.093117,55.182678
1607000000,-0.32696146,-228.79648,-23.092279,55.058773
1608000000,-0.31257534,-228.85704,-23.157192,55.247459
1609000000,-0.316502,-229.01778,-23.272863,54.516285
1610000000,-0.30229852,-229.0387,-23.283291,55.226463
1611000000,-0.33067995,-229.26804,-23.268005,54.846928
1612000000,-0.29837322,-229.57416,-23.306742,55.174202
1613000000,-0.3011032,-229.66515,-23.420223,55.489498
1614000000,-0.31012285,-229.83305,-23.400482,55.289082
1615000000,-0.32027113,-229.86526,-23.543169,55.149887
1616000000,-0.31425208,-230.13875,-23.623758,54.863323
1617000000,-0.30755177,-230.25885,-23.606297,55.194107
1618000000,-0.35018963,-230.37367,-23.731915,55.69772
1619000000,-0.31437156,-230.6832,-23.671904,54.833221
1620000000,-0.33349931,-230.58867,-23.763256,55.654385
1621000000,-0.32207727,-230.6427,-23.809877,55.181438
1622000000,-0.31266677,-231.09749,-23.875738,55.215752
1623000000,-0.30739844,-231.0106,-23.926943,55.498653
1624000000,-0.3052395,-231.11166,-24.089092,55.73674
1625000000,-0.3038412,-231.38873,-24.035755,55.961235
1626000000,-0.30811465,-231.62566,-24.175695,55.421799
1627000000,-0.31369364,-231.81033,-24.04253,55.437363
1628000000,-0.33121976,-231.8873,-24.210512,56.085262
1629000000,-0.30502898,-232.07182,-24.238651,56.073586
1630000000,-0.33484167,-232.09584,-24.217535,55.3489
1631000000,-0.3118504,-232.37378,-24.445492,55.445309
1632000000,-0.2995829,-232.44872,-24.404476,55.724903
1633000000,-0.32398236,-232.65114,-24.445078,56.187477
1634000000,-0.30548346,-232.65764,-24.45084,56.629036
1635000000,-0.33007434,-232.8284,-24.670755,55.952953
1636000000,-0.2698622,-233.0042,-24.612247,56.315231
1637000000,-0.30646876,-232.9736,-24.72846,56.641212
1638000000,-0.31017134,-233.28705,-24.775743,56.900097
1639000000,-0.31689197,-233.45877,-24.877506,56.308006
1640000000,-0.30894455,-233.56029,-24.892717,56.559635
1641000000,-0.28495473,-233.71083,-24.826969,56.851528
1642000000,-0.28421596,-233.7877,-24.893423,56.861862
1643000000,-0.29661241,-234.03261,-25.049189,56.756115
1644000000,-0.3066518,-234.08147,-25.017662,56.606754
1645000000,-0.28970787,-234.31476,-25.197157,57.469791
1646000000,-0.27306491,-234.3656,-25.155678,57.196491
1647000000,-0.28040314,-234.61594,-25.269917,57.578762
1648000000,-0.29546466,-234.83011,-25.343716,56.948318
1649000000,-0.31409705,-234.80182,-25.47938,56.767864
1650000000,-0.32119441,-235.12523,-25.50457,56.879021
1651000000,-0.30235833,-235.05965,-25.534172,56.982143
1652000000,-0.32982862,-235.33731,-25.518848,57.502899
1653000000,-0.31762636,-235.47266,-25.612326,57.0173
1654000000,-0.29720911,-235.45697,-25.715565,57.68618
1655000000,-0.3111338,-235.71355,-25.681644,57.096684
1656000000,-0.30464819,-235.95174,-25.756708,57.668053
1657000000,-0.32874128,-236.01158,-25.839624,58.085274
1658000000,-0.30990016,-236.28778,-25.965057,57.777431
1659000000,-0.32832193,-236.26654,-26.012659,57.62738
1660000000,-0.31049851,-236.5451,-26.095858,58.698502
1661000000,-0.32752505,-236.51216,-26.091419,58.153091
1662000000,-0.31073532,-236.68991,-26.10306,58.291191
1663000000,-0.30362418,-236.67743,-26.352594,59.084175
1664000000,-0.31655794,-236.89569,-26.342539,58.685661
1665000000,-0.2877939,-237.20467,-26.475559,58.052647
1666000000,-0.28999937,-237.14215,-26.461695,58.980877
1667000000,-0.31883875,-237.45175,-26.55632,58.131367
1668000000,-0.30659676,-237.71428,-26.643877,58.119499
1669000000,-0.31053242,-237.89342,-26.783142,58.978249
1670000000,-0.30658057,-237.77187,-26.787964,58.730045
1671000000,-0.31639168,-237.80495,-26.968586,59.508797
1672000000,-0.33553886,-238.09152,-27.004236,58.991833
1673000000,-0.30932984,-238.22586,-27.029066,59.186089
1674000000,-0.31977269,-238.33432,-27.104227,59.474304
1675000000,-0.3117471,-238.41537,-27.251999,59.25668
1676000000,-0.32241994,-238.77605,-27.218321,60.267529
1677000000,-0.30791277,-238.72646,-27.535805,60.738586
1678000000,-0.301925,-239.12067,-27.516705,60.436451
1679000000,-0.31399679,-239.01884,-27.62907,60.403645
1680000000,-0.31121087,-239.29497,-27.672543,61.503265
1681000000,-0.31773779,-239.57291,-27.914057,61.239731
1682000000,-0.31052712,-239.56119,-27.880968,62.564453
1683000000,-0.3038002,-239.92139,-27.872828,62.425346
1684000000,-0.31407252,-239.89236,-28.109695,62.200203
1685000000,-0.30623618,-240.18057,-28.092218,62.880653
1686000000,-0.32160184,-240.17828,-28.167686,63.51936
1687000000,-0.31301865,-240.43419,-28.202749,62.77034
1688000000,-0.30878037,-240.3502,-28.556129,64.22036
1689000000,-0.31074333,-240.51451,-28.538473,64.035179
1690000000,-0.30909973,-240.81114,-28.549406,64.268852
1691000000,-0.32303792,-240.5789,-28.543915,65.652199
1692000000,-0.31160769,-241.27483,-28.853092,65.599648
1693000000,-0.28023738,-241.17242,-28.898277,65.427544
1694000000,-0.3176634,-241.37662,-28.818523,65.761276
1695000000,-0.31857803,-241.45503,-29.146778,66.258392
1696000000,-0.30938038,-241.70163,-29.014238,67.38076
1697000000,-0.30071253,-241.76968,-29.232336,67.511696
1698000000,-0.31364614,-242.10072,-29.202705,67.009521
1699000000,-0.2759124,-242.04074,-29.311813,67.765869
1700000000,-0.30960932,-242.31683,-29.488159,68.753853
1701000000,-0.29176962,-242.37593,-29.54003,68.124046
1702000000,-0.31005132,-242.53458,-29.79701,68.570648
1703000000,-0.30622962,-242.50264,-29.73867,69.408913
1704000000,-0.31224564,-242.97571,-29.724627,69.585091
1705000000,-0.3002117,-243.06781,-29.765345,72.267784
1706000000,-0.29924858,-242.88014,-29.8603,72.593605
1707000000,-0.32185957,-243.26901,-30.186144,72.528801
1708000000,-0.29704908,-243.32237,-30.035568,73.913475
1709000000,-0.29935274,-243.4621,-30.008181,72.767235
1710000000,-0.28924111,-243.61165,-30.247623,74.22657
1711000000,-0.30422539,-243.73956,-30.272217,75.256012
1712000000,-0.28931805,-243.9955,-30.309496,74.00882
1713000000,-0.31035316,-243.92363,-30.396479,75.850906
1714000000,-0.30651891,-244.19363,-30.56535,76.731224
1715000000,-0.30124339,-244.47395,-30.594744,76.362144
1716000000,-0.26984021,-244.60976,-30.773752,76.680367
1717000000,-0.30951732,-244.71368,-30.863083,77.037186
1718000000,-0.30407032,-244.87978,-30.716091,77.513741
1719000000,-0.31473577,-244.86961,-30.936075,80.608818
1720000000,-0.31228104,-245.06424,-31.031879,79.731918
1721000000,-0.30142117,-245.29417,-31.329491,81.845055
1722000000,-0.30619401,-245.27098,-31.076576,82.849243
1723000000,-0.29859796,-245.73352,-31.311806,81.747803
1724000000,-0.31658468,-245.69264,-31.366913,83.031425
1725000000,-0.32518712,-245.93167,-31.392275,83.938004
1726000000,-0.31555545,-245.9791,-31.397448,85.408699
1727000000,-0.30242378,-246.17513,-31.327915,85.330132
1728000000,-0.30817011,-246.21078,-31.689894,85.759521
1729000000,-0.31738564,-246.29909,-31.694496,86.575302
1730000000,-0.34846947,-246.55852,-31.604715,86.813843
1731000000,-0.2994532,-246.63718,-31.833248,89.283882
1732000000,-0.30018473,-246.76204,-31.629686,89.92672
1733000000,-0.29862443,-246.88145,-31.551363,90.866394
1734000000,-0.30377808,-247.04428,-31.919373,90.539146
1735000000,-0.31821907,-247.20627,-31.782598,91.976944
1736000000,-0.26548859,-247.5157,-31.934893,93.60099
1737000000,-0.29477933,-247.5343,-32.201038,91.497345
1738000000,-0.32530436,-247.66785,-31.910732,94.866028
1739000000,-0.32147357,-247.84798,-32.026375,95.949478
1740000000,-0.2981368,-248.12865,-31.862709,96.81163
1741000000,-0.31476325,-248.26041,-32.248096,97.134186
1742000000,-0.33351043,-248.21588,-32.120464,97.783951
1743000000,-0.30895612,-248.45537,-32.37645,99.180801
1744000000,-0.30212316,-248.55818,-32.452072,100.19631
1745000000,-0.32874537,-248.78221,-32.316998,100.87283
1746000000,-0.30815887,-248.87991,-31.970261,104.1605
1747000000,-0.33549491,-249.15407,-32.361477,103.7145
1748000000,-0.27219772,-249.23849,-32.692192,106.18896
1749000000,-0.3065497,-249.27863,-32.216534,104.06631
1750000000,-0.30067566,-249.51578,-32.385647,107.06056
1751000000,-0.3117764,-249.71037,-32.099304,108.36534
1752000000,-0.30694997,-249.71779,-32.275921,106.575
1753000000,-0.29777086,-249.63713,-32.323776,110.89395
1754000000,-0.32085866,-250.09573,-32.405941,110.12788
1755000000,-0.31945202,-250.10374,-32.632488,111.78812
1756000000,-0.29861292,-250.33801,-32.428051,112.07072
1757000000,-0.32496774,-250.37416,-32.451733,113.03685
1758000000,-0.30283105,-250.84073,-32.071125,111.48541
1759000000,-0.29356208,-250.71794,-32.30875,113.21296
1760000000,-0.32239321,-250.86583,-32.396393,118.0635
1761000000,-0.32286853,-250.86555,-31.970289,116.75251
1762000000,-0.3259443,-251.27165,-32.070137,117.39352
1763000000,-0.30332494,-251.53716,-32.238102,116.76691
1764000000,-0.31699717,-251.43015,-32.148102,119.62203
1765000000,-0.32695585,-251.66974,-32.180435,122.12514
1766000000,-0.30588973,-251.95711,-32.133774,121.20429
1767000000,-0.31096053,-251.97095,-32.5485,120.71346
1768000000,-0.33483949,-252.04977,-32.14011,122.20546
1769000000,-0.3216306,-252.1152,-32.124382,123.06769
1770000000,-0.33078894,-252.36301,-31.960032,124.39902
1771000000,-0.31779566,-252.51411,-31.884266,124.47402
1772000000,-0.29780772,-252.62608,-31.52739,125.57
1773000000,-0.3245264,-252.98584,-31.805948,126.90392
1774000000,-0.30809504,-253.00375,-31.652472,126.82085
1775000000,-0.29125297,-253.05891,-31.523314,128.76216
1776000000,-0.29821712,-253.40814,-31.496592,130.71495
1777000000,-0.31125751,-253.33467,-31.297012,129.3195
1778000000,-0.32470331,-253.45912,-31.471487,130.4697
1779000000,-0.30618483,-253.59616,-31.417503,132.01709
1780000000,-0.30558735,-253.82455,-31.436796,132.15318
1781000000,-0.31854925,-253.83882,-31.146582,131.69025
1782000000,-0.31880677,-254.19574,-31.269165,133.52376
1783000000,-0.31201649,-254.28784,-31.074753,133.12816
1784000000,-0.32362518,-254.32185,-30.974152,134.43726
1785000000,-0.31258324,-254.57593,-31.086813,134.7782
1786000000,-0.327317,-254.54796,-30.972422,136.12628
1787000000,-0.30967894,-254.81052,-30.845554,136.65173
1788000000,-0.32904521,-254.96637,-30.69515,137.51195
1789000000,-0.32552138,-255.18883,-30.62249,136.09796
1790000000,-0.29051343,-255.2645,-30.432629,137.57756
1791000000,-0.32484746,-255.25076,-30.628502,138.11249
1792000000,-0.32667613,-255.61833,-30.193758,139.84067
1793000000,-0.30210736,-255.72685,-30.319822,139.06303
1794000000,-0.31936249,-255.81821,-30.160841,139.97353
1795000000,-0.32040507,-255.97076,-30.019747,140.60353
1796000000,-0.31975591,-256.11313,-30.288052,141.83182
1797000000,-0.32035193,-256.08057,-29.962833,141.3232
1798000000,-0.33480108,-256.50366,-30.114275,140.94749
1799000000,-0.34582675,-256.50275,-30.010729,143.41678
1800000000,-0.31736106,-256.61911,-29.925253,143.48906
1801000000,-0.3436065,-256.79254,-29.810081,143.02657
1802000000,-0.31884211,-256.97418,-29.808868,143.95961
1803000000,-0.29430199,-257.27167,-29.751225,144.86076
1804000000,-0.33942258,-257.22116,-29.449141,144.28453
1805000000,-0.31366286,-257.40842,-29.627251,144.56645
1806000000,-0.34010488,-257.48499,-29.403378,144.43643
1807000000,-0.31982744,-257.60104,-29.41567,144.86319
1808000000,-0.33960491,-257.7912,-29.359064,145.74765
1809000000,-0.32758862,-257.9906,-29.239601,146.44333
1810000000,-0.34445947,-258.1268,-29.136456,146.1786
1811000000,-0.31720501,-258.13214,-28.980268,146.75941
1812000000,-0.35341084,-258.50989,-28.973877,147.55392
1813000000,-0.34177604,-258.68546,-28.779308,146.58614
1814000000,-0.3427006,-258.74124,-28.702374,147.45178
1815000000,-0.33355424,-258.85532,-28.823183,147.93027
1816000000,-0.30938265,-258.97232,-28.682213,148.78712
1817000000,-0.31047782,-259.15234,-28.689257,148.25351
1818000000,-0.30855912,-259.254,-28.483633,148.31966
1819000000,-0.30797976,-259.25311,-28.581566,149.10597
1820000000,-0.33126697,-259.64783,-28.431303,148.57104
1821000000,-0.33095276,-259.73746,-28.262842,148.65923
1822000000,-0.34919435,-259.85623,-28.412201,148.53773
1823000000,-0.33042836,-259.96106,-28.336279,150.51974
