"Freq [GHz]","dB(S(1,1)) [] - line_width='1mm' reflect_length='10mm'","dB(S(1,1)) [] - line_width='3.09mm' reflect_length='15mm'"
4.08,-0.165817151000445,-0.233830296698189
4.081,-0.165838047721673,-0.233850955752841
4.082,-0.165858941877294,-0.233871636775171
4.083,-0.165879833477498,-0.23389233966796
4.084,-0.165900722532457,-0.233913064333638
4.085,-0.165921609052321,-0.233933810674168
4.086,-0.16594249304719,-0.233954578591141
4.087,-0.165963374527169,-0.233975367985623
4.088,-0.165984253502325,-0.233996178758399
4.089,-0.166005129982704,-0.234017010809703
4.09,-0.16602600397831,-0.234037864039433
4.091,-0.166046875499141,-0.234058738347
4.092,-0.166067744555168,-0.234079633631437
4.093,-0.166088611156321,-0.234100549791329
4.094,-0.166109475312522,-0.234121486724832
4.095,-0.166130337033658,-0.234142444329691
4.096,-0.166151196329586,-0.234163422503242
4.097,-0.166172053210141,-0.234184421142346
4.098,-0.166192907685144,-0.234205440143521
4.099,-0.166213759764364,-0.234226479402756
4.1,-0.166234609457569,-0.234247538815705
4.101,-0.166255456774479,-0.234268618277566
4.102,-0.16627630172481,-0.234289717683093
4.103,-0.166297144318232,-0.234310836926635
4.104,-0.166317984564391,-0.234331975902114
4.105,-0.166338822472923,-0.234353134503039
4.106,-0.166359658053415,-0.234374312622457
4.107,-0.16638049131543,-0.234395510153033
4.108,-0.166401322268523,-0.234416726986972
4.109,-0.166422150922198,-0.234437963016089
4.11,-0.166442977285944,-0.23445921813174
4.111,-0.166463801369226,-0.234480492224854
4.112,-0.166484623181467,-0.234501785185989
4.113,-0.166505442732084,-0.234523096905211
4.114,-0.166526260030438,-0.234544427272192
4.115,-0.166547075085886,-0.234565776176164
4.116,-0.166567887907751,-0.234587143505981
4.117,-0.166588698505313,-0.23460852915
4.118,-0.166609506887844,-0.234629932996206
4.119,-0.166630313064579,-0.234651354932104
4.12,-0.166651117044726,-0.234672794844852
4.121,-0.166671918837455,-0.234694252621108
4.122,-0.166692718451932,-0.23471572814714
4.123,-0.166713515897262,-0.234737221308791
4.124,-0.166734311182536,-0.234758731991468
4.125,-0.166755104316829,-0.234780260080165
4.126,-0.166775895309174,-0.234801805459418
4.127,-0.166796684168568,-0.234823368013361
4.128,-0.166817470903985,-0.23484494762572
4.129,-0.166838255524375,-0.234866544179758
4.13,-0.166859038038659,-0.234888157558314
4.131,-0.166879818455727,-0.234909787643845
4.132,-0.166900596784417,-0.234931434318329
4.133,-0.166921373033577,-0.234953097463354
4.134,-0.166942147211992,-0.234974776960047
4.135,-0.166962919328437,-0.234996472689146
4.136,-0.166983689391646,-0.235018184530935
4.137,-0.167004457410333,-0.235039912365281
4.138,-0.167025223393167,-0.23506165607165
4.139,-0.167045987348788,-0.235083415529027
4.14,-0.167066749285833,-0.235105190616009
4.141,-0.167087509212873,-0.235126981210756
4.142,-0.167108267138472,-0.235148787190999
4.143,-0.167129023071142,-0.235170608434075
4.144,-0.167149777019386,-0.23519244481682
4.145,-0.16717052899166,-0.23521429621571
4.146,-0.167191278996401,-0.235236162506801
4.147,-0.167212027042009,-0.235258043565646
4.148,-0.167232773136853,-0.235279939267436
4.149,-0.167253517289261,-0.23530184948695
4.15,-0.167274259507549,-0.235323774098479
4.151,-0.16729499979999,-0.235345712975925
4.152,-0.16731573817482,-0.235367665992748
4.153,-0.167336474640253,-0.235389633022007
4.154,-0.16735720920447,-0.235411613936302
4.155,-0.167377941875628,-0.235433608607836
4.156,-0.167398672661816,-0.235455616908344
4.157,-0.167419401571139,-0.235477638709207
4.158,-0.167440128611637,-0.235499673881281
4.159,-0.167460853791331,-0.235521722295086
4.16,-0.167481577118202,-0.235543783820652
4.161,-0.167502298600209,-0.235565858327627
4.162,-0.167523018245271,-0.235587945685197
4.163,-0.167543736061271,-0.235610045762154
4.164,-0.167564452056072,-0.235632158426831
4.165,-0.167585166237476,-0.235654283547146
4.166,-0.167605878613299,-0.235676420990621
4.167,-0.16762658919127,-0.235698570624302
4.168,-0.167647297979122,-0.235720732314835
4.169,-0.167668004984547,-0.235742905928435
4.17,-0.167688710215189,-0.235765091330906
4.171,-0.167709413678679,-0.235787288387585
4.172,-0.167730115382601,-0.235809496963436
4.173,-0.167750815334505,-0.235831716922951
4.174,-0.167771513541915,-0.235853948130214
4.175,-0.167792210012311,-0.235876190448901
4.176,-0.167812904753155,-0.235898443742215
4.177,-0.167833597771856,-0.235920707872989
4.178,-0.167854289075793,-0.235942982703576
4.179,-0.167874978672324,-0.23596526809596
4.18,-0.167895666568755,-0.235987563911631
4.181,-0.16791635277237,-0.236009870011713
4.182,-0.167937037290412,-0.236032186256865
4.183,-0.167957720130092,-0.236054512507357
4.184,-0.167978401298576,-0.236076848623003
4.185,-0.16799908080302,-0.236099194463181
4.186,-0.168019758650514,-0.236121549886887
4.187,-0.168040434848139,-0.236143914752661
4.188,-0.168061109402914,-0.236166288918611
4.189,-0.168081782321856,-0.236188672242429
4.19,-0.168102453611912,-0.236211064581394
4.191,-0.168123123280017,-0.236233465792347
4.192,-0.168143791333061,-0.236255875731702
4.193,-0.168164457777902,-0.236278294255432
4.194,-0.168185122621353,-0.236300721219133
4.195,-0.168205785870208,-0.236323156477929
4.196,-0.168226447531201,-0.236345599886544
4.197,-0.16824710761106,-0.236368051299245
4.198,-0.168267766116445,-0.236390510569934
4.199,-0.168288423054002,-0.23641297755202
4.2,-0.168309078430338,-0.236435452098527
4.201,-0.168329732252009,-0.236457934062035
4.202,-0.168350384525547,-0.236480423294724
4.203,-0.168371035257438,-0.236502919648348
4.204,-0.168391684454149,-0.236525422974189
4.205,-0.168412332122089,-0.236547933123139
4.206,-0.168432978267642,-0.236570449945698
4.207,-0.168453622897148,-0.236592973291875
4.208,-0.168474266016917,-0.236615503011297
4.209,-0.168494907633218,-0.236638038953162
4.21,-0.168515547752271,-0.236660580966236
4.211,-0.168536186380288,-0.236683128898851
4.212,-0.168556823523406,-0.236705682598945
4.213,-0.168577459187752,-0.236728241914007
4.214,-0.168598093379412,-0.236750806691115
4.215,-0.168618726104421,-0.23677337677691
4.216,-0.16863935736877,-0.236795952017617
4.217,-0.168659987178448,-0.236818532259051
4.218,-0.168680615539367,-0.236841117346579
4.219,-0.16870124245742,-0.236863707125139
4.22,-0.168721867938452,-0.236886301439301
4.221,-0.168742491988276,-0.236908900133141
4.222,-0.168763114612671,-0.236931503050368
4.223,-0.168783735817366,-0.236954110034221
4.224,-0.168804355608053,-0.236976720927552
4.225,-0.168824973990396,-0.236999335572776
4.226,-0.168845590969997,-0.2370219538119
4.227,-0.168866206552447,-0.237044575486471
4.228,-0.168886820743275,-0.237067200437643
4.229,-0.16890743354798,-0.23708982850616
4.23,-0.168928044972029,-0.237112459532304
4.231,-0.168948655020838,-0.237135093355972
4.232,-0.16896926369978,-0.237157729816633
4.233,-0.168989871014194,-0.237180368753304
4.234,-0.169010476969387,-0.237203010004617
4.235,-0.169031081570616,-0.237225653408773
4.236,-0.169051684823099,-0.237248298803514
4.237,-0.16907228673201,-0.237270946026224
4.238,-0.1690928873025,-0.237293594913829
4.239,-0.169113486539657,-0.237316245302839
4.24,-0.169134084448538,-0.237338897029338
4.241,-0.169154681034165,-0.237361549928998
4.242,-0.169175276301512,-0.237384203837063
4.243,-0.169195870255519,-0.237406858588359
4.244,-0.169216462901075,-0.237429514017308
4.245,-0.169237054243036,-0.237452169957887
4.246,-0.169257644286206,-0.237474826243654
4.247,-0.169278233035364,-0.237497482707766
4.248,-0.169298820495237,-0.237520139182955
4.249,-0.169319406670519,-0.237542795501517
4.25,-0.169339991565843,-0.237565451495344
4.251,-0.169360575185825,-0.237588106995917
4.252,-0.169381157535029,-0.237610761834262
4.253,-0.169401738617961,-0.237633415841035
4.254,-0.169422318439119,-0.237656068846417
4.255,-0.169442897002927,-0.237678720680236
4.256,-0.169463474313791,-0.23770137117183
4.257,-0.169484050376045,-0.237724020150167
4.258,-0.169504625194027,-0.237746667443815
4.259,-0.169525198771984,-0.237769312880862
4.26,-0.169545771114139,-0.237791956289008
4.261,-0.169566342224685,-0.237814597495541
4.262,-0.169586912107757,-0.237837236327331
4.263,-0.169607480767463,-0.237859872610832
4.264,-0.169628048207842,-0.23788250617207
4.265,-0.16964861443291,-0.237905136836655
4.266,-0.169669179446634,-0.237927764429791
4.267,-0.169689743252941,-0.237950388776238
4.268,-0.16971030585571,-0.237973009700392
4.269,-0.169730867258778,-0.237995627026188
4.27,-0.169751427465944,-0.238018240577151
4.271,-0.169771986480953,-0.238040850176388
4.272,-0.169792544307516,-0.238063455646616
4.273,-0.169813100949291,-0.238086056810125
4.274,-0.169833656409903,-0.238108653488774
4.275,-0.169854210692913,-0.238131245503987
4.276,-0.169874763801877,-0.23815383267684
4.277,-0.169895315740252,-0.238176414827948
4.278,-0.169915866511505,-0.238198991777517
4.279,-0.169936416119015,-0.238221563345346
4.28,-0.169956964566148,-0.238244129350805
4.281,-0.169977511856206,-0.238266689612854
4.282,-0.169998057992452,-0.238289243950043
4.283,-0.17001860297811,-0.238311792180533
4.284,-0.170039146816342,-0.238334334122039
4.285,-0.170059689510292,-0.238356869591862
4.286,-0.170080231063034,-0.238379398406912
4.287,-0.170100771477606,-0.238401920383654
4.288,-0.170121310757006,-0.23842443533818
4.289,-0.170141848904182,-0.238446943086148
4.29,-0.170162385922035,-0.23846944344279
4.291,-0.17018292181342,-0.238491936222959
4.292,-0.170203456581142,-0.238514421241066
4.293,-0.17022399022798,-0.238536898311125
4.294,-0.170244522756639,-0.238559367246749
4.295,-0.170265054169802,-0.238581827861114
4.296,-0.170285584470087,-0.238604279966997
4.297,-0.170306113660078,-0.238626723376774
4.298,-0.170326641742311,-0.238649157902393
4.299,-0.170347168719273,-0.238671583355415
4.3,-0.170367694593402,-0.238693999546952
4.301,-0.170388219367095,-0.238716406287763
4.302,-0.170408743042704,-0.238738803388133
4.303,-0.17042926562253,-0.238761190657991
4.304,-0.170449787108811,-0.238783567906832
4.305,-0.17047030750377,-0.238805934943747
4.306,-0.170490826809569,-0.238828291577401
4.307,-0.170511345028317,-0.238850637616087
4.308,-0.170531862162066,-0.238872972867663
4.309,-0.170552378212858,-0.2388952971396
4.31,-0.170572893182642,-0.238917610238903
4.311,-0.17059340707335,-0.238939911972251
4.312,-0.170613919886857,-0.238962202145866
4.313,-0.170634431624991,-0.238984480565587
4.314,-0.170654942289536,-0.239006747036812
4.315,-0.170675451882213,-0.239029001364584
4.316,-0.170695960404713,-0.239051243353492
4.317,-0.170716467858665,-0.239073472807728
4.318,-0.170736974245656,-0.239095689531106
4.319,-0.170757479567236,-0.239117893327014
4.32,-0.170777983824885,-0.239140083998427
4.321,-0.170798487020049,-0.239162261347948
4.322,-0.170818989154109,-0.239184425177731
4.323,-0.170839490228425,-0.239206575289563
4.324,-0.170859990244285,-0.239228711484788
4.325,-0.170880489202932,-0.2392508335644
4.326,-0.170900987105562,-0.23927294132894
4.327,-0.170921483953329,-0.239295034578562
4.328,-0.170941979747336,-0.239317113113043
4.329,-0.170962474488621,-0.239339176731709
4.33,-0.170982968178187,-0.23936122523352
4.331,-0.171003460816986,-0.239383258417024
4.332,-0.171023952405914,-0.239405276080342
4.333,-0.171044442945831,-0.239427278021257
4.334,-0.171064932437531,-0.239449264037083
4.335,-0.171085420881753,-0.239471233924771
4.336,-0.171105908279227,-0.239493187480855
4.337,-0.171126394630587,-0.239515124501467
4.338,-0.171146879936426,-0.239537044782361
4.339,-0.171167364197301,-0.239558948118869
4.34,-0.171187847413714,-0.239580834305937
4.341,-0.171208329586114,-0.23960270313809
4.342,-0.1712288107149,-0.239624554409481
4.343,-0.171249290800411,-0.23964638791384
4.344,-0.171269769842956,-0.239668203444525
4.345,-0.171290247842777,-0.239690000794467
4.346,-0.171310724800065,-0.239711779756221
4.347,-0.171331200714967,-0.239733540121956
4.348,-0.171351675587575,-0.239755281683394
4.349,-0.171372149417931,-0.239777004231913
4.35,-0.171392622206019,-0.239798707558464
4.351,-0.17141309395178,-0.239820391453584
4.352,-0.171433564655114,-0.239842055707498
4.353,-0.171454034315836,-0.23986370010992
4.354,-0.171474502933745,-0.239885324450271
4.355,-0.171494970508563,-0.239906928517498
4.356,-0.171515437039975,-0.239928512100215
4.357,-0.171535902527599,-0.239950074986584
4.358,-0.171556366971019,-0.239971616964427
4.359,-0.171576830369755,-0.239993137821132
4.36,-0.171597292723279,-0.240014637343728
4.361,-0.17161775403101,-0.240036115318829
4.362,-0.171638214292308,-0.240057571532627
4.363,-0.171658673506493,-0.240079005770994
4.364,-0.171679131672814,-0.240100417819347
4.365,-0.171699588790497,-0.240121807462763
4.366,-0.171720044858674,-0.240143174485863
4.367,-0.171740499876457,-0.240164518672928
4.368,-0.171760953842902,-0.240185839807837
4.369,-0.171781406756983,-0.240207137674068
4.37,-0.171801858617663,-0.240228412054727
4.371,-0.171822309423817,-0.240249662732499
4.372,-0.171842759174289,-0.240270889489718
4.373,-0.171863207867845,-0.240292092108283
4.374,-0.171883655503225,-0.240313270369766
4.375,-0.171904102079097,-0.240334424055298
4.376,-0.171924547594086,-0.240355552945663
4.377,-0.17194499204675,-0.240376656821175
4.378,-0.171965435435605,-0.240397735461874
4.379,-0.171985877759107,-0.240418788647345
4.38,-0.17200631901566,-0.240439816156799
4.381,-0.172026759203603,-0.240460817769063
4.382,-0.172047198321249,-0.240481793262566
4.383,-0.172067636366827,-0.240502742415401
4.384,-0.172088073338512,-0.240523665005191
4.385,-0.172108509234445,-0.240544560809241
4.386,-0.172128944052699,-0.240565429604448
4.387,-0.172149377791295,-0.240586271167336
4.388,-0.172169810448198,-0.24060708527404
4.389,-0.172190242021319,-0.240627871700285
4.39,-0.172210672508509,-0.240648630221474
4.391,-0.172231101907572,-0.240669360612567
4.392,-0.17225153021625,-0.240690062648163
4.393,-0.172271957432227,-0.240710736102489
4.394,-0.172292383553136,-0.240731380749375
4.395,-0.172312808576557,-0.240751996362305
4.396,-0.172333232500024,-0.24077258271433
4.397,-0.172353655320976,-0.240793139578151
4.398,-0.172374077036844,-0.240813666726099
4.399,-0.172394497644971,-0.240834163930095
4.4,-0.172414917142653,-0.2408546309617
4.401,-0.172435335527144,-0.240875067592097
4.402,-0.172455752795605,-0.240895473592085
4.403,-0.172476168945191,-0.240915848732111
4.404,-0.172496583972958,-0.240936192782167
4.405,-0.172516997875921,-0.240956505511969
4.406,-0.172537410651036,-0.240976786690785
4.407,-0.172557822295212,-0.240997036087537
4.408,-0.172578232805291,-0.241017253470778
4.409,-0.172598642178055,-0.241037438608641
4.41,-0.172619050410237,-0.24105759126894
4.411,-0.172639457498517,-0.241077711219103
4.412,-0.172659863439496,-0.241097798226114
4.413,-0.172680268229741,-0.241117852056681
4.414,-0.172700671865756,-0.241137872477102
4.415,-0.172721074343979,-0.241157859253288
4.416,-0.172741475660788,-0.241177812150753
4.417,-0.172761875812523,-0.241197730934722
4.418,-0.172782274795454,-0.241217615369974
4.419,-0.172802672605782,-0.241237465220951
4.42,-0.172823069239663,-0.241257280251675
4.421,-0.172843464693203,-0.241277060225892
4.422,-0.172863858962425,-0.241296804906883
4.423,-0.172884252043315,-0.241316514057606
4.424,-0.172904643931795,-0.241336187440657
4.425,-0.172925034623729,-0.241355824818245
4.426,-0.172945424114918,-0.24137542595219
4.427,-0.172965812401094,-0.241394990603982
4.428,-0.172986199477965,-0.241414518534737
4.429,-0.17300658534114,-0.24143400950519
4.43,-0.173026969986191,-0.241453463275705
4.431,-0.173047353408637,-0.241472879606322
4.432,-0.173067735603907,-0.24149225825664
4.433,-0.17308811656742,-0.241511598985967
4.434,-0.173108496294481,-0.241530901553201
4.435,-0.173128874780377,-0.241550165716904
4.436,-0.17314925202031,-0.241569391235258
4.437,-0.173169628009435,-0.24158857786606
4.438,-0.173190002742852,-0.241607725366797
4.439,-0.17321037621559,-0.24162683349453
4.44,-0.173230748422618,-0.241645902006041
4.441,-0.173251119358852,-0.241664930657653
4.442,-0.17327148901914,-0.241683919205392
4.443,-0.173291857398281,-0.241702867404928
4.444,-0.173312224490997,-0.241721775011517
4.445,-0.173332590291975,-0.24174064178009
4.446,-0.173352954795825,-0.241759467465249
4.447,-0.173373317997078,-0.241778251821179
4.448,-0.173393679890245,-0.241796994601726
4.449,-0.173414040469753,-0.241815695560399
4.45,-0.173434399729963,-0.241834354450325
4.451,-0.173454757665184,-0.241852971024294
4.452,-0.173475114269665,-0.241871545034727
4.453,-0.173495469537595,-0.241890076233671
4.454,-0.173515823463095,-0.241908564372867
4.455,-0.173536176040226,-0.241927009203656
4.456,-0.173556527262984,-0.241945410477025
4.457,-0.173576877125329,-0.241963767943651
4.458,-0.17359722562112,-0.241982081353804
4.459,-0.173617572744184,-0.242000350457441
4.46,-0.173637918488279,-0.242018575004141
4.461,-0.173658262847093,-0.242036754743121
4.462,-0.173678605814245,-0.242054889423294
4.463,-0.17369894738333,-0.24207297879318
4.464,-0.17371928754784,-0.242091022600969
4.465,-0.173739626301222,-0.242109020594471
4.466,-0.173759963636864,-0.242126972521196
4.467,-0.173780299548079,-0.242144878128252
4.468,-0.173800634028131,-0.242162737162442
4.469,-0.173820967070211,-0.24218054937019
4.47,-0.173841298667455,-0.242198314497588
4.471,-0.173861628812932,-0.242216032290356
4.472,-0.173881957499654,-0.242233702493929
4.473,-0.173902284720556,-0.242251324853325
4.474,-0.173922610468525,-0.24226889911326
4.475,-0.173942934736378,-0.242286425018073
4.476,-0.173963257516871,-0.242303902311787
4.477,-0.173983578802701,-0.242321330738076
4.478,-0.174003898586481,-0.242338710040253
