Freq(Hz),S11 50 Phase,S21 50 Phase,,S11 BSF Phase,S21 BSF Phase,,S11 BSF Milled Phase,S21 BSF Milled Phase
3472000000,155.43799,-175.93098,,64.900833,167.71942,,49.817223,-48.753914
3473000000,155.13326,-175.94943,,64.819855,168.79234,,49.499725,-49.037075
3474000000,154.83615,-176.23358,,64.596085,171.67862,,49.379696,-49.235771
3475000000,154.28922,-176.25002,,64.502869,169.55698,,49.186459,-49.598442
3476000000,154.09898,-176.29071,,64.600372,166.416,,48.624783,-49.948627
3477000000,153.88901,-176.46875,,64.305382,168.06506,,48.484798,-50.265343
3478000000,153.78226,-176.9321,,64.281181,168.61076,,48.330582,-50.452618
3479000000,153.25175,-176.92659,,63.993176,170.57527,,47.845631,-50.814484
3480000000,152.78439,-176.99203,,63.920258,168.65169,,47.850811,-51.141991
3481000000,152.5899,-177.15941,,63.895969,168.25195,,47.572762,-51.487789
3482000000,152.15527,-177.1582,,63.866756,164.21368,,47.190796,-51.740498
3483000000,151.99283,-177.59612,,63.674309,164.41275,,46.842781,-52.072945
3484000000,151.55806,-177.58366,,63.565006,165.85913,,46.771027,-52.321255
3485000000,151.02286,-177.77077,,63.461037,165.56282,,46.495255,-52.756855
3486000000,150.9346,-178.03624,,63.078449,161.47818,,46.197445,-53.320419
3487000000,150.93527,-178.17921,,63.156513,162.6156,,45.966022,-53.448097
3488000000,150.02229,-178.21794,,63.125149,159.94096,,45.514668,-53.694153
3489000000,149.82944,-178.34195,,63.083431,161.58968,,45.484158,-53.885612
3490000000,149.46126,-178.58955,,62.839115,160.49779,,45.312679,-54.242546
3491000000,149.48087,-178.75858,,62.670284,160.66104,,45.061878,-54.370518
3492000000,148.87915,-178.87663,,62.42741,160.2952,,44.71981,-54.949162
3493000000,148.88797,-179.10959,,62.398895,161.77464,,44.305729,-55.428352
3494000000,148.15286,-179.07765,,62.563866,159.20061,,44.081959,-55.774921
3495000000,147.99123,-179.40392,,62.223114,160.29796,,43.962372,-56.052513
3496000000,147.54709,-179.39961,,62.057316,159.10477,,43.495808,-56.177063
3497000000,147.20973,-179.52493,,62.028458,162.24103,,43.311378,-56.559517
3498000000,146.92043,-179.70863,,61.905743,160.39209,,42.852642,-57.166443
3499000000,146.66948,179.90306,,61.696247,161.73154,,42.990631,-57.094418
3500000000,146.44481,179.90761,,61.653831,159.21069,,42.505745,-57.523575
3501000000,145.82941,179.72934,,61.558079,155.70204,,42.420158,-57.948044
3502000000,145.72052,179.3842,,61.239075,156.26991,,42.304432,-58.007206
3503000000,145.16919,179.4935,,61.163906,163.79509,,41.713348,-58.8064
3504000000,144.96135,179.14279,,60.951481,160.80321,,41.565048,-58.779713
3505000000,144.81009,179.03201,,60.855537,158.31308,,41.15678,-59.206806
3506000000,144.17566,178.76633,,60.720203,153.48872,,41.043461,-59.449627
3507000000,144.01779,178.68004,,60.762688,158.25182,,40.728222,-59.789696
3508000000,143.52074,178.69197,,60.591072,160.55113,,40.174034,-60.280853
3509000000,143.43175,178.43774,,60.47998,157.96051,,40.190838,-60.540665
3510000000,143.06699,178.33116,,60.454277,159.53592,,39.797134,-60.887108
3511000000,142.70395,178.16542,,60.343273,157.48506,,39.731071,-61.094177
3512000000,142.43968,178.0327,,60.262924,159.81244,,39.360214,-61.598778
3513000000,141.95753,177.7509,,59.938175,158.6241,,39.274227,-61.780727
3514000000,141.50195,177.67429,,59.811897,163.7865,,39.163849,-61.995544
3515000000,141.63548,177.24495,,59.627403,159.48351,,38.553322,-62.442425
3516000000,141.08412,177.23013,,59.531097,160.90408,,38.32906,-62.899662
3517000000,140.78091,177.2998,,59.5541,163.99727,,38.169918,-63.008953
3518000000,140.2979,177.0359,,59.382259,157.33508,,38.042614,-63.199898
3519000000,139.84216,176.89128,,59.073986,162.94595,,37.805622,-63.678585
3520000000,139.53899,176.67741,,58.947052,162.10765,,37.074436,-64.430748
3521000000,139.38785,176.81155,,58.878323,158.74583,,37.177444,-64.276108
3522000000,138.71576,176.73438,,58.832321,163.08336,,37.026134,-64.528824
3523000000,138.96114,176.24622,,58.852612,161.41864,,36.709084,-64.818527
3524000000,138.39056,176.15477,,58.788601,160.29993,,36.235477,-65.37825
3525000000,138.12656,176.08092,,58.497704,158.25124,,36.276173,-65.579193
3526000000,138.00903,175.77867,,58.430447,155.02303,,35.785839,-65.985664
3527000000,136.97766,175.74489,,58.22543,154.00014,,35.565769,-66.209282
3528000000,136.71057,175.57922,,57.999207,156.67299,,35.412724,-66.52253
3529000000,136.46727,175.32487,,57.805225,155.76929,,35.283569,-66.614746
3530000000,136.55652,175.18338,,57.967381,155.81532,,34.725395,-67.245621
3531000000,136.07036,174.97749,,57.5923,153.94495,,34.607536,-67.552803
3532000000,135.96944,175.09537,,57.602093,157.42128,,34.287395,-68.008263
3533000000,135.38898,174.79883,,57.339249,153.75739,,33.842674,-68.406815
3534000000,135.52301,174.41264,,56.986,152.90651,,33.580429,-68.840881
3535000000,134.96286,174.34264,,57.208103,153.52739,,33.298744,-68.976799
3536000000,134.70876,174.27032,,57.004642,156.63562,,32.827232,-69.420891
3537000000,134.22714,174.11047,,57.119633,153.0679,,32.848793,-69.519737
3538000000,134.13185,174.09698,,56.936604,148.52908,,32.750687,-70.006065
3539000000,133.53372,173.84706,,56.808292,155.81725,,32.341927,-70.221222
3540000000,133.59444,173.67192,,56.648438,147.9684,,31.916473,-70.603058
3541000000,133.3674,173.49696,,56.376312,150.22305,,31.832882,-70.873016
3542000000,132.77664,173.22673,,56.559227,146.86154,,31.516323,-71.314438
3543000000,132.62741,173.14905,,56.138992,149.29515,,31.128977,-71.582626
3544000000,132.1525,172.96422,,55.873989,147.2114,,30.990808,-72.069153
3545000000,131.97455,172.90175,,55.962601,144.75885,,30.714876,-72.237137
3546000000,131.70229,172.69644,,55.882401,147.35123,,30.770597,-72.505287
3547000000,131.22548,172.37808,,55.587376,141.98546,,30.440918,-72.88446
3548000000,130.88197,172.26538,,55.376015,142.29442,,30.055017,-73.229538
3549000000,130.32138,172.26149,,55.343319,143.97316,,29.634302,-73.566658
3550000000,129.73,172.14873,,55.341278,144.20731,,29.559692,-73.987717
3551000000,129.68593,171.88791,,55.030243,147.74344,,29.448214,-74.1241
3552000000,129.47432,171.81508,,55.06897,144.83453,,28.836653,-74.689346
3553000000,129.13336,171.68672,,54.805882,139.16048,,28.665016,-74.892189
3554000000,128.89417,171.48111,,54.706596,143.83231,,28.369745,-75.459053
3555000000,128.35001,171.26059,,54.563454,140.30182,,28.224865,-75.675102
3556000000,128.2659,171.18071,,54.715374,142.55779,,27.841953,-75.972427
3557000000,128.12787,171.14572,,54.560184,141.60764,,27.554708,-76.262817
3558000000,127.36524,170.85175,,54.006306,138.82422,,27.411333,-76.847954
3559000000,127.30232,170.71803,,54.051151,141.93666,,27.223129,-76.748146
3560000000,126.97186,170.63132,,53.985847,141.93507,,26.766186,-77.230835
3561000000,126.51098,170.51947,,53.869633,143.72173,,26.544369,-77.60463
3562000000,126.44856,170.13632,,53.848106,140.44777,,26.343542,-77.964928
3563000000,125.93592,170.09941,,53.458073,137.82233,,26.164927,-78.370049
3564000000,125.64419,169.91743,,53.285721,140.47252,,25.947342,-78.596733
3565000000,125.36128,169.78963,,53.216293,142.22838,,25.456097,-78.939194
3566000000,125.24619,169.52966,,53.085949,137.01784,,25.168358,-79.283783
3567000000,124.42524,169.48395,,53.053383,142.28163,,24.966331,-79.500381
3568000000,124.32022,169.341,,52.796738,144.80865,,24.857285,-79.926338
3569000000,123.99715,169.18991,,52.572388,141.40259,,24.382919,-80.340576
3570000000,123.78327,169.00745,,52.607113,138.76108,,24.352448,-80.372154
3571000000,123.51646,168.89198,,52.518101,141.4984,,24.01255,-80.881729
3572000000,123.14141,168.74797,,52.442749,140.38727,,23.849827,-81.317574
3573000000,122.65215,168.70451,,52.498146,139.28702,,23.391975,-81.835739
3574000000,122.78872,168.43391,,52.046349,147.16736,,23.080816,-82.031143
3575000000,122.22746,168.08664,,51.64156,141.67979,,22.852859,-82.382805
3576000000,122.22558,167.91794,,51.737946,140.04057,,22.510204,-82.832024
3577000000,121.49553,167.82817,,51.752342,141.72363,,22.253065,-83.30687
3578000000,120.98941,167.90115,,51.509567,136.03505,,21.99209,-83.301697
3579000000,120.98222,167.57104,,51.206215,138.94559,,21.915943,-83.720322
3580000000,120.73483,167.30234,,51.087772,137.44905,,21.564259,-83.91993
3581000000,120.53809,167.10086,,51.089005,140.41426,,21.254152,-84.577301
3582000000,120.11778,167.30771,,50.614407,133.74474,,20.659664,-84.736389
3583000000,119.81236,166.88774,,50.69841,136.45958,,20.671646,-84.998108
3584000000,119.42665,166.73418,,50.46883,135.56108,,20.411501,-85.709457
3585000000,118.96175,166.61058,,50.612686,135.98314,,20.127306,-85.927895
3586000000,118.64029,166.48537,,50.190506,136.80598,,20.19315,-85.936386
3587000000,118.35878,166.45139,,50.427094,135.85248,,19.521801,-86.724747
3588000000,118.22389,166.23294,,50.243484,138.11165,,19.354641,-86.785271
3589000000,117.53887,166.10651,,49.986187,135.65544,,19.289207,-87.248009
3590000000,117.61732,165.73056,,49.717777,134.2834,,18.85837,-87.616257
3591000000,116.82884,165.80544,,49.462982,129.66507,,18.732203,-87.935158
3592000000,116.65287,165.53796,,49.53067,132.96341,,18.40099,-88.196678
3593000000,116.14789,165.4938,,49.373184,132.73784,,17.959135,-88.669724
3594000000,115.79494,165.321,,49.399673,132.48119,,17.890842,-89.040359
3595000000,115.83609,165.04063,,49.084885,136.0401,,17.584385,-89.415222
3596000000,115.17009,165.06985,,48.99004,137.3436,,17.376856,-89.649155
3597000000,114.94457,164.75276,,48.827446,134.38159,,17.047438,-90.086433
3598000000,114.65654,164.6568,,48.655006,132.02277,,16.736071,-90.51873
3599000000,114.2569,164.55586,,48.500492,132.23119,,16.411743,-90.888435
3600000000,114.36633,164.47267,,48.469002,130.60287,,16.340155,-91.101341
3601000000,113.58508,164.22983,,48.247482,131.34378,,16.17094,-91.429153
3602000000,113.64334,163.99062,,48.11116,130.88383,,15.673531,-91.904877
3603000000,113.34201,163.98326,,47.991253,129.50214,,15.533988,-92.284439
3604000000,112.87646,163.64461,,47.853474,130.97226,,15.153753,-92.59343
3605000000,112.71825,163.51132,,47.822189,127.90584,,14.910737,-92.973709
3606000000,111.91647,163.40828,,47.605476,128.67184,,14.766522,-93.052536
3607000000,111.66119,163.21916,,47.33102,129.18916,,14.625947,-93.618599
3608000000,111.47099,163.0188,,47.19212,128.43608,,14.285513,-94.174133
3609000000,111.08867,163.07095,,47.213562,130.38489,,14.071588,-94.487785
3610000000,110.60319,162.73375,,46.93552,130.43336,,13.770375,-94.737335
3611000000,110.21249,162.60175,,46.743679,124.596,,13.271972,-95.248077
3612000000,110.22147,162.32373,,46.724342,126.40899,,13.236376,-95.481392
3613000000,109.74837,162.28365,,46.4869,128.00223,,13.050747,-95.553566
3614000000,109.52933,162.1066,,46.344769,127.85467,,12.674228,-96.306
3615000000,109.20039,161.90324,,46.30476,125.3594,,12.65854,-96.427887
3616000000,109.01188,161.88214,,46.148991,127.08588,,12.442936,-96.804207
3617000000,108.1773,161.79584,,45.731754,122.13606,,12.196767,-97.109688
3618000000,108.2772,161.41612,,45.83186,122.28597,,11.829298,-97.382904
3619000000,107.8401,161.39977,,45.726368,128.2962,,11.488286,-97.740128
3620000000,107.40197,161.3604,,45.558681,125.99594,,11.438472,-98.187737
3621000000,107.09738,161.12172,,45.622704,126.43244,,11.07517,-98.854172
3622000000,106.69481,160.93828,,44.808887,120.91764,,10.882955,-99.151146
3623000000,106.15615,160.82811,,44.810837,119.88911,,10.424971,-99.501625
3624000000,106.27964,160.37454,,44.82663,122.89191,,10.292424,-99.766815
3625000000,105.74948,160.48291,,44.785938,123.85875,,10.275931,-100.05817
3626000000,105.16521,160.34369,,44.508167,123.53178,,9.9678917,-100.41759
3627000000,105.03802,160.23062,,44.495934,120.33128,,9.7383461,-100.83071
3628000000,104.60132,160.03084,,44.328262,118.42369,,9.3537483,-101.17181
3629000000,104.40736,159.86957,,43.924084,120.59027,,8.9254074,-101.60309
3630000000,104.2469,159.66293,,43.913231,121.89974,,8.7965412,-101.88081
3631000000,104.2167,159.50314,,43.960812,117.4992,,8.904047,-102.20623
3632000000,103.48173,159.28862,,43.624653,121.92836,,8.5118866,-102.75159
3633000000,103.36808,159.43306,,43.72934,119.95117,,8.4253941,-102.8149
3634000000,103.06335,158.93619,,43.47113,120.3453,,7.8632402,-103.44057
3635000000,102.57456,158.8849,,43.081543,120.25056,,7.5382509,-103.79034
3636000000,102.39851,158.75937,,43.080097,123.78159,,7.6341434,-103.95993
3637000000,102.03055,158.40112,,42.729355,117.68835,,7.5851636,-104.36893
3638000000,101.51938,158.40367,,42.744507,120.42538,,7.2892079,-104.57266
3639000000,101.13635,158.38393,,42.569431,120.83298,,7.1587982,-105.08291
3640000000,100.98754,158.09319,,42.276978,122.09055,,6.5973191,-105.59286
3641000000,100.70009,157.92365,,42.505798,119.91499,,6.6770086,-105.75414
3642000000,99.731308,157.86008,,41.928913,119.27861,,6.0626822,-106.29965
3643000000,99.647247,157.63416,,42.048611,118.94952,,6.0490699,-106.51706
3644000000,99.77272,157.36057,,41.866238,121.61155,,5.8998609,-107.13366
3645000000,99.537628,157.33362,,41.838127,119.27094,,5.8983626,-107.25012
3646000000,98.465599,157.15846,,41.463074,116.21456,,5.5914946,-107.70805
3647000000,99.070648,157.17775,,41.518448,121.47571,,5.2768836,-108.13718
3648000000,98.155266,156.99908,,41.136108,116.20042,,4.9965887,-108.44386
3649000000,97.519218,156.58401,,40.803509,116.8999,,5.1647682,-108.79574
3650000000,97.397049,156.44458,,40.756287,116.0694,,4.8340812,-109.09138
3651000000,97.576904,156.49846,,40.793835,116.15063,,4.4790587,-109.26409
3652000000,97.010468,156.34404,,40.554829,116.04645,,4.2559075,-109.96494
3653000000,96.261818,156.26668,,40.419819,117.37862,,4.4377823,-110.15606
3654000000,96.022408,156.13582,,40.016762,115.51432,,4.1262455,-110.51214
3655000000,96.156097,155.8139,,40.097168,117.4815,,3.3555987,-111.21545
3656000000,95.824287,155.58078,,39.682148,118.96812,,3.2910039,-111.45266
3657000000,95.147758,155.41525,,39.347385,117.28831,,3.4211078,-111.75207
3658000000,95.007751,155.25836,,39.480373,114.4312,,2.9791009,-112.12948
3659000000,94.8451,155.11465,,39.425735,116.65324,,3.2905579,-112.36504
3660000000,94.131386,155.03235,,39.246471,117.47283,,2.9221652,-112.86324
3661000000,93.756432,154.85361,,38.968227,113.59245,,2.7599726,-113.14564
3662000000,93.419876,154.91447,,39.076988,117.0144,,2.4261954,-113.54527
3663000000,93.389122,154.55862,,38.771038,113.09245,,2.6651666,-113.78607
3664000000,92.386978,154.47173,,38.684654,116.85499,,2.2609003,-114.37225
3665000000,92.583237,154.03999,,38.194828,115.68371,,2.3214233,-114.51935
3666000000,91.821083,154.04668,,38.14555,118.1702,,1.8417335,-115.16262
3667000000,91.679634,154.06357,,38.174957,113.05762,,1.7898759,-115.34561
3668000000,91.401756,153.80769,,37.91016,115.37276,,1.5427587,-115.76505
3669000000,91.132607,153.65239,,37.618912,114.73093,,1.626129,-115.93458
3670000000,90.947853,153.55405,,37.50108,110.97181,,1.605548,-116.3959
3671000000,90.46907,153.29147,,37.550056,116.40313,,1.1135583,-117.05051
3672000000,90.384689,153.17229,,37.315762,114.32748,,1.3818364,-117.16247
3673000000,89.592705,153.13934,,36.719177,117.48304,,1.0995512,-117.46512
3674000000,89.349289,152.87686,,36.780865,116.67442,,1.195504,-117.88969
3675000000,88.988441,152.60863,,37.03933,114.54908,,0.78907019,-118.37302
3676000000,89.168404,152.50339,,36.547604,113.85627,,0.75673676,-118.63374
3677000000,87.926079,152.36852,,36.240017,117.98148,,0.88474298,-118.88422
3678000000,88.091957,152.11401,,35.922993,117.1883,,0.50150961,-119.43649
3679000000,87.701393,151.97823,,36.045784,118.48451,,0.33134803,-119.95584
3680000000,87.063179,151.81386,,35.811016,116.97446,,0.65688163,-120.12205
3681000000,87.12809,151.71811,,35.680149,118.01585,,0.45253286,-120.49241
3682000000,86.038345,151.522,,35.387901,114.27362,,0.11334644,-121.1271
3683000000,86.042854,151.47403,,35.432507,114.7355,,0.35994494,-121.13334
3684000000,85.784149,151.34166,,35.207661,116.6022,,0.14006491,-121.66685
3685000000,85.640518,151.14496,,34.820641,115.61758,,-0.16492918,-122.21885
3686000000,84.942131,151.05527,,34.780777,116.98669,,0.34165624,-122.24084
3687000000,84.708153,150.81444,,34.423031,115.31168,,0.11048605,-122.73455
3688000000,84.071632,150.6385,,34.191658,114.29193,,0.66369349,-122.76665
3689000000,83.906715,150.45622,,34.096581,115.82664,,-0.11418726,-123.41119
3690000000,83.861504,150.30782,,33.903011,112.34419,,0.1340887,-123.78192
3691000000,83.22094,150.25407,,33.716335,115.86687,,0.33607334,-124.09099
3692000000,83.451317,150.17529,,33.977821,115.94085,,-0.019261897,-124.60464
3693000000,82.182373,149.9418,,33.561096,115.10689,,0.19318785,-124.79508
3694000000,83.010635,149.72504,,33.290844,113.11451,,0.030799611,-125.38078
3695000000,82.001137,149.53934,,33.203087,116.84573,,0.10748887,-125.66142
3696000000,81.543091,149.56506,,33.11816,112.88976,,0.17419429,-126.0181
3697000000,81.467278,149.19531,,32.610943,111.78368,,-0.2249268,-126.5155
3698000000,80.904411,149.29286,,32.648697,115.84352,,0.49361265,-126.71819
3699000000,80.170692,149.07388,,32.742188,114.13832,,0.23285259,-127.04044
3700000000,80.219818,148.83727,,32.067535,114.72395,,0.42230952,-127.50294
3701000000,79.371284,148.63037,,32.328598,115.09901,,-0.21344283,-128.00951
3702000000,79.245277,148.33617,,31.591627,114.00333,,0.99916255,-127.9986
3703000000,78.643494,148.37759,,31.703604,114.1639,,0.64573884,-128.42975
3704000000,78.412552,148.24387,,31.471722,114.47257,,0.63218617,-129.06
3705000000,78.479805,148.00317,,31.021416,112.25555,,1.3229103,-129.24556
3706000000,77.889763,147.86903,,30.949026,113.76559,,1.4607123,-129.54926
3707000000,77.609497,147.84554,,30.668823,113.42542,,1.0503677,-130.11145
3708000000,77.47953,147.53899,,30.698078,109.9476,,1.851498,-130.30356
3709000000,76.847343,147.47366,,30.290646,110.52459,,1.8788664,-130.59631
3710000000,76.197525,147.05878,,30.154516,113.61754,,2.2622914,-130.82141
3711000000,75.671288,147.02177,,29.755999,111.70258,,2.282423,-131.53761
3712000000,75.844704,146.75299,,29.753899,110.58121,,2.5785456,-131.85661
3713000000,75.282486,146.88654,,29.600588,108.99512,,2.5056336,-132.25662
3714000000,75.424446,146.70276,,29.455414,110.52922,,2.9669652,-132.3624
3715000000,74.144196,146.4369,,29.134634,110.21954,,3.0585194,-133.01244
3716000000,74.228867,146.31741,,29.070576,110.41412,,3.85376,-133.17343
3717000000,73.647415,146.15715,,28.676949,107.80062,,3.8421535,-133.66035
3718000000,73.56813,146.09328,,28.61784,108.71848,,4.332233,-134.07382
3719000000,72.652054,145.92905,,28.38055,107.65403,,4.4278297,-134.37231
3720000000,72.82122,145.77664,,28.286203,108.02273,,4.9124041,-134.52057
3721000000,72.123444,145.6445,,28.026884,109.39039,,5.2120843,-134.90335
3722000000,71.829819,145.56621,,27.775797,111.40163,,5.5545435,-135.39355
3723000000,71.139648,145.18442,,27.541714,107.62065,,6.7212386,-135.70294
3724000000,70.999084,145.16737,,27.304873,108.95117,,6.2502718,-136.17174
3725000000,71.06356,144.9446,,27.257389,107.23416,,7.2106929,-136.44711
3726000000,70.56691,144.69899,,26.855474,107.98787,,7.7328892,-136.68723
3727000000,69.85405,144.57048,,26.793829,108.44778,,8.2423935,-137.00043
3728000000,69.132195,144.41943,,26.450554,106.65651,,8.9673901,-137.57602
