Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),,S11 BSF HFSS Mag,S21 BSF HFSS Mag
2411000000,-3.3213096,-4.1121964,,-8.690303907,-3.469412358
2412000000,-3.2890677,-4.0555048,,-8.786691349,-3.456609292
2413000000,-3.2987278,-4.066534,,-8.884729664,-3.443972033
2414000000,-3.3385503,-4.0754027,,-8.98444475,-3.431505404
2415000000,-3.3199487,-4.0403152,,-9.085862325,-3.419214236
2416000000,-3.3174167,-4.0417328,,-9.18900785,-3.407103367
2417000000,-3.3542147,-4.0571394,,-9.293906431,-3.395177635
2418000000,-3.3267078,-4.0509944,,-9.400582714,-3.383441879
2419000000,-3.2924671,-3.994437,,-9.509060771,-3.371900932
2420000000,-3.3397458,-4.0542216,,-9.619363959,-3.36055962
2421000000,-3.3534956,-4.0656543,,-9.731514779,-3.349422757
2422000000,-3.3693168,-4.0497503,,-9.845534702,-3.338495141
2423000000,-3.3952663,-4.05091,,-9.961443986,-3.327781554
2424000000,-3.387593,-4.044188,,-10.07926146,-3.317286752
2425000000,-3.3632963,-4.0234442,,-10.1990043,-3.307015466
2426000000,-3.3860188,-4.0349822,,-10.32068773,-3.296972396
2427000000,-3.4012611,-4.0377154,,-10.4443248,-3.287162209
2428000000,-3.4028449,-4.0233817,,-10.56992597,-3.27758953
2429000000,-3.3921814,-4.0326781,,-10.69749881,-3.268258945
2430000000,-3.4187472,-4.0269308,,-10.82704755,-3.25917499
2431000000,-3.4087162,-3.9896054,,-10.95857266,-3.250342149
2432000000,-3.4426329,-4.0221138,,-11.09207033,-3.241764854
2433000000,-3.4133921,-3.9931295,,-11.2275319,-3.233447472
2434000000,-3.4104226,-3.9957008,,-11.36494324,-3.225394309
2435000000,-3.477685,-4.0317993,,-11.5042841,-3.217609601
2436000000,-3.4937854,-4.0066886,,-11.64552729,-3.210097509
2437000000,-3.4676993,-4.0021524,,-11.7886379,-3.202862117
2438000000,-3.4583659,-3.9849958,,-11.93357235,-3.195907426
2439000000,-3.4996955,-3.9897544,,-12.08027737,-3.18923735
2440000000,-3.4911704,-3.9886265,,-12.22868895,-3.182855712
2441000000,-3.5019932,-3.9924715,,-12.37873107,-3.176766238
2442000000,-3.4880111,-3.9661582,,-12.53031445,-3.170972553
2443000000,-3.4962583,-3.9389122,,-12.68333511,-3.165478177
2444000000,-3.4857211,-3.9437664,,-12.83767288,-3.160286521
2445000000,-3.4976006,-3.9606788,,-12.99318978,-3.155400882
2446000000,-3.5471916,-3.9692812,,-13.1497283,-3.150824437
2447000000,-3.5630488,-3.9746006,,-13.30710963,-3.146560244
2448000000,-3.5448451,-3.9482632,,-13.4651318,-3.142611232
2449000000,-3.5605567,-3.9408138,,-13.62356779,-3.138980197
2450000000,-3.5236104,-3.9258964,,-13.78216358,-3.135669805
2451000000,-3.5618155,-3.9344163,,-13.94063636,-3.132682579
2452000000,-3.5638871,-3.9248605,,-14.09867267,-3.130020901
2453000000,-3.5794837,-3.9031143,,-14.25592681,-3.127687007
2454000000,-3.5896516,-3.9385548,,-14.41201945,-3.125682983
2455000000,-3.5417125,-3.8615119,,-14.56653655,-3.124010761
2456000000,-3.6031487,-3.9306982,,-14.71902878,-3.122672117
2457000000,-3.6037683,-3.8636639,,-14.86901145,-3.121668666
2458000000,-3.6424987,-3.9215095,,-15.01596519,-3.121001862
2459000000,-3.6490619,-3.8969216,,-15.15933746,-3.120672992
2460000000,-3.6406181,-3.8771582,,-15.29854507,-3.120683174
2461000000,-3.6598492,-3.8870432,,-15.43297781,-3.121033358
2462000000,-3.6592188,-3.8854659,,-15.56200331,-3.121724318
2463000000,-3.6551223,-3.8614693,,-15.68497332,-3.122756654
2464000000,-3.7075653,-3.882689,,-15.80123119,-3.12413079
2465000000,-3.72191,-3.8638613,,-15.91012087,-3.125846969
2466000000,-3.6870661,-3.8482885,,-16.01099699,-3.127905255
2467000000,-3.730809,-3.8537426,,-16.10323606,-3.130305531
2468000000,-3.7251732,-3.804615,,-16.1862484,-3.133047496
2469000000,-3.7298257,-3.8546827,,-16.25949043,-3.136130667
2470000000,-3.7628,-3.8322158,,-16.32247689,-3.139554377
2471000000,-3.730464,-3.7981164,,-16.37479246,-3.143317774
2472000000,-3.7557862,-3.8107212,,-16.41610226,-3.147419822
2473000000,-3.7876184,-3.8239248,,-16.44616066,-3.151859301
2474000000,-3.8056967,-3.8393013,,-16.464818,-3.156634806
2475000000,-3.8232009,-3.823245,,-16.4720248,-3.161744751
2476000000,-3.7878747,-3.7708015,,-16.4678332,-3.167187366
2477000000,-3.8018634,-3.7702427,,-16.45239568,-3.1729607
2478000000,-3.8213887,-3.7913768,,-16.42596088,-3.179062623
2479000000,-3.8475831,-3.7756202,,-16.38886708,-3.185490826
2480000000,-3.8486035,-3.7570436,,-16.34153341,-3.192242823
2481000000,-3.9105508,-3.7675261,,-16.28444943,-3.199315956
2482000000,-3.8956132,-3.736923,,-16.21816357,-3.206707392
2483000000,-3.8994381,-3.7611222,,-16.14327091,-3.214414131
2484000000,-3.9301589,-3.7443671,,-16.06040093,-3.222433007
2485000000,-3.9329782,-3.7591798,,-15.97020548,-3.230760687
2486000000,-3.9262373,-3.7181857,,-15.87334765,-3.239393682
2487000000,-3.9731176,-3.7261167,,-15.77049157,-3.248328345
2488000000,-3.9538343,-3.6938615,,-15.66229341,-3.257560875
2489000000,-3.9909039,-3.7083721,,-15.54939382,-3.267087323
2490000000,-3.9849982,-3.6678486,,-15.43241161,-3.276903596
2491000000,-3.9806128,-3.6647892,,-15.31193886,-3.287005461
2492000000,-4.0174384,-3.6789637,,-15.18853721,-3.297388547
2493000000,-4.0538173,-3.6770406,,-15.06273534,-3.308048356
2494000000,-4.0354738,-3.6625309,,-14.9350274,-3.318980262
2495000000,-4.0836339,-3.6699066,,-14.80587232,-3.330179519
2496000000,-4.1079793,-3.6761544,,-14.67569385,-3.341641266
2497000000,-4.1100192,-3.6273406,,-14.54488114,-3.353360533
2498000000,-4.11866,-3.6332476,,-14.41378979,-3.365332247
2499000000,-4.151896,-3.6290512,,-14.28274325,-3.377551237
2500000000,-4.1273847,-3.613112,,-14.15203442,-3.390012241
2501000000,-4.1710644,-3.6148324,,-14.02192747,-3.402709913
2502000000,-4.2122965,-3.625947,,-13.89265968,-3.415638826
2503000000,-4.1817575,-3.5753438,,-13.76444339,-3.428793484
2504000000,-4.2153478,-3.5992143,,-13.63746787,-3.442168327
2505000000,-4.2601352,-3.6275024,,-13.51190121,-3.455757734
2506000000,-4.2350984,-3.5761304,,-13.38789211,-3.469556036
2507000000,-4.2483115,-3.5560293,,-13.2655716,-3.483557521
2508000000,-4.2702613,-3.562186,,-13.14505466,-3.497756439
2509000000,-4.2984872,-3.5374992,,-13.02644176,-3.512147016
2510000000,-4.3120146,-3.5378318,,-12.90982025,-3.526723455
2511000000,-4.3400326,-3.5332456,,-12.7952657,-3.541479948
2512000000,-4.3242292,-3.486932,,-12.68284312,-3.556410681
2513000000,-4.3532224,-3.4904714,,-12.57260804,-3.571509848
2514000000,-4.416904,-3.5145655,,-12.46460758,-3.586771653
2515000000,-4.4188061,-3.5376806,,-12.35888134,-3.602190323
2516000000,-4.4273691,-3.4792559,,-12.25546227,-3.617760113
2517000000,-4.4598317,-3.4566169,,-12.15437743,-3.633475319
2518000000,-4.4690757,-3.4821556,,-12.0556487,-3.649330286
2519000000,-4.4844532,-3.4500871,,-11.95929342,-3.665319413
2520000000,-4.5176272,-3.4535191,,-11.86532491,-3.68143717
2521000000,-4.5980754,-3.4761856,,-11.77375306,-3.697678101
2522000000,-4.5655122,-3.4568851,,-11.68458475,-3.714036836
2523000000,-4.6094999,-3.4016371,,-11.59782426,-3.730508104
2524000000,-4.6252332,-3.4257028,,-11.51347369,-3.747086739
2525000000,-4.5969195,-3.3741279,,-11.43153324,-3.763767691
2526000000,-4.676218,-3.4006929,,-11.35200157,-3.78054604
2527000000,-4.6572795,-3.3755021,,-11.27487605,-3.797417004
2528000000,-4.7053466,-3.3565667,,-11.20015298,-3.814375949
2529000000,-4.7310123,-3.392662,,-11.12782785,-3.831418404
2530000000,-4.7367907,-3.3374407,,-11.05789551,-3.848540071
2531000000,-4.7988124,-3.3647656,,-10.99035037,-3.865736835
2532000000,-4.8476973,-3.372946,,-10.92518651,-3.88300478
2533000000,-4.8270059,-3.3328276,,-10.86239786,-3.900340198
2534000000,-4.8506608,-3.3317492,,-10.80197833,-3.917739605
2535000000,-4.872128,-3.2951527,,-10.74392186,-3.93519975
2536000000,-4.9137526,-3.3305161,,-10.68822258,-3.952717632
2537000000,-4.9379125,-3.296803,,-10.63487487,-3.970290514
2538000000,-4.9565721,-3.2780433,,-10.58387343,-3.987915935
2539000000,-5.0065718,-3.2878938,,-10.53521334,-4.005591725
2540000000,-5.0306158,-3.2748842,,-10.48889011,-4.023316023
2541000000,-5.0475707,-3.2481921,,-10.44489976,-4.041087288
2542000000,-5.0729151,-3.2316041,,-10.40323878,-4.058904318
2543000000,-5.1259656,-3.2364488,,-10.36390426,-4.076766265
2544000000,-5.1270466,-3.2156019,,-10.32689379,-4.094672652
2545000000,-5.1669846,-3.2046394,,-10.29220559,-4.112623392
2546000000,-5.2191691,-3.229073,,-10.25983841,-4.130618802
2547000000,-5.215271,-3.1788881,,-10.22979158,-4.148659624
2548000000,-5.2654428,-3.1899662,,-10.202065,-4.166747045
2549000000,-5.2732015,-3.1425276,,-10.17665907,-4.184882712
2550000000,-5.3256559,-3.1513205,,-10.1535747,-4.203068755
2551000000,-5.3555222,-3.1187627,,-10.13281326,-4.221307809
2552000000,-5.3984346,-3.1552005,,-10.11437651,-4.239603029
2553000000,-5.4374261,-3.1389921,,-10.09826654,-4.257958117
2554000000,-5.4879766,-3.1331728,,-10.08448571,-4.276377343
2555000000,-5.4824033,-3.0719907,,-10.07303654,-4.294865564
2556000000,-5.5223398,-3.0731523,,-10.0639216,-4.313428251
2557000000,-5.5941763,-3.1002958,,-10.05714344,-4.332071512
2558000000,-5.6449299,-3.0878971,,-10.05270436,-4.350802113
2559000000,-5.6206942,-3.0391154,,-10.05060635,-4.369627508
2560000000,-5.6628366,-3.0453174,,-10.05085083,-4.388555858
2561000000,-5.7337027,-3.0389197,,-10.05343849,-4.407596062
2562000000,-5.7681293,-3.052562,,-10.05836908,-4.426757777
2563000000,-5.7764373,-3.0255449,,-10.06564107,-4.446051451
2564000000,-5.8463511,-3.0053766,,-10.07525147,-4.465488343
2565000000,-5.8701653,-2.9695683,,-10.08719542,-4.485080555
2566000000,-5.88482,-2.9728065,,-10.10146585,-4.504841055
2567000000,-5.9943352,-2.9812098,,-10.11805312,-4.524783707
2568000000,-6.0136194,-2.972101,,-10.13694451,-4.544923296
2569000000,-6.0240617,-2.9611907,,-10.15812375,-4.565275555
2570000000,-6.0872579,-2.9377508,,-10.18157046,-4.585857194
2571000000,-6.1703024,-2.9481559,,-10.20725955,-4.606685922
2572000000,-6.1631179,-2.9110162,,-10.23516052,-4.627780477
2573000000,-6.2322068,-2.9178355,,-10.26523674,-4.64916065
2574000000,-6.2767658,-2.9090171,,-10.29744463,-4.670847308
2575000000,-6.2931828,-2.8652034,,-10.33173274,-4.69286242
2576000000,-6.3685417,-2.8836601,,-10.3680408,-4.715229076
2577000000,-6.3947978,-2.8824589,,-10.40629869,-4.737971511
2578000000,-6.4546146,-2.8672855,,-10.44642521,-4.761115122
2579000000,-6.504158,-2.8825204,,-10.48832695,-4.784686488
2580000000,-6.5570569,-2.8342361,,-10.5318969,-4.808713382
2581000000,-6.607585,-2.8452826,,-10.57701311,-4.833224786
2582000000,-6.642612,-2.8256197,,-10.62353717,-4.858250901
2583000000,-6.69348,-2.8272851,,-10.67131271,-4.883823152
2584000000,-6.7617707,-2.8065598,,-10.72016382,-4.909974195
2585000000,-6.8366895,-2.7788947,,-10.76989344,-4.936737915
2586000000,-6.8682494,-2.7580864,,-10.82028177,-4.964149422
2587000000,-6.9280005,-2.7800124,,-10.8710847,-4.992245043
2588000000,-6.9588838,-2.7708926,,-10.92203235,-5.021062311
2589000000,-7.0391002,-2.7693791,,-10.97282779,-5.050639941
2590000000,-7.1104217,-2.7699733,,-11.02314587,-5.081017811
2591000000,-7.1625242,-2.7662063,,-11.07263245,-5.112236933
2592000000,-7.2043943,-2.745868,,-11.12090397,-5.144339412
2593000000,-7.2570267,-2.7176533,,-11.1675475,-5.177368408
2594000000,-7.3290234,-2.7152512,,-11.21212141,-5.211368085
2595000000,-7.3279057,-2.6918473,,-11.25415667,-5.246383552
2596000000,-7.4206738,-2.685781,,-11.29315909,-5.282460803
2597000000,-7.4997873,-2.6728706,,-11.32861237,-5.319646642
2598000000,-7.5629826,-2.6670709,,-11.35998223,-5.357988602
2599000000,-7.6094513,-2.6643112,,-11.38672156,-5.39753486
2600000000,-7.7139578,-2.6605008,,-11.4082767,-5.438334138
2601000000,-7.7605014,-2.6547408,,-11.42409481,-5.480435599
2602000000,-7.8169785,-2.6249254,,-11.43363215,-5.523888733
2603000000,-7.8613162,-2.603826,,-11.43636335,-5.568743237
2604000000,-7.9172559,-2.6190233,,-11.43179118,-5.615048887
2605000000,-7.9965644,-2.6105754,,-11.41945669,-5.6628554
2606000000,-8.0538597,-2.5982721,,-11.39894944,-5.712212286
2607000000,-8.1983204,-2.6363637,,-11.36991719,-5.763168708
2608000000,-8.2497988,-2.615936,,-11.33207487,-5.815773312
2609000000,-8.2714128,-2.5951767,,-11.2852123,-5.870074076
2610000000,-8.3696995,-2.5788982,,-11.22920027,-5.926118137
2611000000,-8.4158535,-2.5544925,,-11.1639947,-5.983951619
2612000000,-8.4944134,-2.5588653,,-11.08963863,-6.043619467
2613000000,-8.5668535,-2.5608706,,-11.00626196,-6.105165263
2614000000,-8.6064186,-2.5314293,,-10.91407889,-6.168631056
2615000000,-8.6933441,-2.546196,,-10.8133832,-6.234057187
2616000000,-8.7724075,-2.5389216,,-10.70454172,-6.301482114
2617000000,-8.8538713,-2.5576978,,-10.58798608,-6.370942243
2618000000,-8.8800249,-2.5097327,,-10.46420341,-6.442471765
2619000000,-8.9740696,-2.5254183,,-10.33372621,-6.516102498
2620000000,-9.0645418,-2.5033097,,-10.19712182,-6.591863735
2621000000,-9.1120272,-2.5103776,,-10.0549821,-6.669782104
2622000000,-9.1762619,-2.5006809,,-9.907913273,-6.749881434
2623000000,-9.2613869,-2.528676,,-9.756526658,-6.832182639
2624000000,-9.3537903,-2.5009274,,-9.601430137,-6.91670361
2625000000,-9.4008722,-2.5108438,,-9.44322072,-7.003459122
2626000000,-9.4487371,-2.5074117,,-9.282478186,-7.092460754
2627000000,-9.5019035,-2.5030661,,-9.119759858,-7.183716829
2628000000,-9.5664377,-2.4934936,,-8.955596459,-7.277232368
2629000000,-9.6465702,-2.4902773,,-8.790489004,-7.373009057
2630000000,-9.7315693,-2.4977176,,-8.624906619,-7.471045239
2631000000,-9.7899656,-2.5126457,,-8.459285203,-7.571335916
2632000000,-9.861434,-2.5091827,,-8.294026801,-7.673872769
2633000000,-9.9143057,-2.51405,,-8.129499586,-7.778644202
2634000000,-9.9781523,-2.4908381,,-7.966038341,-7.885635392
2635000000,-9.9944124,-2.4828801,,-7.803945333,-7.994828363
2636000000,-10.090475,-2.4892497,,-7.643491499,-8.106202069
2637000000,-10.1312,-2.517163,,-7.48491786,-8.2197325
2638000000,-10.155905,-2.4978814,,-7.328437088,-8.335392788
2639000000,-10.241624,-2.5197415,,-7.17423518,-8.453153339
2640000000,-10.271299,-2.5031636,,-7.022473183,-8.572981966
2641000000,-10.316398,-2.4859855,,-6.873288938,-8.694844036
2642000000,-10.334666,-2.5236602,,-6.726798803,-8.818702625
2643000000,-10.395378,-2.5470903,,-6.583099348,-8.944518679
2644000000,-10.409809,-2.5335193,,-6.442268984,-9.072251177
2645000000,-10.459728,-2.5406628,,-6.304369532,-9.201857307
2646000000,-10.471427,-2.5308487,,-6.169447711,-9.333292634
2647000000,-10.474418,-2.5128715,,-6.037536548,-9.466511279
2648000000,-10.5207,-2.5479271,,-5.908656701,-9.601466088
2649000000,-10.523429,-2.5539424,,-5.782817696,-9.73810881
2650000000,-10.577824,-2.5878048,,-5.660019082,-9.876390265
2651000000,-10.546939,-2.5681736,,-5.540251503,-10.01626051
2652000000,-10.561263,-2.5804048,,-5.423497688,-10.15766902
2653000000,-10.557099,-2.570509,,-5.309733367,-10.30056479
2654000000,-10.550529,-2.5943756,,-5.198928114,-10.44489659
2655000000,-10.55251,-2.6054997,,-5.091046119,-10.59061298
2656000000,-10.544118,-2.6252403,,-4.986046896,-10.73766257
2657000000,-10.513394,-2.6389194,,-4.883885932,-10.88599407
2658000000,-10.467822,-2.6217003,,-4.784515276,-11.03555645
2659000000,-10.479892,-2.661031,,-4.687884078,-11.18629905
2660000000,-10.417293,-2.6572382,,-4.593939074,-11.33817166
2661000000,-10.359421,-2.6655147,,-4.50262503,-11.49112468
2662000000,-10.332002,-2.68698,,-4.413885141,-11.64510914
2663000000,-10.280386,-2.6558478,,-4.327661392,-11.80007683
2664000000,-10.237927,-2.7160246,,-4.243894878,-11.95598035
2665000000,-10.163143,-2.689105,,-4.162526101,-12.11277321
2666000000,-10.151112,-2.7739863,,-4.083495225,-12.27040982
2667000000,-10.107004,-2.7494712,,-4.006742307,-12.42884563
2668000000,-10.011868,-2.7714431,,-3.932207505,-12.5880371
2669000000,-9.9522667,-2.7606807,,-3.859831259,-12.74794179
2670000000,-9.9154387,-2.8123157,,-3.78955445,-12.90851834
2671000000,-9.8155355,-2.8169994,,-3.721318542,-13.06972656
2672000000,-9.7555294,-2.8278534,,-3.655065702,-13.23152739
2673000000,-9.6544619,-2.839433,,-3.590738906,-13.39388294
2674000000,-9.6234922,-2.9087398,,-3.52828203,-13.55675651
2675000000,-9.4994469,-2.8613496,,-3.467639929,-13.72011256
2676000000,-9.3914404,-2.9170902,,-3.408758498,-13.88391676
2677000000,-9.3478355,-2.9499431,,-3.351584725,-14.04813594
2678000000,-9.2646227,-2.9656463,,-3.296066741,-14.21273812
2679000000,-9.201786,-2.9807682,,-3.242153846,-14.37769246
2680000000,-9.1030216,-3.010148,,-3.189796543,-14.54296929
2681000000,-9.0019083,-3.0316272,,-3.13894655,-14.70854008
2682000000,-8.8993216,-3.0590067,,-3.089556818,-14.87437742
2683000000,-8.782486,-3.0521765,,-3.041581535,-15.04045497
2684000000,-8.6940594,-3.0924547,,-2.994976131,-15.2067475
2685000000,-8.6229668,-3.1626985,,-2.94969727,-15.37323084
2686000000,-8.5241375,-3.1539762,,-2.905702847,-15.53988184
2687000000,-8.4556055,-3.2196708,,-2.862951979,-15.70667835
2688000000,-8.2893534,-3.2011852,,-2.821404987,-15.87359922
2689000000,-8.1879416,-3.2220223,,-2.781023383,-16.04062427
2690000000,-8.144392,-3.2768283,,-2.741769856,-16.20773422
2691000000,-8.0156937,-3.3044252,,-2.703608242,-16.37491072
2692000000,-7.9465976,-3.3367887,,-2.666503513,-16.54213628
2693000000,-7.8427253,-3.3393192,,-2.630421748,-16.70939427
2694000000,-7.6976404,-3.3816545,,-2.59533011,-16.8766689
2695000000,-7.6478739,-3.4174056,,-2.561196821,-17.04394515
2696000000,-7.5579634,-3.4394181,,-2.52799114,-17.21120877
2697000000,-7.4964204,-3.4916177,,-2.495683331,-17.37844628
2698000000,-7.3640027,-3.5316925,,-2.464244642,-17.54564489
2699000000,-7.2692113,-3.559032,,-2.433647275,-17.71279252
2700000000,-7.1588469,-3.5843933,,-2.403864361,-17.87987775
2701000000,-7.1025205,-3.6393371,,-2.374869933,-18.0468898
2702000000,-6.9965158,-3.6438358,,-2.346638901,-18.2138185
2703000000,-6.8698859,-3.6847622,,-2.319147024,-18.3806543
2704000000,-6.8112669,-3.7364848,,-2.292370882,-18.54738818
2705000000,-6.7245989,-3.7786498,,-2.266287855,-18.7140117
2706000000,-6.6164317,-3.8086667,,-2.240876097,-18.88051694
2707000000,-6.5350146,-3.8353219,,-2.216114507,-19.04689648
2708000000,-6.4692607,-3.8703856,,-2.191982709,-19.21314337
2709000000,-6.3473916,-3.8994024,,-2.168461027,-19.37925115
2710000000,-6.2958775,-3.9591537,,-2.14553046,-19.54521378
2711000000,-6.1854873,-4.019556,,-2.123172663,-19.71102567
2712000000,-6.1069789,-4.0494742,,-2.10136992,-19.87668162
2713000000,-6.0111628,-4.0691738,,-2.080105126,-20.04217682
2714000000,-5.9536362,-4.1422019,,-2.059361767,-20.20750683
2715000000,-5.8898482,-4.1878872,,-2.039123893,-20.37266759
2716000000,-5.7741742,-4.207418,,-2.019376107,-20.53765535
2717000000,-5.7225866,-4.2500257,,-2.00010354,-20.7024667
2718000000,-5.6129842,-4.2845325,,-1.981291832,-20.86709853
2719000000,-5.5679855,-4.3434887,,-1.962927117,-21.03154806
2720000000,-5.515924,-4.3937492,,-1.944996006,-21.19581275
2721000000,-5.4316411,-4.4360886,,-1.927485565,-21.35989035
2722000000,-5.3481374,-4.4608841,,-1.910383303,-21.52377887
2723000000,-5.3009291,-4.5365129,,-1.893677156,-21.68747656
2724000000,-5.2165136,-4.5754395,,-1.87735547,-21.85098191
2725000000,-5.1358347,-4.6236925,,-1.861406985,-22.01429364
2726000000,-5.0833707,-4.671288,,-1.845820826,-22.17741065
2727000000,-5.0216842,-4.7030125,,-1.830586483,-22.34033208
2728000000,-4.9523787,-4.7522764,,-1.815693801,-22.50305724
2729000000,-4.8578806,-4.802794,,-1.801132968,-22.66558565
2730000000,-4.8352942,-4.8706651,,-1.786894499,-22.82791696
2731000000,-4.7492375,-4.9153328,,-1.772969227,-22.99005104
2732000000,-4.6889453,-4.9525542,,-1.759348293,-23.15198786
2733000000,-4.6189013,-4.9912109,,-1.746023129,-23.3137276
2734000000,-4.5264544,-5.0148573,,-1.732985454,-23.47527054
2735000000,-4.4617839,-5.0659966,,-1.72022726,-23.63661711
2736000000,-4.4424143,-5.1333938,,-1.707740801,-23.79776787
2737000000,-4.3544183,-5.2088137,,-1.695518588,-23.95872351
2738000000,-4.3544312,-5.2689757,,-1.683553376,-24.11948481
2739000000,-4.2593956,-5.2880573,,-1.671838155,-24.28005269
2740000000,-4.1837192,-5.3238034,,-1.660366145,-24.44042816
2741000000,-4.1520023,-5.3977413,,-1.649130785,-24.60061233
2742000000,-4.0778017,-5.4449625,,-1.638125723,-24.7606064
2743000000,-4.0216665,-5.4759035,,-1.627344815,-24.92041168
2744000000,-3.9941268,-5.5506983,,-1.616782112,-25.08002953
2745000000,-3.9756124,-5.620944,,-1.606431854,-25.23946143
2746000000,-3.8862443,-5.6730862,,-1.596288466,-25.3987089
2747000000,-3.8100519,-5.6854067,,-1.586346547,-25.55777355
2748000000,-3.8053899,-5.7626433,,-1.576600867,-25.71665706
2749000000,-3.7711377,-5.8407464,,-1.567046362,-25.87536117
2750000000,-3.7050872,-5.8690133,,-1.557678125,-26.03388767
2751000000,-3.6478379,-5.9233909,,-1.548491401,-26.19223842
2752000000,-3.5626998,-5.9775066,,-1.539481584,-26.35041534
2753000000,-3.5690501,-6.044754,,-1.530644208,-26.50842037
2754000000,-3.5014944,-6.0681992,,-1.521974948,-26.66625554
