frequency, S11, S21,, S22, S12
3559841024,-0.00318578,-49.82302818,,-0.041721353,-49.82304922
3560840960,-0.003179817,-49.87601124,,-0.041776419,-49.87601738
3561840896,-0.003173259,-49.92898556,,-0.041829091,-49.92899791
3562840832,-0.003167893,-49.98196191,,-0.041888347,-49.98197709
3563840768,-0.00316193,-50.034943,,-0.041939223,-50.0349222
3564840704,-0.003156564,-50.08791904,,-0.041993692,-50.08791904
3565840640,-0.003151198,-50.14091226,,-0.042050555,-50.14091436
3566840576,-0.003145832,-50.19386579,,-0.042105024,-50.19387847
3567840512,-0.00313987,-50.24684762,,-0.042158894,-50.24686179
3568840448,-0.003134503,-50.29982038,,-0.042212765,-50.29982679
3569840384,-0.003128541,-50.35278745,,-0.042266636,-50.35278888
3570840320,-0.003123175,-50.40576018,,-0.042322304,-50.40573067
3571840256,-0.003117809,-50.45870968,,-0.042373183,-50.45870317
3572840192,-0.003113039,-50.51169009,,-0.042432442,-50.511661
3573840128,-0.003107077,-50.56465653,,-0.042492899,-50.56467115
3574840064,-0.003101114,-50.61760874,,-0.042541983,-50.61760727
3575840000,-0.003096345,-50.67057383,,-0.042597053,-50.67055979
3576839936,-0.00308919,-50.72352301,,-0.042653321,-50.72350369
3577839872,-0.003085016,-50.77649113,,-0.042706596,-50.77648142
3578839808,-0.003080246,-50.82944922,,-0.042761068,-50.82943945
3579839744,-0.003076073,-50.8824024,,-0.042817936,-50.88235711
3580839680,-0.00307011,-50.93535366,,-0.042874803,-50.9353567
3581839616,-0.003065937,-50.98831445,,-0.042927481,-50.9883236
3582839552,-0.003059378,-51.04127037,,-0.042978961,-51.04125426
3583839488,-0.003055205,-51.09422293,,-0.043034633,-51.09421754
3584839424,-0.003049839,-51.14716594,,-0.04309629,-51.14716362
3585839360,-0.003044473,-51.20013282,,-0.043151962,-51.20015697
3586839296,-0.003039107,-51.25307543,,-0.04320105,-51.2530817
3587839232,-0.003034337,-51.30604389,,-0.043262708,-51.30606987
3588839168,-0.003030163,-51.35898325,,-0.043313592,-51.35900859
3589839104,-0.00302599,-51.41193376,,-0.043368068,-51.41191546
3590839040,-0.003019431,-51.46490849,,-0.043426735,-51.46490129
3591838976,-0.003015258,-51.51784922,,-0.043478816,-51.51784037
3592838912,-0.003009891,-51.57079273,,-0.043533892,-51.57082993
3593838848,-0.003004525,-51.62375788,,-0.043588369,-51.62376764
3594838784,-0.002999756,-51.67671575,,-0.043645839,-51.67672474
3595838720,-0.002994986,-51.72967128,,-0.04370331,-51.72966881
3596838656,-0.002990812,-51.7826436,,-0.043758387,-51.78263286
3597838592,-0.002986639,-51.83558746,,-0.043818253,-51.83559576
3598838528,-0.002981869,-51.88856019,,-0.043870337,-51.88856102
3599838464,-0.002977099,-51.94151374,,-0.043926612,-51.94151206
3600838400,-0.002972329,-51.99449779,,-0.043982288,-51.99447079
3601838336,-0.002966963,-52.04744262,,-0.044028985,-52.04745789
3602838272,-0.00296279,-52.10040494,,-0.044089452,-52.10041091
3603838208,-0.002958616,-52.15338181,,-0.04414932,-52.15337238
3604838144,-0.002954443,-52.20632372,,-0.044202603,-52.20632631
3605838080,-0.002950269,-52.25930917,,-0.044257083,-52.25930658
3606838016,-0.002945499,-52.31228425,,-0.044313959,-52.31224767
3607837952,-0.00294073,-52.36524815,,-0.044370835,-52.36524202
3608837888,-0.00293596,-52.41822033,,-0.044425317,-52.41822209
3609837824,-0.002932979,-52.47118791,,-0.044481595,-52.47120561
3610837760,-0.002927613,-52.52418047,,-0.044536077,-52.52418403
3611837696,-0.002923439,-52.57716828,,-0.044591757,-52.57714682
3612837632,-0.002918669,-52.63013538,,-0.044647437,-52.63014707
3613837568,-0.002915092,-52.68311701,,-0.044701321,-52.68313056
3614837504,-0.002910322,-52.73611188,,-0.044756403,-52.73614732
3615837440,-0.002905553,-52.78909954,,-0.044816276,-52.78910046
3616837376,-0.002900783,-52.84207929,,-0.044868365,-52.84206368
3617837312,-0.002896609,-52.89508642,,-0.044922849,-52.89508827
3618837248,-0.002893032,-52.94809297,,-0.044982124,-52.94807812
3619837184,-0.002889455,-53.00106942,,-0.045033615,-53.00105636
3620837120,-0.002885281,-53.05408884,,-0.045095884,-53.05411229
3621837056,-0.002881704,-53.10708724,,-0.045153363,-53.10708441
3622836992,-0.002876934,-53.1600969,,-0.04520725,-53.16010069
3623836928,-0.002873357,-53.21310983,,-0.045258742,-53.21310126
3624836864,-0.002869183,-53.2661198,,-0.045320414,-53.26610159
3625836800,-0.002865606,-53.31912332,,-0.045379092,-53.31914355
3626836736,-0.002860836,-53.372143,,-0.04543298,-53.37215946
3627836672,-0.002856663,-53.42516981,,-0.045484474,-53.42518733
3628836608,-0.002853085,-53.47820138,,-0.04554435,-53.47817398
3629836544,-0.002850104,-53.53123137,,-0.045601233,-53.53123727
3630836480,-0.002845931,-53.58429088,,-0.045657518,-53.58428099
3631836416,-0.002841161,-53.63731128,,-0.045716198,-53.63727747
3632836352,-0.002837584,-53.6903384,,-0.045767693,-53.6903444
3633836288,-0.002834006,-53.74338594,,-0.045822182,-53.74341307
3634836224,-0.002830429,-53.79644765,,-0.045880863,-53.79647392
3635836160,-0.002825659,-53.849505,,-0.045938347,-53.84950703
3636836096,-0.002822082,-53.90256765,,-0.045994035,-53.90259419
3637836032,-0.002817909,-53.95563724,,-0.04605092,-53.95563314
3638835968,-0.002814928,-54.00868866,,-0.046106608,-54.00867937
3639835904,-0.00281135,-54.06175745,,-0.046166489,-54.06172737
3640835840,-0.002807773,-54.11482153,,-0.046220381,-54.11485281
3641835776,-0.002803599,-54.16792229,,-0.046280861,-54.16791705
3642835712,-0.002800022,-54.2210135,,-0.046333557,-54.22099558
3643835648,-0.002796445,-54.2740776,,-0.046388049,-54.27404899
3644835584,-0.002793464,-54.3271819,,-0.046442541,-54.32719149
3645835520,-0.002789887,-54.3802784,,-0.046504819,-54.38022699
3646835456,-0.002786309,-54.43337516,,-0.04656051,-54.4333504
3647835392,-0.002782136,-54.48648259,,-0.046615003,-54.48649233
3648835328,-0.002778559,-54.53959172,,-0.046667102,-54.53959498
3649835264,-0.002774981,-54.59270217,,-0.046725788,-54.5926781
3650835200,-0.002771404,-54.64583885,,-0.046782079,-54.64585205
3651835136,-0.002768423,-54.69896307,,-0.046841963,-54.69893322
3652835072,-0.002764846,-54.75211314,,-0.046896458,-54.75209424
3653835008,-0.002761268,-54.80524102,,-0.046955744,-54.80526895
3654834944,-0.002758287,-54.85838978,,-0.04701024,-54.85837742
3655834880,-0.00275471,-54.91153792,,-0.047064736,-54.91155938
3656834816,-0.00274994,-54.96468959,,-0.047123424,-54.96471116
3657834752,-0.002748152,-55.01786388,,-0.047180316,-55.01785132
3658834688,-0.002743382,-55.07104242,,-0.047233615,-55.0710298
3659834624,-0.002740401,-55.12421685,,-0.047294101,-55.12420532
3660834560,-0.00273742,-55.17740066,,-0.047349797,-55.17740994
3661834496,-0.002733843,-55.23056917,,-0.04740669,-55.23058199
3662834432,-0.002730265,-55.28377687,,-0.047462985,-55.28378273
3663834368,-0.002727881,-55.33697457,,-0.04752467,-55.3369569
3664834304,-0.002724303,-55.39017126,,-0.047575575,-55.39016296
3665834240,-0.002721322,-55.44337967,,-0.047633668,-55.44339159
3666834176,-0.002717745,-55.49659671,,-0.047691161,-55.49661227
3667834112,-0.002714764,-55.54984505,,-0.047749254,-55.54985709
3668834048,-0.002711187,-55.60305651,,-0.047807947,-55.60307951
3669833984,-0.00270761,-55.65628921,,-0.047861249,-55.65628435
3670833920,-0.002705225,-55.70954442,,-0.047914552,-55.70957867
3671833856,-0.002701051,-55.76281728,,-0.047971449,-55.76282896
3672833792,-0.00269807,-55.81605031,,-0.048027747,-55.81605711
3673833728,-0.002695089,-55.86932834,,-0.048090633,-55.86935692
3674833664,-0.002692704,-55.92260871,,-0.048141541,-55.92261559
3675833600,-0.002688531,-55.97587362,,-0.04819784,-55.97585226
3676833536,-0.00268555,-56.02915917,,-0.048252343,-56.02916359
3677833472,-0.002683165,-56.08244195,,-0.048306845,-56.08250162
3678833408,-0.002678992,-56.1357606,,-0.048369733,-56.13579634
3679833344,-0.002677799,-56.18908915,,-0.04842783,-56.18908658
3680833280,-0.00267303,-56.24239848,,-0.048481735,-56.24240493
3681833216,-0.002670645,-56.29571596,,-0.048538635,-56.29569845
3682833152,-0.002667664,-56.34907538,,-0.04859254,-56.34910342
3683833088,-0.002664683,-56.40240641,,-0.048647045,-56.40244574
3684833024,-0.002660509,-56.45574727,,-0.04870694,-56.4557756
3685832960,-0.002659317,-56.50910585,,-0.048765638,-56.50909459
3686832896,-0.00265574,-56.56247758,,-0.048819545,-56.56249424
3687832832,-0.002652759,-56.61584039,,-0.048880639,-56.6158578
3688832768,-0.002650374,-56.66923164,,-0.048936343,-56.66923904
3689832704,-0.0026462,-56.72262048,,-0.04899085,-56.72261709
3690832640,-0.002644412,-56.77602642,,-0.049050148,-56.77602778
3691832576,-0.002640238,-56.8294229,,-0.049108848,-56.82941743
3692832512,-0.00263845,-56.88284125,,-0.049165752,-56.88286532
3693832448,-0.002635469,-56.9362616,,-0.049220858,-56.9362699
3694832384,-0.002631891,-56.98971653,,-0.049275965,-56.98967273
3695832320,-0.00262891,-57.043168,,-0.049337662,-57.04315821
3696832256,-0.002625929,-57.09659615,,-0.049391571,-57.09660318
3697832192,-0.002623545,-57.15006618,,-0.049447278,-57.15006406
3698832128,-0.00262116,-57.20354882,,-0.04950598,-57.20355876
3699832064,-0.002618179,-57.25701273,,-0.04956049,-57.2570113
3700832000,-0.002615794,-57.31051207,,-0.049618594,-57.31051925
3701831936,-0.002612813,-57.36400184,,-0.049670109,-57.36403793
3702831872,-0.002610428,-57.41753259,,-0.049735402,-57.41753404
3703831808,-0.002607447,-57.47103778,,-0.049786918,-57.47105966
3704831744,-0.002604466,-57.52456972,,-0.049842627,-57.52458805
3705831680,-0.002601485,-57.5780897,,-0.04990193,-57.57810002
3706831616,-0.0025991,-57.63164267,,-0.049955244,-57.63165898
3707831552,-0.002595523,-57.68519261,,-0.050015746,-57.68517919
3708831488,-0.002593734,-57.73876112,,-0.050072056,-57.73879259
3709831424,-0.002590753,-57.79232739,,-0.050131361,-57.792353
3710831360,-0.002588369,-57.84592542,,-0.050187671,-57.84595193
3711831296,-0.002585388,-57.89951915,,-0.050240986,-57.8995024
3712831232,-0.002582407,-57.95313298,,-0.050296698,-57.95307404
3713831168,-0.002580022,-58.00673952,,-0.050356603,-58.00674645
3714831104,-0.002577637,-58.06036883,,-0.050411117,-58.06035954
3715831040,-0.002575848,-58.11401426,,-0.050469226,-58.11405704
3716830976,-0.002572867,-58.16765498,,-0.050523741,-58.16771676
3717830912,-0.00256929,-58.22129957,,-0.05058245,-58.22130272
3718830848,-0.002566309,-58.27499476,,-0.050636366,-58.27499555
3719830784,-0.002564521,-58.32864524,,-0.050696872,-58.32870723
3720830720,-0.002562136,-58.38234939,,-0.050756181,-58.38234859
3721830656,-0.002559751,-58.43605111,,-0.050807702,-58.43607762
3722830592,-0.002557962,-58.48976252,,-0.050867011,-58.48975121
3723830528,-0.002554385,-58.54349926,,-0.050925123,-58.54350089
3724830464,-0.002552597,-58.597221,,-0.050984433,-58.59723896
3725830400,-0.002550212,-58.6509678,,-0.051043743,-58.65098996
3726830336,-0.002547231,-58.70472033,,-0.051097662,-58.70474096
3727830272,-0.00254425,-58.75849953,,-0.051147987,-58.75855097
3728830208,-0.002541865,-58.81229426,,-0.051209695,-58.81228341
3729830144,-0.002538884,-58.866073,,-0.051266011,-58.86609648
3730830080,-0.002537692,-58.91986259,,-0.051321129,-58.91992245
3731830016,-0.002534711,-58.97370149,,-0.051380441,-58.9736786
3732829952,-0.002532326,-59.02750625,,-0.051433164,-59.02750114
3733829888,-0.002529941,-59.08138357,,-0.051495472,-59.08134758
3734829824,-0.00252696,-59.13521245,,-0.051546997,-59.13522365
3735829760,-0.002525768,-59.18904855,,-0.051601518,-59.18908926
3736829696,-0.002522191,-59.2429479,,-0.05165544,-59.24294616
3737829632,-0.002519806,-59.29683903,,-0.051719547,-59.29683465
3738829568,-0.002517421,-59.35073694,,-0.051775267,-59.35074046
3739829504,-0.002515632,-59.4046278,,-0.051827992,-59.40458974
3740829440,-0.002513248,-59.45856951,,-0.051886708,-59.45854904
3741829376,-0.002510863,-59.51250854,,-0.05194183,-59.51253359
3742829312,-0.002508478,-59.56646306,,-0.051999947,-59.56649094
3743829248,-0.002504901,-59.62041636,,-0.052053272,-59.62042359
3744829184,-0.002503709,-59.67436956,,-0.05211199,-59.67434865
3745829120,-0.002500728,-59.72839696,,-0.052172505,-59.72836679
3746829056,-0.002500131,-59.78237685,,-0.052230025,-59.78239339
3747828992,-0.002496554,-59.83636509,,-0.052277959,-59.8363808
3748828928,-0.002495362,-59.89042341,,-0.052337876,-59.89045314
3749828864,-0.002491785,-59.94446356,,-0.052396595,-59.94452054
3750828800,-0.002488804,-59.99851933,,-0.052452918,-59.99853435
3751828736,-0.002487611,-60.05258938,,-0.052506844,-60.05258655
3752828672,-0.002485823,-60.10665907,,-0.052564366,-60.10664388
3753828608,-0.002483438,-60.16075352,,-0.052620091,-60.16072871
3754828544,-0.002481649,-60.21481205,,-0.052677014,-60.21484756
3755828480,-0.002478668,-60.26897816,,-0.052738732,-60.26896562
3756828416,-0.002476284,-60.32311136,,-0.05279206,-60.32309583
3757828352,-0.002474495,-60.37726216,,-0.052850782,-60.37724461
3758828288,-0.002471514,-60.43143221,,-0.052910703,-60.4314381
3759828224,-0.002469129,-60.48561134,,-0.052962235,-60.48560444
3760828160,-0.002467341,-60.53980901,,-0.053019759,-60.53982487
3761828096,-0.002466148,-60.59400097,,-0.053075487,-60.59396908
3762828032,-0.002463167,-60.64819156,,-0.053133611,-60.64822564
3763827968,-0.002460783,-60.70244565,,-0.053192335,-60.70241542
3764827904,-0.00245959,-60.75669681,,-0.053249261,-60.7567039
3765827840,-0.002456609,-60.81094645,,-0.053304391,-60.81095663
3766827776,-0.002454821,-60.8652472,,-0.053360719,-60.86523389
3767827712,-0.002453032,-60.91951078,,-0.053420642,-60.91952828
3768827648,-0.002449455,-60.97381778,,-0.053474574,-60.9738302
3769827584,-0.002447666,-61.02811213,,-0.053529704,-61.0281444
3770827520,-0.002446474,-61.08247678,,-0.053587831,-61.08246213
3771827456,-0.002444089,-61.13682184,,-0.053648356,-61.13683552
3772827392,-0.002441108,-61.1911665,,-0.053703487,-61.19116544
3773827328,-0.002440512,-61.24556341,,-0.053760417,-61.24555171
3774827264,-0.002437531,-61.29996689,,-0.05381435,-61.29995084
3775827200,-0.002436339,-61.35437325,,-0.053870082,-61.35438938
3776827136,-0.002433358,-61.40879498,,-0.05392042,-61.40879931
3777827072,-0.002431569,-61.46323616,,-0.053983344,-61.4632579
3778827008,-0.002429781,-61.51769546,,-0.054043271,-61.51769218
3779826944,-0.002427396,-61.57218036,,-0.054096607,-61.57218366
3780826880,-0.002425607,-61.62664102,,-0.054155336,-61.62663218
3781826816,-0.002423222,-61.68113541,,-0.054206875,-61.68113763
3782826752,-0.002421434,-61.73567587,,-0.054263807,-61.73566358
3783826688,-0.002420241,-61.79020648,,-0.054319541,-61.79021322
3784826624,-0.002417857,-61.84476836,,-0.054381269,-61.84474125
3785826560,-0.002416068,-61.8993354,,-0.054437603,-61.89936947
3786826496,-0.002412491,-61.95389691,,-0.054492739,-61.95389463
3787826432,-0.002411299,-62.00852006,,-0.054546077,-62.00851662
3788826368,-0.002410106,-62.06313496,,-0.054605408,-62.06314766
3789826304,-0.002407125,-62.11776536,,-0.054661144,-62.11777696
3790826240,-0.002404741,-62.1724052,,-0.054716281,-62.17237719
3791826176,-0.002404144,-62.22707999,,-0.054773816,-62.22708234
3792826112,-0.002400567,-62.28174855,,-0.054825957,-62.28173674
3793826048,-0.002399971,-62.33645063,,-0.05488529,-62.33642809
3794825984,-0.002397586,-62.39115057,,-0.054941027,-62.3911953
3795825920,-0.002396394,-62.44588624,,-0.054999762,-62.44592583
3796825856,-0.002394009,-62.50066625,,-0.0550561,-62.5006578
3797825792,-0.002392221,-62.55541507,,-0.055111838,-62.55546844
3798825728,-0.002389836,-62.61017628,,-0.055167577,-62.61019579
3799825664,-0.002387451,-62.66498826,,-0.055223915,-62.66497232
3800825600,-0.002385662,-62.71980089,,-0.055282652,-62.71978795
3801825536,-0.00238447,-62.77462739,,-0.055338991,-62.77464165
3802825472,-0.002382682,-62.82951868,,-0.055391734,-62.82951744
3803825408,-0.002381489,-62.88432816,,-0.055446875,-62.88437014
3804825344,-0.002377912,-62.93926578,,-0.055502616,-62.93926452
3805825280,-0.002377316,-62.99416791,,-0.055563751,-62.99417931
3806825216,-0.002374931,-63.04907496,,-0.055614098,-63.04906987
3807825152,-0.002373143,-63.10402123,,-0.055671638,-63.1039828
3808825088,-0.002371354,-63.15898637,,-0.055730976,-63.15896834
3809825024,-0.002368373,-63.21396838,,-0.055783721,-63.21394377
3810824960,-0.002367181,-63.26893459,,-0.055834669,-63.26895999
3811824896,-0.002365392,-63.32392891,,-0.055896405,-63.32392367
3812824832,-0.002363604,-63.37897976,,-0.055953347,-63.37896198
3813824768,-0.002361219,-63.43401224,,-0.056009091,-63.43398179
3814824704,-0.002360623,-63.48909694,,-0.056065434,-63.48912557
3815824640,-0.002358238,-63.54415874,,-0.056120579,-63.54422969
3816824576,-0.002357045,-63.59927566,,-0.056173926,-63.59926489
3817824512,-0.002355257,-63.65441716,,-0.056227872,-63.65440971
3818824448,-0.002352872,-63.70956018,,-0.056286614,-63.70954248
3819824384,-0.00235168,-63.76470579,,-0.05634176,-63.76468458
3820824320,-0.002349295,-63.81987093,,-0.056400503,-63.81988125
3821824256,-0.002347506,-63.8750563,,-0.056453851,-63.87511511
3822824192,-0.002345122,-63.93032108,,-0.056511396,-63.93036839
3823824128,-0.002343929,-63.98555574,,-0.056567143,-63.98561801
3824824064,-0.002342141,-64.04081509,,-0.056627085,-64.04075318
3825824000,-0.002340352,-64.09606244,,-0.056678637,-64.09609498
3826823936,-0.002338564,-64.15135139,,-0.056734984,-64.15132294
3827823872,-0.002336775,-64.20669094,,-0.05679193,-64.20670739
3828823808,-0.002335583,-64.26200183,,-0.056847079,-64.26198313
3829823744,-0.002333198,-64.31736072,,-0.056902828,-64.31737663
3830823680,-0.002331409,-64.37275431,,-0.056959775,-64.37277613
3831823616,-0.002330217,-64.42815371,,-0.057019721,-64.42816541
3832823552,-0.002328429,-64.48355434,,-0.057073672,-64.4835867
3833823488,-0.002326044,-64.53900111,,-0.057130021,-64.53896192
3834823424,-0.002324851,-64.59446405,,-0.057180975,-64.59443282
3835823360,-0.002323659,-64.64989538,,-0.057238524,-64.64993501
3836823296,-0.002321274,-64.70542968,,-0.057297272,-64.70542667
3837823232,-0.002320082,-64.76090968,,-0.057351225,-64.76094068
3838823168,-0.002318293,-64.81645213,,-0.057408175,-64.81647722
3839823104,-0.002316505,-64.87200053,,-0.057460929,-64.87198754
3840823040,-0.002314716,-64.92756556,,-0.05751788,-64.92757786
3841822976,-0.002312928,-64.9831705,,-0.057569436,-64.98315349
3842822912,-0.002312332,-65.03876842,,-0.057631783,-65.03883682
3843822848,-0.002309947,-65.09445362,,-0.057688735,-65.09445362
3844822784,-0.002308754,-65.15010478,,-0.057739692,-65.15009535
3845822720,-0.00230637,-65.20575279,,-0.05780144,-65.20578203
3846822656,-0.002305177,-65.26146659,,-0.057855995,-65.26147374
3847822592,-0.002302793,-65.31721518,,-0.057908752,-65.31723596
3848822528,-0.002302196,-65.37294435,,-0.057965106,-65.37290255
3849822464,-0.002301004,-65.42872719,,-0.058015465,-65.42871507
3850822400,-0.002298619,-65.48447752,,-0.058075416,-65.48456611
3851822336,-0.002296831,-65.54031155,,-0.058130572,-65.54035324
3852822272,-0.002294446,-65.59611963,,-0.058188126,-65.59611963
3853822208,-0.002294446,-65.6519971,,-0.058241484,-65.65195412
3854822144,-0.002292061,-65.70785277,,-0.058292444,-65.70789433
3855822080,-0.002290869,-65.76374469,,-0.058350599,-65.76381406
3856822016,-0.00228908,-65.81964819,,-0.058409953,-65.81967509
