frequency,e',e'',u',u''
3269000000,1.0089,0.0103,1.0069,0.007
3270000000,1.0089,0.0103,1.0069,0.007
3271000000,1.0089,0.0103,1.0069,0.007
3272000000,1.0089,0.0103,1.0069,0.007
3273000000,1.0089,0.0103,1.0069,0.007
3274000000,1.0089,0.0103,1.0069,0.007
3275000000,1.0089,0.0103,1.0069,0.007
3276000000,1.0089,0.0103,1.0069,0.007
3277000000,1.0089,0.0103,1.0069,0.007
3278000000,1.0089,0.0103,1.0069,0.007
3279000000,1.0089,0.0103,1.0069,0.007
3280000000,1.0089,0.0103,1.0069,0.007
3281000000,1.0088,0.0103,1.0069,0.007
3282000000,1.0088,0.0103,1.0069,0.007
3283000000,1.0088,0.0103,1.0069,0.007
3284000000,1.0088,0.0103,1.0069,0.007
3285000000,1.0088,0.0102,1.0069,0.007
3286000000,1.0088,0.0102,1.0069,0.007
3287000000,1.0088,0.0102,1.0069,0.007
3288000000,1.0088,0.0102,1.0069,0.007
3289000000,1.0088,0.0102,1.0069,0.0069
3290000000,1.0088,0.0102,1.0068,0.0069
3291000000,1.0088,0.0102,1.0068,0.0069
3292000000,1.0088,0.0102,1.0068,0.0069
3293000000,1.0088,0.0102,1.0068,0.0069
3294000000,1.0088,0.0102,1.0068,0.0069
3295000000,1.0088,0.0102,1.0068,0.0069
3296000000,1.0088,0.0102,1.0068,0.0069
3297000000,1.0088,0.0102,1.0068,0.0069
3298000000,1.0088,0.0102,1.0068,0.0069
3299000000,1.0088,0.0102,1.0068,0.0069
3300000000,1.0088,0.0102,1.0068,0.0069
3301000000,1.0088,0.0102,1.0068,0.0069
3302000000,1.0088,0.0102,1.0068,0.0069
3303000000,1.0088,0.0102,1.0068,0.0069
3304000000,1.0088,0.0102,1.0068,0.0069
3305000000,1.0088,0.0102,1.0068,0.0069
3306000000,1.0088,0.0102,1.0068,0.0069
3307000000,1.0088,0.0102,1.0068,0.0069
3308000000,1.0088,0.0102,1.0068,0.0069
3309000000,1.0088,0.0102,1.0068,0.0069
3310000000,1.0088,0.0102,1.0068,0.0069
3311000000,1.0088,0.0102,1.0068,0.0069
3312000000,1.0088,0.0102,1.0068,0.0069
3313000000,1.0088,0.0102,1.0068,0.0069
3314000000,1.0088,0.0102,1.0068,0.0069
3315000000,1.0088,0.0102,1.0068,0.0069
3316000000,1.0088,0.0102,1.0068,0.0069
3317000000,1.0088,0.0102,1.0068,0.0069
3318000000,1.0087,0.0102,1.0068,0.0069
3319000000,1.0087,0.0102,1.0068,0.0069
3320000000,1.0087,0.0102,1.0068,0.0069
3321000000,1.0087,0.0102,1.0067,0.0069
3322000000,1.0087,0.0102,1.0067,0.0069
3323000000,1.0087,0.0102,1.0067,0.0069
3324000000,1.0087,0.0102,1.0067,0.0069
3325000000,1.0087,0.0102,1.0067,0.0069
3326000000,1.0087,0.0102,1.0067,0.0069
3327000000,1.0087,0.0102,1.0067,0.0069
3328000000,1.0087,0.0102,1.0067,0.0069
3329000000,1.0087,0.0102,1.0067,0.0069
3330000000,1.0087,0.0102,1.0067,0.0069
3331000000,1.0087,0.0102,1.0067,0.0069
3332000000,1.0087,0.0102,1.0067,0.0068
3333000000,1.0087,0.0102,1.0067,0.0068
3334000000,1.0087,0.0102,1.0067,0.0068
3335000000,1.0087,0.0102,1.0067,0.0068
3336000000,1.0087,0.0102,1.0067,0.0068
3337000000,1.0087,0.0102,1.0067,0.0068
3338000000,1.0087,0.0102,1.0067,0.0068
3339000000,1.0087,0.0102,1.0067,0.0068
3340000000,1.0087,0.0102,1.0067,0.0068
3341000000,1.0087,0.0102,1.0067,0.0068
3342000000,1.0087,0.0102,1.0067,0.0068
3343000000,1.0087,0.0102,1.0067,0.0068
3344000000,1.0087,0.0102,1.0067,0.0068
3345000000,1.0087,0.0102,1.0067,0.0068
3346000000,1.0087,0.0102,1.0067,0.0068
3347000000,1.0087,0.0102,1.0067,0.0068
3348000000,1.0087,0.0101,1.0067,0.0068
3349000000,1.0087,0.0101,1.0067,0.0068
3350000000,1.0087,0.0101,1.0067,0.0068
3351000000,1.0087,0.0101,1.0067,0.0068
3352000000,1.0087,0.0101,1.0067,0.0068
3353000000,1.0087,0.0101,1.0067,0.0068
3354000000,1.0086,0.0101,1.0066,0.0068
3355000000,1.0086,0.0101,1.0066,0.0068
3356000000,1.0086,0.0101,1.0066,0.0068
3357000000,1.0086,0.0101,1.0066,0.0068
3358000000,1.0086,0.0101,1.0066,0.0068
3359000000,1.0086,0.0101,1.0066,0.0068
3360000000,1.0086,0.0101,1.0066,0.0068
3361000000,1.0086,0.0101,1.0066,0.0068
3362000000,1.0086,0.0101,1.0066,0.0068
3363000000,1.0086,0.0101,1.0066,0.0068
3364000000,1.0086,0.0101,1.0066,0.0068
3365000000,1.0086,0.0101,1.0066,0.0068
3366000000,1.0086,0.0101,1.0066,0.0068
3367000000,1.0086,0.0101,1.0066,0.0068
3368000000,1.0086,0.0101,1.0066,0.0068
3369000000,1.0086,0.0101,1.0066,0.0068
3370000000,1.0086,0.0101,1.0066,0.0068
3371000000,1.0086,0.0101,1.0066,0.0068
3372000000,1.0086,0.0101,1.0066,0.0068
3373000000,1.0086,0.0101,1.0066,0.0068
3374000000,1.0086,0.0101,1.0066,0.0068
3375000000,1.0086,0.0101,1.0066,0.0068
3376000000,1.0086,0.0101,1.0066,0.0068
3377000000,1.0086,0.0101,1.0066,0.0068
3378000000,1.0086,0.0101,1.0066,0.0068
3379000000,1.0086,0.0101,1.0066,0.0068
3380000000,1.0086,0.0101,1.0066,0.0068
3381000000,1.0086,0.0101,1.0066,0.0068
3382000000,1.0086,0.0101,1.0066,0.0068
3383000000,1.0086,0.0101,1.0066,0.0068
3384000000,1.0086,0.0101,1.0066,0.0068
3385000000,1.0086,0.0101,1.0066,0.0068
3386000000,1.0086,0.0101,1.0065,0.0068
3387000000,1.0086,0.0101,1.0065,0.0068
3388000000,1.0086,0.0101,1.0065,0.0067
3389000000,1.0085,0.0101,1.0065,0.0067
3390000000,1.0085,0.0101,1.0065,0.0067
3391000000,1.0085,0.0101,1.0065,0.0067
3392000000,1.0085,0.0101,1.0065,0.0067
3393000000,1.0085,0.0101,1.0065,0.0067
3394000000,1.0085,0.0101,1.0065,0.0067
3395000000,1.0085,0.0101,1.0065,0.0067
3396000000,1.0085,0.0101,1.0065,0.0067
3397000000,1.0085,0.0101,1.0065,0.0067
3398000000,1.0085,0.0101,1.0065,0.0067
3399000000,1.0085,0.0101,1.0065,0.0067
3400000000,1.0085,0.0101,1.0065,0.0067
3401000000,1.0085,0.0101,1.0065,0.0067
3402000000,1.0085,0.0101,1.0065,0.0067
3403000000,1.0085,0.0101,1.0065,0.0067
3404000000,1.0085,0.0101,1.0065,0.0067
3405000000,1.0085,0.0101,1.0065,0.0067
3406000000,1.0085,0.0101,1.0065,0.0067
3407000000,1.0085,0.0101,1.0065,0.0067
3408000000,1.0085,0.0101,1.0065,0.0067
3409000000,1.0085,0.01,1.0065,0.0067
3410000000,1.0085,0.01,1.0065,0.0067
3411000000,1.0085,0.01,1.0065,0.0067
3412000000,1.0085,0.01,1.0065,0.0067
3413000000,1.0085,0.01,1.0065,0.0067
3414000000,1.0085,0.01,1.0065,0.0067
3415000000,1.0085,0.01,1.0065,0.0067
3416000000,1.0085,0.01,1.0064,0.0067
3417000000,1.0085,0.01,1.0064,0.0067
3418000000,1.0085,0.01,1.0064,0.0067
3419000000,1.0085,0.01,1.0064,0.0067
3420000000,1.0085,0.01,1.0064,0.0067
3421000000,1.0085,0.01,1.0064,0.0067
3422000000,1.0085,0.01,1.0064,0.0067
3423000000,1.0085,0.01,1.0064,0.0067
3424000000,1.0085,0.01,1.0064,0.0067
3425000000,1.0084,0.01,1.0064,0.0067
3426000000,1.0084,0.01,1.0064,0.0067
3427000000,1.0084,0.01,1.0064,0.0067
3428000000,1.0084,0.01,1.0064,0.0067
3429000000,1.0084,0.01,1.0064,0.0067
3430000000,1.0084,0.01,1.0064,0.0067
3431000000,1.0084,0.01,1.0064,0.0067
3432000000,1.0084,0.01,1.0064,0.0067
3433000000,1.0084,0.01,1.0064,0.0067
3434000000,1.0084,0.01,1.0064,0.0067
3435000000,1.0084,0.01,1.0064,0.0067
3436000000,1.0084,0.01,1.0064,0.0067
3437000000,1.0084,0.01,1.0064,0.0067
3438000000,1.0084,0.01,1.0064,0.0067
3439000000,1.0084,0.01,1.0064,0.0067
3440000000,1.0084,0.01,1.0064,0.0067
3441000000,1.0084,0.01,1.0064,0.0067
3442000000,1.0084,0.01,1.0064,0.0067
3443000000,1.0084,0.01,1.0064,0.0067
3444000000,1.0084,0.01,1.0064,0.0067
3445000000,1.0084,0.01,1.0064,0.0067
3446000000,1.0084,0.01,1.0063,0.0067
3447000000,1.0084,0.01,1.0063,0.0067
3448000000,1.0084,0.01,1.0063,0.0066
3449000000,1.0084,0.01,1.0063,0.0066
3450000000,1.0084,0.01,1.0063,0.0066
3451000000,1.0084,0.01,1.0063,0.0066
3452000000,1.0084,0.01,1.0063,0.0066
3453000000,1.0084,0.01,1.0063,0.0066
3454000000,1.0084,0.01,1.0063,0.0066
3455000000,1.0084,0.01,1.0063,0.0066
3456000000,1.0084,0.01,1.0063,0.0066
3457000000,1.0084,0.01,1.0063,0.0066
3458000000,1.0084,0.01,1.0063,0.0066
3459000000,1.0084,0.01,1.0063,0.0066
3460000000,1.0084,0.01,1.0063,0.0066
3461000000,1.0084,0.01,1.0063,0.0066
3462000000,1.0083,0.01,1.0063,0.0066
3463000000,1.0083,0.01,1.0063,0.0066
3464000000,1.0083,0.01,1.0063,0.0066
3465000000,1.0083,0.01,1.0063,0.0066
3466000000,1.0083,0.01,1.0063,0.0066
3467000000,1.0083,0.01,1.0063,0.0066
3468000000,1.0083,0.0099,1.0063,0.0066
3469000000,1.0083,0.0099,1.0063,0.0066
3470000000,1.0083,0.0099,1.0063,0.0066
3471000000,1.0083,0.0099,1.0063,0.0066
3472000000,1.0083,0.0099,1.0063,0.0066
3473000000,1.0083,0.0099,1.0063,0.0066
3474000000,1.0083,0.0099,1.0063,0.0066
3475000000,1.0083,0.0099,1.0063,0.0066
3476000000,1.0083,0.0099,1.0063,0.0066
3477000000,1.0083,0.0099,1.0063,0.0066
3478000000,1.0083,0.0099,1.0062,0.0066
3479000000,1.0083,0.0099,1.0062,0.0066
3480000000,1.0083,0.0099,1.0062,0.0066
3481000000,1.0083,0.0099,1.0062,0.0066
3482000000,1.0083,0.0099,1.0062,0.0066
3483000000,1.0083,0.0099,1.0062,0.0066
3484000000,1.0083,0.0099,1.0062,0.0066
3485000000,1.0083,0.0099,1.0062,0.0066
3486000000,1.0083,0.0099,1.0062,0.0066
3487000000,1.0083,0.0099,1.0062,0.0066
3488000000,1.0083,0.0099,1.0062,0.0066
3489000000,1.0083,0.0099,1.0062,0.0066
3490000000,1.0083,0.0099,1.0062,0.0066
3491000000,1.0083,0.0099,1.0062,0.0066
3492000000,1.0083,0.0099,1.0062,0.0066
3493000000,1.0083,0.0099,1.0062,0.0066
3494000000,1.0083,0.0099,1.0062,0.0066
3495000000,1.0083,0.0099,1.0062,0.0066
3496000000,1.0083,0.0099,1.0062,0.0066
3497000000,1.0083,0.0099,1.0062,0.0066
3498000000,1.0083,0.0099,1.0062,0.0066
3499000000,1.0083,0.0099,1.0062,0.0066
3500000000,1.0082,0.0099,1.0062,0.0066
3501000000,1.0082,0.0099,1.0062,0.0066
3502000000,1.0082,0.0099,1.0062,0.0066
3503000000,1.0082,0.0099,1.0062,0.0066
3504000000,1.0082,0.0099,1.0062,0.0066
3505000000,1.0082,0.0099,1.0062,0.0066
3506000000,1.0082,0.0099,1.0062,0.0065
3507000000,1.0082,0.0099,1.0062,0.0065
3508000000,1.0082,0.0099,1.0062,0.0065
3509000000,1.0082,0.0099,1.0062,0.0065
3510000000,1.0082,0.0099,1.0062,0.0065
3511000000,1.0082,0.0099,1.0062,0.0065
3512000000,1.0082,0.0099,1.0061,0.0065
3513000000,1.0082,0.0099,1.0061,0.0065
3514000000,1.0082,0.0099,1.0061,0.0065
3515000000,1.0082,0.0099,1.0061,0.0065
3516000000,1.0082,0.0099,1.0061,0.0065
3517000000,1.0082,0.0099,1.0061,0.0065
3518000000,1.0082,0.0099,1.0061,0.0065
3519000000,1.0082,0.0099,1.0061,0.0065
3520000000,1.0082,0.0099,1.0061,0.0065
3521000000,1.0082,0.0098,1.0061,0.0065
3522000000,1.0082,0.0098,1.0061,0.0065
3523000000,1.0082,0.0098,1.0061,0.0065
3524000000,1.0082,0.0098,1.0061,0.0065
3525000000,1.0082,0.0098,1.0061,0.0065
3526000000,1.0082,0.0098,1.0061,0.0065
3527000000,1.0082,0.0098,1.0061,0.0065
3528000000,1.0082,0.0098,1.0061,0.0065
3529000000,1.0082,0.0098,1.0061,0.0065
3530000000,1.0082,0.0098,1.0061,0.0065
3531000000,1.0082,0.0098,1.0061,0.0065
3532000000,1.0082,0.0098,1.0061,0.0065
3533000000,1.0082,0.0098,1.0061,0.0065
3534000000,1.0082,0.0098,1.0061,0.0065
3535000000,1.0082,0.0098,1.0061,0.0065
3536000000,1.0082,0.0098,1.0061,0.0065
3537000000,1.0082,0.0098,1.0061,0.0065
3538000000,1.0082,0.0098,1.0061,0.0065
3539000000,1.0081,0.0098,1.0061,0.0065
3540000000,1.0081,0.0098,1.0061,0.0065
3541000000,1.0081,0.0098,1.0061,0.0065
3542000000,1.0081,0.0098,1.0061,0.0065
3543000000,1.0081,0.0098,1.0061,0.0065
3544000000,1.0081,0.0098,1.006,0.0065
3545000000,1.0081,0.0098,1.006,0.0065
3546000000,1.0081,0.0098,1.006,0.0065
3547000000,1.0081,0.0098,1.006,0.0065
3548000000,1.0081,0.0098,1.006,0.0065
3549000000,1.0081,0.0098,1.006,0.0065
3550000000,1.0081,0.0098,1.006,0.0065
3551000000,1.0081,0.0098,1.006,0.0065
3552000000,1.0081,0.0098,1.006,0.0065
3553000000,1.0081,0.0098,1.006,0.0065
3554000000,1.0081,0.0098,1.006,0.0065
3555000000,1.0081,0.0098,1.006,0.0065
3556000000,1.0081,0.0098,1.006,0.0065
3557000000,1.0081,0.0098,1.006,0.0065
3558000000,1.0081,0.0098,1.006,0.0065
3559000000,1.0081,0.0098,1.006,0.0065
3560000000,1.0081,0.0098,1.006,0.0065
3561000000,1.0081,0.0098,1.006,0.0065
3562000000,1.0081,0.0098,1.006,0.0065
3563000000,1.0081,0.0098,1.006,0.0065
3564000000,1.0081,0.0098,1.006,0.0065
3565000000,1.0081,0.0098,1.006,0.0065
3566000000,1.0081,0.0098,1.006,0.0065
3567000000,1.0081,0.0098,1.006,0.0065
3568000000,1.0081,0.0098,1.006,0.0065
3569000000,1.0081,0.0098,1.006,0.0065
3570000000,1.0081,0.0097,1.006,0.0065
3571000000,1.0081,0.0097,1.006,0.0065
3572000000,1.0081,0.0097,1.006,0.0065
3573000000,1.0081,0.0097,1.006,0.0065
3574000000,1.0081,0.0097,1.0059,0.0065
3575000000,1.0081,0.0097,1.0059,0.0065
3576000000,1.0081,0.0097,1.0059,0.0065
3577000000,1.0081,0.0097,1.0059,0.0065
3578000000,1.0081,0.0097,1.0059,0.0065
3579000000,1.0081,0.0097,1.0059,0.0065
3580000000,1.0081,0.0097,1.0059,0.0065
3581000000,1.008,0.0097,1.0059,0.0065
3582000000,1.008,0.0097,1.0059,0.0065
3583000000,1.008,0.0097,1.0059,0.0065
3584000000,1.008,0.0097,1.0059,0.0065
3585000000,1.008,0.0097,1.0059,0.0065
3586000000,1.008,0.0097,1.0059,0.0065
3587000000,1.008,0.0097,1.0059,0.0065
3588000000,1.008,0.0097,1.0059,0.0064
3589000000,1.008,0.0097,1.0059,0.0064
3590000000,1.008,0.0097,1.0059,0.0064
3591000000,1.008,0.0097,1.0059,0.0064
3592000000,1.008,0.0097,1.0059,0.0064
3593000000,1.008,0.0097,1.0059,0.0064
3594000000,1.008,0.0097,1.0059,0.0064
3595000000,1.008,0.0097,1.0059,0.0064
3596000000,1.008,0.0097,1.0059,0.0064
3597000000,1.008,0.0097,1.0059,0.0064
3598000000,1.008,0.0097,1.0059,0.0064
3599000000,1.008,0.0097,1.0059,0.0064
3600000000,1.008,0.0097,1.0059,0.0064
3601000000,1.008,0.0097,1.0059,0.0064
3602000000,1.008,0.0097,1.0059,0.0064
3603000000,1.008,0.0097,1.0059,0.0064
3604000000,1.008,0.0097,1.0059,0.0064
3605000000,1.008,0.0097,1.0059,0.0064
3606000000,1.008,0.0097,1.0059,0.0064
3607000000,1.008,0.0097,1.0058,0.0064
3608000000,1.008,0.0097,1.0058,0.0064
3609000000,1.008,0.0097,1.0058,0.0064
3610000000,1.008,0.0097,1.0058,0.0064
3611000000,1.008,0.0097,1.0058,0.0064
3612000000,1.008,0.0097,1.0058,0.0064
3613000000,1.008,0.0097,1.0058,0.0064
3614000000,1.008,0.0097,1.0058,0.0064
3615000000,1.008,0.0097,1.0058,0.0064
3616000000,1.008,0.0097,1.0058,0.0064
3617000000,1.008,0.0097,1.0058,0.0064
3618000000,1.008,0.0097,1.0058,0.0064
3619000000,1.008,0.0096,1.0058,0.0064
3620000000,1.008,0.0096,1.0058,0.0064
3621000000,1.008,0.0096,1.0058,0.0064
3622000000,1.008,0.0096,1.0058,0.0064
3623000000,1.0079,0.0096,1.0058,0.0064
3624000000,1.0079,0.0096,1.0058,0.0064
3625000000,1.0079,0.0096,1.0058,0.0064
3626000000,1.0079,0.0096,1.0058,0.0064
3627000000,1.0079,0.0096,1.0058,0.0064
3628000000,1.0079,0.0096,1.0058,0.0064
3629000000,1.0079,0.0096,1.0058,0.0064
3630000000,1.0079,0.0096,1.0058,0.0064
3631000000,1.0079,0.0096,1.0058,0.0064
3632000000,1.0079,0.0096,1.0058,0.0064
3633000000,1.0079,0.0096,1.0058,0.0064
3634000000,1.0079,0.0096,1.0058,0.0064
3635000000,1.0079,0.0096,1.0058,0.0064
3636000000,1.0079,0.0096,1.0058,0.0064
3637000000,1.0079,0.0096,1.0058,0.0064
3638000000,1.0079,0.0096,1.0058,0.0064
3639000000,1.0079,0.0096,1.0058,0.0064
3640000000,1.0079,0.0096,1.0058,0.0064
3641000000,1.0079,0.0096,1.0058,0.0064
3642000000,1.0079,0.0096,1.0057,0.0064
3643000000,1.0079,0.0096,1.0057,0.0064
3644000000,1.0079,0.0096,1.0057,0.0064
3645000000,1.0079,0.0096,1.0057,0.0064
3646000000,1.0079,0.0096,1.0057,0.0064
3647000000,1.0079,0.0096,1.0057,0.0064
3648000000,1.0079,0.0096,1.0057,0.0064
3649000000,1.0079,0.0096,1.0057,0.0064
3650000000,1.0079,0.0096,1.0057,0.0064
3651000000,1.0079,0.0096,1.0057,0.0064
3652000000,1.0079,0.0096,1.0057,0.0064
3653000000,1.0079,0.0096,1.0057,0.0064
3654000000,1.0079,0.0096,1.0057,0.0064
3655000000,1.0079,0.0096,1.0057,0.0064
3656000000,1.0079,0.0096,1.0057,0.0064
3657000000,1.0079,0.0096,1.0057,0.0064
3658000000,1.0079,0.0096,1.0057,0.0064
3659000000,1.0079,0.0096,1.0057,0.0064
3660000000,1.0079,0.0096,1.0057,0.0064
3661000000,1.0079,0.0096,1.0057,0.0064
3662000000,1.0079,0.0096,1.0057,0.0064
3663000000,1.0079,0.0096,1.0057,0.0064
3664000000,1.0079,0.0096,1.0057,0.0064
3665000000,1.0078,0.0096,1.0057,0.0064
3666000000,1.0078,0.0095,1.0057,0.0064
3667000000,1.0078,0.0095,1.0057,0.0064
3668000000,1.0078,0.0095,1.0057,0.0064
3669000000,1.0078,0.0095,1.0057,0.0064
3670000000,1.0078,0.0095,1.0057,0.0064
3671000000,1.0078,0.0095,1.0057,0.0064
3672000000,1.0078,0.0095,1.0057,0.0064
3673000000,1.0078,0.0095,1.0057,0.0064
3674000000,1.0078,0.0095,1.0057,0.0064
3675000000,1.0078,0.0095,1.0057,0.0064
3676000000,1.0078,0.0095,1.0057,0.0064
3677000000,1.0078,0.0095,1.0057,0.0064
3678000000,1.0078,0.0095,1.0056,0.0064
3679000000,1.0078,0.0095,1.0056,0.0064
3680000000,1.0078,0.0095,1.0056,0.0064
3681000000,1.0078,0.0095,1.0056,0.0064
3682000000,1.0078,0.0095,1.0056,0.0064
3683000000,1.0078,0.0095,1.0056,0.0064
3684000000,1.0078,0.0095,1.0056,0.0064
3685000000,1.0078,0.0095,1.0056,0.0064
3686000000,1.0078,0.0095,1.0056,0.0064
3687000000,1.0078,0.0095,1.0056,0.0064
3688000000,1.0078,0.0095,1.0056,0.0064
3689000000,1.0078,0.0095,1.0056,0.0064
3690000000,1.0078,0.0095,1.0056,0.0064
3691000000,1.0078,0.0095,1.0056,0.0064
3692000000,1.0078,0.0095,1.0056,0.0064
3693000000,1.0078,0.0095,1.0056,0.0064
3694000000,1.0078,0.0095,1.0056,0.0064
3695000000,1.0078,0.0095,1.0056,0.0064
3696000000,1.0078,0.0095,1.0056,0.0064
3697000000,1.0078,0.0095,1.0056,0.0064
3698000000,1.0078,0.0095,1.0056,0.0064
3699000000,1.0078,0.0095,1.0056,0.0064
3700000000,1.0078,0.0095,1.0056,0.0064
3701000000,1.0078,0.0095,1.0056,0.0064
3702000000,1.0078,0.0095,1.0056,0.0064
3703000000,1.0078,0.0095,1.0056,0.0064
3704000000,1.0078,0.0095,1.0056,0.0064
3705000000,1.0078,0.0095,1.0056,0.0064
3706000000,1.0078,0.0095,1.0056,0.0064
3707000000,1.0078,0.0095,1.0056,0.0064
3708000000,1.0078,0.0095,1.0056,0.0064
3709000000,1.0078,0.0094,1.0056,0.0064
3710000000,1.0078,0.0094,1.0056,0.0064
3711000000,1.0078,0.0094,1.0056,0.0064
3712000000,1.0078,0.0094,1.0056,0.0064
3713000000,1.0078,0.0094,1.0055,0.0064
3714000000,1.0078,0.0094,1.0055,0.0064
3715000000,1.0078,0.0094,1.0055,0.0064
3716000000,1.0078,0.0094,1.0055,0.0064
3717000000,1.0077,0.0094,1.0055,0.0064
3718000000,1.0077,0.0094,1.0055,0.0064
3719000000,1.0077,0.0094,1.0055,0.0064
3720000000,1.0077,0.0094,1.0055,0.0064
3721000000,1.0077,0.0094,1.0055,0.0064
3722000000,1.0077,0.0094,1.0055,0.0064
3723000000,1.0077,0.0094,1.0055,0.0064
3724000000,1.0077,0.0094,1.0055,0.0064
3725000000,1.0077,0.0094,1.0055,0.0063
3726000000,1.0077,0.0094,1.0055,0.0063
3727000000,1.0077,0.0094,1.0055,0.0063
3728000000,1.0077,0.0094,1.0055,0.0063
3729000000,1.0077,0.0094,1.0055,0.0063
3730000000,1.0077,0.0094,1.0055,0.0063
3731000000,1.0077,0.0094,1.0055,0.0063
3732000000,1.0077,0.0094,1.0055,0.0063
3733000000,1.0077,0.0094,1.0055,0.0063
3734000000,1.0077,0.0094,1.0055,0.0063
3735000000,1.0077,0.0094,1.0055,0.0063
3736000000,1.0077,0.0094,1.0055,0.0063
3737000000,1.0077,0.0094,1.0055,0.0063
3738000000,1.0077,0.0094,1.0055,0.0063
3739000000,1.0077,0.0094,1.0055,0.0063
3740000000,1.0077,0.0094,1.0055,0.0063
3741000000,1.0077,0.0094,1.0055,0.0063
3742000000,1.0077,0.0094,1.0055,0.0063
3743000000,1.0077,0.0094,1.0055,0.0063
3744000000,1.0077,0.0094,1.0055,0.0063
3745000000,1.0077,0.0094,1.0055,0.0063
3746000000,1.0077,0.0094,1.0055,0.0063
3747000000,1.0077,0.0094,1.0055,0.0063
3748000000,1.0077,0.0094,1.0054,0.0063
3749000000,1.0077,0.0094,1.0054,0.0063
3750000000,1.0077,0.0094,1.0054,0.0063
3751000000,1.0077,0.0094,1.0054,0.0063
3752000000,1.0077,0.0094,1.0054,0.0063
3753000000,1.0077,0.0094,1.0054,0.0063
3754000000,1.0077,0.0094,1.0054,0.0063
3755000000,1.0077,0.0094,1.0054,0.0063
3756000000,1.0077,0.0094,1.0054,0.0063
3757000000,1.0077,0.0094,1.0054,0.0063
3758000000,1.0077,0.0094,1.0054,0.0063
3759000000,1.0077,0.0094,1.0054,0.0063
3760000000,1.0077,0.0094,1.0054,0.0063
3761000000,1.0077,0.0093,1.0054,0.0063
3762000000,1.0077,0.0093,1.0054,0.0063
3763000000,1.0077,0.0093,1.0054,0.0063
3764000000,1.0076,0.0093,1.0054,0.0063
3765000000,1.0076,0.0093,1.0054,0.0063
3766000000,1.0076,0.0093,1.0054,0.0063
3767000000,1.0076,0.0093,1.0054,0.0063
3768000000,1.0076,0.0093,1.0054,0.0063
3769000000,1.0076,0.0093,1.0054,0.0063
3770000000,1.0076,0.0093,1.0054,0.0063
3771000000,1.0076,0.0093,1.0054,0.0063
3772000000,1.0076,0.0093,1.0054,0.0063
3773000000,1.0076,0.0093,1.0054,0.0063
3774000000,1.0076,0.0093,1.0054,0.0063
3775000000,1.0076,0.0093,1.0054,0.0063
3776000000,1.0076,0.0093,1.0054,0.0063
3777000000,1.0076,0.0093,1.0054,0.0063
3778000000,1.0076,0.0093,1.0054,0.0063
3779000000,1.0076,0.0093,1.0054,0.0063
3780000000,1.0076,0.0093,1.0054,0.0063
3781000000,1.0076,0.0093,1.0054,0.0063
3782000000,1.0076,0.0093,1.0054,0.0063
3783000000,1.0076,0.0093,1.0053,0.0063
3784000000,1.0076,0.0093,1.0053,0.0063
3785000000,1.0076,0.0093,1.0053,0.0063
3786000000,1.0076,0.0093,1.0053,0.0063
3787000000,1.0076,0.0093,1.0053,0.0063
3788000000,1.0076,0.0093,1.0053,0.0063
3789000000,1.0076,0.0093,1.0053,0.0063
3790000000,1.0076,0.0093,1.0053,0.0063
3791000000,1.0076,0.0093,1.0053,0.0063
3792000000,1.0076,0.0093,1.0053,0.0063
3793000000,1.0076,0.0093,1.0053,0.0063
3794000000,1.0076,0.0093,1.0053,0.0063
3795000000,1.0076,0.0093,1.0053,0.0063
3796000000,1.0076,0.0093,1.0053,0.0063
3797000000,1.0076,0.0093,1.0053,0.0063
3798000000,1.0076,0.0093,1.0053,0.0063
3799000000,1.0076,0.0093,1.0053,0.0063
3800000000,1.0076,0.0093,1.0053,0.0063
3801000000,1.0076,0.0093,1.0053,0.0063
3802000000,1.0076,0.0093,1.0053,0.0063
3803000000,1.0076,0.0093,1.0053,0.0063
3804000000,1.0076,0.0093,1.0053,0.0063
3805000000,1.0076,0.0093,1.0053,0.0063
3806000000,1.0076,0.0093,1.0053,0.0063
3807000000,1.0076,0.0093,1.0053,0.0063
3808000000,1.0076,0.0093,1.0053,0.0063
3809000000,1.0075,0.0092,1.0053,0.0063
3810000000,1.0075,0.0092,1.0053,0.0063
3811000000,1.0075,0.0092,1.0053,0.0063
3812000000,1.0075,0.0092,1.0053,0.0063
3813000000,1.0075,0.0092,1.0053,0.0063
3814000000,1.0075,0.0092,1.0053,0.0063
3815000000,1.0075,0.0092,1.0053,0.0063
3816000000,1.0075,0.0092,1.0053,0.0063
3817000000,1.0075,0.0092,1.0052,0.0063
3818000000,1.0075,0.0092,1.0052,0.0063
3819000000,1.0075,0.0092,1.0052,0.0063
3820000000,1.0075,0.0092,1.0052,0.0063
3821000000,1.0075,0.0092,1.0052,0.0063
3822000000,1.0075,0.0092,1.0052,0.0063
3823000000,1.0075,0.0092,1.0052,0.0063
3824000000,1.0075,0.0092,1.0052,0.0063
3825000000,1.0075,0.0092,1.0052,0.0063
3826000000,1.0075,0.0092,1.0052,0.0063
3827000000,1.0075,0.0092,1.0052,0.0063
3828000000,1.0075,0.0092,1.0052,0.0063
3829000000,1.0075,0.0092,1.0052,0.0063
3830000000,1.0075,0.0092,1.0052,0.0063
3831000000,1.0075,0.0092,1.0052,0.0063
3832000000,1.0075,0.0092,1.0052,0.0063
3833000000,1.0075,0.0092,1.0052,0.0063
