Freq(Hz),S11 Phase_HFSS,S11 Phase_milled,S11 Phase_z0lver
1627000000,6.913633199,54.03447,44.31856094
1628000000,6.25073903,53.687466,44.15460726
1629000000,5.591141549,53.624668,43.99037673
1630000000,4.934851098,53.716568,43.82615591
1631000000,4.281876322,53.263313,43.66206137
1632000000,3.632224204,53.006676,43.49792798
1633000000,2.985900121,53.353279,43.33327003
1634000000,2.342907885,52.920692,43.16880151
1635000000,1.703249792,52.839687,43.00443983
1636000000,1.066926667,52.626167,42.8403113
1637000000,0.43393791,52.60508,42.67545907
1638000000,-0.195718452,52.47945,42.5112771
1639000000,-0.822045723,52.265541,42.34666287
1640000000,-1.445048491,52.128376,42.18200977
1641000000,-2.064732577,52.22044,42.01720125
1642000000,-2.681104994,52.05476,41.85266959
1643000000,-3.2941739,52.047817,41.68764736
1644000000,-3.903948549,51.660507,41.52272227
1645000000,-4.510439251,51.480576,41.35797204
1646000000,-5.113657327,51.487579,41.19313438
1647000000,-5.713615062,51.190296,41.02817043
1648000000,-6.310325667,51.068352,40.86298793
1649000000,-6.903803232,51.02235,40.69804827
1650000000,-7.49406269,50.7924,40.53288033
1651000000,-8.081119771,50.659454,40.36758854
1652000000,-8.664990968,50.604019,40.20242788
1653000000,-9.245693492,50.276287,40.03715066
1654000000,-9.823245239,50.184952,39.87183702
1655000000,-10.39766475,50.284508,39.70632423
1656000000,-10.96897118,49.968212,39.54078716
1657000000,-11.53718426,49.871769,39.37524523
1658000000,-12.10232425,49.662804,39.20986844
1659000000,-12.66441192,49.705879,39.04428522
1660000000,-13.22346854,49.401367,38.87867287
1661000000,-13.77951579,49.214756,38.71323537
1662000000,-14.33257578,49.207939,38.54715916
1663000000,-14.88267101,49.180462,38.38123353
1664000000,-15.42982431,48.982742,38.21566732
1665000000,-15.97405887,48.637398,38.04971254
1666000000,-16.51539816,48.804932,37.88363391
1667000000,-17.05386593,48.485477,37.71749942
1668000000,-17.58948618,48.575165,37.55164665
1669000000,-18.12228315,48.372726,37.38525474
1670000000,-18.65228126,48.0443,37.21910082
1671000000,-19.17950513,48.008152,37.0529542
1672000000,-19.70397952,47.982555,36.88675171
1673000000,-20.22572936,47.714153,36.72040837
1674000000,-20.74477968,47.427334,36.55406989
1675000000,-21.2611556,47.194691,36.38744728
1676000000,-21.77488235,47.32877,36.22140507
1677000000,-22.28598521,47.104866,36.05455661
1678000000,-22.7944895,47.022026,35.88793399
1679000000,-23.3004206,46.78392,35.72100538
1680000000,-23.80380389,46.622509,35.55456976
1681000000,-24.30466475,46.629173,35.38760958
1682000000,-24.80302855,46.451168,35.22093596
1683000000,-25.29892066,46.270847,35.05404621
1684000000,-25.79236639,46.228748,34.88707632
1685000000,-26.283391,46.098747,34.71993157
1686000000,-26.77201971,45.817799,34.55289611
1687000000,-27.25827766,45.866886,34.38585579
1688000000,-27.74218991,45.665283,34.21844633
1689000000,-28.22378143,45.525959,34.0513453
1690000000,-28.7030771,45.355904,33.88407913
1691000000,-29.18010169,45.147511,33.71672067
1692000000,-29.65487984,45.221848,33.54922622
1693000000,-30.12743608,45.012951,33.38186048
1694000000,-30.59779482,44.584923,33.21440003
1695000000,-31.06598032,44.798687,33.04682543
1696000000,-31.5320167,44.490326,32.87924355
1697000000,-31.99592793,44.319221,32.71146739
1698000000,-32.45773784,44.00563,32.54370338
1699000000,-32.91747007,43.901695,32.37577908
1700000000,-33.37514812,44.072975,32.20812192
1701000000,-33.83079532,43.867306,32.04016847
1702000000,-34.28443483,43.816998,31.87220046
1703000000,-34.73608961,43.375736,31.70430773
1704000000,-35.18578248,43.33437,31.53624744
1705000000,-35.63353604,43.250446,31.368039
1706000000,-36.07937271,43.253788,31.19975771
1707000000,-36.52331475,42.689125,31.03147157
1708000000,-36.96538421,42.982666,30.86298871
1709000000,-37.40560292,42.794132,30.69456657
1710000000,-37.84399256,42.669426,30.52630713
1711000000,-38.2805746,42.446358,30.35763971
1712000000,-38.71537029,42.418274,30.18903543
1713000000,-39.1484007,42.077423,30.02036072
1714000000,-39.57968671,42.167019,29.85195072
1715000000,-40.00924896,41.863811,29.68303316
1716000000,-40.43710793,41.714348,29.5143633
1717000000,-40.86328387,41.717186,29.34542389
1718000000,-41.28779684,41.671864,29.17636547
1719000000,-41.71066669,41.28857,29.00733135
1720000000,-42.13191307,41.217648,28.83820979
1721000000,-42.55155542,41.057911,28.66904695
1722000000,-42.96961298,40.904083,28.50001039
1723000000,-43.3861048,40.752819,28.33065813
1724000000,-43.8010497,40.730083,28.16130101
1725000000,-44.21446632,40.657631,27.99200946
1726000000,-44.62637308,40.497726,27.82269605
1727000000,-45.03678822,40.437454,27.65327579
1728000000,-45.44572977,40.298443,27.48347668
1729000000,-45.85321554,40.197121,27.31379657
1730000000,-46.25926318,39.945286,27.14413831
1731000000,-46.66389011,39.879929,26.97442905
1732000000,-47.06711357,39.606831,26.80453523
1733000000,-47.46895059,39.565655,26.63470698
1734000000,-47.86941803,39.380852,26.4647573
1735000000,-48.26853252,39.416893,26.29484405
1736000000,-48.66631054,39.072819,26.12482881
1737000000,-49.06276835,38.68132,25.9547747
1738000000,-49.45792202,38.59927,25.78429804
1739000000,-49.85178745,38.633636,25.61402051
1740000000,-50.24438035,38.468239,25.44384255
1741000000,-50.63571623,38.194199,25.27331975
1742000000,-51.02581044,38.166492,25.1030835
1743000000,-51.41467811,38.10651,24.93248784
1744000000,-51.80233424,37.962021,24.76194318
1745000000,-52.18879361,37.903431,24.59106095
1746000000,-52.57407085,37.687408,24.42034144
1747000000,-52.95818039,37.68819,24.24956607
1748000000,-53.34113651,37.650501,24.07883441
1749000000,-53.7229533,37.32037,23.90771419
1750000000,-54.10364469,37.197708,23.73667897
1751000000,-54.48322444,37.028015,23.56572146
1752000000,-54.86170614,36.879292,23.39455995
1753000000,-55.23910321,36.893871,23.22326731
1754000000,-55.61542893,36.750969,23.05206452
1755000000,-55.99069638,36.526615,22.88078401
1756000000,-56.36491851,36.384705,22.70917566
1757000000,-56.73810811,36.298679,22.53811373
1758000000,-57.11027779,36.065144,22.36637181
1759000000,-57.48144003,36.101925,22.19467846
1760000000,-57.85160715,35.924915,22.02315511
1761000000,-58.22079132,35.629162,21.8512699
1762000000,-58.58900454,35.50737,21.6795037
1763000000,-58.9562587,35.23703,21.50763307
1764000000,-59.32256551,35.122704,21.3355803
1765000000,-59.68793655,35.19458,21.16376795
1766000000,-60.05238325,35.050797,20.9917249
1767000000,-60.41591692,34.979225,20.81946571
1768000000,-60.77854871,34.897022,20.64732551
1769000000,-61.14028962,34.720169,20.47499104
1770000000,-61.50115056,34.624546,20.30249506
1771000000,-61.86114226,34.348835,20.13002945
1772000000,-62.22027533,34.298088,19.95767919
1773000000,-62.57856027,34.14114,19.78500958
1774000000,-62.93600742,33.984295,19.61231811
1775000000,-63.29262701,33.824894,19.43945057
1776000000,-63.64842914,33.887405,19.26680889
1777000000,-64.00342378,33.4902,19.09393893
1778000000,-64.35762079,33.369228,18.92116246
1779000000,-64.7110299,33.440372,18.74799379
1780000000,-65.06366072,33.269688,18.57489069
1781000000,-65.41552274,33.121777,18.40163581
1782000000,-65.76662533,32.877918,18.22840886
1783000000,-66.11697776,32.810909,18.05523412
1784000000,-66.46658917,32.652382,17.88199502
1785000000,-66.81546859,32.351665,17.70834672
1786000000,-67.16362495,32.486874,17.53487327
1787000000,-67.51106706,32.125801,17.36133304
1788000000,-67.85780362,32.154079,17.18761552
1789000000,-68.20384323,31.89234,17.01400244
1790000000,-68.54919439,31.747381,16.84019021
1791000000,-68.89386547,31.712753,16.6663962
1792000000,-69.23786478,31.464502,16.4922707
1793000000,-69.58120049,31.428471,16.31826783
1794000000,-69.92388069,31.174971,16.14407433
1795000000,-70.26591337,31.048262,15.96978005
1796000000,-70.60730641,31.053448,15.7955489
1797000000,-70.9480676,30.797319,15.62126919
1798000000,-71.28820465,30.836763,15.44703683
1799000000,-71.62772516,30.645761,15.27256041
1800000000,-71.96663665,30.42378,15.09787877
1801000000,-72.30494653,30.64432,14.92322385
1802000000,-72.64266214,29.994507,14.74868915
1803000000,-72.97979072,29.960321,14.5739298
1804000000,-73.31633943,29.979006,14.39894946
1805000000,-73.65231534,29.775948,14.22419862
1806000000,-73.98772542,29.593027,14.0489815
1807000000,-74.3225766,29.416416,13.8739623
1808000000,-74.65687567,29.077648,13.69874518
1809000000,-74.99062939,29.203775,13.52337628
1810000000,-75.32384439,29.071909,13.34809966
1811000000,-75.65652728,28.858595,13.17272105
1812000000,-75.98868453,28.717466,12.99713358
1813000000,-76.32032257,28.754591,12.82163232
1814000000,-76.65144774,28.382986,12.64594407
1815000000,-76.98206632,28.316866,12.47016111
1816000000,-77.3121845,28.157675,12.29438179
1817000000,-77.6418084,28.105495,12.11878339
1818000000,-77.97094408,27.838354,11.94265194
1819000000,-78.29959749,27.770126,11.76666134
1820000000,-78.62777457,27.563908,11.59046432
1821000000,-78.95548113,27.556717,11.414362
1822000000,-79.28272296,27.120943,11.23806663
1823000000,-79.60950576,27.126675,11.06168989
1824000000,-79.93583515,26.987604,10.88533259
1825000000,-80.26171672,26.964813,10.70880286
1826000000,-80.58715596,26.731255,10.53212742
1827000000,-80.91215831,26.907137,10.3554799
1828000000,-81.23672915,26.534367,10.17869518
1829000000,-81.5608738,26.253433,10.00195417
1830000000,-81.88459751,26.281013,9.824998234
1831000000,-82.20790547,26.062222,9.648001622
1832000000,-82.53080282,25.884083,9.47092912
1833000000,-82.85329462,26.027851,9.29364898
1834000000,-83.1753859,25.817013,9.116517586
1835000000,-83.49708161,25.599583,8.93921741
1836000000,-83.81838665,25.267557,8.761812809
1837000000,-84.13930587,25.164095,8.584432493
1838000000,-84.45984406,25.206789,8.406716435
1839000000,-84.78000595,25.023968,8.229169765
1840000000,-85.09979622,24.89423,8.051357174
1841000000,-85.4192195,24.617809,7.87353669
1842000000,-85.73828037,24.578432,7.695700421
1843000000,-86.05698336,24.511686,7.51772269
1844000000,-86.37533292,24.607536,7.339530644
1845000000,-86.6933335,24.329794,7.16142056
1846000000,-87.01098945,23.964178,6.983200586
1847000000,-87.32830511,23.883085,6.804898042
1848000000,-87.64528475,23.658283,6.626537821
1849000000,-87.96193259,23.71748,6.447844894
1850000000,-88.27825282,23.607637,6.269464031
1851000000,-88.59424958,23.186127,6.090684285
1852000000,-88.90992694,23.156031,5.911995608
1853000000,-89.22528895,23.0151,5.733212826
1854000000,-89.54033962,22.988277,5.55433169
1855000000,-89.85508288,22.678556,5.375272058
1856000000,-90.16952267,22.648287,5.196087964
1857000000,-90.48366283,22.486801,5.01689871
1858000000,-90.7975072,22.550411,4.837662404
1859000000,-91.11105955,22.253748,4.658346564
1860000000,-91.42432364,22.337889,4.478902012
1861000000,-91.73730316,22.063164,4.299242841
1862000000,-92.05000176,21.853628,4.119694471
1863000000,-92.36242308,21.552971,3.940006462
1864000000,-92.67457069,21.519836,3.760129332
1865000000,-92.98644813,21.220295,3.580433126
1866000000,-93.29805892,21.188284,3.40041241
1867000000,-93.6094065,21.207809,3.220438747
1868000000,-93.92049432,20.91814,3.040141788
1869000000,-94.23132576,20.863737,2.860006022
1870000000,-94.54190418,20.839354,2.679654422
1871000000,-94.85223291,20.472864,2.499314508
1872000000,-95.16231521,20.295881,2.318928909
1873000000,-95.47215435,20.199068,2.138258111
1874000000,-95.78175353,20.072208,1.957591108
1875000000,-96.09111595,20.064936,1.77671844
1876000000,-96.40024473,19.864498,1.595830745
1877000000,-96.70914301,19.709965,1.415082842
1878000000,-97.01781385,19.562731,1.233814251
1879000000,-97.3262603,19.396757,1.052685299
1880000000,-97.63448539,19.286047,0.871444484
1881000000,-97.94249209,19.327433,0.690135139
1882000000,-98.25028336,19.048132,0.508850839
1883000000,-98.55786212,19.0639,0.327324104
1884000000,-98.86523126,18.682772,0.14564758
1885000000,-99.17239365,18.647657,-0.035835335
1886000000,-99.4793521,18.705074,-0.217801243
1887000000,-99.78610943,18.487537,-0.399584432
1888000000,-100.0926684,18.237621,-0.581541468
1889000000,-100.3990318,18.252562,-0.763421324
1890000000,-100.7052023,18.016552,-0.945591424
1891000000,-101.0111825,17.682976,-1.127917025
1892000000,-101.3169753,17.530657,-1.310366025
1893000000,-101.6225831,17.412615,-1.492644801
1894000000,-101.9280086,17.371382,-1.675172955
1895000000,-102.2332544,17.245117,-1.857710671
1896000000,-102.538323,17.298571,-2.040557415
1897000000,-102.843217,16.903622,-2.223246914
1898000000,-103.1479389,16.850182,-2.406185334
1899000000,-103.452491,16.643074,-2.5891872
1900000000,-103.756876,16.449373,-2.77224568
1901000000,-104.0610961,16.493053,-2.955382783
1902000000,-104.3651539,16.101936,-3.138802808
1903000000,-104.6690516,16.330202,-3.322003053
1904000000,-104.9727917,16.093685,-3.505506862
1905000000,-105.2763765,15.816029,-3.689090507
1906000000,-105.5798082,15.504455,-3.872640458
1907000000,-105.8830892,15.555285,-4.056510668
1908000000,-106.1862217,15.454638,-4.240324415
1909000000,-106.4892079,15.249703,-4.424374032
1910000000,-106.7920502,15.252533,-4.608248796
1911000000,-107.0947506,14.899658,-4.792446552
1912000000,-107.3973113,15.004045,-4.976602719
1913000000,-107.6997345,14.753495,-5.161049397
1914000000,-108.0020223,14.813468,-5.345584109
1915000000,-108.3041769,14.436089,-5.53005143
1916000000,-108.6062002,14.336953,-5.714594034
1917000000,-108.9080944,14.429101,-5.899406811
1918000000,-109.2098616,14.037966,-6.084030163
1919000000,-109.5115037,13.952745,-6.269032363
1920000000,-109.8130227,13.725578,-6.454129883
1921000000,-110.1144207,13.702165,-6.639307543
1922000000,-110.4156996,13.739261,-6.824351635
1923000000,-110.7168613,13.395487,-7.009767289
1924000000,-111.0179078,13.326519,-7.195128909
1925000000,-111.318841,13.1339,-7.380609527
1926000000,-111.6196628,13.040348,-7.566377922
1927000000,-111.920375,12.655974,-7.752098355
1928000000,-112.2209795,12.691522,-7.937779324
1929000000,-112.5214782,12.283955,-8.123699502
1930000000,-112.8218729,12.425328,-8.309853424
1931000000,-113.1221653,12.067128,-8.496021917
1932000000,-113.4223573,12.355725,-8.68212059
1933000000,-113.7224506,11.958404,-8.868508864
1934000000,-114.0224469,11.913213,-9.0549706
1935000000,-114.3223481,11.504529,-9.241494262
1936000000,-114.6221557,11.466106,-9.428069531
1937000000,-114.9218716,11.524889,-9.614836652
1938000000,-115.2214974,11.424959,-9.80164263
1939000000,-115.5210348,11.074485,-9.988559104
1940000000,-115.8204854,11.165264,-10.17549197
1941000000,-116.1198508,10.965067,-10.36278365
1942000000,-116.4191327,10.391236,-10.55002919
1943000000,-116.7183327,10.734785,-10.7373828
1944000000,-117.0174524,10.273573,-10.92490883
1945000000,-117.3164933,10.271975,-11.11239114
1946000000,-117.6154571,10.305181,-11.3000981
1947000000,-117.9143451,10.290862,-11.48777227
1948000000,-118.2131591,9.9541616,-11.67573422
1949000000,-118.5119005,9.6545553,-11.86363788
1950000000,-118.8105708,9.3248892,-12.05172126
1951000000,-119.1091715,9.6213465,-12.23986777
1952000000,-119.407704,9.4300041,-12.42816729
1953000000,-119.7061699,9.2419529,-12.61665258
1954000000,-120.0045705,9.1016531,-12.80519373
1955000000,-120.3029074,8.8446932,-12.9938393
1956000000,-120.6011818,8.5748053,-13.18251038
1957000000,-120.8993954,8.5217009,-13.37136359
1958000000,-121.1975493,8.6238432,-13.5604038
1959000000,-121.495645,8.1495018,-13.74930558
1960000000,-121.7936839,8.0241566,-13.9384915
1961000000,-122.0916674,8.2455587,-14.12778185
1962000000,-122.3895967,7.7239623,-14.31705398
1963000000,-122.6874732,7.6820726,-14.50661996
1964000000,-122.9852982,7.5123878,-14.69616408
1965000000,-123.2830731,7.782474,-14.88585999
1966000000,-123.5807991,7.4459677,-15.07567368
1967000000,-123.8784774,7.2048774,-15.26554808
1968000000,-124.1761095,7.0752683,-15.45566412
1969000000,-124.4736964,6.9279075,-15.64578623
1970000000,-124.7712395,6.509346,-15.83589741
1971000000,-125.0687401,6.7175379,-16.02637408
1972000000,-125.3661992,6.529954,-16.21674754
1973000000,-125.6636182,6.5717759,-16.40739543
1974000000,-125.9609982,6.0664744,-16.59799474
1975000000,-126.2583405,6.1380644,-16.78868876
1976000000,-126.5556461,5.8518219,-16.97966207
1977000000,-126.8529164,5.750576,-17.17069973
1978000000,-127.1501523,5.7684083,-17.36184424
1979000000,-127.4473552,5.7810664,-17.55308468
1980000000,-127.744526,5.522049,-17.74447933
1981000000,-128.041666,5.2724061,-17.93585334
1982000000,-128.3387763,5.3354511,-18.12756612
1983000000,-128.6358579,4.7764492,-18.31915627
1984000000,-128.9329119,4.8781905,-18.51096741
1985000000,-129.2299395,5.0836172,-18.70282348
1986000000,-129.5269417,4.5369744,-18.89488354
1987000000,-129.8239196,4.331799,-19.08697517
1988000000,-130.1208743,4.3688169,-19.2791263
1989000000,-130.4178067,3.9667516,-19.47151543
1990000000,-130.7147179,3.9932773,-19.66400655
