"Freq [GHz]","ang_deg(S(1,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(1,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,1)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'","ang_deg(S(2,2)) [deg] - L1='12.75mm' L2='12.75mm' L3='12.75mm' L4='12.75mm' L5='12.75mm' UE_L1='8.9635mm' UE_L2='8.66mm' UE_L3='8.66mm' UE_L4='8.9635mm' w3='8.37mm'"
3.508,-69.4310476373858,-74.7040319681591,-74.7040319660816,-53.2410291448294
3.509,-69.7172086554506,-73.9122350749342,-73.9122350722749,-53.5260030147077
3.51,-70.0031619679214,-73.0828733259125,-73.0828733226943,-53.8108424448546
3.511,-70.2889079342297,-72.2146069937999,-72.2146069900916,-54.0955475914516
3.512,-70.574446914211,-71.3061122670792,-71.3061122626319,-54.38011861087
3.513,-70.8597792680963,-70.3560957016442,-70.3560956965125,-54.6645556596698
3.514,-71.1449053565065,-69.3633110504137,-69.3633110445488,-54.9488588946
3.515,-71.4298255404444,-68.3265786328149,-68.3265786261769,-55.2330284725982
3.516,-71.7145401812887,-67.2448073673563,-67.2448073598058,-55.5170645507904
3.517,-71.9990496407857,-66.1170195260954,-66.1170195176871,-55.80096728649
3.518,-72.2833542810439,-64.9423781861606,-64.9423781768378,-56.0847368371985
3.519,-72.5674544645257,-63.7202172403451,-63.7202172298917,-56.3683733606036
3.52,-72.8513505540419,-62.4500736893585,-62.4500736779,-56.6518770145807
3.521,-73.1350429127441,-61.1317217723716,-61.1317217597194,-56.9352479571913
3.522,-73.4185319041183,-59.7652082940262,-59.7652082801903,-57.218486346683
3.523,-73.7018178919778,-58.3508882956507,-58.3508882806073,-57.5015923414886
3.524,-73.9849012404576,-56.8894599895376,-56.8894599731782,-57.7845661002273
3.525,-74.2677823140062,-55.3819976555443,-55.3819976378415,-58.0674077817018
3.526,-74.5504614773803,-53.8299809973031,-53.8299809782381,-58.3501175449003
3.527,-74.8329390956375,-52.2353193062222,-52.2353192856402,-58.6326955489941
3.528,-75.1152155341306,-50.600368696279,-50.6003686742385,-58.9151419533392
3.529,-75.3972911585004,-48.9279406963437,-48.9279406728836,-59.197456917474
3.53,-75.6791663346696,-47.2213006223452,-47.2213005973915,-59.4796406011201
3.531,-75.9608414288359,-45.4841544347424,-45.484154408211,-59.7616931641808
3.532,-76.2423168074669,-43.7206232042485,-43.7206231763787,-60.0436147667419
3.533,-76.5235928372921,-41.9352048628349,-41.9352048336193,-60.32540556907
3.534,-76.8046698852986,-40.1327235668752,-40.1327235362318,-60.6070657316134
3.535,-77.0855483187226,-38.3182677097278,-38.318267677778,-60.8885954149998
3.536,-77.3662285050455,-36.4971183268699,-36.4971182936561,-61.169994780038
3.537,-77.6467108119858,-34.674670265562,-34.6746702310837,-61.4512639877152
3.538,-77.9269956074946,-32.8563489957269,-32.8563489602213,-61.7324031991986
3.539,-78.2070832597478,-31.0475262428611,-31.0475262062154,-62.0134125758328
3.54,-78.4869741371422,-29.2534377093573,-29.2534376717784,-62.2942922791416
3.541,-78.7666686082876,-27.4791060024596,-27.4791059641321,-62.5750424708253
3.542,-79.0461670420019,-25.7292715195205,-25.7292714804551,-62.8556633127619
3.543,-79.3254698073044,-24.0083334981896,-24.0083334586229,-63.136154967005
3.544,-79.604577273411,-22.3203027811446,-22.3203027409942,-63.4165175957847
3.545,-79.8834898097274,-20.6687671290908,-20.6687670885701,-63.6967513615066
3.546,-80.1622077858439,-19.0568692222452,-19.0568691813421,-63.976856426751
3.547,-80.4407315715286,-17.4872968562162,-17.4872968151147,-64.2568329542717
3.548,-80.7190615367238,-15.962284327378,-15.9622842862537,-64.5366811069978
3.549,-80.9971980515378,-14.4836236173935,-14.4836235762715,-64.8164010480302
3.55,-81.275141486241,-13.0526837482562,-13.052683707136,-65.0959929406433
3.551,-81.552892211259,-11.6704365771644,-11.6704365361513,-65.3754569482827
3.552,-81.8304505971689,-10.3374873082915,-10.3374872675023,-65.6547932345666
3.553,-82.1078170146917,-9.0541081060267,-9.05410806551336,-65.9340019632836
3.554,-82.3849918346881,-7.82027335940912,-7.82027331919255,-66.2130832983926
3.555,-82.661975428152,-6.63569535753549,-6.63569531766735,-66.4920374040218
3.556,-82.9387681662065,-5.49985935980184,-5.49985932035487,-66.7708644444697
3.557,-83.2153704200972,-4.41205726815711,-4.4120572291835,-67.0495645842025
3.558,-83.4917825611879,-3.37141931870514,-3.37141928009195,-67.3281379878549
3.559,-83.7680049609538,-2.37694339803665,-2.37694335995295,-67.6065848202282
3.56,-84.0440379909785,-1.42752174919325,-1.42752171160973,-67.8849052462919
3.561,-84.3198820229462,-0.521964963287194,-0.521964926192464,-68.1630994311803
3.562,-84.5955374286386,0.340976741301055,0.340976777867347,-68.4411675401939
3.563,-84.8710045799284,1.16259487412126,1.16259491012585,-68.7191097387981
3.564,-85.1462838487752,1.9442065251169,1.94420656056996,-68.9969261926227
3.565,-85.4213756072192,2.68714054318544,2.68714057811176,-69.2746170674611
3.566,-85.6962802273778,3.39272584491506,3.3927258792794,-69.5521825292701
3.567,-85.9709980814382,4.0622816483231,4.06228168214581,-69.8296227441683
3.568,-86.2455295416552,4.69710942606338,4.69710945934213,-70.1069378784366
3.569,-86.5198749803441,5.29848637809599,5.29848641092504,-70.384128098517
3.57,-86.7940347698771,5.86766023356413,5.86766026582858,-70.6611935710124
3.571,-87.0680092826777,6.40584520495884,6.40584523671194,-70.938134462685
3.572,-87.341798891216,6.91421893414232,6.9142189654194,-71.2149509404569
3.573,-87.6154039680041,7.39392028264214,7.39392031341663,-71.491643171408
3.574,-87.8888248855914,7.84604783650681,7.84604786682143,-71.768211322777
3.575,-88.1620620165594,8.27165901001407,8.2716590398075,-72.0446555619594
3.576,-88.4351157335178,8.67176964633602,8.67176967564535,-72.3209760565077
3.577,-88.707986409099,9.04735402761136,9.04735405651717,-72.5971729741303
3.578,-88.9806744159542,9.39934521761682,9.39934524604556,-72.8732464826909
3.579,-89.2531801267481,9.72863567108563,9.72863569903161,-73.1491967502077
3.58,-89.5255039141551,10.0360780544786,10.0360780820818,-73.425023944853
3.581,-89.7976461508544,10.3224862304838,10.3224862576857,-73.7007282349529
3.582,-90.0696072095255,10.5886363649588,10.5886363917298,-73.9763097889857
3.583,-90.3413874628439,10.8352681246624,10.8352681510878,-74.2517687755818
3.584,-90.6129872834767,11.0630859364371,11.0630859624841,-74.5271053635232
3.585,-90.8844070440779,11.2727602848403,11.2727603105305,-74.8023197217419
3.586,-91.1556471172846,11.4649290298174,11.4649290551066,-75.0774120193207
3.587,-91.4267078757125,11.6401987281231,11.6401987530692,-75.3523824254912
3.588,-91.6975896919514,11.7991459467389,11.7991459713966,-75.6272311096337
3.589,-91.9682929385612,11.9423185580839,11.9423185823983,-75.9019582412767
3.59,-92.2388179880679,12.0702370087913,12.0702370327881,-76.1765639900959
3.591,-92.5091652129588,12.1833955570451,12.1833955807989,-76.4510485259131
3.592,-92.7793349856791,12.2822634731622,12.2822634966164,-76.7254120186964
3.593,-93.0493276786272,12.367286200129,12.3672862232987,-76.9996546385591
3.594,-93.3191436641514,12.4388864726238,12.4388864955262,-77.273776555759
3.595,-93.5887833145449,12.4974653924438,12.4974654150695,-77.5477779406978
3.596,-93.8582470020428,12.5434034598923,12.5434034822813,-77.8216589639202
3.597,-94.1275350988172,12.5770615608872,12.5770615830363,-78.0954197961132
3.598,-94.3966479769741,12.5987819101206,12.5987819320446,-78.3690606081059
3.599,-94.6655860085489,12.60888895134,12.6088889730365,-78.6425815708681
3.6,-94.9343495655031,12.6076902146415,12.6076902361397,-78.9159828555105
3.601,-95.2029390197199,12.5954771331764,12.5954771544671,-79.1892646332827
3.602,-95.4713547430012,12.5725258195461,12.5725258406297,-79.4624270755744
3.603,-95.7395971070623,12.5390978039808,12.5390978249107,-79.7354703539121
3.604,-96.0076664835302,12.4954407352818,12.4954407560132,-80.0083946399611
3.605,-96.2755632439386,12.4417890464945,12.4417890670781,-80.281200105523
3.606,-96.5432877597247,12.3783645864886,12.3783646069074,-80.5538869225361
3.607,-96.810840402225,12.3053772193087,12.3053772395443,-80.8264552630735
3.608,-97.0782215426729,12.2230253926836,12.2230254127897,-81.0989052993439
3.609,-97.3454315521934,12.1314966772197,12.1314966972044,-81.3712372036891
3.61,-97.6124708018014,12.0309682778533,12.0309682977136,-81.6434511485852
3.611,-97.879339662397,11.9216075191241,11.9216075388472,-81.9155473066408
3.612,-98.1460385047625,11.8035723051103,11.8035723247642,-82.1875258505961
3.613,-98.4125676995588,11.6770115565302,11.6770115760407,-82.4593869533232
3.614,-98.6789276173223,11.5420656248379,11.5420656442647,-82.7311307878245
3.615,-98.9451186284606,11.3988666859815,11.3988667053395,-83.0027575272321
3.616,-99.2111411032507,11.2475391142241,11.2475391335164,-83.2742673448078
3.617,-99.4769954118342,11.0881998372281,11.0881998564331,-83.5456604139415
3.618,-99.7426819242151,10.9209586738979,10.9209586930199,-83.8169369081513
3.619,-100.008201010256,10.7459186556787,10.7459186747808,-84.0880970010822
3.62,-100.273553039675,10.5631763327772,10.5631763517901,-84.3591408665061
3.621,-100.538738382042,10.372822065345,10.3728220843695,-84.6300686783196
3.622,-100.803757406777,10.1749403019332,10.1749403209073,-84.9008806105453
3.623,-101.068610483145,9.96960984463956,9.96960986358213,-85.17157683733
3.624,-101.333297980256,9.75690410294867,9.75690412189527,-85.4421575329439
3.625,-101.597820267056,9.53689133640312,9.53689135529321,-85.7126228717804
3.626,-101.862177712332,9.30963488695269,9.30963490585772,-85.9829730283552
3.627,-102.126370684703,9.07519340195355,9.07519342087543,-86.2532081773056
3.628,-102.390399552618,8.83362104837518,8.83362106731001,-86.5233284933894
3.629,-102.654264684356,8.58496771862475,8.58496773754869,-86.7933341514851
3.63,-102.917966448018,8.3292792290257,8.32927924800958,-87.0632253265906
3.631,-103.181505211531,8.06659751138707,8.06659753042461,-87.3330021938227
3.632,-103.444881342638,7.79696079802957,7.79696081710218,-87.6026649284163
3.633,-103.708095208901,7.52040380105106,7.52040382019536,-87.8722137057239
3.634,-103.971147177692,7.23695788643368,7.236957905603,-88.1416487012146
3.635,-104.234037616198,6.94665124305582,6.94665126230784,-88.4109700904736
3.636,-104.496766891412,6.64950904777813,6.64950906708773,-88.6801780492019
3.637,-104.759335370132,6.34555362609539,6.34555364549065,-88.949272753215
3.638,-105.02174341896,6.03480460990996,6.03480462941096,-89.2182543784425
3.639,-105.283991404297,5.71727909191376,5.71727911150863,-89.4871231009276
3.64,-105.546079692342,5.39299177743583,5.39299179716696,-89.7558790968259
3.641,-105.808008649088,5.06195513404748,5.06195515386863,-90.0245225424054
3.642,-106.069778640323,4.72417953931268,4.72417955928547,-90.2930536140452
3.643,-106.33139003162,4.37967342694466,4.37967344704307,-90.5614724882356
3.644,-106.592843188344,4.02844343173743,4.02844345196922,-90.8297793415766
3.645,-106.854138475641,3.67049453371432,3.67049455410933,-91.0979743507779
3.646,-107.115276258441,3.30583020158352,3.30583022214774,-91.3660576926574
3.647,-107.376256901454,2.93445253580517,2.93445255655665,-91.6340295441417
3.648,-107.637080769167,2.55636241193937,2.55636243285064,-91.9018900822642
3.649,-107.897748225842,2.17155962387693,2.17155964497468,-92.1696394841658
3.65,-108.158259635512,1.78004302768069,1.78004304898466,-92.4372779270931
3.651,-108.418615361984,1.38181068615264,1.38181070765893,-92.7048055883983
3.652,-108.67881576883,0.976860014134345,0.976860035837622,-92.9722226455381
3.653,-108.938861219388,0.565187925078809,0.5651879470077,-93.2395292760736
3.654,-109.19875207676,0.146790978747816,0.146791000877165,-93.5067256576695
3.655,-109.458488703811,-0.27833446966533,-0.278334447243516,-93.7738119680936
3.656,-109.718071463161,-0.710192118828809,-0.710192096163641,-94.0407883852149
3.657,-109.977500717191,-1.14878556884526,-1.14878554595725,-94.3076550870054
3.658,-110.236776828034,-1.59411816740543,-1.59411814421286,-94.574412251537
3.659,-110.495900157578,-2.04619285355007,-2.04619283008724,-94.8410600569825
3.66,-110.754871067457,-2.50501200014471,-2.50501197637618,-95.1075986816137
3.661,-111.01368991906,-2.97057725396619,-2.97057722995041,-95.3740283038026
3.662,-111.272357073517,-3.44288937431274,-3.4428893499976,-95.6403491020186
3.663,-111.530872891704,-3.92194806939621,-3.92194804479242,-95.9065612548295
3.664,-111.78923773424,-4.40775183114132,-4.40775180620488,-96.1726649408997
3.665,-112.047451961484,-4.90029776806519,-4.90029774280019,-96.4386603389908
3.666,-112.305515933534,-5.39958143676786,-5.39958141116399,-96.70454762796
3.667,-112.563430010223,-5.90559667171789,-5.90559664574809,-96.9703269867602
3.668,-112.821194551119,-6.4183354139981,-6.41833538765763,-97.2359985944381
3.669,-113.078809915525,-6.93778753863861,-6.93778751191111,-97.5015626301358
3.67,-113.336276462472,-7.46394068143302,-7.46394065437345,-97.7670192730879
3.671,-113.593594550721,-7.99678006509829,-7.99678003761847,-98.0323687026223
3.672,-113.850764538761,-8.53628832506534,-8.53628829721888,-98.2976110981589
3.673,-114.107786784806,-9.08244533570843,-9.08244530748315,-98.56274663921
3.674,-114.364661646792,-9.63522803675632,-9.63522800811646,-98.8277755053784
3.675,-114.621389482381,-10.1946102609736,-10.1946102319067,-99.0926978763578
3.676,-114.877970648951,-10.760562563039,-10.7605625335634,-99.3575139319311
3.677,-115.134405503601,-11.3330520506677,-11.3330520207629,-99.6222238519713
3.678,-115.390694403146,-11.9120422177723,-11.9120421874377,-99.8868278164399
3.679,-115.646837704116,-12.4974927812959,-12.4974927504982,-100.151326005387
3.68,-115.902835762757,-13.0893595211776,-13.089359489941,-100.415718598949
3.681,-116.158688935023,-13.687594125197,-13.6875940934828,-100.680005777351
3.682,-116.414397576582,-14.2921440382966,-14.2921440061543,-100.944187720903
3.683,-116.66996204281,-14.9029523183437,-14.9029522856731,-101.208264610002
3.684,-116.925382688788,-15.5199574975424,-15.519957464446,-101.47223662513
3.685,-117.180659869306,-16.1430934520966,-16.1430934184944,-101.736103946854
3.686,-117.435793938857,-16.7722892790045,-16.7722892449091,-101.999866755824
3.687,-117.690785251638,-17.4074691821135,-17.4074691475714,-102.263525232776
3.688,-117.945634161544,-18.0485523678883,-18.0485523328382,-102.527079558526
3.689,-118.200341022175,-18.6954529512778,-18.6954529157198,-102.790529913975
3.69,-118.454906186826,-19.3480798731201,-19.3480798371075,-103.053876480106
3.691,-118.709330008491,-20.0063368295293,-20.0063367930052,-103.317119437981
3.692,-118.963612839859,-20.6701222137456,-20.6701221766834,-103.580258968745
3.693,-119.217755033314,-21.3393290720631,-21.3393290344951,-103.843295253623
3.694,-119.471756940933,-22.0138450736886,-22.0138450355887,-104.106228473921
3.695,-119.725618914485,-22.6935524956324,-22.6935524570491,-104.369058811021
3.696,-119.97934130543,-23.37832822338,-23.3783281842628,-104.631786446387
3.697,-120.232924464916,-24.0680437673921,-24.0680437277797,-104.89441156156
3.698,-120.486368743782,-24.7625652969253,-24.762565256779,-105.156934338158
3.699,-120.739674492551,-25.4617536902785,-25.4617536496281,-105.419354957879
3.7,-120.992842061433,-26.1654646033948,-26.1654645622693,-105.681673602494
3.701,-121.245871800322,-26.8735485558348,-26.873548514178,-105.943890453853
3.702,-121.498764058798,-27.5858510349609,-27.5858509927979,-106.20600569388
3.703,-121.751519186119,-28.3022126183724,-28.302212575715,-106.468019504575
3.704,-122.004137531227,-29.0224691146606,-29.0224690715324,-106.729932068014
3.705,-122.256619442743,-29.7464517222293,-29.7464516785764,-106.991743566344
3.706,-122.508965268969,-30.4739872058224,-30.4739871616696,-107.253454181789
3.707,-122.761175357881,-31.2048980912355,-31.2048980466187,-107.515064096644
3.708,-123.013250057135,-31.939002876758,-31.9390028316633,-107.776573493277
3.709,-123.265189714063,-32.676116261509,-32.6761162159453,-108.03798255413
3.71,-123.51699467567,-33.4160493898151,-33.4160493438129,-108.299291461715
3.711,-123.768665288636,-34.1586101108775,-34.1586100644081,-108.560500398617
3.712,-124.020201899312,-34.9036032526884,-34.9036032057858,-108.821609547488
3.713,-124.271604853725,-35.6508309096793,-35.650830862319,-109.082619091056
3.714,-124.522874497568,-36.4000927423652,-36.4000926945632,-109.343529212115
3.715,-124.774011176209,-37.1511862884757,-37.15118624027,-109.604340093529
3.716,-125.025015234681,-37.9039072839409,-37.9039072353716,-109.865051918233
3.717,-125.275887017688,-38.6580499924389,-38.6580499434477,-110.125664869228
3.718,-125.5266268696,-39.4134075420302,-39.4134074926915,-110.386179129584
3.719,-125.777235134455,-40.1697722679951,-40.1697722182902,-110.646594882439
3.72,-126.027712155956,-40.9269360593978,-40.9269360093226,-110.906912311
3.721,-126.278058277469,-41.6846907087034,-41.6846906582669,-111.167131598536
3.722,-126.528273842029,-42.442828262654,-42.4428282118742,-111.427252928387
3.723,-126.77835919233,-43.201141372296,-43.2011413212268,-111.687276483957
3.724,-127.028314670731,-43.959423641776,-43.9594235903941,-111.947202448715
3.725,-127.278140619251,-44.7174699729605,-44.717469921297,-112.207031006197
3.726,-127.527837379573,-45.4750769056146,-45.4750768536699,-112.466762340002
3.727,-127.777405293038,-46.2320429508148,-46.2320428985872,-112.726396633794
3.728,-128.026844700648,-46.9881689166244,-46.9881688641727,-112.9859340713
3.729,-128.276155943064,-47.7432582245191,-47.7432581718635,-113.245374836311
3.73,-128.525339360606,-48.4971172154164,-48.4971171625149,-113.504719112682
3.731,-128.774395293249,-49.249555443738,-49.2495553906529,-113.763967084328
3.732,-129.02332408063,-50.0003859591668,-50.0003859058789,-114.02311893523
3.733,-129.272126062039,-50.7494255741257,-50.7494255206731,-114.282174849428
3.734,-129.520801576423,-51.4964951167612,-51.4964950631766,-114.541135011024
3.735,-129.769350962385,-52.2414196686471,-52.2414196149188,-114.799999604183
3.736,-130.017774558183,-52.9840287857908,-52.9840287319616,-115.058768813127
3.737,-130.266072701727,-53.724156703606,-53.7241566496938,-115.317442822142
3.738,-130.514245730584,-54.461642524008,-54.4616424699941,-115.576021815571
3.739,-130.762293981973,-55.1963303854308,-55.1963303313357,-115.83450597782
3.74,-131.010217792765,-55.9280696148259,-55.928069560685,-116.092895493352
3.741,-131.258017499485,-56.6567148621382,-56.6567148079999,-116.351190546688
3.742,-131.505693438308,-57.3821262165008,-57.3821261623216,-116.60939132241
3.743,-131.753245945061,-58.1041693047772,-58.1041692505596,-116.867498005156
3.744,-132.000675355224,-58.8227153726287,-58.8227153184483,-117.125510779623
3.745,-132.247982003924,-59.537641348287,-59.5376412941076,-117.383429830566
3.746,-132.49516622594,-60.2488298890424,-60.2488298349147,-117.641255342796
3.747,-132.742228355703,-60.9561694117329,-60.9561693576241,-117.898987501182
