Freq,S11_HFSS,S22_HFSS,S33_HFSS,S44_HFSS,S11_Milled,S22_Milled,S33_Milled,S44_Milled
4.404,-5.745599028,-7.800771901,-5.801959466,-7.739229402,-5.365449,-6.916635,-5.3194661,-7.1779237
4.405,-5.74789232,-7.796109839,-5.804272313,-7.73436388,-5.3664789,-6.9153905,-5.3497243,-7.1815991
4.406,-5.750183047,-7.791461598,-5.80658232,-7.729512433,-5.3932133,-6.8822689,-5.3576565,-7.1585336
4.407,-5.752471205,-7.786827134,-5.808889484,-7.724675014,-5.4066916,-6.8531399,-5.4039154,-7.1267715
4.408,-5.75475679,-7.782206403,-5.811193802,-7.71985158,-5.4232025,-6.8602777,-5.414083,-7.1206613
4.409,-5.757039798,-7.777599362,-5.813495271,-7.715042086,-5.4151168,-6.8239131,-5.3799796,-7.1052108
4.41,-5.759320226,-7.773005968,-5.815793888,-7.710246489,-5.3832808,-6.8479629,-5.3766136,-7.1403923
4.411,-5.761598068,-7.768426176,-5.81808965,-7.705464744,-5.3862753,-6.8507342,-5.3527722,-7.1513929
4.412,-5.76387332,-7.763859944,-5.820382555,-7.700696809,-5.3860402,-6.8191652,-5.3674731,-7.0931058
4.413,-5.766145979,-7.75930723,-5.822672598,-7.69594264,-5.4009614,-6.8313751,-5.3844261,-7.1111465
4.414,-5.76841604,-7.75476799,-5.824959778,-7.691202194,-5.3970766,-6.8082013,-5.3816385,-7.1022224
4.415,-5.7706835,-7.750242182,-5.827244091,-7.686475427,-5.3955798,-6.8330073,-5.3862066,-7.1103745
4.416,-5.772948353,-7.745729765,-5.829525534,-7.681762299,-5.4041991,-6.7971978,-5.4290643,-7.0797434
4.417,-5.775210595,-7.741230697,-5.831804105,-7.677062765,-5.3737211,-6.8306317,-5.3734822,-7.1339521
4.418,-5.777470223,-7.736744935,-5.834079799,-7.672376784,-5.3828669,-6.8295312,-5.4031157,-7.14782
4.419,-5.779727232,-7.732272438,-5.836352614,-7.667704314,-5.4096065,-6.8092275,-5.43641,-7.0991211
4.42,-5.781981618,-7.727813165,-5.838622547,-7.663045313,-5.3918262,-6.7937298,-5.3937802,-7.0898819
4.421,-5.784233376,-7.723367075,-5.840889595,-7.65839974,-5.3908796,-6.7995019,-5.4134817,-7.0929508
4.422,-5.786482502,-7.718934128,-5.843153755,-7.653767553,-5.4538484,-6.7896776,-5.4401207,-7.076005
4.423,-5.788728991,-7.714514282,-5.845415023,-7.649148711,-5.3902745,-6.7890534,-5.4077859,-7.0734997
4.424,-5.790972841,-7.710107497,-5.847673397,-7.644543173,-5.3830743,-6.7574863,-5.4350448,-7.0702858
4.425,-5.793214045,-7.705713734,-5.849928874,-7.639950899,-5.4006104,-6.7705259,-5.4442263,-7.0708594
4.426,-5.7954526,-7.701332951,-5.852181449,-7.635371847,-5.3935437,-6.7923565,-5.4192634,-7.0615292
4.427,-5.797688501,-7.69696511,-5.854431121,-7.630805978,-5.4163527,-6.7741852,-5.4132662,-7.0584817
4.428,-5.799921744,-7.692610171,-5.856677885,-7.626253252,-5.4131374,-6.7700939,-5.4257188,-7.064374
4.429,-5.802152325,-7.688268094,-5.858921739,-7.621713629,-5.3692446,-6.7628312,-5.4446793,-7.0500498
4.43,-5.804380238,-7.68393884,-5.86116268,-7.617187069,-5.4346733,-6.7365375,-5.4333768,-7.0440493
4.431,-5.80660548,-7.679622371,-5.863400704,-7.612673532,-5.4090505,-6.7403502,-5.4669914,-7.0527802
4.432,-5.808828046,-7.675318647,-5.865635808,-7.60817298,-5.4212017,-6.7468748,-5.4458766,-7.0625739
4.433,-5.811047932,-7.671027631,-5.867867989,-7.603685373,-5.4215689,-6.6889968,-5.4472065,-7.0134306
4.434,-5.813265133,-7.666749283,-5.870097243,-7.599210673,-5.4149294,-6.7455482,-5.4706821,-7.04072
4.435,-5.815479644,-7.662483567,-5.872323568,-7.594748841,-5.3940725,-6.7043791,-5.4329109,-7.0313692
4.436,-5.817691461,-7.658230443,-5.87454696,-7.590299838,-5.4372945,-6.7206306,-5.4730692,-7.043026
4.437,-5.819900579,-7.653989875,-5.876767415,-7.585863626,-5.4321275,-6.6916661,-5.4471951,-7.0398221
4.438,-5.822106995,-7.649761824,-5.878984931,-7.581440168,-5.4185624,-6.6991611,-5.4590878,-7.0180249
4.439,-5.824310703,-7.645546254,-5.881199504,-7.577029425,-5.4196115,-6.7165656,-5.4582686,-7.0237174
4.44,-5.826511698,-7.641343127,-5.883411131,-7.57263136,-5.4131751,-6.6957469,-5.4526772,-7.0368199
4.441,-5.828709977,-7.637152407,-5.885619809,-7.568245936,-5.4256568,-6.6611128,-5.4915481,-6.9805532
4.442,-5.830905534,-7.632974057,-5.887825533,-7.563873115,-5.4242125,-6.6612105,-5.4839745,-7.0090213
4.443,-5.833098364,-7.62880804,-5.890028302,-7.55951286,-5.4471068,-6.6646199,-5.5063467,-7.0149832
4.444,-5.835288464,-7.62465432,-5.89222811,-7.555165134,-5.4132495,-6.6676955,-5.4789987,-7.0233502
4.445,-5.837475829,-7.620512861,-5.894424956,-7.550829901,-5.4100294,-6.6614194,-5.4758868,-7.0235081
4.446,-5.839660453,-7.616383628,-5.896618835,-7.546507125,-5.4451146,-6.6761317,-5.5111923,-6.9919043
4.447,-5.841842332,-7.612266584,-5.898809744,-7.542196769,-5.4212527,-6.6867642,-5.4722366,-7.0138345
4.448,-5.844021462,-7.608161694,-5.90099768,-7.537898797,-5.4579463,-6.6758075,-5.4772463,-7.0113659
4.449,-5.846197838,-7.604068922,-5.903182639,-7.533613174,-5.4428706,-6.6692677,-5.5220246,-7.035182
4.45,-5.848371454,-7.599988235,-5.905364618,-7.529339863,-5.3968153,-6.6671524,-5.467761,-7.0000558
4.451,-5.850542307,-7.595919596,-5.907543614,-7.52507883,-5.4336009,-6.6564417,-5.5108571,-7.0092053
4.452,-5.85271039,-7.591862971,-5.909719622,-7.520830038,-5.4347935,-6.6293349,-5.4784479,-6.9737506
4.453,-5.854875701,-7.587818326,-5.911892639,-7.516593454,-5.4273052,-6.629447,-5.4754257,-6.9880672
4.454,-5.857038233,-7.583785626,-5.914062662,-7.512369042,-5.430831,-6.6441631,-5.5101805,-7.0067396
4.455,-5.859197982,-7.579764838,-5.916229687,-7.508156768,-5.4103909,-6.6314301,-5.4779434,-6.9821124
4.456,-5.861354944,-7.575755926,-5.918393711,-7.503956597,-5.4489374,-6.6260881,-5.4857082,-6.9698982
4.457,-5.863509113,-7.571758859,-5.920554731,-7.499768494,-5.465271,-6.6308985,-5.5314708,-6.9771791
4.458,-5.865660484,-7.567773601,-5.922712741,-7.495592427,-5.4196196,-6.5901723,-5.4820304,-6.9518471
4.459,-5.867809053,-7.56380012,-5.92486774,-7.49142836,-5.4223008,-6.6455917,-5.5138927,-7.00632
4.46,-5.869954814,-7.559838382,-5.927019723,-7.487276261,-5.4445858,-6.6193299,-5.5017571,-6.9707222
4.461,-5.872097764,-7.555888355,-5.929168686,-7.483136095,-5.3934178,-6.6266623,-5.4818411,-6.9833841
4.462,-5.874237896,-7.551950006,-5.931314627,-7.47900783,-5.4275589,-6.6573782,-5.5120311,-6.9713392
4.463,-5.876375206,-7.548023301,-5.933457541,-7.474891432,-5.4218545,-6.5925779,-5.4934444,-6.9703403
4.464,-5.87850969,-7.54410821,-5.935597425,-7.470786868,-5.4404287,-6.62111,-5.5497255,-6.9681931
4.465,-5.880641341,-7.540204699,-5.937734275,-7.466694106,-5.4227204,-6.6024714,-5.4983101,-6.9423213
4.466,-5.882770156,-7.536312737,-5.939868088,-7.462613114,-5.441752,-6.5926237,-5.5392704,-6.9529037
4.467,-5.884896128,-7.532432292,-5.941998859,-7.458543857,-5.4146571,-6.6005888,-5.5175176,-6.9666681
4.468,-5.887019254,-7.528563332,-5.944126585,-7.454486306,-5.4172683,-6.5829043,-5.5409317,-6.9441605
4.469,-5.889139528,-7.524705825,-5.946251262,-7.450440427,-5.4060106,-6.5671291,-5.4979491,-6.9348087
4.47,-5.891256945,-7.520859741,-5.948372887,-7.446406188,-5.458427,-6.6081715,-5.5638714,-6.9409752
4.471,-5.893371501,-7.517025048,-5.950491456,-7.442383559,-5.4733639,-6.5713577,-5.5764623,-6.937326
4.472,-5.895483189,-7.513201715,-5.952606964,-7.438372508,-5.4446664,-6.5745115,-5.5498686,-6.9433627
4.473,-5.897592006,-7.509389712,-5.954719409,-7.434373002,-5.454227,-6.5713882,-5.5556369,-6.9311757
4.474,-5.899697945,-7.505589009,-5.956828786,-7.430385013,-5.4520893,-6.5755801,-5.5345039,-6.9176559
4.475,-5.901801002,-7.501799573,-5.958935092,-7.426408507,-5.4608207,-6.5639563,-5.5405321,-6.9303875
4.476,-5.903901172,-7.498021377,-5.961038322,-7.422443455,-5.4613748,-6.5473127,-5.5672097,-6.8976645
4.477,-5.90599845,-7.494254389,-5.963138473,-7.418489827,-5.4428277,-6.5444169,-5.54494,-6.9097676
4.478,-5.908092831,-7.49049858,-5.965235541,-7.414547591,-5.4836054,-6.5472689,-5.5713105,-6.9178391
4.479,-5.910184309,-7.48675392,-5.967329523,-7.410616718,-5.4374232,-6.5496097,-5.5762978,-6.9281855
4.48,-5.912272879,-7.48302038,-5.969420413,-7.406697178,-5.4692125,-6.5157785,-5.5869803,-6.8897705
4.481,-5.914358536,-7.47929793,-5.971508209,-7.402788941,-5.4522758,-6.5422521,-5.5847874,-6.9123616
4.482,-5.916441275,-7.475586542,-5.973592906,-7.398891977,-5.4368105,-6.5356374,-5.568181,-6.922195
4.483,-5.918521092,-7.471886186,-5.975674501,-7.395006256,-5.4572344,-6.524281,-5.594162,-6.883285
4.484,-5.92059798,-7.468196834,-5.977752989,-7.391131751,-5.4578428,-6.5142446,-5.5774765,-6.8979316
4.485,-5.922671934,-7.464518457,-5.979828367,-7.38726843,-5.4821863,-6.5002046,-5.6027246,-6.8746438
4.486,-5.92474295,-7.460851027,-5.98190063,-7.383416267,-5.4660492,-6.5095572,-5.5962873,-6.8732457
4.487,-5.926811021,-7.457194515,-5.983969775,-7.379575231,-5.4727173,-6.480094,-5.627471,-6.847415
4.488,-5.928876144,-7.453548894,-5.986035798,-7.375745294,-5.4848013,-6.5081372,-5.6120028,-6.8961048
4.489,-5.930938312,-7.449914136,-5.988098694,-7.371926429,-5.4711409,-6.4958611,-5.5892987,-6.8756862
4.49,-5.93299752,-7.446290212,-5.99015846,-7.368118606,-5.4531703,-6.4962678,-5.5739737,-6.864027
4.491,-5.935053764,-7.442677096,-5.992215091,-7.364321797,-5.4730482,-6.5254016,-5.6032548,-6.893517
4.492,-5.937107037,-7.439074761,-5.994268583,-7.360535976,-5.4644871,-6.5158782,-5.572412,-6.8606687
4.493,-5.939157335,-7.435483178,-5.996318933,-7.356761114,-5.481185,-6.4828696,-5.6345468,-6.8394046
4.494,-5.941204652,-7.431902322,-5.998366136,-7.352997183,-5.4679346,-6.5013404,-5.6402311,-6.8670259
4.495,-5.943248983,-7.428332165,-6.000410189,-7.349244156,-5.4566464,-6.4783864,-5.5963945,-6.8528972
4.496,-5.945290323,-7.42477268,-6.002451086,-7.345502007,-5.485805,-6.4689336,-5.6249294,-6.8325386
4.497,-5.947328665,-7.421223842,-6.004488824,-7.341770708,-5.4962707,-6.464572,-5.6377177,-6.8287592
4.498,-5.949364006,-7.417685624,-6.006523399,-7.338050232,-5.4655514,-6.4516897,-5.6385689,-6.8250823
4.499,-5.95139634,-7.414157999,-6.008554807,-7.334340552,-5.4717464,-6.45748,-5.5924525,-6.8537192
4.5,-5.953425661,-7.410640943,-6.010583043,-7.330641643,-5.484973,-6.4862895,-5.6412635,-6.8548594
4.501,-5.955451963,-7.407134428,-6.012608103,-7.326953478,-5.4662619,-6.4715281,-5.6326103,-6.859118
4.502,-5.957475243,-7.40363843,-6.014629984,-7.32327603,-5.4950352,-6.4316502,-5.6218395,-6.8022442
4.503,-5.959495493,-7.400152923,-6.01664868,-7.319609275,-5.4596491,-6.4525409,-5.6502738,-6.8218098
4.504,-5.961512709,-7.396677882,-6.018664188,-7.315953185,-5.4715781,-6.4506292,-5.646266,-6.838891
4.505,-5.963526886,-7.393213281,-6.020676503,-7.312307736,-5.4677072,-6.4632816,-5.6352463,-6.8333483
4.506,-5.965538017,-7.389759096,-6.022685621,-7.308672901,-5.4982476,-6.4421735,-5.6680584,-6.8269
4.507,-5.967546099,-7.386315302,-6.024691538,-7.305048656,-5.52075,-6.4632053,-5.6705141,-6.8447289
4.508,-5.969551124,-7.382881875,-6.02669425,-7.301434976,-5.4834847,-6.4768319,-5.6085892,-6.8561196
4.509,-5.971553088,-7.379458789,-6.028693752,-7.297831835,-5.4852166,-6.430181,-5.6526928,-6.8401542
4.51,-5.973551986,-7.376046021,-6.03069004,-7.294239209,-5.4691768,-6.4384131,-5.6326008,-6.8414826
4.511,-5.975547811,-7.372643547,-6.032683109,-7.290657074,-5.5290985,-6.4445348,-5.6767645,-6.8367925
4.512,-5.977540558,-7.369251343,-6.034672956,-7.287085403,-5.4724917,-6.4518557,-5.6327291,-6.8491659
4.513,-5.979530223,-7.365869384,-6.036659576,-7.283524175,-5.5046859,-6.4240384,-5.6845098,-6.8208537
4.514,-5.981516799,-7.362497648,-6.038642964,-7.279973363,-5.5109577,-6.4031239,-5.6770144,-6.8046741
4.515,-5.983500281,-7.35913611,-6.040623117,-7.276432945,-5.4992952,-6.446207,-5.6614461,-6.8302617
4.516,-5.985480664,-7.355784748,-6.042600029,-7.272902896,-5.4840646,-6.4551921,-5.6803389,-6.8593898
4.517,-5.987457941,-7.352443539,-6.044573697,-7.269383194,-5.4983249,-6.4286976,-5.6769371,-6.8061962
4.518,-5.989432108,-7.349112459,-6.046544116,-7.265873813,-5.4700851,-6.4458857,-5.6395149,-6.8648624
4.519,-5.991403159,-7.345791486,-6.048511281,-7.262374732,-5.4964542,-6.4555726,-5.6730223,-6.835773
4.52,-5.993371089,-7.342480597,-6.050475188,-7.258885927,-5.5117025,-6.4205198,-5.6978493,-6.802134
4.521,-5.995335891,-7.339179769,-6.052435833,-7.255407375,-5.5192366,-6.4329762,-5.6987071,-6.8451009
4.522,-5.997297561,-7.335888981,-6.054393212,-7.251939053,-5.507297,-6.4280605,-5.6748319,-6.8183088
4.523,-5.999256093,-7.332608211,-6.056347319,-7.248480938,-5.5335889,-6.4175806,-5.7158871,-6.8255587
4.524,-6.001211481,-7.329337435,-6.05829815,-7.245033008,-5.5052214,-6.4398465,-5.7138824,-6.816844
4.525,-6.00316372,-7.326076633,-6.060245701,-7.241595242,-5.48983,-6.4262528,-5.6891832,-6.821085
4.526,-6.005112805,-7.322825783,-6.062189967,-7.238167615,-5.4907055,-6.4138904,-5.7324529,-6.7854109
4.527,-6.007058729,-7.319584862,-6.064130944,-7.234750108,-5.5297756,-6.3987799,-5.7193027,-6.7920337
4.528,-6.009001487,-7.316353851,-6.066068627,-7.231342696,-5.4917359,-6.4007626,-5.7122817,-6.8430586
4.529,-6.010941074,-7.313132728,-6.068003012,-7.22794536,-5.5222974,-6.4167891,-5.7066727,-6.7844949
4.53,-6.012877484,-7.309921471,-6.069934094,-7.224558077,-5.516542,-6.4225545,-5.7021203,-6.8268299
4.531,-6.014810711,-7.30672006,-6.071861868,-7.221180827,-5.4904113,-6.4196115,-5.7143488,-6.8144727
4.532,-6.01674075,-7.303528474,-6.07378633,-7.217813587,-5.4998174,-6.4179506,-5.7114592,-6.814455
4.533,-6.018667596,-7.300346693,-6.075707475,-7.214456337,-5.539814,-6.3819995,-5.7470956,-6.7970805
4.534,-6.020591242,-7.297174696,-6.077625299,-7.211109055,-5.5117502,-6.3756485,-5.7428474,-6.8117867
4.535,-6.022511683,-7.294012463,-6.079539796,-7.207771722,-5.5036764,-6.3866634,-5.7411871,-6.7820544
4.536,-6.024428913,-7.290859973,-6.081450964,-7.204444316,-5.5177393,-6.3796253,-5.7287188,-6.8228073
4.537,-6.026342928,-7.287717208,-6.083358795,-7.201126817,-5.5215917,-6.3945999,-5.7503858,-6.8122377
4.538,-6.02825372,-7.284584146,-6.085263287,-7.197819206,-5.5144453,-6.4096274,-5.7340164,-6.8048453
4.539,-6.030161286,-7.281460769,-6.087164435,-7.19452146,-5.4978766,-6.3895869,-5.7308555,-6.8076186
4.54,-6.032065618,-7.278347057,-6.089062233,-7.191233562,-5.5242181,-6.3788366,-5.7475924,-6.7863483
4.541,-6.033966712,-7.275242991,-6.090956676,-7.18795549,-5.5233669,-6.3769045,-5.7932191,-6.7868209
4.542,-6.035864561,-7.272148552,-6.092847762,-7.184687225,-5.5324378,-6.4210882,-5.7424436,-6.8167973
4.543,-6.03775916,-7.269063719,-6.094735483,-7.181428748,-5.533812,-6.3661594,-5.7476125,-6.815414
4.544,-6.039650504,-7.265988476,-6.096619837,-7.17818004,-5.5400639,-6.3567033,-5.7658825,-6.7742376
4.545,-6.041538587,-7.262922802,-6.098500818,-7.17494108,-5.5130243,-6.3864503,-5.7672367,-6.7776341
4.546,-6.043423403,-7.25986668,-6.10037842,-7.171711851,-5.5011425,-6.3746328,-5.7505584,-6.8084764
4.547,-6.045304946,-7.256820091,-6.102252641,-7.168492333,-5.5126338,-6.3459902,-5.7736173,-6.7667179
4.548,-6.047183212,-7.253783016,-6.104123474,-7.165282507,-5.5552006,-6.3408322,-5.786798,-6.7895808
4.549,-6.049058193,-7.250755439,-6.105990915,-7.162082355,-5.5445099,-6.3506498,-5.7802272,-6.7869725
4.55,-6.050929885,-7.247737339,-6.10785496,-7.158891858,-5.5310516,-6.3648815,-5.7694788,-6.8130774
4.551,-6.052798283,-7.244728701,-6.109715603,-7.155710999,-5.5410004,-6.3532848,-5.7708731,-6.769887
4.552,-6.054663379,-7.241729506,-6.111572839,-7.152539758,-5.5105281,-6.3552494,-5.7662864,-6.7926598
4.553,-6.056525169,-7.238739737,-6.113426664,-7.149378118,-5.5384474,-6.3415818,-5.7563219,-6.7678914
4.554,-6.058383647,-7.235759375,-6.115277073,-7.146226062,-5.5347543,-6.3585525,-5.7957768,-6.7949882
4.555,-6.060238807,-7.232788405,-6.117124061,-7.143083571,-5.5149183,-6.393733,-5.7654514,-6.8228531
4.556,-6.062090643,-7.22982681,-6.118967623,-7.139950627,-5.5394812,-6.3597231,-5.7734509,-6.7675843
4.557,-6.063939151,-7.226874571,-6.120807755,-7.136827214,-5.543756,-6.3622341,-5.7895932,-6.7957931
4.558,-6.065784324,-7.223931672,-6.122644451,-7.133713315,-5.5413299,-6.3363781,-5.8097782,-6.7910194
4.559,-6.067626156,-7.220998098,-6.124477706,-7.130608911,-5.5060959,-6.3408103,-5.7637377,-6.7741618
4.56,-6.069464643,-7.21807383,-6.126307516,-7.127513987,-5.5520015,-6.351459,-5.7856588,-6.7747087
4.561,-6.071299777,-7.215158854,-6.128133876,-7.124428525,-5.5238819,-6.3754115,-5.7943296,-6.7825646
4.562,-6.073131554,-7.212253152,-6.12995678,-7.121352508,-5.5274801,-6.3358741,-5.8061562,-6.7623272
4.563,-6.074959968,-7.209356709,-6.131776225,-7.118285921,-5.553793,-6.3878984,-5.8005648,-6.7964039
4.564,-6.076785013,-7.206469509,-6.133592204,-7.115228746,-5.5419884,-6.3718338,-5.8121805,-6.8009496
4.565,-6.078606684,-7.203591536,-6.135404713,-7.112180969,-5.579402,-6.3263659,-5.8389721,-6.7516694
4.566,-6.080424974,-7.200722775,-6.137213747,-7.109142571,-5.5467539,-6.3581882,-5.8145542,-6.7774572
4.567,-6.082239879,-7.197863209,-6.139019302,-7.106113538,-5.5525994,-6.3130178,-5.8280272,-6.7425585
4.568,-6.084051392,-7.195012824,-6.140821371,-7.103093854,-5.5327597,-6.3181605,-5.8121333,-6.7566113
4.569,-6.085859508,-7.192171605,-6.14261995,-7.100083503,-5.5719662,-6.3372717,-5.8451338,-6.7675557
4.57,-6.087664221,-7.189339536,-6.144415035,-7.09708247,-5.5511179,-6.3424401,-5.8546104,-6.7626729
4.571,-6.089465525,-7.186516603,-6.146206619,-7.094090739,-5.5350919,-6.3377719,-5.7961807,-6.7439275
4.572,-6.091263416,-7.18370279,-6.147994699,-7.091108295,-5.5675211,-6.330265,-5.8140497,-6.7537513
4.573,-6.093057886,-7.180898084,-6.149779269,-7.088135123,-5.5807576,-6.3163919,-5.8526711,-6.7615275
4.574,-6.094848931,-7.178102469,-6.151560323,-7.085171208,-5.5488849,-6.349329,-5.8017817,-6.7837558
4.575,-6.096636544,-7.175315932,-6.153337858,-7.082216535,-5.5622039,-6.3070149,-5.8555846,-6.7746878
4.576,-6.09842072,-7.172538458,-6.155111868,-7.07927109,-5.5443673,-6.3164196,-5.8192682,-6.7632585
4.577,-6.100201454,-7.169770033,-6.156882347,-7.076334858,-5.5784903,-6.3105226,-5.8601894,-6.7802024
4.578,-6.10197874,-7.167010644,-6.158649291,-7.073407825,-5.532135,-6.3241773,-5.7989001,-6.7668428
4.579,-6.103752571,-7.164260276,-6.160412695,-7.070489976,-5.568439,-6.3222899,-5.8395524,-6.7419353
4.58,-6.105522943,-7.161518916,-6.162172554,-7.067581298,-5.5770693,-6.287508,-5.8693047,-6.7413597
4.581,-6.10728985,-7.15878655,-6.163928862,-7.064681776,-5.573113,-6.3173513,-5.8402724,-6.7718549
4.582,-6.109053286,-7.156063166,-6.165681615,-7.061791397,-5.5697064,-6.3056421,-5.8700662,-6.7581134
4.583,-6.110813245,-7.153348749,-6.167430807,-7.058910148,-5.5553265,-6.311759,-5.8472376,-6.7485728
4.584,-6.112569722,-7.150643287,-6.169176433,-7.056038013,-5.5754523,-6.2934227,-5.872407,-6.74436
4.585,-6.11432271,-7.147946766,-6.170918488,-7.053174981,-5.5520239,-6.3239403,-5.8789415,-6.7732301
4.586,-6.116072206,-7.145259175,-6.172656968,-7.050321038,-5.5826731,-6.3164525,-5.8876491,-6.7754564
4.587,-6.117818202,-7.1425805,-6.174391866,-7.047476171,-5.5890732,-6.3094006,-5.8563623,-6.7565346
4.588,-6.119560693,-7.139910729,-6.176123178,-7.044640366,-5.5922408,-6.3173332,-5.8612828,-6.7631431
4.589,-6.121299673,-7.137249849,-6.177850899,-7.041813612,-5.5849304,-6.2949133,-5.8672357,-6.769628
4.59,-6.123035138,-7.134597848,-6.179575023,-7.038995895,-5.5996728,-6.2992926,-5.8670444,-6.7442145
4.591,-6.12476708,-7.131954715,-6.181295545,-7.036187202,-5.5998931,-6.3015833,-5.8868022,-6.7768631
4.592,-6.126495495,-7.129320436,-6.18301246,-7.033387522,-5.5832052,-6.2911019,-5.8755012,-6.7616615
4.593,-6.128220377,-7.126695001,-6.184725764,-7.030596842,-5.5727677,-6.3016334,-5.9126258,-6.7390857
4.594,-6.12994172,-7.124078397,-6.18643545,-7.02781515,-5.5956893,-6.3068461,-5.9143481,-6.7438979
4.595,-6.131659519,-7.121470613,-6.188141514,-7.025042434,-5.5694089,-6.3009458,-5.8956823,-6.7435207
4.596,-6.133373768,-7.118871637,-6.18984395,-7.022278683,-5.5939579,-6.2790236,-5.912303,-6.7456388
4.597,-6.135084461,-7.116281459,-6.191542754,-7.019523883,-5.5942402,-6.306798,-5.921855,-6.7660584
4.598,-6.136791593,-7.113700066,-6.193237919,-7.016778024,-5.5526018,-6.2717648,-5.8884559,-6.7422237
4.599,-6.138495159,-7.111127448,-6.194929441,-7.014041094,-5.5807848,-6.2849245,-5.8759093,-6.7683668
4.6,-6.140195152,-7.108563594,-6.196617315,-7.011313083,-5.567647,-6.2869406,-5.9086394,-6.7471809
4.601,-6.141891566,-7.106008494,-6.198301535,-7.008593978,-5.6109176,-6.3052998,-5.9480829,-6.7433233
4.602,-6.143584398,-7.103462135,-6.199982097,-7.005883768,-5.5778775,-6.332613,-5.8904471,-6.7780061
4.603,-6.14527364,-7.100924509,-6.201658994,-7.003182443,-5.5890522,-6.2771864,-5.8940539,-6.7584367
4.604,-6.146959287,-7.098395604,-6.203332222,-7.000489993,-5.6015821,-6.2859693,-5.9366398,-6.7711835
4.605,-6.148641334,-7.095875411,-6.205001775,-6.997806405,-5.5971775,-6.268064,-5.9239659,-6.7383552
4.606,-6.150319775,-7.093363919,-6.206667649,-6.99513167,-5.6028695,-6.3013253,-5.9224339,-6.7423134
4.607,-6.151994604,-7.090861117,-6.208329838,-6.992465778,-5.6032796,-6.2694507,-5.9257627,-6.7505493
4.608,-6.153665817,-7.088366998,-6.209988336,-6.989808717,-5.5890965,-6.2968922,-5.9480309,-6.7611408
4.609,-6.155333406,-7.085881549,-6.211643139,-6.987160478,-5.5905423,-6.3052297,-5.9230323,-6.7622371
4.61,-6.156997368,-7.083404763,-6.21329424,-6.984521051,-5.6036429,-6.2753234,-5.939394,-6.7218499
4.611,-6.158657696,-7.080936629,-6.214941636,-6.981890426,-5.6151299,-6.2626791,-5.9379516,-6.7547493
4.612,-6.160314385,-7.078477138,-6.216585321,-6.979268594,-5.5687199,-6.3204064,-5.9243484,-6.7824664
4.613,-6.161967429,-7.07602628,-6.218225289,-6.976655544,-5.6049619,-6.2942066,-5.9675837,-6.7532415
4.614,-6.163616822,-7.073584048,-6.219861535,-6.974051267,-5.608305,-6.2795038,-5.939559,-6.7394829
4.615,-6.16526256,-7.071150431,-6.221494054,-6.971455753,-5.6007137,-6.2893929,-5.9541349,-6.7339463
4.616,-6.166904636,-7.068725421,-6.22312284,-6.968868994,-5.5943489,-6.2551336,-5.930088,-6.7384548
4.617,-6.168543046,-7.066309009,-6.224747889,-6.966290981,-5.6232939,-6.2957225,-5.9625025,-6.8014269
4.618,-6.170177783,-7.063901187,-6.226369194,-6.963721704,-5.6319928,-6.2973108,-5.9631228,-6.7694993
4.619,-6.171808843,-7.061501946,-6.227986751,-6.961161155,-5.596693,-6.2682323,-5.9257617,-6.7352982
4.62,-6.173436219,-7.059111277,-6.229600555,-6.958609324,-5.6570129,-6.2703724,-5.9754548,-6.7414513
4.621,-6.175059907,-7.056729173,-6.2312106,-6.956066204,-5.6290231,-6.292973,-5.9611802,-6.7409639
4.622,-6.1766799,-7.054355625,-6.23281688,-6.953531785,-5.6411562,-6.295404,-5.9599333,-6.7494335
4.623,-6.178296193,-7.051990626,-6.234419391,-6.95100606,-5.6274319,-6.2811961,-5.979702,-6.7516999
4.624,-6.179908782,-7.049634167,-6.236018127,-6.948489021,-5.6538792,-6.2662201,-6.0170598,-6.7246199
4.625,-6.18151766,-7.047286241,-6.237613083,-6.945980658,-5.609818,-6.2989774,-5.9542918,-6.7630954
4.626,-6.183122822,-7.04494684,-6.239204254,-6.943480964,-5.6047025,-6.2839966,-5.9578028,-6.7577538
4.627,-6.184724262,-7.042615957,-6.240791634,-6.940989932,-5.6401672,-6.2817607,-6.0008197,-6.7325521
4.628,-6.186321976,-7.040293584,-6.242375217,-6.938507554,-5.6610498,-6.2702546,-6.0099239,-6.7246232
4.629,-6.187915957,-7.037979714,-6.243955,-6.936033821,-5.6531625,-6.2798805,-5.9938769,-6.7662902
4.63,-6.189506201,-7.035674341,-6.245530975,-6.933568728,-5.6552014,-6.3050575,-6.0083752,-6.7563906
4.631,-6.191092701,-7.033377456,-6.247103139,-6.931112265,-5.6596384,-6.2733316,-6.039557,-6.7259803
4.632,-6.192675453,-7.031089054,-6.248671485,-6.928664427,-5.6453567,-6.2934289,-5.9957657,-6.7402196
4.633,-6.194254452,-7.028809126,-6.250236009,-6.926225205,-5.6844997,-6.2859836,-6.0180197,-6.7627611
4.634,-6.195829691,-7.026537668,-6.251796704,-6.923794593,-5.6185365,-6.2754316,-5.9927158,-6.7344837
4.635,-6.197401166,-7.024274672,-6.253353567,-6.921372585,-5.6555238,-6.2886472,-6.0127044,-6.7573843
4.636,-6.198968871,-7.022020132,-6.25490659,-6.918959173,-5.6469998,-6.2632852,-6.061985,-6.7257009
