Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
1.241,-3.7812412,-7.4826908,-13.225069,-16.538641,-3.498544729,-7.957280636,-14.1121974,-5.125963162
1.242,-3.7687066,-7.5098124,-13.218558,-16.57547,-3.49629553,-7.968292164,-14.09716711,-5.126207693
1.243,-3.7608533,-7.4961829,-13.185192,-16.611919,-3.494062088,-7.979362033,-14.08177576,-5.126468639
1.244,-3.7731278,-7.5321593,-13.204871,-16.697815,-3.491844549,-7.990490482,-14.06602495,-5.126746128
1.245,-3.7515385,-7.5654292,-13.170102,-16.735519,-3.489643059,-8.001677752,-14.04991642,-5.127040288
1.246,-3.7629106,-7.5547361,-13.138368,-16.703022,-3.487457763,-8.012924082,-14.03345196,-5.12735125
1.247,-3.7600915,-7.5612688,-13.148025,-16.819309,-3.485288811,-8.024229711,-14.01663347,-5.127679144
1.248,-3.7652805,-7.5682797,-13.120962,-16.755924,-3.483136349,-8.035594876,-13.99946292,-5.128024103
1.249,-3.7829072,-7.5692468,-13.090041,-16.853296,-3.481000528,-8.047019815,-13.98194239,-5.128386258
1.25,-3.7576802,-7.6361179,-13.10624,-16.915012,-3.478881498,-8.058504764,-13.96407401,-5.128765742
1.251,-3.7656474,-7.5849376,-13.060216,-16.927343,-3.47677941,-8.07004996,-13.94586003,-5.12916269
1.252,-3.736737,-7.6082978,-13.058765,-16.990765,-3.474694415,-8.081655638,-13.92730275,-5.129577234
1.253,-3.7903814,-7.6411309,-13.06129,-17.02685,-3.472626667,-8.093322033,-13.90840456,-5.13000951
1.254,-3.7627394,-7.6428113,-13.062617,-17.039759,-3.470576318,-8.105049377,-13.88916792,-5.130459655
1.255,-3.7173939,-7.6306171,-13.039901,-17.067291,-3.468543524,-8.116837903,-13.86959538,-5.130927805
1.256,-3.7299411,-7.6712289,-12.975328,-17.091635,-3.466528439,-8.128687843,-13.84968954,-5.131414097
1.257,-3.7255712,-7.6658344,-12.973048,-17.201004,-3.464531221,-8.140599428,-13.8294531,-5.131918669
1.258,-3.7559595,-7.6818976,-12.945561,-17.170614,-3.462552025,-8.152572888,-13.8088888,-5.13244166
1.259,-3.7403831,-7.672636,-12.945105,-17.220665,-3.460591009,-8.16460845,-13.78799946,-5.132983209
1.26,-3.7228465,-7.7354603,-12.957524,-17.315479,-3.458648333,-8.176706341,-13.76678797,-5.133543458
1.261,-3.7563829,-7.7202272,-12.9534,-17.338678,-3.456724156,-8.188866789,-13.74525727,-5.134122546
1.262,-3.7364087,-7.7427497,-12.919661,-17.377472,-3.454818639,-8.201090018,-13.72341038,-5.134720616
1.263,-3.711565,-7.7519259,-12.878374,-17.467962,-3.452931942,-8.21337625,-13.70125036,-5.13533781
1.264,-3.7515972,-7.7528362,-12.849465,-17.450287,-3.451064228,-8.225725708,-13.67878033,-5.135974272
1.265,-3.7288387,-7.7650228,-12.82036,-17.542654,-3.44921566,-8.238138613,-13.65600347,-5.136630144
1.266,-3.766377,-7.7780981,-12.823453,-17.600571,-3.447386402,-8.250615183,-13.63292301,-5.137305573
1.267,-3.7101083,-7.7653799,-12.782069,-17.640638,-3.445576619,-8.263155636,-13.60954223,-5.138000704
1.268,-3.7451472,-7.7877035,-12.759422,-17.668434,-3.443786476,-8.275760187,-13.58586446,-5.138715682
1.269,-3.7196019,-7.8142271,-12.765507,-17.679302,-3.44201614,-8.288429051,-13.56189307,-5.139450655
1.27,-3.7194612,-7.8469043,-12.798616,-17.7684,-3.440265779,-8.301162439,-13.53763148,-5.14020577
1.271,-3.7328539,-7.8411069,-12.756492,-17.859398,-3.43853556,-8.313960562,-13.51308315,-5.140981176
1.272,-3.7064972,-7.8412566,-12.7026,-17.867403,-3.436825652,-8.326823628,-13.48825158,-5.141777022
1.273,-3.7340856,-7.8517976,-12.687256,-17.913712,-3.435136226,-8.339751843,-13.46314029,-5.142593458
1.274,-3.7227464,-7.8801475,-12.646586,-17.927086,-3.433467453,-8.352745411,-13.43775287,-5.143430635
1.275,-3.6874466,-7.8703384,-12.628422,-17.951727,-3.431819504,-8.365804536,-13.41209292,-5.144288703
1.276,-3.7189648,-7.9144826,-12.660407,-18.054092,-3.430192552,-8.378929415,-13.38616406,-5.145167816
1.277,-3.7011206,-7.926939,-12.614886,-18.145473,-3.428586771,-8.392120247,-13.35996997,-5.146068126
1.278,-3.7226555,-7.9224443,-12.552471,-18.183147,-3.427002334,-8.405377228,-13.33351432,-5.146989786
1.279,-3.7137449,-7.9447908,-12.53691,-18.232931,-3.425439417,-8.418700548,-13.30680084,-5.147932952
1.28,-3.7225738,-7.9661798,-12.5619,-18.318399,-3.423898196,-8.432090399,-13.27983326,-5.148897777
1.281,-3.7129631,-7.9993911,-12.545825,-18.310591,-3.422378848,-8.445546967,-13.25261533,-5.149884418
1.282,-3.7159896,-7.998786,-12.517682,-18.382648,-3.420881551,-8.459070438,-13.22515083,-5.150893032
1.283,-3.7023444,-7.9949036,-12.471165,-18.433203,-3.419406483,-8.472660992,-13.19744355,-5.151923776
1.284,-3.6718907,-7.9809446,-12.452026,-18.49229,-3.417953825,-8.486318809,-13.16949729,-5.152976807
1.285,-3.6840682,-8.0205412,-12.424767,-18.542475,-3.416523756,-8.500044064,-13.14131588,-5.154052285
1.286,-3.6981142,-8.0131035,-12.404382,-18.608547,-3.415116458,-8.51383693,-13.11290313,-5.155150369
1.287,-3.7134545,-8.0634098,-12.412266,-18.653252,-3.413732112,-8.527697576,-13.0842629,-5.15627122
1.288,-3.6783633,-8.0426817,-12.35985,-18.689331,-3.412370903,-8.541626168,-13.05539901,-5.157414997
1.289,-3.7214041,-8.0970631,-12.345002,-18.767645,-3.411033013,-8.555622869,-13.02631533,-5.158581864
1.29,-3.700846,-8.0942039,-12.321804,-18.828794,-3.409718628,-8.569687838,-12.99701569,-5.159771982
1.291,-3.6979051,-8.1022654,-12.279791,-18.874525,-3.408427934,-8.583821229,-12.96750397,-5.160985514
1.292,-3.6759193,-8.1172009,-12.262955,-18.913374,-3.407161116,-8.598023196,-12.93778401,-5.162222624
1.293,-3.686805,-8.1339808,-12.236973,-19.035334,-3.405918361,-8.612293884,-12.90785966,-5.163483478
1.294,-3.6647894,-8.1071596,-12.229753,-18.999313,-3.404699859,-8.626633439,-12.87773477,-5.16476824
1.295,-3.6677577,-8.1383505,-12.176965,-19.080355,-3.403505798,-8.641041999,-12.8474132,-5.166077075
1.296,-3.692873,-8.1437931,-12.16518,-19.116653,-3.402336368,-8.6555197,-12.81689877,-5.167410152
1.297,-3.7014992,-8.214179,-12.188716,-19.21899,-3.40119176,-8.670066674,-12.78619532,-5.168767637
1.298,-3.6803594,-8.1966076,-12.121593,-19.267412,-3.400072166,-8.684683046,-12.75530667,-5.170149699
1.299,-3.6886122,-8.2115269,-12.063371,-19.292873,-3.398977777,-8.699368939,-12.72423664,-5.171556506
1.3,-3.6805286,-8.2258701,-12.048648,-19.370386,-3.397908787,-8.714124469,-12.69298901,-5.172988227
1.301,-3.6944435,-8.2555466,-12.054391,-19.407024,-3.39686539,-8.72894975,-12.66156759,-5.174445034
1.302,-3.6620893,-8.24119,-11.979203,-19.421141,-3.395847781,-8.743844888,-12.62997614,-5.175927097
1.303,-3.7072594,-8.2522287,-11.969314,-19.574051,-3.394856157,-8.758809986,-12.59821842,-5.177434587
1.304,-3.7100079,-8.2756128,-11.957177,-19.611095,-3.393890712,-8.773845141,-12.56629816,-5.178967677
1.305,-3.674145,-8.293787,-11.958455,-19.636183,-3.392951646,-8.788950445,-12.5342191,-5.180526541
1.306,-3.6697776,-8.3018732,-11.88279,-19.68609,-3.392039156,-8.804125982,-12.50198493,-5.182111351
1.307,-3.6795132,-8.3351135,-11.853616,-19.742968,-3.391153442,-8.819371834,-12.46959933,-5.183722282
1.308,-3.70574,-8.3680344,-11.867007,-19.791616,-3.390294703,-8.834688075,-12.43706598,-5.18535951
1.309,-3.6958866,-8.3488932,-11.824492,-19.841608,-3.38946314,-8.850074773,-12.4043885,-5.187023209
1.31,-3.6762483,-8.3764038,-11.791183,-19.902994,-3.388658955,-8.86553199,-12.37157052,-5.188713557
1.311,-3.6568551,-8.3879423,-11.747728,-19.954723,-3.38788235,-8.881059783,-12.33861563,-5.19043073
1.312,-3.6605296,-8.4007025,-11.725707,-19.979816,-3.387133528,-8.8966582,-12.30552741,-5.192174906
1.313,-3.6560285,-8.4058523,-11.695194,-20.097723,-3.386412694,-8.912327284,-12.27230938,-5.193946264
1.314,-3.6822314,-8.4341297,-11.679412,-20.136431,-3.385720052,-8.928067071,-12.23896508,-5.195744983
1.315,-3.6759632,-8.4447269,-11.636686,-20.184362,-3.385055808,-8.943877589,-12.20549799,-5.197571242
1.316,-3.6759822,-8.4717369,-11.605396,-20.260124,-3.384420168,-8.959758861,-12.17191157,-5.199425221
1.317,-3.6645918,-8.4721804,-11.565326,-20.282942,-3.383813339,-8.9757109,-12.13820927,-5.201307102
1.318,-3.6575391,-8.4768257,-11.539306,-20.376623,-3.383235531,-8.991733713,-12.10439448,-5.203217067
1.319,-3.6721458,-8.5022984,-11.515044,-20.383753,-3.38268695,-9.007827299,-12.07047059,-5.205155297
1.32,-3.6436098,-8.5217714,-11.501211,-20.486303,-3.382167808,-9.023991649,-12.03644093,-5.207121976
1.321,-3.6668148,-8.5281057,-11.491121,-20.573446,-3.381678314,-9.040226745,-12.00230884,-5.209117287
1.322,-3.6662588,-8.5207729,-11.42846,-20.632586,-3.381218679,-9.056532562,-11.96807759,-5.211141414
1.323,-3.6672518,-8.5673723,-11.410428,-20.703695,-3.380789116,-9.072909066,-11.93375044,-5.213194542
1.324,-3.6569242,-8.5882816,-11.365698,-20.770937,-3.380389836,-9.089356214,-11.89933061,-5.215276857
1.325,-3.6331713,-8.5774784,-11.340504,-20.864552,-3.380021055,-9.105873953,-11.86482129,-5.217388543
1.326,-3.6235137,-8.6193008,-11.318887,-20.910667,-3.379682985,-9.122462224,-11.83022564,-5.219529789
1.327,-3.6557648,-8.6233368,-11.285987,-20.978769,-3.379375841,-9.139120956,-11.79554679,-5.221700781
1.328,-3.6597259,-8.6137848,-11.245872,-20.985538,-3.37909984,-9.155850067,-11.76078783,-5.223901706
1.329,-3.6627607,-8.6810455,-11.247006,-21.12599,-3.378855198,-9.17264947,-11.72595182,-5.226132754
1.33,-3.6615431,-8.6764736,-11.183374,-21.139727,-3.378642131,-9.189519063,-11.69104178,-5.228394112
1.331,-3.6667833,-8.7229824,-11.184174,-21.190153,-3.378460858,-9.206458737,-11.65606071,-5.230685971
1.332,-3.6609542,-8.6953659,-11.134184,-21.283062,-3.378311598,-9.223468371,-11.62101157,-5.233008521
1.333,-3.6665111,-8.7314548,-11.105938,-21.333483,-3.378194569,-9.240547833,-11.58589728,-5.235361952
1.334,-3.6620541,-8.7424135,-11.080315,-21.409849,-3.378109992,-9.25769698,-11.55072073,-5.237746455
1.335,-3.6472759,-8.7401628,-11.02634,-21.502125,-3.378058088,-9.274915658,-11.51548478,-5.240162222
1.336,-3.6246262,-8.7628746,-11.011802,-21.615929,-3.378039077,-9.292203703,-11.48019225,-5.242609444
1.337,-3.6388786,-8.7728338,-10.952545,-21.700779,-3.378053183,-9.309560937,-11.44484593,-5.245088316
1.338,-3.6632421,-8.7908373,-10.932536,-21.707693,-3.378100628,-9.32698717,-11.40944858,-5.24759903
1.339,-3.6601756,-8.80832,-10.90209,-21.765713,-3.378181634,-9.344482201,-11.3740029,-5.25014178
1.34,-3.6599526,-8.8332205,-10.882531,-21.850349,-3.378296428,-9.362045816,-11.33851159,-5.25271676
1.341,-3.6694279,-8.8666668,-10.858699,-21.955997,-3.378445233,-9.379677787,-11.3029773,-5.255324164
1.342,-3.6506855,-8.8558941,-10.800136,-22.007896,-3.378628275,-9.397377874,-11.26740265,-5.257964189
1.343,-3.6853952,-8.8749466,-10.80492,-22.100855,-3.378845779,-9.415145823,-11.2317902,-5.26063703
1.344,-3.6637812,-8.9088144,-10.778151,-22.201708,-3.379097974,-9.432981367,-11.19614253,-5.263342883
1.345,-3.6482701,-8.9481564,-10.728951,-22.286133,-3.379385086,-9.450884225,-11.16046213,-5.266081944
1.346,-3.66363,-8.9272661,-10.693582,-22.386887,-3.379707343,-9.468854099,-11.12475148,-5.268854411
1.347,-3.6491578,-8.9712343,-10.692806,-22.510767,-3.380064975,-9.48689068,-11.08901305,-5.271660482
1.348,-3.6460922,-8.969532,-10.625015,-22.519457,-3.380458209,-9.504993643,-11.05324923,-5.274500355
1.349,-3.6769958,-8.9997263,-10.601726,-22.604496,-3.380887277,-9.523162645,-11.0174624,-5.277374227
1.35,-3.6398468,-9.003767,-10.579341,-22.737278,-3.381352409,-9.541397332,-10.98165492,-5.280282298
1.351,-3.6701119,-9.0189238,-10.511423,-22.766665,-3.381853835,-9.55969733,-10.9458291,-5.283224768
1.352,-3.641084,-9.0557108,-10.520178,-22.862232,-3.382391788,-9.57806225,-10.9099872,-5.286201835
1.353,-3.6410923,-9.0250845,-10.471965,-23.002617,-3.3829665,-9.596491689,-10.87413149,-5.2892137
1.354,-3.6515324,-9.0706902,-10.425994,-23.134289,-3.383578204,-9.614985223,-10.83826418,-5.292260563
1.355,-3.6896045,-9.1248207,-10.445322,-23.12336,-3.384227132,-9.633542413,-10.80238745,-5.295342626
1.356,-3.6646574,-9.1171837,-10.3904,-23.24888,-3.384913519,-9.652162802,-10.76650344,-5.298460089
1.357,-3.6769304,-9.117198,-10.341904,-23.40493,-3.385637599,-9.670845915,-10.73061428,-5.301613154
1.358,-3.6748681,-9.1455889,-10.297951,-23.382761,-3.386399608,-9.689591259,-10.69472205,-5.304802023
1.359,-3.6562655,-9.1519642,-10.272294,-23.563293,-3.38719978,-9.708398321,-10.65882882,-5.308026898
1.36,-3.6446099,-9.1533432,-10.229121,-23.622282,-3.388038352,-9.727266571,-10.62293659,-5.311287982
1.361,-3.6524353,-9.2027988,-10.222631,-23.725576,-3.388915561,-9.746195458,-10.58704738,-5.314585477
1.362,-3.6496873,-9.2182293,-10.194771,-23.828171,-3.389831643,-9.765184411,-10.55116313,-5.317919588
1.363,-3.6469498,-9.2390003,-10.156146,-23.894436,-3.390786835,-9.784232841,-10.51528578,-5.321290517
1.364,-3.6498904,-9.2379303,-10.136705,-23.946253,-3.391781377,-9.803340135,-10.47941724,-5.324698468
1.365,-3.670428,-9.2735872,-10.094104,-24.032265,-3.392815505,-9.822505661,-10.44355938,-5.328143645
1.366,-3.6785703,-9.2561722,-10.027069,-24.226503,-3.393889459,-9.841728766,-10.40771404,-5.331626252
1.367,-3.643579,-9.2967253,-10.01562,-24.302273,-3.395003479,-9.861008775,-10.37188304,-5.335146495
1.368,-3.6808958,-9.3325682,-10.014337,-24.394745,-3.396157803,-9.88034499,-10.33606815,-5.338704578
1.369,-3.6549311,-9.347744,-9.9340582,-24.454,-3.397352673,-9.899736691,-10.30027115,-5.342300705
1.37,-3.6768909,-9.346386,-9.9221201,-24.592262,-3.398588328,-9.919183134,-10.26449375,-5.345935083
1.371,-3.6808627,-9.3944216,-9.910759,-24.704184,-3.39986501,-9.938683553,-10.22873767,-5.349607916
1.372,-3.6617534,-9.4007196,-9.8391447,-24.749182,-3.40118296,-9.958237157,-10.19300456,-5.35331941
1.373,-3.650722,-9.4055805,-9.8411093,-24.84082,-3.40254242,-9.977843133,-10.15729609,-5.357069771
1.374,-3.6757557,-9.4097614,-9.7867804,-24.954477,-3.403943631,-9.997500639,-10.12161386,-5.360859205
1.375,-3.7197449,-9.4569893,-9.7773838,-25.089445,-3.405386837,-10.01720881,-10.08595948,-5.364687918
1.376,-3.6762269,-9.4772243,-9.7376118,-25.183897,-3.406872279,-10.03696676,-10.05033451,-5.368556116
1.377,-3.6614466,-9.4974508,-9.6943884,-25.341314,-3.408400201,-10.05677357,-10.01474048,-5.372464007
1.378,-3.6573462,-9.50319,-9.669138,-25.263931,-3.409970846,-10.0766283,-9.97917892,-5.376411795
1.379,-3.6923342,-9.5140047,-9.652606,-25.451139,-3.411584458,-10.09652997,-9.943651314,-5.380399688
1.38,-3.6966219,-9.5694942,-9.6404266,-25.599922,-3.413241282,-10.11647759,-9.908159127,-5.384427892
1.381,-3.7213838,-9.5779238,-9.5893145,-25.630764,-3.41494156,-10.13647014,-9.872703799,-5.388496615
1.382,-3.6782961,-9.5757465,-9.5326881,-25.767942,-3.416685538,-10.15650656,-9.837286745,-5.392606063
1.383,-3.701721,-9.5996475,-9.5195379,-25.863077,-3.418473461,-10.17658577,-9.801909359,-5.396756443
1.384,-3.7117634,-9.6281071,-9.5015011,-26.0324,-3.420305573,-10.19670666,-9.766573007,-5.400947961
1.385,-3.7075698,-9.6301231,-9.4570923,-26.102242,-3.42218212,-10.21686809,-9.731279034,-5.405180825
1.386,-3.6980202,-9.6316414,-9.3807201,-26.224812,-3.424103347,-10.23706888,-9.696028763,-5.409455242
1.387,-3.723763,-9.7091494,-9.4004879,-26.416842,-3.426069499,-10.25730784,-9.660823491,-5.413771419
1.388,-3.7314115,-9.7476873,-9.3834858,-26.454517,-3.428080823,-10.27758373,-9.625664495,-5.418129562
1.389,-3.7192452,-9.7366209,-9.3284206,-26.574535,-3.430137565,-10.29789529,-9.590553029,-5.422529878
1.39,-3.7114761,-9.7530069,-9.2938118,-26.644489,-3.43223997,-10.31824122,-9.555490327,-5.426972574
1.391,-3.7063696,-9.7905712,-9.2635603,-26.912571,-3.434388285,-10.33862019,-9.520477598,-5.431457858
1.392,-3.702219,-9.7806091,-9.2415743,-26.850954,-3.436582756,-10.35903084,-9.485516032,-5.435985934
1.393,-3.6810563,-9.8047733,-9.2138176,-26.974302,-3.438823631,-10.37947178,-9.450606799,-5.440557011
1.394,-3.7192411,-9.8061228,-9.1729212,-27.018335,-3.441111155,-10.39994157,-9.415751046,-5.445171294
1.395,-3.7234814,-9.8307991,-9.1315737,-27.163847,-3.443445575,-10.42043875,-9.380949901,-5.44982899
1.396,-3.7252679,-9.8497591,-9.1129103,-27.389313,-3.445827138,-10.44096183,-9.346204473,-5.454530304
1.397,-3.7053983,-9.8724327,-9.0830927,-27.534792,-3.44825609,-10.46150926,-9.31151585,-5.459275444
1.398,-3.7106361,-9.8988953,-9.0416155,-27.553024,-3.45073268,-10.48207949,-9.276885099,-5.464064614
1.399,-3.7378619,-9.8961287,-8.9997034,-27.681158,-3.453257153,-10.5026709,-9.242313272,-5.468898021
1.4,-3.7372236,-9.9176636,-9.0083237,-27.758528,-3.455829756,-10.52328185,-9.207801399,-5.473775869
1.401,-3.7224743,-9.9554052,-8.9560776,-27.773529,-3.458450737,-10.54391066,-9.173350493,-5.478698364
1.402,-3.7251892,-9.9956989,-8.9375172,-28.044907,-3.461120342,-10.56455561,-9.138961547,-5.483665711
1.403,-3.7442429,-9.9801769,-8.8821421,-28.211014,-3.463838818,-10.58521495,-9.104635537,-5.488678115
1.404,-3.7532353,-10.012665,-8.8604288,-28.317892,-3.466606411,-10.60588689,-9.070373422,-5.49373578
1.405,-3.7296491,-10.012591,-8.844573,-28.342926,-3.46942337,-10.62656959,-9.036176143,-5.498838909
1.406,-3.7426293,-10.079782,-8.7845898,-28.440376,-3.47228994,-10.64726118,-9.002044624,-5.503987708
1.407,-3.7804585,-10.107014,-8.7816067,-28.65477,-3.475206367,-10.66795974,-8.967979772,-5.509182379
1.408,-3.7077274,-10.093329,-8.7279053,-28.713871,-3.478172899,-10.68866333,-8.933982476,-5.514423126
1.409,-3.7319667,-10.071126,-8.6834879,-28.850618,-3.481189781,-10.70936996,-8.900053611,-5.519710151
1.41,-3.7517991,-10.144724,-8.6645002,-28.997223,-3.48425726,-10.73007758,-8.866194034,-5.525043657
1.411,-3.7912126,-10.168811,-8.6380701,-29.046637,-3.487375581,-10.75078412,-8.832404588,-5.530423846
1.412,-3.7607222,-10.142031,-8.6086798,-29.128893,-3.490544991,-10.77148747,-8.798686098,-5.535850919
1.413,-3.7665346,-10.175695,-8.5863571,-29.296621,-3.493765735,-10.79218547,-8.765039376,-5.541325078
1.414,-3.7783935,-10.196213,-8.5752344,-29.302483,-3.497038058,-10.81287592,-8.731465218,-5.546846523
1.415,-3.7787991,-10.218415,-8.5162268,-29.317839,-3.500362206,-10.83355657,-8.697964403,-5.552415455
1.416,-3.7608042,-10.236041,-8.4907236,-29.619234,-3.503738424,-10.85422513,-8.664537699,-5.558032073
1.417,-3.7606459,-10.256688,-8.4388609,-29.5567,-3.507166955,-10.87487928,-8.631185857,-5.563696577
1.418,-3.7837155,-10.279489,-8.4069338,-29.759735,-3.510648045,-10.89551665,-8.597909615,-5.569409165
1.419,-3.7659225,-10.288491,-8.3652668,-29.695469,-3.514181937,-10.9161348,-8.564709697,-5.575170037
1.42,-3.7931399,-10.344336,-8.3932238,-29.9067,-3.517768876,-10.93673129,-8.531586812,-5.580979389
1.421,-3.7872977,-10.316713,-8.3318424,-29.890869,-3.521409104,-10.9573036,-8.498541657,-5.586837418
1.422,-3.7774844,-10.354012,-8.3197165,-29.984173,-3.525102865,-10.97784918,-8.465574915,-5.592744322
1.423,-3.7822351,-10.357576,-8.2569389,-30.063,-3.528850402,-10.99836544,-8.432687257,-5.598700296
1.424,-3.7766623,-10.385302,-8.2569265,-30.159422,-3.532651956,-11.01884974,-8.399879338,-5.604705535
1.425,-3.7814403,-10.429546,-8.2019806,-30.235733,-3.53650777,-11.03929939,-8.367151805,-5.610760234
1.426,-3.8152118,-10.45973,-8.1891031,-30.05938,-3.540418084,-11.05971165,-8.334505289,-5.616864587
1.427,-3.809221,-10.475375,-8.1740751,-30.325573,-3.544383141,-11.08008376,-8.301940409,-5.623018788
1.428,-3.82745,-10.474089,-8.0828257,-30.252556,-3.548403181,-11.10041289,-8.269457773,-5.629223028
1.429,-3.8111498,-10.488333,-8.077714,-30.405912,-3.552478443,-11.12069617,-8.237057978,-5.635477501
1.43,-3.8253758,-10.522958,-8.061595,-30.273518,-3.556609167,-11.14093069,-8.204741607,-5.641782396
1.431,-3.7983396,-10.533579,-8.0233383,-30.43906,-3.560795593,-11.16111349,-8.172509234,-5.648137904
1.432,-3.805861,-10.5444,-8.0060959,-30.348,-3.565037958,-11.18124156,-8.140361418,-5.654544216
1.433,-3.8294349,-10.593483,-7.981658,-30.497021,-3.569336502,-11.20131187,-8.108298711,-5.66100152
1.434,-3.8277223,-10.59941,-7.9390206,-30.407393,-3.57369146,-11.22132131,-8.076321653,-5.667510003
1.435,-3.8244731,-10.584064,-7.8936977,-30.50099,-3.578103071,-11.24126674,-8.04443077,-5.674069853
1.436,-3.8579443,-10.625644,-7.8842096,-30.454102,-3.58257157,-11.26114498,-8.012626582,-5.680681257
1.437,-3.8466747,-10.663674,-7.8734727,-30.394011,-3.587097193,-11.28095281,-7.980909596,-5.687344399
1.438,-3.8539927,-10.673611,-7.8193507,-30.388889,-3.591680175,-11.30068694,-7.949280308,-5.694059465
1.439,-3.8449602,-10.714276,-7.8182974,-30.313284,-3.59632075,-11.32034406,-7.917739207,-5.700826637
1.44,-3.8680079,-10.713747,-7.7717323,-30.253294,-3.601019152,-11.33992081,-7.886286768,-5.707646099
1.441,-3.8668723,-10.749081,-7.7563863,-30.399094,-3.605775614,-11.35941378,-7.85492346,-5.714518033
1.442,-3.8989732,-10.760025,-7.7389503,-30.356009,-3.610590367,-11.37881953,-7.82364974,-5.721442618
1.443,-3.864763,-10.77303,-7.6923876,-30.277445,-3.615463644,-11.39813457,-7.792466057,-5.728420036
1.444,-3.8806996,-10.771399,-7.658102,-30.195654,-3.620395674,-11.41735537,-7.761372849,-5.735450464
1.445,-3.8913622,-10.805578,-7.6563969,-30.196512,-3.625386689,-11.43647834,-7.730370546,-5.742534081
