Freq(Hz),S11_Phase_90deg,S11_Phase_180deg,S11_Phase_thru,S11_Phase_thru_with_coupling,,
4028000000,-298.99088,-895.92206,-196.94778,238.41628,,
4029000000,-300.44882,-896.5163,-197.69536,238.23337,,
4030000000,-300.58249,-896.23309,-197.00818,238.81096,,
4031000000,-301.13315,-896.7265,-197.70981,238.46693,,
4032000000,-301.69589,-897.04053,-197.59833,238.27675,,
4033000000,-302.04407,-897.32281,-197.52502,238.35599,,
4034000000,-303.08679,-897.3418,-198.19249,238.40259,,
4035000000,-302.38458,-897.46094,-198.20451,238.52922,,
4036000000,-303.50046,-898.34644,-198.56978,238.03474,,
4037000000,-303.58582,-898.15948,-198.07233,238.26123,,
4038000000,-304.035,-898.3512,-198.32915,238.37833,,
4039000000,-304.65222,-898.60846,-198.71542,238.30411,,
4040000000,-305.20078,-898.74512,-198.54651,238.24242,,
4041000000,-305.31802,-898.85156,-198.97137,238.46024,,
4042000000,-305.77863,-899.21307,-199.08249,238.43701,,
4043000000,-306.36337,-899.57013,-199.28297,238.3903,,
4044000000,-306.81491,-899.80188,-199.69266,238.27571,,
4045000000,-307.20819,-899.78619,-199.58174,238.60217,,
4046000000,-308.0592,-900.32635,-199.99834,238.1454,,
4047000000,-308.16489,-900.3111,-199.8045,238.26012,,
4048000000,-308.71426,-900.60516,-200.13083,238.41852,,
4049000000,-309.24738,-900.78284,-200.28358,238.27074,,
4050000000,-309.62653,-901.31,-200.50475,238.14157,,
4051000000,-310.37872,-901.47363,-200.78922,238.132,,
4052000000,-310.05942,-901.48169,-200.71938,238.60321,,
4053000000,-311.1394,-901.79688,-200.99144,238.48836,,
4054000000,-311.05222,-901.90637,-201.01825,238.55307,,
4055000000,-311.5238,-902.2749,-201.37051,238.48546,,
4056000000,-311.9935,-902.54956,-201.50961,238.35796,,
4057000000,-312.53903,-902.80005,-201.55705,238.35358,,
4058000000,-312.81769,-903.06738,-201.79536,238.42308,,
4059000000,-313.34134,-903.16785,-202.04497,238.47972,,
4060000000,-313.76065,-903.51459,-202.01883,238.33188,,
4061000000,-314.04358,-903.62555,-202.09111,238.54248,,
4062000000,-314.33731,-903.86932,-202.22287,238.5919,,
4063000000,-314.98392,-904.43878,-202.38101,238.00423,,
4064000000,-315.3519,-904.45239,-202.63844,238.18361,,
4065000000,-315.43942,-904.57117,-202.83719,238.5054,,
4066000000,-315.96945,-905.06512,-203.39482,238.24477,,
4067000000,-316.39648,-905.22784,-202.85219,238.23503,,
4068000000,-316.53903,-905.2785,-202.91576,238.56889,,
4069000000,-316.89188,-905.61346,-203.55621,238.54718,,
4070000000,-317.35071,-905.81372,-203.65947,238.45616,,
4071000000,-318.27783,-906.07117,-204.17839,238.35893,,
4072000000,-318.48914,-906.46051,-204.136,237.98328,,
4073000000,-319.0726,-906.70947,-204.31419,238.22014,,
4074000000,-318.901,-906.80835,-204.18469,238.0596,,
4075000000,-319.80133,-907.23346,-204.66975,238.23186,,
4076000000,-320.06735,-907.73151,-204.97713,237.30716,,
4077000000,-320.69073,-907.78448,-204.75015,237.85353,,
4078000000,-320.6568,-907.9776,-205.09161,237.79607,,
4079000000,-321.26257,-908.22595,-205.13036,237.67589,,
4080000000,-321.76294,-908.43793,-205.34258,237.7832,,
4081000000,-322.11777,-908.58899,-206.04272,237.87656,,
4082000000,-322.10379,-908.69666,-205.80748,237.64198,,
4083000000,-323.2774,-909.08087,-205.8893,237.6666,,
4084000000,-323.27094,-909.20337,-206.68788,237.83257,,
4085000000,-323.37442,-909.35095,-206.39398,237.55212,,
4086000000,-324.34647,-909.95435,-206.49323,237.45306,,
4087000000,-324.21097,-910.02448,-206.57596,237.25015,,
4088000000,-325.11365,-910.45245,-207.13943,236.90968,,
4089000000,-324.99341,-910.55206,-206.73198,236.89224,,
4090000000,-326.01917,-910.53381,-206.90005,237.11572,,
4091000000,-326.22568,-911.0368,-207.35527,236.93668,,
4092000000,-326.54294,-911.45428,-207.45471,236.61551,,
4093000000,-327.05325,-911.45441,-207.75284,236.62314,,
4094000000,-327.28619,-911.82489,-208.041,236.32159,,
4095000000,-327.5451,-912.20886,-208.27968,236.33908,,
4096000000,-328.2854,-912.17609,-208.15259,236.26682,,
4097000000,-328.63159,-912.59534,-208.29985,235.92755,,
4098000000,-328.74997,-912.96655,-208.7372,235.79774,,
4099000000,-329.33377,-913.00378,-209.13797,235.97099,,
4100000000,-329.65808,-913.20367,-208.80367,235.97258,,
4101000000,-330.17685,-913.50562,-209.21265,235.4339,,
4102000000,-330.22305,-913.66779,-209.27654,235.55605,,
4103000000,-331.0683,-914.19061,-209.53851,235.12756,,
4104000000,-331.36911,-914.20544,-209.83539,235.28052,,
4105000000,-331.92075,-914.49139,-210.02068,235.01807,,
4106000000,-331.77045,-914.67114,-210.14992,235.0016,,
4107000000,-332.33972,-915.01373,-210.23486,234.60739,,
4108000000,-332.42371,-915.17517,-210.39856,234.81108,,
4109000000,-332.92636,-915.53589,-210.70818,234.51854,,
4110000000,-333.46741,-915.81812,-211.06166,234.52168,,
4111000000,-333.7496,-915.93988,-211.32953,234.491,,
4112000000,-334.22391,-916.03223,-211.47838,234.4046,,
4113000000,-334.17667,-916.45355,-210.9106,234.20378,,
4114000000,-334.86691,-916.81958,-211.40056,233.95906,,
4115000000,-335.31201,-916.87695,-211.58836,233.92819,,
4116000000,-335.74298,-917.36383,-211.96346,233.6116,,
4117000000,-335.77252,-917.85144,-212.04436,233.1649,,
4118000000,-336.31317,-917.90936,-211.86969,233.57874,,
4119000000,-336.66095,-917.91669,-212.19717,233.27328,,
4120000000,-336.97934,-918.11035,-212.35156,233.55099,,
4121000000,-337.59644,-918.66974,-212.66447,233.04324,,
4122000000,-337.51062,-918.90918,-213.18102,232.99352,,
4123000000,-337.89886,-918.91321,-213.10861,233.09169,,
4124000000,-338.62436,-919.31036,-213.43501,232.77023,,
4125000000,-338.63354,-919.75458,-213.94054,232.54411,,
4126000000,-339.00662,-919.87555,-213.17747,232.38112,,
4127000000,-339.89676,-920.20154,-213.95769,232.20857,,
4128000000,-339.82492,-920.5116,-214.24463,232.17091,,
4129000000,-340.25226,-920.84766,-214.39803,232.18411,,
4130000000,-340.65692,-920.87244,-214.23773,232.16043,,
4131000000,-341.28378,-921.26031,-214.37057,231.62891,,
4132000000,-341.43018,-921.25232,-214.79201,231.93689,,
4133000000,-341.6153,-921.43427,-214.44766,232.20453,,
4134000000,-342.17291,-921.79755,-215.27698,231.78946,,
4135000000,-342.06729,-921.97662,-214.89871,231.89182,,
4136000000,-342.70294,-922.38196,-215.26439,231.68304,,
4137000000,-342.8494,-922.83362,-215.65295,231.3894,,
4138000000,-343.24692,-922.95111,-215.78078,231.54091,,
4139000000,-344.11874,-923.35107,-215.70744,231.1674,,
4140000000,-344.03818,-923.52521,-215.91266,231.20062,,
4141000000,-344.38452,-923.87183,-215.77744,231.08366,,
4142000000,-344.37939,-923.87042,-216.05362,231.07413,,
4143000000,-345.45801,-924.18384,-216.67361,231.09531,,
4144000000,-345.45895,-924.91516,-216.71428,230.65219,,
4145000000,-345.41226,-924.68402,-216.44836,231.07378,,
4146000000,-346.48465,-925.07611,-216.74135,230.95651,,
4147000000,-346.51846,-925.45514,-217.60255,230.63959,,
4148000000,-347.15057,-925.2475,-216.93515,231.19237,,
4149000000,-347.26959,-925.7113,-217.46913,230.69028,,
4150000000,-347.59906,-926.15082,-217.84041,230.67508,,
4151000000,-347.71817,-925.96997,-217.80354,230.96126,,
4152000000,-348.72,-926.5188,-217.71095,230.4619,,
4153000000,-348.81802,-926.53888,-217.93483,230.472,,
4154000000,-349.27444,-927.28845,-218.52466,230.06621,,
4155000000,-349.44876,-927.2392,-218.70735,230.6188,,
4156000000,-349.51544,-927.64911,-218.91347,229.92375,,
4157000000,-350.47235,-927.84375,-219.07291,230.33002,,
4158000000,-350.59909,-928.34521,-219.53194,229.8027,,
4159000000,-350.98679,-928.5556,-219.32597,229.86575,,
4160000000,-351.22318,-928.78729,-219.24504,229.77063,,
4161000000,-351.69296,-928.97766,-219.61772,229.96867,,
4162000000,-351.87863,-929.1748,-219.77573,229.89748,,
4163000000,-352.40469,-929.36755,-219.58253,229.89032,,
4164000000,-352.76453,-929.85663,-219.93584,229.66632,,
4165000000,-352.7114,-930.08307,-220.19733,229.51135,,
4166000000,-352.92471,-930.30267,-220.4357,229.26424,,
4167000000,-353.62207,-930.74347,-220.51038,229.10033,,
4168000000,-353.54068,-930.81238,-221.35834,229.71602,,
4169000000,-353.96628,-930.94116,-220.86255,229.56067,,
4170000000,-354.78256,-931.19696,-220.97499,229.69279,,
4171000000,-355.19833,-931.74329,-221.5713,229.40218,,
4172000000,-355.21701,-932.08313,-221.56425,229.2244,,
4173000000,-354.95438,-932.48047,-221.92445,228.91692,,
4174000000,-355.81207,-932.40161,-222.03616,229.29358,,
4175000000,-356.194,-933.01782,-222.12766,229.013,,
4176000000,-356.52002,-933.18353,-222.24271,228.95331,,
4177000000,-356.63892,-933.20654,-222.24089,229.16759,,
4178000000,-356.92035,-933.58295,-222.83493,228.80981,,
4179000000,-357.5961,-934.02521,-223.05412,228.7422,,
4180000000,-357.88046,-934.22705,-223.07597,228.74033,,
4181000000,-358.21487,-934.47534,-223.61574,228.63635,,
4182000000,-358.20062,-934.76416,-223.4523,228.68817,,
4183000000,-359.00839,-935.12714,-223.69014,228.34399,,
4184000000,-358.80234,-935.26849,-223.93825,228.62952,,
4185000000,-359.24713,-935.40625,-223.65907,228.69463,,
4186000000,-359.65231,-935.81824,-224.05528,228.35883,,
4187000000,-360.04828,-936.13898,-224.35577,228.30188,,
4188000000,-360.11359,-936.31152,-224.42694,228.54239,,
4189000000,-361.05478,-936.72845,-224.68132,228.10252,,
4190000000,-361.37918,-936.90527,-224.25546,228.24695,,
4191000000,-360.90396,-937.29486,-224.42996,228.07028,,
4192000000,-361.65298,-937.72107,-225.12407,227.77403,,
4193000000,-361.79465,-937.82135,-225.13377,227.82489,,
4194000000,-362.61926,-938.13721,-226.10118,227.84369,,
4195000000,-362.43369,-938.37476,-225.74586,228.08394,,
4196000000,-363.10208,-938.54852,-225.82086,227.78172,,
4197000000,-363.45425,-938.81586,-225.80975,227.82472,,
4198000000,-363.56607,-939.10382,-226.43484,228.10464,,
4199000000,-364.38699,-939.50531,-226.02876,227.62549,,
4200000000,-364.26971,-939.59845,-226.35138,227.64963,,
4201000000,-364.70135,-940.36267,-226.19881,227.28236,,
4202000000,-364.86838,-940.93115,-227.03448,227.56964,,
4203000000,-365.23029,-940.82043,-227.16856,228.07036,,
4204000000,-365.52005,-941.45306,-226.89197,227.1246,,
4205000000,-365.91269,-941.65686,-226.96739,227.46498,,
4206000000,-366.03162,-942.02289,-227.8389,227.45769,,
4207000000,-366.63211,-942.39716,-227.97057,227.22673,,
4208000000,-366.54681,-942.37213,-228.18159,227.50275,,
4209000000,-367.16666,-942.60852,-228.12201,227.31642,,
4210000000,-367.26984,-943.16541,-228.00285,227.67232,,
4211000000,-367.36826,-943.43481,-228.81593,227.35162,,
4212000000,-367.60666,-943.85382,-228.80643,227.0722,,
4213000000,-368.28568,-943.72253,-228.56572,227.4626,,
4214000000,-368.58435,-944.57355,-229.2502,226.5995,,
4215000000,-368.06512,-944.72717,-229.57454,227.0164,,
4216000000,-368.70724,-944.50275,-229.25301,227.5728,,
4217000000,-368.92532,-945.37799,-229.37265,226.65282,,
4218000000,-369.21112,-945.57904,-230.09106,227.24194,,
4219000000,-369.5892,-946.13647,-229.6461,226.67302,,
4220000000,-369.87479,-946.34021,-230.61197,226.75148,,
4221000000,-370.06744,-946.36078,-230.27022,226.86566,,
4222000000,-370.31223,-946.55963,-230.62648,227.12999,,
4223000000,-370.64209,-946.89917,-230.71805,226.79922,,
4224000000,-370.61591,-947.13861,-230.77061,226.91209,,
4225000000,-370.93799,-947.56372,-231.10353,226.57567,,
4226000000,-370.88214,-948.2475,-231.51331,226.55223,,
4227000000,-371.34552,-948.19061,-231.55882,226.89119,,
4228000000,-371.24115,-948.49951,-231.3876,226.93373,,
4229000000,-371.56177,-948.99579,-232.2081,226.66846,,
4230000000,-371.80099,-949.16168,-232.03877,226.85078,,
4231000000,-371.83292,-949.25543,-232.17018,227.06027,,
4232000000,-372.27448,-949.93549,-232.647,226.23805,,
4233000000,-372.09039,-950.16937,-232.48189,226.5643,,
4234000000,-372.62491,-950.44977,-233.0619,226.42303,,
4235000000,-372.87094,-950.85809,-233.11565,226.36455,,
4236000000,-372.70633,-950.80969,-233.11554,226.35387,,
4237000000,-373.04932,-951.07422,-232.84396,226.0332,,
4238000000,-372.60828,-951.59125,-233.45352,225.80478,,
4239000000,-373.0459,-952.15808,-233.15308,225.68976,,
4240000000,-372.78781,-952.43732,-233.78214,225.86618,,
4241000000,-372.70001,-952.43085,-233.83197,226.25337,,
4242000000,-373.15009,-953.27258,-234.83833,225.93364,,
4243000000,-372.73807,-953.08972,-234.39702,226.01913,,
4244000000,-372.89877,-953.57635,-234.3045,225.75497,,
4245000000,-373.04602,-953.71954,-234.5128,225.86783,,
4246000000,-373.12238,-954.18018,-234.48799,225.74214,,
4247000000,-372.77969,-954.36292,-235.08339,225.4344,,
4248000000,-372.86673,-954.79327,-235.74182,225.87288,,
4249000000,-372.72153,-955.20251,-235.99643,225.77806,,
4250000000,-372.85489,-955.24622,-236.1015,225.84967,,
4251000000,-372.72977,-955.56097,-236.26567,225.60509,,
4252000000,-372.52325,-956.13678,-236.06,225.45692,,
4253000000,-372.24426,-956.25012,-237.00276,225.78278,,
4254000000,-372.17035,-956.19073,-236.77936,225.8416,,
4255000000,-371.71695,-956.83795,-236.93616,225.52608,,
4256000000,-371.6843,-956.99792,-237.00473,225.89209,,
4257000000,-371.56741,-957.0976,-237.16043,225.85855,,
4258000000,-371.50943,-957.79889,-237.42204,225.79694,,
4259000000,-371.47766,-958.18518,-237.6678,225.28067,,
4260000000,-371.10873,-958.14178,-237.57684,225.8597,,
4261000000,-370.181,-958.53479,-237.91568,225.85994,,
4262000000,-370.96548,-959.16632,-238.27934,224.89912,,
4263000000,-370.52264,-959.34338,-238.29257,225.40208,,
4264000000,-370.29495,-959.55829,-238.46696,225.26082,,
4265000000,-369.81085,-959.7243,-238.71257,225.4523,,
4266000000,-369.62973,-960.31958,-239.06662,225.41412,,
4267000000,-369.69351,-960.77386,-238.75943,225.09367,,
4268000000,-369.11755,-960.82684,-239.62486,225.31963,,
4269000000,-368.98962,-961.06335,-239.47731,225.23247,,
4270000000,-369.05933,-961.58258,-240.06285,225.05933,,
4271000000,-368.93549,-961.61328,-239.89037,225.24477,,
4272000000,-368.41519,-961.88757,-240.41988,225.6842,,
4273000000,-368.16675,-962.21552,-240.15012,225.58153,,
4274000000,-368.2937,-963.15668,-241.03006,224.84793,,
4275000000,-368.17038,-962.94775,-240.6071,225.21236,,
4276000000,-368.31143,-963.34857,-241.49678,225.57422,,
4277000000,-367.91962,-963.58832,-241.17587,225.38429,,
4278000000,-368.22247,-963.99127,-241.32329,225.62332,,
4279000000,-367.85782,-964.4566,-241.51402,224.78697,,
4280000000,-368.08456,-965.09875,-241.668,224.69508,,
4281000000,-367.83884,-964.92291,-241.54376,225.18758,,
4282000000,-367.68692,-965.04572,-241.76543,225.11279,,
4283000000,-367.82828,-965.97015,-242.53029,225.03621,,
4284000000,-368.03223,-966.28564,-243.23672,225.45985,,
4285000000,-367.81012,-966.79089,-242.57262,224.69901,,
4286000000,-368.04688,-967.07141,-243.10583,224.63393,,
4287000000,-367.87106,-967.58002,-243.50961,224.87891,,
4288000000,-367.82202,-967.65906,-242.78337,225.20427,,
4289000000,-368.01376,-967.76294,-243.35703,224.52585,,
4290000000,-368.21265,-968.20764,-243.83803,225.10953,,
4291000000,-368.16843,-968.5816,-244.09692,224.92479,,
4292000000,-368.75494,-969.01874,-243.97337,224.46939,,
4293000000,-368.63171,-969.13055,-244.01588,224.65207,,
4294000000,-368.67368,-969.85193,-244.69858,224.45686,,
4295000000,-369.0632,-970.20685,-244.62732,224.2585,,
4296000000,-368.93356,-970.2334,-245.02788,225.0195,,
4297000000,-369.29581,-970.74628,-244.59435,224.42188,,
4298000000,-369.83377,-971.01959,-245.15164,224.51358,,
4299000000,-369.57892,-971.3526,-245.57617,225.35558,,
4300000000,-369.93884,-971.95166,-245.88242,224.61909,,
4301000000,-370.33786,-972.13983,-245.84785,224.27754,,
4302000000,-370.33929,-972.17493,-245.93201,224.58748,,
4303000000,-371.06161,-972.88153,-246.22365,224.47179,,
4304000000,-371.11926,-973.73395,-246.70844,224.65749,,
4305000000,-371.22961,-973.02942,-246.14059,224.78891,,
4306000000,-371.62604,-974.13776,-246.71695,224.05812,,
4307000000,-371.77924,-974.2453,-247.06888,224.4129,,
4308000000,-372.23804,-974.83258,-246.72614,223.82619,,
4309000000,-372.67868,-975.18231,-246.56519,223.85187,,
4310000000,-372.44571,-975.50195,-247.14021,224.17709,,
4311000000,-373.02042,-975.83276,-247.5522,224.55518,,
4312000000,-373.53839,-976.2583,-247.36484,224.15819,,
4313000000,-373.40204,-976.84045,-248.12474,223.84064,,
4314000000,-374.10388,-977.53931,-248.10065,224.27693,,
4315000000,-374.16068,-977.92352,-248.92731,224.32785,,
4316000000,-374.68155,-977.69342,-248.17572,224.01572,,
4317000000,-374.74554,-978.25995,-248.90176,224.12061,,
4318000000,-375.24878,-979.03387,-248.8121,224.35136,,
4319000000,-375.42212,-979.52478,-249.3605,223.84422,,
4320000000,-375.70148,-979.87695,-249.86568,223.83737,,
4321000000,-376.47803,-979.90759,-249.44734,224.04054,,
4322000000,-376.41434,-980.13721,-249.79971,223.77017,,
4323000000,-376.83731,-980.78143,-249.69205,223.83305,,
4324000000,-376.87164,-981.03802,-250.24635,223.96172,,
4325000000,-377.6196,-981.35657,-250.16341,223.86983,,
4326000000,-377.6893,-981.83008,-250.42012,223.25328,,
4327000000,-378.03616,-982.31708,-250.91705,224.06369,,
4328000000,-378.11047,-982.82574,-250.73471,223.90988,,
4329000000,-378.38333,-983.03876,-251.09653,224.14185,,
4330000000,-379.09503,-983.01471,-251.03595,223.99915,,
4331000000,-379.27692,-983.56604,-251.63554,223.59355,,
4332000000,-379.56555,-984.29822,-251.57314,223.3456,,
4333000000,-379.90759,-984.63922,-252.57915,223.81918,,
4334000000,-380.12631,-984.68579,-252.22562,223.95723,,
4335000000,-380.11563,-985.60187,-252.2829,223.8773,,
4336000000,-380.83572,-985.65106,-252.38538,223.63448,,
4337000000,-380.82269,-986.00525,-252.8647,223.9931,,
4338000000,-381.37335,-986.6756,-252.84987,223.34125,,
4339000000,-381.37579,-987.32727,-253.22011,223.74147,,
4340000000,-382.17017,-987.63727,-252.84891,223.29199,,
4341000000,-382.22263,-988.12054,-253.69073,223.50986,,
4342000000,-382.32416,-988.51288,-253.59938,223.40344,,
4343000000,-382.77875,-988.61078,-253.50023,223.65665,,
4344000000,-382.99069,-989.03662,-253.88496,223.58098,,
4345000000,-383.54037,-989.20538,-254.6741,223.83742,,
4346000000,-383.60538,-989.93201,-254.9458,223.48857,,
4347000000,-383.87585,-990.2522,-254.81119,223.44008,,
4348000000,-384.26389,-990.89197,-254.55145,223.01323,,
4349000000,-384.55634,-991.23016,-255.17975,223.17534,,
4350000000,-384.91791,-991.50122,-255.3952,222.89828,,
4351000000,-385.26782,-991.97046,-255.39537,223.25674,,
4352000000,-385.24158,-992.60168,-255.5623,222.96968,,
4353000000,-385.63455,-992.66669,-255.56148,222.96306,,
4354000000,-385.95023,-993.26569,-256.01746,222.54837,,
4355000000,-386.30612,-993.91852,-256.42969,223.07236,,
4356000000,-386.76678,-994.52045,-256.15607,222.92218,,
4357000000,-387.06479,-994.80066,-256.38666,222.65434,,
4358000000,-387.39371,-995.06818,-256.51569,222.59665,,
4359000000,-387.9986,-995.34436,-256.48105,222.27026,,
4360000000,-388.01111,-995.99329,-257.05441,223.08032,,
4361000000,-388.64096,-996.65826,-257.66492,222.54471,,
4362000000,-388.62061,-996.85779,-257.95114,223.37286,,
4363000000,-388.73752,-996.9552,-258.13461,223.27518,,
4364000000,-389.16989,-997.67841,-258.65976,222.87981,,
4365000000,-389.40701,-997.84564,-258.16287,222.37738,,
4366000000,-389.86963,-998.53717,-258.41541,222.50523,,
4367000000,-389.91101,-998.90259,-257.95331,222.83324,,
4368000000,-390.33899,-999.72058,-258.24374,222.15468,,
4369000000,-390.54303,-1000.0387,-258.81476,222.58365,,
4370000000,-390.72348,-1000.307,-258.66769,222.38655,,
4371000000,-391.14471,-1000.649,-258.71713,222.42883,,
4372000000,-391.66721,-1000.7048,-258.99841,222.20613,,
4373000000,-391.38519,-1001.3462,-259.95663,222.89964,,
4374000000,-392.2905,-1001.8503,-259.88239,222.46797,,
4375000000,-392.504,-1002.7352,-259.86063,222.44144,,
4376000000,-392.39972,-1003.1732,-260.53906,222.4747,,
4377000000,-392.89569,-1003.3854,-260.62561,222.04967,,
4378000000,-393.21881,-1004.5383,-260.14832,222.09758,,
4379000000,-393.35391,-1004.618,-260.68246,222.47066,,
4380000000,-393.80331,-1005.3033,-261.21896,222.28061,,
4381000000,-393.93008,-1005.4126,-261.26974,222.10634,,
4382000000,-393.98718,-1005.8621,-261.0416,222.27887,,
4383000000,-394.63977,-1006.7216,-261.16986,222.12572,,
4384000000,-395.00668,-1007.6533,-261.61407,222.25809,,
4385000000,-394.92389,-1007.8261,-261.9776,222.01651,,
4386000000,-395.47836,-1007.7847,-261.96695,222.01399,,
4387000000,-395.64703,-1008.1561,-262.29193,222.03825,,
4388000000,-395.95514,-1009.4044,-262.50397,222.12643,,
4389000000,-396.04965,-1009.407,-262.55551,222.26485,,
4390000000,-396.24466,-1009.9969,-263.01007,222.19301,,
4391000000,-396.34384,-1010.49,-263.11517,222.64989,,
4392000000,-396.93939,-1010.9426,-263.01541,221.89836,,
4393000000,-397.03625,-1011.8057,-263.63647,222.01402,,
4394000000,-397.26865,-1011.686,-263.59579,222.3589,,
4395000000,-397.89441,-1012.555,-263.63263,221.48607,,
4396000000,-398.15652,-1012.9704,-264.14215,221.7299,,
4397000000,-398.34692,-1012.8995,-263.95724,221.45476,,
4398000000,-398.61478,-1014.1163,-264.79257,221.53172,,
4399000000,-399.03607,-1013.9826,-264.43185,221.03503,,
4400000000,-398.78381,-1014.6617,-264.68689,222.12744,,
4401000000,-399.6095,-1015.33,-264.94077,221.26674,,
4402000000,-399.58951,-1015.3704,-265.43851,221.76581,,
4403000000,-400.07092,-1016.2351,-265.57394,220.98517,,
4404000000,-400.16678,-1016.6877,-266.09335,221.17307,,
4405000000,-399.95798,-1016.8682,-265.42953,221.51143,,
4406000000,-400.67514,-1017.9548,-265.98718,221.4306,,
4407000000,-400.81723,-1017.8744,-266.08978,221.27296,,
4408000000,-401.26019,-1019.1682,-265.74658,221.22629,,
4409000000,-401.00677,-1019.6302,-267.03247,221.59218,,
4410000000,-401.64774,-1019.6556,-266.87357,220.71326,,
4411000000,-401.7067,-1020.4414,-267.6138,221.40808,,
4412000000,-402.15662,-1020.2131,-267.20129,220.20435,,
4413000000,-402.24756,-1020.7946,-266.9101,221.24216,,
4414000000,-402.6752,-1022.0444,-267.1781,220.85428,,
4415000000,-403.04724,-1022.1761,-267.42239,220.61635,,
4416000000,-403.47842,-1022.3358,-267.20822,220.91978,,
4417000000,-403.25772,-1023.6375,-268.07938,220.688,,
4418000000,-403.48462,-1024.0681,-268.58997,221.14932,,
4419000000,-404.03671,-1023.9489,-267.90457,220.32086,,
4420000000,-404.08826,-1024.9799,-269.03305,221.10773,,
4421000000,-404.20914,-1025.8826,-269.06122,220.86534,,
4422000000,-404.67896,-1026.6263,-268.58591,220.2717,,
4423000000,-405.12897,-1027.6448,-269.02142,221.15947,,
4424000000,-405.26706,-1027.5566,-269.5451,220.7086,,
4425000000,-405.54834,-1029.3826,-269.7377,220.71605,,
4426000000,-405.62561,-1028.4642,-270.01218,220.45485,,
4427000000,-406.01135,-1029.5625,-269.82657,220.74823,,
4428000000,-406.36539,-1030.5386,-270.4371,220.79489,,
4429000000,-406.53198,-1030.9081,-269.94934,220.39331,,
4430000000,-406.84467,-1031.2794,-270.09674,220.4126,,
4431000000,-407.00317,-1031.7113,-270.39151,219.81889,,
4432000000,-407.3978,-1032.5059,-271.37646,220.43256,,
4433000000,-407.56992,-1032.6469,-271.65912,220.114,,
4434000000,-407.81537,-1033.2388,-271.26331,220.28722,,
4435000000,-407.96326,-1033.1115,-271.65317,220.06996,,
4436000000,-408.21848,-1034.5466,-272.17365,220.33182,,
4437000000,-408.55392,-1035.1028,-271.80383,220.4617,,
4438000000,-408.77399,-1035.7976,-271.96857,219.64122,,
4439000000,-408.74493,-1035.4769,-272.63901,220.33667,,
4440000000,-409.23865,-1037.0656,-272.8537,220.03438,,
4441000000,-409.3042,-1038.0005,-273.06882,220.29036,,
4442000000,-409.73654,-1038.4926,-273.53818,220.3065,,
4443000000,-409.77173,-1038.7074,-273.27621,220.20389,,
4444000000,-409.68835,-1038.8947,-273.36234,220.37883,,
4445000000,-410.11469,-1039.7416,-273.12189,220.2457,,
4446000000,-410.88745,-1041.1702,-273.72501,219.68018,,
4447000000,-410.66022,-1041.2823,-274.1373,220.10162,,
4448000000,-410.97144,-1041.2764,-274.82925,220.40707,,
4449000000,-411.42917,-1042.6808,-274.48428,219.88008,,
4450000000,-411.41821,-1042.3049,-274.33344,219.79739,,
4451000000,-411.53122,-1043.4402,-274.84811,219.85048,,
4452000000,-411.85172,-1044.5378,-274.40689,220.01674,,
4453000000,-411.99017,-1043.9857,-274.72897,219.71861,,
4454000000,-412.32626,-1044.8903,-274.90323,219.62964,,
4455000000,-412.74106,-1045.9681,-275.35489,219.74251,,
4456000000,-412.80988,-1046.4642,-276.18622,219.91669,,
4457000000,-412.98776,-1046.0837,-275.62299,219.41029,,
4458000000,-413.40833,-1048.3058,-275.86014,219.52747,,
4459000000,-413.70935,-1048.3068,-276.04193,219.3817,,
4460000000,-414.01495,-1047.6974,-276.08224,218.95001,,
4461000000,-414.21979,-1048.9365,-276.69299,219.46411,,
4462000000,-414.25833,-1050.3368,-276.49142,219.55225,,
4463000000,-414.48837,-1050.3047,-277.10785,219.31805,,
4464000000,-414.81384,-1050.0033,-277.35916,218.83519,,
4465000000,-414.90448,-1050.8876,-277.41101,219.1059,,
4466000000,-414.89893,-1051.7474,-277.70883,219.40933,,
4467000000,-415.57037,-1052.5336,-277.87546,218.89679,,
4468000000,-415.6051,-1053.2979,-277.90341,218.88496,,
4469000000,-416.11716,-1053.6766,-277.13678,218.27866,,
4470000000,-416.36871,-1054.9392,-278.08139,218.43645,,
4471000000,-416.57355,-1055.5153,-278.36417,218.36026,,
4472000000,-416.6185,-1056.458,-278.59293,218.87874,,
4473000000,-416.69492,-1055.5643,-278.88101,218.69337,,
4474000000,-417.23273,-1058.0383,-278.53207,218.47859,,
4475000000,-417.43436,-1057.5258,-279.15961,218.44951,,
4476000000,-417.87015,-1058.1317,-279.7059,218.16858,,
4477000000,-417.64166,-1059.0042,-279.87125,218.55783,,
4478000000,-418.04114,-1059.3933,-279.86505,218.42366,,
4479000000,-418.50131,-1061.4227,-279.89172,217.89268,,
4480000000,-418.42914,-1060.1118,-280.30988,218.29828,,
4481000000,-418.79364,-1061.5328,-280.01993,218.12445,,
4482000000,-418.96527,-1061.9725,-280.36017,218.11508,,
4483000000,-419.22369,-1063.1606,-280.87524,218.11937,,
4484000000,-419.76932,-1063.3538,-280.09995,217.2686,,
4485000000,-419.97192,-1064.5341,-280.78937,217.5777,,
4486000000,-419.90225,-1064.9347,-281.82339,218.06415,,
4487000000,-420.23895,-1066.1005,-282.03156,218.17186,,
4488000000,-420.53275,-1066.0223,-281.43396,217.42554,,
