Freq(Hz),S11 Log Mag(dB),S11 Phase(�),S22 Log Mag(dB),S22 Phase(�),S21 Log Mag(dB),S21 Phase(�),S31 Log Mag(dB),S31 Phase(�),S32 Log Mag(dB),S32 Phase(�),S33 Log Mag(dB),S33 Phase(�)
4363000000,-10.539204,-193.98091,-6.7812581,-186.34901,-4.3495488,-412.10391,-4.2258549,-412.87772,-6.2722754,-394.50702,-7.2089782,-186.78526
4364000000,-10.574961,-193.74887,-6.8339486,-186.22723,-4.3808508,-412.3353,-4.2392812,-413.18561,-6.2760897,-394.64706,-7.2408857,-186.83824
4365000000,-10.55131,-193.86763,-6.8084631,-186.47623,-4.3418794,-412.3858,-4.2316027,-413.13614,-6.2872186,-394.81232,-7.2400565,-186.9339
4366000000,-10.54609,-193.83649,-6.8084712,-186.50925,-4.3236313,-412.50696,-4.2063971,-413.23062,-6.2468538,-395.05872,-7.2355824,-186.96246
4367000000,-10.515905,-193.78546,-6.8003759,-186.80659,-4.3400869,-412.64835,-4.2265429,-413.50949,-6.2465072,-395.24652,-7.2276239,-187.37892
4368000000,-10.560388,-194.07631,-6.8292656,-187.05492,-4.3431787,-412.64667,-4.2078938,-413.50626,-6.2393117,-395.39069,-7.2390175,-187.46609
4369000000,-10.513777,-193.95264,-6.7866402,-186.98665,-4.3587923,-412.8161,-4.2081089,-413.65277,-6.2641921,-395.62991,-7.251307,-187.54184
4370000000,-10.566786,-194.19868,-6.83676,-187.44006,-4.3476434,-412.89914,-4.2290287,-413.69983,-6.2445893,-395.71393,-7.2504778,-187.901
4371000000,-10.542532,-194.13873,-6.843946,-187.33075,-4.3469906,-412.91916,-4.2303095,-413.7905,-6.2617536,-395.85056,-7.2513094,-188.03687
4372000000,-10.558729,-193.81517,-6.8528299,-187.34474,-4.3673739,-413.15262,-4.2363801,-413.83261,-6.2582116,-396.1062,-7.2757711,-188.07666
4373000000,-10.581207,-193.93559,-6.8748636,-187.60092,-4.3480272,-413.23639,-4.2441678,-413.95993,-6.2495594,-396.39297,-7.284781,-188.09265
4374000000,-10.554341,-194.08456,-6.8283043,-187.73537,-4.3453488,-413.04443,-4.2220721,-413.91278,-6.2404113,-396.2641,-7.2549181,-188.21512
4375000000,-10.590866,-194.21078,-6.8652153,-187.79581,-4.3547368,-413.3967,-4.2469454,-414.15024,-6.2463145,-396.54245,-7.2960391,-188.4588
4376000000,-10.533642,-194.27971,-6.8337588,-188.16721,-4.3518586,-413.39487,-4.2249489,-414.10388,-6.2393174,-396.74762,-7.2596035,-188.67737
4377000000,-10.584825,-194.31593,-6.8633232,-188.21083,-4.3756118,-413.4675,-4.2321501,-414.17792,-6.2715907,-396.93408,-7.2640243,-188.81711
4378000000,-10.55727,-194.43025,-6.8790331,-188.16388,-4.340703,-413.6156,-4.2395587,-414.24173,-6.2215462,-397.04022,-7.262816,-188.97919
4379000000,-10.552295,-194.36787,-6.8805323,-188.54971,-4.3467898,-413.69928,-4.2214317,-414.37946,-6.2350497,-397.26633,-7.2858796,-189.04053
4380000000,-10.582337,-194.48199,-6.8986688,-188.53577,-4.3446803,-413.77411,-4.2195387,-414.52222,-6.2007203,-397.43289,-7.2925305,-189.13788
4381000000,-10.591942,-194.26216,-6.8935461,-188.83391,-4.3304443,-413.97266,-4.2029018,-414.63177,-6.2188716,-397.62186,-7.2988367,-189.3891
4382000000,-10.582461,-194.37729,-6.88025,-188.76569,-4.3328285,-413.82455,-4.2166862,-414.6488,-6.220829,-397.51086,-7.2981725,-189.37584
4383000000,-10.605194,-194.62802,-6.9106679,-188.99666,-4.3404565,-413.92395,-4.2206278,-414.79178,-6.2259622,-397.86676,-7.3279214,-189.66499
4384000000,-10.577188,-194.7126,-6.8832498,-189.17999,-4.3130498,-414.0611,-4.2051077,-414.77539,-6.2188582,-398.10608,-7.2963419,-189.7327
4385000000,-10.556893,-194.57964,-6.892508,-189.16313,-4.3402433,-414.26788,-4.2274461,-415.04507,-6.2130384,-398.32922,-7.2928658,-189.8486
4386000000,-10.569478,-194.54865,-6.9093885,-189.22316,-4.3389263,-414.16794,-4.2383399,-415.05844,-6.2046576,-398.33084,-7.2851567,-190.01131
4387000000,-10.576926,-194.51056,-6.904388,-189.38362,-4.3434429,-414.4711,-4.2258787,-415.20132,-6.2317948,-398.66327,-7.298162,-190.01408
4388000000,-10.581487,-194.649,-6.9141064,-189.77669,-4.3446851,-414.42578,-4.2457852,-415.19424,-6.2183256,-398.65894,-7.3310356,-190.36
4389000000,-10.550803,-194.66119,-6.9184542,-189.89612,-4.3207154,-414.54865,-4.2196379,-415.28821,-6.1996927,-398.92603,-7.2933621,-190.44514
4390000000,-10.578658,-194.40442,-6.9435678,-189.89995,-4.3324366,-414.60953,-4.2112598,-415.44958,-6.1587677,-398.95074,-7.3478866,-190.38721
4391000000,-10.59678,-194.60011,-6.9371929,-190.069,-4.3276639,-414.8371,-4.2209406,-415.41849,-6.1961255,-399.36978,-7.3387737,-190.75679
4392000000,-10.582744,-194.54843,-6.964056,-190.08893,-4.338131,-414.7691,-4.2361751,-415.64444,-6.1932821,-399.53189,-7.3439307,-190.73026
4393000000,-10.575602,-194.77498,-6.9413824,-190.19496,-4.3313847,-414.78979,-4.2087708,-415.69897,-6.1906199,-399.54922,-7.3461819,-190.95689
4394000000,-10.574822,-194.79286,-6.9545088,-190.57646,-4.3161345,-415.01639,-4.2116032,-415.87027,-6.1919584,-399.73703,-7.3372717,-191.26231
4395000000,-10.604757,-194.82202,-6.972302,-190.52092,-4.3495212,-415.05832,-4.2508054,-415.84781,-6.1973763,-399.89838,-7.3513536,-191.31061
4396000000,-10.576303,-194.9357,-6.9881649,-190.55455,-4.3155012,-415.1264,-4.2157698,-415.9838,-6.1873708,-399.9823,-7.3403401,-191.46362
4397000000,-10.61538,-194.95441,-6.9581509,-190.87296,-4.3076444,-415.06131,-4.2030001,-416.03632,-6.1892085,-400.06891,-7.3671584,-191.57649
4398000000,-10.585294,-195.06294,-6.9801245,-191.07471,-4.3165202,-415.27747,-4.2354016,-416.03741,-6.1741781,-400.38913,-7.3594756,-191.84286
4399000000,-10.593116,-195.07387,-6.9747944,-191.15291,-4.3187785,-415.42334,-4.215785,-416.21213,-6.1568031,-400.58945,-7.3509536,-192.00992
4400000000,-10.597078,-194.79324,-6.9617991,-191.08224,-4.3302045,-415.59018,-4.2104001,-416.40976,-6.1846914,-400.71439,-7.3490796,-191.91876
4401000000,-10.626464,-195.18559,-6.9770837,-191.4142,-4.3315449,-415.57993,-4.2235088,-416.38153,-6.1610761,-401.0199,-7.3581967,-192.28094
4402000000,-10.609149,-195.06439,-7.0050468,-191.50307,-4.3265038,-415.71625,-4.2262726,-416.36368,-6.1780968,-401.11218,-7.3679357,-192.23253
4403000000,-10.622697,-194.99199,-6.9882965,-191.60359,-4.3250341,-415.8049,-4.2117929,-416.69629,-6.1802526,-401.19147,-7.369935,-192.36156
4404000000,-10.611311,-194.88826,-6.9883504,-191.49898,-4.3231869,-415.81119,-4.2113299,-416.65475,-6.1765909,-401.36374,-7.3630943,-192.41327
4405000000,-10.604432,-195.27715,-7.0050879,-192.09622,-4.3151388,-415.91891,-4.2100453,-416.74866,-6.1597724,-401.51831,-7.3885732,-192.8546
4406000000,-10.629608,-195.13411,-7.0151,-192.06932,-4.3254118,-416.15433,-4.2086139,-416.99951,-6.1681123,-401.79413,-7.3978324,-192.8667
4407000000,-10.664407,-195.20494,-7.0371532,-192.18768,-4.3080263,-416.2413,-4.1804233,-417.04575,-6.1715183,-401.89203,-7.40662,-192.94884
4408000000,-10.626012,-195.0164,-7.0415058,-192.14467,-4.2965307,-416.24619,-4.207396,-417.23853,-6.1804137,-402.24445,-7.4194613,-192.94595
4409000000,-10.656266,-194.96953,-7.0638466,-192.33209,-4.3228607,-416.31247,-4.1825104,-417.21008,-6.1478367,-402.16406,-7.4187546,-193.10776
4410000000,-10.654221,-195.05127,-7.0674987,-192.41064,-4.3039708,-416.44312,-4.2033,-417.28784,-6.147397,-402.23587,-7.4265437,-193.30501
4411000000,-10.635858,-195.36703,-7.0299282,-192.48447,-4.3230963,-416.61768,-4.2064028,-417.34955,-6.1623783,-402.7746,-7.419651,-193.44992
4412000000,-10.617362,-195.13269,-7.0442281,-192.71924,-4.2993569,-416.62839,-4.1928239,-417.66788,-6.1701021,-402.70346,-7.4115214,-193.5424
4413000000,-10.63123,-195.06853,-7.0536623,-192.93988,-4.302187,-416.83319,-4.213695,-417.57275,-6.1637931,-402.99094,-7.4280677,-193.78709
4414000000,-10.666636,-195.26604,-7.0968094,-193.17273,-4.2861533,-416.90717,-4.1884365,-417.79517,-6.1366925,-403.19577,-7.4476447,-194.02325
4415000000,-10.600595,-195.54639,-7.0642576,-193.18655,-4.3138146,-416.92142,-4.2326598,-417.67416,-6.1711636,-403.23459,-7.4211411,-194.11612
4416000000,-10.64484,-195.34064,-7.0988789,-193.40364,-4.3361216,-416.98651,-4.245172,-417.77664,-6.169785,-403.3674,-7.4813046,-194.31387
4417000000,-10.62305,-195.53526,-7.0746298,-193.46729,-4.3027134,-417.16077,-4.2132139,-418.04095,-6.1496267,-403.6026,-7.4106112,-194.31807
4418000000,-10.62774,-195.2766,-7.0733643,-193.61156,-4.3315792,-417.30435,-4.2123041,-418.06369,-6.1354365,-403.78534,-7.4280252,-194.44467
4419000000,-10.649992,-195.11667,-7.0978608,-193.48698,-4.2901244,-417.17764,-4.1985617,-418.05075,-6.1366286,-403.99301,-7.446908,-194.48662
4420000000,-10.640138,-195.46077,-7.1007996,-193.85976,-4.3162951,-417.46127,-4.2066021,-418.34143,-6.1210093,-404.16147,-7.4486876,-194.5416
4421000000,-10.654254,-195.50816,-7.1063361,-194.02124,-4.3125196,-417.36758,-4.2286296,-418.3067,-6.1671448,-404.23605,-7.4675102,-195.05345
4422000000,-10.670972,-195.46089,-7.1298218,-194.02347,-4.3198423,-417.43488,-4.2116237,-418.36502,-6.1573505,-404.31613,-7.4663353,-194.94337
4423000000,-10.611174,-195.50783,-7.1120491,-194.16779,-4.2913489,-417.68854,-4.203464,-418.3801,-6.1164088,-404.46103,-7.4532385,-195.067
4424000000,-10.675797,-195.58946,-7.130693,-194.43774,-4.2897534,-417.83917,-4.1990075,-418.75589,-6.128078,-404.87653,-7.4624763,-195.33994
4425000000,-10.654171,-195.5464,-7.1487713,-194.4467,-4.2917886,-417.93604,-4.1933584,-418.73431,-6.1061015,-404.80301,-7.4905672,-195.44354
4426000000,-10.659149,-195.44049,-7.1489935,-194.42514,-4.2965298,-417.96265,-4.2050791,-418.80219,-6.1297178,-405.22754,-7.4820485,-195.53407
4427000000,-10.657895,-195.72493,-7.1454406,-194.76486,-4.2869353,-417.86655,-4.2116542,-418.95618,-6.1361856,-405.22821,-7.4651642,-195.86966
4428000000,-10.632298,-195.52925,-7.1495671,-194.81168,-4.3059702,-417.98093,-4.2152724,-419.013,-6.1424446,-405.35266,-7.4862647,-195.67133
4429000000,-10.664426,-195.83223,-7.1620035,-195.08453,-4.3053932,-418.10361,-4.1980114,-419.02264,-6.115593,-405.52066,-7.4869461,-196.11606
4430000000,-10.685513,-195.5688,-7.1702762,-195.08656,-4.2941132,-418.37338,-4.1934495,-419.12805,-6.1271439,-405.73801,-7.5180593,-195.98434
4431000000,-10.67139,-195.78043,-7.1861372,-195.19801,-4.3140836,-418.41241,-4.2134314,-419.27777,-6.1317677,-405.81091,-7.5257859,-196.1963
4432000000,-10.65636,-195.49283,-7.1906147,-195.20412,-4.3128047,-418.40173,-4.2279596,-419.40506,-6.120882,-405.9827,-7.5075078,-196.31364
4433000000,-10.671151,-195.68384,-7.1902442,-195.44417,-4.2655797,-418.5188,-4.1835771,-419.37729,-6.0944133,-406.14651,-7.5422587,-196.51628
4434000000,-10.65605,-195.71661,-7.1999125,-195.50336,-4.2852392,-418.64041,-4.2033739,-419.57727,-6.1018763,-406.32837,-7.5239358,-196.6261
4435000000,-10.641265,-195.50464,-7.19804,-195.60616,-4.2833133,-418.71802,-4.193563,-419.59003,-6.1210938,-406.43463,-7.5139737,-196.70578
4436000000,-10.682366,-195.817,-7.2184372,-195.8802,-4.29952,-418.76398,-4.2074609,-419.65063,-6.1188335,-406.64301,-7.5383196,-196.86929
4437000000,-10.677706,-195.75861,-7.2008257,-195.88614,-4.292532,-418.98483,-4.2032781,-419.77301,-6.1059489,-407.03674,-7.5440969,-196.99603
4438000000,-10.67025,-195.97815,-7.2297711,-196.28242,-4.2743654,-419.13718,-4.1986732,-419.99756,-6.1035118,-406.90244,-7.544992,-197.36787
4439000000,-10.660707,-195.7673,-7.2103906,-196.16734,-4.2837009,-419.12283,-4.206367,-419.9538,-6.1069994,-407.14633,-7.5419164,-197.16237
4440000000,-10.654118,-195.76077,-7.210659,-196.24272,-4.2828021,-419.2702,-4.2144051,-420.15616,-6.0977206,-407.35748,-7.5308218,-197.31494
4441000000,-10.716708,-195.77608,-7.2753973,-196.48611,-4.2591925,-419.39017,-4.1917815,-420.26712,-6.1057129,-407.66971,-7.5661492,-197.46661
4442000000,-10.677459,-195.73332,-7.2670588,-196.3558,-4.2998004,-419.38568,-4.2112913,-420.41241,-6.1302309,-407.80847,-7.5751243,-197.59529
4443000000,-10.756531,-195.68062,-7.2919626,-196.48596,-4.2845259,-419.32144,-4.2081141,-420.31793,-6.1065598,-408.02576,-7.6050601,-197.71658
4444000000,-10.70264,-195.97249,-7.2578311,-196.66159,-4.2900443,-419.44827,-4.1978569,-420.4404,-6.0982866,-407.82892,-7.5606151,-197.84718
4445000000,-10.673184,-196.10927,-7.2622089,-196.907,-4.2615042,-419.64685,-4.1988425,-420.67374,-6.0603933,-408.23065,-7.5686674,-197.92926
4446000000,-10.709441,-195.76161,-7.2844968,-196.92148,-4.2852263,-419.78564,-4.2124696,-420.74554,-6.0961428,-408.36163,-7.5937657,-198.13933
4447000000,-10.650031,-195.85139,-7.2707644,-197.2446,-4.3181596,-419.72925,-4.2253332,-420.76822,-6.0994916,-408.60602,-7.582046,-198.3067
4448000000,-10.664051,-195.89671,-7.2798471,-197.27715,-4.2787638,-420.00269,-4.2029057,-420.90317,-6.0744319,-408.73401,-7.5873089,-198.45251
4449000000,-10.708305,-196.04547,-7.3017716,-197.43747,-4.267355,-420.0463,-4.1968374,-420.97882,-6.088254,-408.97089,-7.6155095,-198.55516
4450000000,-10.662566,-196.1899,-7.2607718,-197.6093,-4.2728515,-420.30112,-4.1954441,-421.09064,-6.0842333,-409.24243,-7.5722852,-198.74094
4451000000,-10.699037,-195.98276,-7.3126206,-197.66762,-4.2832527,-420.12299,-4.2184181,-421.15381,-6.1095552,-409.1442,-7.5909591,-198.84433
4452000000,-10.689302,-195.8909,-7.2995629,-197.48216,-4.2685766,-420.2869,-4.2086687,-421.32361,-6.0801492,-409.21201,-7.6015444,-198.76828
4453000000,-10.708261,-196.04826,-7.2952514,-197.8645,-4.2826161,-420.47165,-4.2068982,-421.38464,-6.0946875,-409.45145,-7.6231904,-199.08838
4454000000,-10.724996,-196.14421,-7.3374915,-198.12907,-4.2568879,-420.61249,-4.1931577,-421.49792,-6.0748734,-409.66058,-7.6445017,-199.29474
4455000000,-10.665437,-195.9915,-7.3200588,-198.19992,-4.2576833,-420.7648,-4.2036791,-421.53183,-6.1057148,-409.88174,-7.5792007,-199.3331
4456000000,-10.71521,-195.97279,-7.3195634,-198.24937,-4.266696,-420.73782,-4.1930914,-421.43018,-6.0519881,-410.11615,-7.6327529,-199.4231
4457000000,-10.726724,-196.10741,-7.3497567,-198.31961,-4.2669063,-420.75363,-4.213201,-421.64932,-6.0742788,-410.1012,-7.6275511,-199.52667
4458000000,-10.661416,-195.85323,-7.3103342,-198.28555,-4.265419,-420.77887,-4.1938329,-421.7645,-6.090476,-410.22748,-7.6074548,-199.57428
4459000000,-10.699859,-196.23434,-7.3488312,-198.67041,-4.2696452,-420.92902,-4.2112904,-421.96909,-6.0952768,-410.3522,-7.626431,-199.8548
4460000000,-10.691454,-196.01067,-7.31953,-198.59908,-4.2421112,-420.97699,-4.1637549,-421.93692,-6.0771546,-410.73575,-7.6266894,-199.85934
4461000000,-10.674367,-196.14294,-7.3262234,-198.77792,-4.2558656,-421.04718,-4.2054839,-422.06387,-6.0630178,-410.70831,-7.6126366,-200.23378
4462000000,-10.709021,-196.16411,-7.3758435,-199.05037,-4.2684288,-421.32806,-4.1970897,-422.12399,-6.0805545,-411.06985,-7.6672273,-200.12108
4463000000,-10.654169,-195.80257,-7.3422527,-198.88579,-4.2237158,-421.24426,-4.165204,-422.21979,-6.0583768,-411.06253,-7.6444082,-200.19855
4464000000,-10.725793,-196.06964,-7.3720765,-199.21265,-4.2557478,-421.43362,-4.1869526,-422.33832,-6.059556,-411.51315,-7.67274,-200.49713
4465000000,-10.652795,-196.15773,-7.3531532,-199.51538,-4.2609887,-421.52484,-4.1950159,-422.47928,-6.0663481,-411.43204,-7.6294436,-200.64088
4466000000,-10.73556,-196.15646,-7.4135375,-199.35141,-4.2508268,-421.66699,-4.2068272,-422.54977,-6.0837135,-411.70218,-7.6660867,-200.79349
4467000000,-10.689408,-196.11438,-7.386447,-199.5463,-4.3059216,-421.70584,-4.226202,-422.58444,-6.098762,-411.70276,-7.6630425,-200.80666
4468000000,-10.710526,-196.34416,-7.3891764,-199.71518,-4.2480903,-421.7677,-4.1826687,-422.58951,-6.0716701,-412.01651,-7.6670294,-200.93692
4469000000,-10.689976,-196.12398,-7.3757844,-199.75371,-4.2047639,-421.80386,-4.1649833,-422.73508,-6.045445,-412.16144,-7.6429877,-200.95212
4470000000,-10.738415,-196.2384,-7.4264374,-199.86494,-4.2512727,-422.00323,-4.19168,-423.04288,-6.0593367,-412.36856,-7.689352,-201.07607
4471000000,-10.747535,-196.50237,-7.44522,-200.26456,-4.2693439,-422.18082,-4.2006063,-423.12613,-6.0563059,-412.62881,-7.7061443,-201.29015
4472000000,-10.724168,-196.21774,-7.420917,-200.12132,-4.252564,-422.30014,-4.1795626,-423.18723,-6.0674043,-412.74637,-7.6941414,-201.52762
4473000000,-10.738755,-196.38475,-7.4574285,-200.34122,-4.2390194,-422.28601,-4.1944809,-423.22061,-6.0606184,-412.90125,-7.7154284,-201.68181
4474000000,-10.720544,-196.27939,-7.4393363,-200.33688,-4.2410855,-422.52533,-4.189476,-423.46756,-6.0763888,-413.0766,-7.6942444,-201.59169
4475000000,-10.697604,-196.02026,-7.4163399,-200.33151,-4.2343135,-422.53131,-4.2095661,-423.40817,-6.0477152,-413.20959,-7.7132092,-201.72713
4476000000,-10.740515,-196.25684,-7.4563951,-200.64456,-4.2614722,-422.62811,-4.1955757,-423.57034,-6.067955,-413.37064,-7.7314858,-201.82225
4477000000,-10.724831,-196.4191,-7.4578261,-200.7757,-4.2534571,-422.6351,-4.1792507,-423.61279,-6.0651755,-413.51025,-7.703413,-202.05692
4478000000,-10.725574,-196.05359,-7.4551191,-200.63977,-4.2430716,-422.80649,-4.190073,-423.896,-6.0479031,-413.63953,-7.7311606,-201.83072
4479000000,-10.715977,-196.49467,-7.4457273,-200.94934,-4.2509222,-422.75668,-4.1891637,-423.73306,-6.0524807,-413.59872,-7.7243071,-202.41493
4480000000,-10.712245,-196.53131,-7.4781766,-201.22173,-4.2273998,-422.98807,-4.173295,-423.8764,-6.0496674,-414.05188,-7.7479529,-202.6015
4481000000,-10.72857,-196.42926,-7.4906487,-201.31602,-4.2278862,-422.96674,-4.2109241,-423.89328,-6.040072,-414.22855,-7.7606869,-202.6516
4482000000,-10.734492,-196.41823,-7.4762101,-201.44032,-4.2233391,-423.09259,-4.1898031,-424.03079,-6.0441155,-414.33057,-7.750145,-202.79372
4483000000,-10.731375,-196.35359,-7.5070529,-201.33727,-4.2713618,-423.1525,-4.2032452,-424.05377,-6.0722327,-414.46448,-7.7694955,-202.72305
4484000000,-10.722376,-196.53943,-7.5206046,-201.51015,-4.2232118,-423.12231,-4.1869564,-424.15216,-6.0478034,-414.58578,-7.759943,-202.72487
4485000000,-10.733924,-196.47632,-7.5215559,-201.49773,-4.26159,-423.28476,-4.2014055,-424.20071,-6.0575933,-414.79532,-7.772646,-202.87776
4486000000,-10.731308,-196.27051,-7.5163713,-201.67003,-4.2220864,-423.61823,-4.180881,-424.6196,-6.0498347,-414.96164,-7.7422485,-203.05702
4487000000,-10.740721,-196.57845,-7.532764,-201.93922,-4.2223539,-423.45142,-4.1668282,-424.4928,-6.0401731,-415.06876,-7.7738056,-203.18111
4488000000,-10.746153,-196.15536,-7.553833,-201.73,-4.2496524,-423.73795,-4.2139082,-424.56406,-6.0609264,-415.29788,-7.7998948,-203.16411
4489000000,-10.747568,-196.60701,-7.5587597,-202.09489,-4.2303405,-423.9534,-4.1751494,-424.90759,-6.0290699,-415.51343,-7.7836142,-203.64911
4490000000,-10.703666,-196.49258,-7.5322361,-202.07033,-4.2218494,-423.79526,-4.1736984,-424.94028,-6.0407219,-415.64621,-7.7579389,-203.60796
4491000000,-10.714594,-196.36497,-7.5504513,-202.40956,-4.2155018,-423.98874,-4.1522923,-425.0538,-6.0433712,-415.85458,-7.8013592,-203.81882
4492000000,-10.741687,-196.3985,-7.5734701,-202.2543,-4.2270947,-424.16217,-4.1480474,-425.18954,-6.0335979,-416.06512,-7.7748923,-203.93112
4493000000,-10.747783,-196.5585,-7.5783029,-202.69141,-4.2126493,-424.24869,-4.1691356,-425.39017,-6.0233917,-416.2276,-7.8171926,-204.05336
4494000000,-10.726591,-196.56638,-7.5998259,-202.65007,-4.2310362,-424.25037,-4.1776671,-425.28043,-6.0538855,-416.26065,-7.8321242,-204.00308
4495000000,-10.689111,-196.75168,-7.5466256,-202.7881,-4.2273879,-424.28366,-4.1785007,-425.32986,-6.0401001,-416.30161,-7.7856712,-204.14149
4496000000,-10.748177,-196.57617,-7.6077113,-202.81471,-4.2134118,-424.49332,-4.1905551,-425.48093,-6.0308123,-416.59241,-7.8381467,-204.3101
4497000000,-10.731055,-196.35007,-7.6298771,-202.98035,-4.2132835,-424.70288,-4.191164,-425.65131,-6.0455604,-416.85764,-7.8375859,-204.44215
4498000000,-10.765696,-196.69571,-7.6154861,-203.21799,-4.2431083,-424.64804,-4.2033134,-425.56592,-6.0328012,-416.84045,-7.8488703,-204.54173
4499000000,-10.727067,-196.88998,-7.6126294,-203.34837,-4.2086992,-424.80521,-4.1829519,-425.68167,-6.0333681,-417.05191,-7.8310266,-204.6842
4500000000,-10.729074,-196.60199,-7.5904307,-203.28502,-4.2042379,-424.99921,-4.1966205,-425.96213,-6.0325284,-417.36182,-7.8544064,-204.7655
4501000000,-10.711249,-196.61526,-7.6122665,-203.33325,-4.223958,-424.92731,-4.1967454,-426.05551,-6.0252175,-417.44199,-7.8310785,-204.85147
4502000000,-10.736392,-196.75237,-7.6315718,-203.51755,-4.1931376,-425.00223,-4.1726708,-426.05618,-6.0031457,-417.66034,-7.8613315,-204.96182
4503000000,-10.76343,-196.69937,-7.6276746,-203.59731,-4.2117567,-425.05576,-4.1898828,-426.09821,-6.0229058,-417.76666,-7.8545475,-205.0255
4504000000,-10.75209,-196.81418,-7.653666,-203.81488,-4.2227688,-425.04111,-4.1924953,-426.15036,-6.0330033,-417.84952,-7.855154,-205.30771
4505000000,-10.738031,-196.66528,-7.6412625,-203.81479,-4.2049589,-425.22455,-4.1750436,-426.25003,-6.045527,-418.04279,-7.848433,-205.57048
4506000000,-10.731505,-196.74751,-7.656745,-204.15297,-4.2478566,-425.4689,-4.2016459,-426.64343,-6.0508966,-418.33264,-7.8672967,-205.5157
4507000000,-10.754505,-196.54703,-7.6839781,-204.00101,-4.2226958,-425.48892,-4.1844015,-426.53326,-6.0478768,-418.5159,-7.8978872,-205.49226
4508000000,-10.706511,-196.90741,-7.6704583,-204.35913,-4.2031503,-425.6492,-4.1657786,-426.47205,-6.0305266,-418.57352,-7.8604746,-205.7386
4509000000,-10.75934,-196.60176,-7.6745162,-204.23329,-4.2203321,-425.74997,-4.1717153,-426.74405,-6.0118971,-418.83646,-7.8598857,-205.77316
4510000000,-10.702567,-196.84912,-7.6572194,-204.50716,-4.195426,-425.76978,-4.1622124,-426.67453,-6.0192847,-418.83078,-7.8684134,-205.95891
