Freq(Hz),S21 Log Mag(dB),S21 Phase(�)
4921000000,-6.2190828,-250.38747
4922000000,-6.2201324,-250.4966
4923000000,-6.2319336,-250.58601
4924000000,-6.2142901,-250.5799
4925000000,-6.2131758,-250.58841
4926000000,-6.210103,-250.75841
4927000000,-6.1981049,-250.71815
4928000000,-6.2013531,-250.84897
4929000000,-6.1851234,-250.79131
4930000000,-6.2004657,-250.87779
4931000000,-6.1860571,-251.03871
4932000000,-6.1828241,-251.045
4933000000,-6.1714811,-251.14185
4934000000,-6.1696048,-251.045
4935000000,-6.1790595,-251.26094
4936000000,-6.1745663,-251.41664
4937000000,-6.1853886,-251.27354
4938000000,-6.1747031,-251.61668
4939000000,-6.1737471,-251.39624
4940000000,-6.1860695,-251.76553
4941000000,-6.1748724,-251.72983
4942000000,-6.1667442,-251.72354
4943000000,-6.1738224,-251.78755
4944000000,-6.1699376,-251.60048
4945000000,-6.1503983,-252.1183
4946000000,-6.136281,-251.98137
4947000000,-6.1227961,-252.09892
4948000000,-6.1344929,-252.0477
4949000000,-6.1462684,-252.10646
4950000000,-6.149127,-252.2531
4951000000,-6.1464605,-252.24588
4952000000,-6.1268401,-252.33035
4953000000,-6.1524758,-252.49625
4954000000,-6.1222715,-252.38084
4955000000,-6.1065989,-252.52327
4956000000,-6.125618,-252.56273
4957000000,-6.1062775,-252.67316
4958000000,-6.1125126,-252.67496
4959000000,-6.1189175,-252.84082
4960000000,-6.0997624,-253.0318
4961000000,-6.0859222,-253.07993
4962000000,-6.1176305,-252.92262
4963000000,-6.1145964,-252.95103
4964000000,-6.0753851,-253.21661
4965000000,-6.0903549,-253.27187
4966000000,-6.0582938,-253.34871
4967000000,-6.08043,-253.265
4968000000,-6.0941887,-253.40669
4969000000,-6.058744,-253.61659
4970000000,-6.06671,-253.58185
4971000000,-6.0873365,-253.54015
4972000000,-6.0627337,-253.74358
4973000000,-6.0902047,-253.79808
4974000000,-6.0793366,-253.84103
4975000000,-6.0604725,-253.96432
4976000000,-6.08389,-253.79289
4977000000,-6.0567956,-253.9639
4978000000,-6.0390754,-254.11646
4979000000,-6.0658374,-254.08615
4980000000,-6.0670543,-254.03993
4981000000,-6.0463891,-254.35332
4982000000,-6.0261416,-254.35387
4983000000,-6.0326896,-254.39606
4984000000,-6.0215464,-254.52531
4985000000,-6.0337615,-254.57288
4986000000,-6.0156212,-254.61411
4987000000,-6.0301919,-254.75443
4988000000,-6.0356469,-254.67242
4989000000,-6.021009,-254.86171
4990000000,-6.0381989,-255.09532
4991000000,-6.0454984,-254.88963
4992000000,-6.0333424,-255.09344
4993000000,-6.011147,-255.08511
4994000000,-6.0064211,-255.21776
4995000000,-6.0005283,-255.10938
4996000000,-5.9928365,-255.2113
4997000000,-6.0033946,-255.2282
4998000000,-5.9806695,-255.19527
4999000000,-6.016993,-255.42891
5000000000,-5.967319,-255.47124
END,,
