Freq(Hz),S11 Log Mag(dB),S11 Phase(°),S21 Log Mag(dB),S21 Phase(°),S31 Log Mag(dB),S31 Phase(°),S41 Log Mag(dB),S41 Phase(°),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS
3281000000,-8.2787867,-85.573685,-6.893538,-197.17374,-2.827657,-189.33463,-12.163894,-190.47935,,-10.97864937,-6.695340904,-2.820874598,-11.84374742
3282000000,-8.3039217,-85.760429,-6.9154363,-197.20998,-2.8333585,-189.38866,-12.165955,-190.75543,,-10.95087174,-6.71058301,-2.822665872,-11.82130291
3283000000,-8.3131924,-85.54071,-6.9046826,-197.37228,-2.8355899,-189.27454,-12.117977,-190.9662,,-10.92313466,-6.725888441,-2.824488508,-11.79887221
3284000000,-8.3213634,-85.742279,-6.9729028,-197.07153,-2.8771739,-189.4021,-12.089935,-190.74629,,-10.89543826,-6.741257385,-2.826342715,-11.77645546
3285000000,-8.2917414,-86.030907,-6.9625044,-197.23389,-2.8421166,-189.36771,-12.063729,-190.87294,,-10.86778268,-6.756690029,-2.828228702,-11.75405281
3286000000,-8.2867422,-85.966644,-6.9911013,-197.41772,-2.8394778,-189.43387,-12.052423,-191.04959,,-10.84016805,-6.77218656,-2.830146681,-11.7316644
3287000000,-8.3170061,-86.521698,-7.0151629,-197.31294,-2.8591242,-189.7905,-12.0489,-191.09183,,-10.81259451,-6.787747163,-2.832096862,-11.70929038
3288000000,-8.2429686,-86.463692,-7.0249519,-197.69611,-2.8839161,-190.09521,-11.999816,-191.42636,,-10.7850622,-6.803372019,-2.834079459,-11.68693089
3289000000,-8.2430172,-86.291763,-7.0381937,-197.61943,-2.8719687,-190.05429,-12.015101,-191.67111,,-10.75757126,-6.819061311,-2.836094685,-11.66458608
3290000000,-8.25807,-86.790939,-7.0542173,-197.6407,-2.89749,-189.983,-11.969907,-191.90445,,-10.73012182,-6.834815218,-2.838142754,-11.64225611
3291000000,-8.2321196,-86.798424,-7.040195,-197.79987,-2.8471429,-190.31712,-11.937345,-192.16054,,-10.70271402,-6.850633917,-2.84022388,-11.61994112
3292000000,-8.1827145,-86.855263,-7.1130233,-197.75465,-2.878613,-190.21684,-11.914311,-191.79585,,-10.67534799,-6.866517584,-2.842338279,-11.59764126
3293000000,-8.182229,-86.919571,-7.108314,-197.77325,-2.9029529,-190.38174,-11.920823,-192.19812,,-10.64802388,-6.882466393,-2.844486169,-11.57535668
3294000000,-8.1434402,-87.504547,-7.1172791,-197.79533,-2.8652153,-190.57603,-11.850371,-192.4218,,-10.62074182,-6.898480516,-2.846667765,-11.55308754
3295000000,-8.1200209,-87.125732,-7.141942,-198.03462,-2.8829832,-190.66292,-11.873919,-192.37393,,-10.59350195,-6.914560122,-2.848883286,-11.53083399
3296000000,-8.1435776,-87.309227,-7.1635308,-198.05595,-2.896466,-190.89369,-11.846574,-192.51135,,-10.56630441,-6.93070538,-2.851132951,-11.50859619
3297000000,-8.118947,-87.703331,-7.1526957,-198.1655,-2.8709893,-190.92764,-11.801865,-192.60153,,-10.53914933,-6.946916454,-2.853416979,-11.48637429
3298000000,-8.1165609,-87.837151,-7.1992536,-198.31064,-2.908716,-191.17725,-11.77516,-192.7018,,-10.51203686,-6.963193509,-2.855735591,-11.46416844
3299000000,-8.127079,-88.015915,-7.2298298,-198.3165,-2.9101124,-191.12308,-11.77092,-192.89508,,-10.48496712,-6.979536704,-2.858089009,-11.44197881
3300000000,-8.0901766,-88.342438,-7.2213044,-198.43227,-2.8753619,-191.43231,-11.736058,-193.27423,,-10.45794027,-6.9959462,-2.860477453,-11.41980556
3301000000,-8.08391,-88.199852,-7.2560177,-198.45996,-2.9379432,-191.41771,-11.72366,-193.20273,,-10.43095643,-7.01242215,-2.862901146,-11.39764884
3302000000,-8.0620098,-88.304543,-7.2413139,-198.32596,-2.8642805,-191.34541,-11.699849,-193.42036,,-10.40401575,-7.02896471,-2.865360313,-11.37550881
3303000000,-8.0381422,-88.369743,-7.2502098,-198.38133,-2.911185,-191.65343,-11.67285,-193.45296,,-10.37711837,-7.04557403,-2.867855178,-11.35338564
3304000000,-8.0267754,-88.520607,-7.2747059,-198.79933,-2.8733387,-191.89336,-11.651261,-193.69565,,-10.35026442,-7.062250258,-2.870385964,-11.33127949
3305000000,-7.9949961,-88.953804,-7.2828054,-198.4713,-2.901675,-191.70174,-11.638502,-193.67923,,-10.32345404,-7.078993541,-2.872952899,-11.30919051
3306000000,-7.9882593,-88.700974,-7.2892585,-198.47943,-2.8886502,-191.99165,-11.569269,-194.16995,,-10.29668737,-7.095804019,-2.875556209,-11.28711889
3307000000,-8.0256062,-88.996208,-7.3055854,-198.73856,-2.9184232,-192.09869,-11.577694,-194.0014,,-10.26996456,-7.112681834,-2.878196121,-11.26506477
3308000000,-7.9961753,-89.263298,-7.3468103,-198.83936,-2.8909237,-192.1729,-11.598329,-194.03105,,-10.24328573,-7.129627121,-2.880872863,-11.24302833
3309000000,-7.9635663,-89.605011,-7.3641577,-198.62086,-2.9044354,-192.26222,-11.540928,-194.17256,,-10.21665104,-7.146640015,-2.883586663,-11.22100974
3310000000,-7.9476628,-89.416626,-7.3687458,-198.80052,-2.9254918,-192.4749,-11.502848,-194.62323,,-10.19006062,-7.163720645,-2.886337752,-11.19900915
3311000000,-7.949286,-89.619446,-7.4231167,-198.93771,-2.9305291,-192.536,-11.517601,-194.59755,,-10.16351461,-7.18086914,-2.88912636,-11.17702675
3312000000,-7.9343777,-89.739334,-7.4435468,-199.06947,-2.972538,-192.79079,-11.489693,-194.95863,,-10.13701315,-7.198085622,-2.891952717,-11.15506269
3313000000,-7.8957014,-89.708672,-7.4571328,-199.0206,-2.9357457,-192.79277,-11.474232,-194.76031,,-10.11055638,-7.215370213,-2.894817055,-11.13311716
3314000000,-7.8974538,-89.755363,-7.4692612,-199.05869,-2.9229338,-192.94887,-11.421175,-195.02773,,-10.08414444,-7.232723028,-2.897719607,-11.11119031
3315000000,-7.9072647,-90.090469,-7.4962015,-199.16423,-2.9087999,-192.98766,-11.377526,-195.1463,,-10.05777748,-7.250144182,-2.900660605,-11.08928233
3316000000,-7.8396163,-90.05172,-7.463829,-199.16679,-2.9392021,-192.92635,-11.33637,-195.1752,,-10.03145563,-7.267633783,-2.903640284,-11.06739339
3317000000,-7.8661456,-90.346024,-7.5138927,-199.29247,-2.9377198,-193.16966,-11.339956,-195.53703,,-10.00517904,-7.285191937,-2.906658879,-11.04552366
3318000000,-7.8608761,-90.510796,-7.4968472,-199.39859,-2.9361832,-193.51698,-11.322025,-195.67693,,-9.978947843,-7.302818746,-2.909716623,-11.02367331
3319000000,-7.8418417,-91.010323,-7.5461349,-199.51419,-2.9662235,-193.53214,-11.288386,-195.87003,,-9.952762186,-7.320514308,-2.912813754,-11.00184252
3320000000,-7.8219433,-90.614143,-7.5444026,-199.19603,-2.9258449,-193.4046,-11.269805,-195.75511,,-9.926622209,-7.338278716,-2.915950508,-10.98003147
3321000000,-7.8613501,-90.999352,-7.5719442,-199.50687,-2.9304192,-193.67624,-11.314418,-196.16743,,-9.900528055,-7.35611206,-2.919127122,-10.95824034
3322000000,-7.7696452,-91.32383,-7.5817175,-199.48856,-2.9019477,-193.80823,-11.229954,-196.15822,,-9.874479866,-7.374014424,-2.922343834,-10.9364693
3323000000,-7.777298,-91.056892,-7.5967917,-199.55713,-2.9522212,-194.09698,-11.224752,-196.21254,,-9.848477785,-7.391985889,-2.925600883,-10.91471853
3324000000,-7.7963128,-91.400833,-7.6155381,-199.53221,-2.9617763,-194.134,-11.209365,-196.32564,,-9.822521953,-7.410026532,-2.928898508,-10.89298821
3325000000,-7.7963057,-91.683929,-7.6384015,-199.67334,-2.9381995,-194.24962,-11.191107,-196.61154,,-9.796612514,-7.428136422,-2.932236949,-10.87127852
3326000000,-7.7824364,-91.490105,-7.667069,-199.7254,-2.9515169,-194.34587,-11.142744,-196.99953,,-9.770749611,-7.446315628,-2.935616446,-10.84958965
3327000000,-7.722518,-91.796333,-7.6393938,-199.87129,-2.9037366,-194.39398,-11.121259,-197.01643,,-9.744933387,-7.46456421,-2.939037242,-10.82792177
3328000000,-7.7049384,-91.726509,-7.710053,-199.72318,-2.9536166,-194.34714,-11.095038,-197.03729,,-9.719163986,-7.482882225,-2.942499577,-10.80627507
3329000000,-7.6999879,-92.293564,-7.6982617,-199.9897,-2.9467039,-194.84154,-11.062434,-197.34413,,-9.693441551,-7.501269725,-2.946003695,-10.78464973
3330000000,-7.680089,-92.105972,-7.7325349,-199.847,-2.9754467,-194.66336,-11.039382,-197.29596,,-9.667766226,-7.519726756,-2.949549838,-10.76304594
3331000000,-7.7019806,-92.530357,-7.7268186,-200.02621,-2.9613922,-194.924,-11.025894,-197.6911,,-9.642138156,-7.538253359,-2.953138251,-10.74146388
3332000000,-7.6582212,-92.551094,-7.7433233,-199.9594,-2.961643,-194.87152,-11.020489,-197.52557,,-9.616557484,-7.556849568,-2.956769177,-10.71990374
3333000000,-7.6363125,-92.787941,-7.7877192,-200.07483,-2.9866076,-195.22467,-11.026953,-198.00542,,-9.591024356,-7.575515415,-2.960442862,-10.6983657
3334000000,-7.6605825,-92.787148,-7.7901964,-200.07979,-2.9858553,-195.01682,-10.991518,-198.05693,,-9.565538915,-7.594250921,-2.964159551,-10.67684995
3335000000,-7.6517892,-93.05825,-7.847116,-200.17838,-2.9650376,-195.22411,-10.968062,-198.04536,,-9.540101306,-7.613056107,-2.96791949,-10.65535668
3336000000,-7.584022,-93.107834,-7.8401065,-200.23055,-2.9881144,-195.45993,-10.981985,-198.27383,,-9.514711676,-7.631930983,-2.971722926,-10.63388608
3337000000,-7.5918779,-93.033279,-7.8777695,-200.20775,-2.9952948,-195.81548,-10.899179,-198.4209,,-9.489370168,-7.650875555,-2.975570107,-10.61243833
3338000000,-7.5951848,-93.445572,-7.8665709,-200.17458,-2.9856703,-195.80716,-10.908767,-198.68333,,-9.464076928,-7.669889823,-2.97946128,-10.59101363
3339000000,-7.5984955,-93.546379,-7.9225769,-200.18672,-3.0360758,-195.86137,-10.910116,-198.75371,,-9.438832103,-7.68897378,-2.983396694,-10.56961218
3340000000,-7.5403795,-93.519394,-7.9271231,-200.26129,-3.0171666,-195.78975,-10.87705,-198.65187,,-9.413635837,-7.708127412,-2.987376598,-10.54823415
3341000000,-7.530179,-93.610023,-7.9104838,-200.22266,-3.012078,-195.90639,-10.818323,-198.8064,,-9.388488277,-7.727350698,-2.991401241,-10.52687974
3342000000,-7.5365276,-94.039886,-7.9482818,-200.45137,-3.0025504,-196.28052,-10.79867,-199.11304,,-9.363389569,-7.746643611,-2.995470874,-10.50554915
3343000000,-7.5281281,-94.067734,-7.9591742,-200.48222,-3.0076509,-196.15652,-10.755174,-199.16548,,-9.33833986,-7.766006118,-2.999585746,-10.48424257
3344000000,-7.5128679,-94.252281,-7.9898677,-200.63562,-3.0123467,-196.57512,-10.765491,-199.45445,,-9.313339295,-7.785438176,-3.00374611,-10.46296019
3345000000,-7.4700251,-94.250183,-8.0058241,-200.3811,-2.9978297,-196.73849,-10.761599,-199.7402,,-9.288388022,-7.804939736,-3.007952216,-10.4417022
3346000000,-7.4664063,-94.536636,-8.0384331,-200.59621,-3.0306582,-196.77136,-10.730677,-199.69626,,-9.263486188,-7.824510742,-3.012204317,-10.42046881
3347000000,-7.4722872,-94.663155,-8.0322838,-200.59007,-3.0211639,-196.88457,-10.697147,-199.74815,,-9.238633938,-7.84415113,-3.016502666,-10.39926021
3348000000,-7.4547186,-94.617317,-8.0471239,-200.39726,-3.0243559,-196.94887,-10.683378,-200.16725,,-9.213831422,-7.863860827,-3.020847515,-10.37807659
3349000000,-7.401792,-94.968445,-8.0849895,-200.81378,-3.0334532,-196.97948,-10.673712,-200.16934,,-9.189078785,-7.883639753,-3.025239118,-10.35691816
3350000000,-7.4346433,-95.135284,-8.0769367,-200.90015,-3.0093403,-197.32925,-10.638794,-200.34746,,-9.164376176,-7.90348782,-3.029677729,-10.33578511
3351000000,-7.4311652,-95.117065,-8.1161919,-200.67584,-3.0466366,-197.21878,-10.650442,-200.49141,,-9.139723742,-7.923404932,-3.034163602,-10.31467763
3352000000,-7.404346,-95.420578,-8.1470308,-200.81206,-3.0344968,-197.44441,-10.609345,-200.76831,,-9.115121631,-7.943390983,-3.038696994,-10.29359593
3353000000,-7.4065943,-95.365738,-8.1684704,-200.91086,-3.0614209,-197.5002,-10.561298,-200.90306,,-9.090569991,-7.963445858,-3.043278158,-10.27254021
3354000000,-7.4129529,-95.54496,-8.1537437,-200.62604,-3.0647519,-197.48537,-10.541963,-200.73895,,-9.06606897,-7.983569436,-3.04790735,-10.25151067
3355000000,-7.3967643,-96.046364,-8.1886139,-200.80692,-3.0761709,-197.76578,-10.552761,-201.20834,,-9.041618715,-8.003761584,-3.052584827,-10.2305075
3356000000,-7.4180121,-95.805016,-8.1891394,-200.77284,-3.0448115,-197.94197,-10.497704,-201.20316,,-9.017219376,-8.02402216,-3.057310846,-10.20953091
3357000000,-7.3474674,-96.040466,-8.2373123,-200.78076,-3.0692766,-198.00986,-10.477649,-201.5592,,-8.992871101,-8.044351015,-3.062085663,-10.18858111
3358000000,-7.3539772,-96.30761,-8.2354584,-200.93874,-3.070652,-198.00095,-10.470895,-201.47038,,-8.968574038,-8.064747986,-3.066909535,-10.16765828
3359000000,-7.3849454,-96.212906,-8.2663012,-200.82982,-3.093992,-198.1131,-10.441613,-201.54105,,-8.944328335,-8.085212905,-3.071782721,-10.14676264
3360000000,-7.3099232,-96.320816,-8.2810383,-200.88103,-3.0694635,-198.36504,-10.434937,-201.80112,,-8.920134143,-8.10574559,-3.076705478,-10.12589438
3361000000,-7.2942767,-96.784866,-8.2753096,-201.06621,-3.0487339,-198.54657,-10.358838,-202.24895,,-8.895991608,-8.126345851,-3.081678065,-10.10505372
3362000000,-7.3142371,-96.82,-8.3057966,-200.91211,-3.0850532,-198.51935,-10.376453,-202.14594,,-8.871900882,-8.147013487,-3.086700741,-10.08424085
3363000000,-7.2268696,-97.551239,-8.349556,-201.24315,-3.085427,-198.98352,-10.389199,-202.45929,,-8.847862111,-8.167748285,-3.091773764,-10.06345598
3364000000,-7.2506042,-97.100296,-8.3621607,-200.99115,-3.0859261,-198.66916,-10.324797,-202.44681,,-8.823875446,-8.188550024,-3.096897394,-10.04269931
3365000000,-7.2436028,-97.510193,-8.3866158,-201.22287,-3.1071525,-199.13341,-10.307166,-202.73317,,-8.799941035,-8.209418468,-3.102071891,-10.02197106
3366000000,-7.2539449,-97.491364,-8.3800087,-201.13397,-3.0905969,-199.22455,-10.30162,-202.86583,,-8.776059027,-8.230353374,-3.107297515,-10.00127141
3367000000,-7.2260094,-97.507835,-8.3901482,-201.2681,-3.0625126,-199.09378,-10.279125,-202.98682,,-8.752229573,-8.251354483,-3.112574525,-9.98060059
3368000000,-7.2064242,-97.819344,-8.4141579,-200.89331,-3.084465,-199.29367,-10.241456,-202.89609,,-8.728452821,-8.272421528,-3.117903184,-9.959958793
3369000000,-7.2595549,-97.926971,-8.453455,-201.22852,-3.1237755,-199.37556,-10.24796,-203.54242,,-8.70472892,-8.293554228,-3.12328375,-9.939346229
3370000000,-7.225872,-98.03093,-8.4885387,-201.26437,-3.1275837,-199.54889,-10.210835,-203.37424,,-8.68105802,-8.314752291,-3.128716486,-9.918763106
3371000000,-7.1912527,-98.035591,-8.5055208,-201.11237,-3.1163452,-199.58881,-10.206405,-203.31238,,-8.657440271,-8.33601541,-3.134201652,-9.89820963
3372000000,-7.1475048,-98.103813,-8.4926319,-201.09937,-3.109462,-199.75514,-10.19715,-203.71417,,-8.633875821,-8.357343268,-3.13973951,-9.87768601
3373000000,-7.1733637,-98.507965,-8.511919,-201.24069,-3.1277926,-199.9398,-10.148017,-203.9028,,-8.61036482,-8.378735535,-3.145330323,-9.857192452
3374000000,-7.1552401,-98.621078,-8.5730705,-201.35918,-3.1514995,-200.10037,-10.162574,-204.05753,,-8.586907417,-8.400191865,-3.15097435,-9.836729166
3375000000,-7.1535454,-98.614212,-8.5822487,-201.12601,-3.1303201,-200.13307,-10.129124,-204.18404,,-8.563503762,-8.421711903,-3.156671855,-9.816296361
3376000000,-7.1466455,-98.819595,-8.6131773,-201.39247,-3.1395726,-200.59071,-10.107697,-204.51596,,-8.540154004,-8.443295276,-3.1624231,-9.795894244
3377000000,-7.1223011,-98.861549,-8.6442108,-201.23007,-3.1653922,-200.47676,-10.10535,-204.58777,,-8.516858293,-8.4649416,-3.168228348,-9.775523025
3378000000,-7.1392798,-99.209595,-8.6659546,-201.42491,-3.1728704,-200.4928,-10.048917,-204.83618,,-8.493616777,-8.486650475,-3.174087859,-9.755182914
3379000000,-7.0913553,-99.618675,-8.654315,-201.2348,-3.1700537,-200.75426,-10.058622,-204.88286,,-8.470429607,-8.508421488,-3.180001898,-9.734874119
3380000000,-7.073699,-99.551064,-8.6900978,-201.35986,-3.1711876,-200.89951,-10.027194,-205.20085,,-8.447296931,-8.53025421,-3.185970727,-9.714596851
3381000000,-7.0698738,-99.570526,-8.6840963,-201.15961,-3.1870749,-200.84576,-10.022439,-205.15964,,-8.424218898,-8.552148198,-3.191994609,-9.69435132
3382000000,-7.0620303,-99.768936,-8.7115326,-201.16086,-3.1648586,-201.10561,-9.9584274,-205.42599,,-8.401195657,-8.574102995,-3.198073807,-9.674137736
3383000000,-7.0449529,-99.98616,-8.7598515,-201.47429,-3.2026494,-201.07721,-9.9568501,-205.71654,,-8.378227358,-8.596118125,-3.204208583,-9.65395631
3384000000,-6.9970303,-100.16901,-8.7586641,-201.42125,-3.2074914,-201.38303,-9.9512272,-205.72569,,-8.355314149,-8.618193099,-3.210399201,-9.633807251
3385000000,-6.99891,-100.26328,-8.768733,-201.36024,-3.2039671,-201.38654,-9.9177113,-205.75534,,-8.33245618,-8.640327412,-3.216645924,-9.613690771
3386000000,-7.0538154,-100.32753,-8.8125906,-201.54745,-3.2248595,-201.61195,-9.8929863,-206.05243,,-8.309653598,-8.662520541,-3.222949014,-9.59360708
3387000000,-6.9969358,-100.60075,-8.8486834,-201.53366,-3.2256584,-201.82988,-9.906189,-206.37224,,-8.286906553,-8.684771948,-3.229308736,-9.57355639
3388000000,-7.0212989,-100.81438,-8.8578959,-201.36124,-3.2206895,-201.78543,-9.8695192,-206.29471,,-8.264215193,-8.707081078,-3.235725351,-9.55353891
3389000000,-6.9333849,-100.973,-8.8502626,-201.54568,-3.2105672,-201.97374,-9.8412132,-206.61282,,-8.241579666,-8.729447357,-3.242199124,-9.533554854
3390000000,-6.9731617,-100.9577,-8.8938475,-201.549,-3.2283816,-202.0536,-9.8119974,-206.52745,,-8.21900012,-8.751870196,-3.248730317,-9.513604431
3391000000,-6.9535837,-100.95666,-8.9128914,-201.43886,-3.2507768,-202.14603,-9.7890759,-207.0154,,-8.196476703,-8.774348988,-3.255319193,-9.493687853
3392000000,-6.9318132,-101.30055,-8.9401026,-201.43391,-3.2045338,-202.17722,-9.8019276,-206.87573,,-8.174009563,-8.796883106,-3.261966015,-9.473805331
3393000000,-6.8944988,-101.26687,-8.8945856,-201.33609,-3.2162063,-202.28015,-9.7440224,-207.12231,,-8.151598849,-8.819471906,-3.268671045,-9.453957078
3394000000,-6.8994894,-101.19889,-8.9775372,-201.72487,-3.2325823,-202.46915,-9.7186556,-207.27657,,-8.129244706,-8.842114726,-3.275434548,-9.434143303
3395000000,-6.8644781,-101.41508,-8.9450064,-201.28589,-3.2426043,-202.57855,-9.7034397,-207.42514,,-8.106947283,-8.864810884,-3.282256785,-9.414364218
3396000000,-6.8591399,-101.70782,-9.0008612,-201.41388,-3.2384357,-202.80554,-9.6763353,-207.53572,,-8.084706726,-8.88755968,-3.289138018,-9.394620036
3397000000,-6.8986354,-101.94204,-9.0064535,-201.43356,-3.2456493,-202.93642,-9.6876211,-207.79976,,-8.062523182,-8.910360393,-3.296078511,-9.374910966
3398000000,-6.8426437,-102.07951,-9.0549545,-201.62434,-3.2848325,-203.05199,-9.6580563,-208.04016,,-8.040396798,-8.933212283,-3.303078525,-9.355237221
3399000000,-6.8037519,-102.09681,-9.0609341,-201.36165,-3.2712753,-203.21309,-9.6471329,-207.98206,,-8.01832772,-8.956114591,-3.310138322,-9.335599011
3400000000,-6.8528304,-102.51022,-9.05655,-201.3475,-3.2401726,-203.52896,-9.6065884,-208.48967,,-7.996316094,-8.979066534,-3.317258165,-9.315996549
3401000000,-6.8380156,-102.56738,-9.0666361,-201.32832,-3.2694297,-203.31543,-9.6147442,-208.35146,,-7.974362066,-9.002067313,-3.324438314,-9.296430044
3402000000,-6.8147764,-102.8351,-9.1241064,-201.36969,-3.3057082,-203.51567,-9.6053438,-208.64059,,-7.952465782,-9.025116105,-3.331679031,-9.276899707
3403000000,-6.7957864,-103.08897,-9.1374083,-201.35011,-3.3005719,-203.75766,-9.5767574,-208.57268,,-7.930627385,-9.048212067,-3.338980578,-9.257405751
3404000000,-6.8182931,-103.05973,-9.1914864,-201.49936,-3.3264861,-204.05635,-9.5660877,-208.81224,,-7.908847022,-9.071354331,-3.346343215,-9.237948384
3405000000,-6.7848907,-103.05295,-9.179636,-201.38377,-3.3018861,-203.96341,-9.5959101,-209.22775,,-7.887124837,-9.094542013,-3.353767203,-9.218527819
3406000000,-6.7277474,-103.2341,-9.1783581,-201.29214,-3.2882211,-203.72139,-9.5221472,-209.23381,,-7.865460974,-9.117774201,-3.361252802,-9.199144264
3407000000,-6.8020744,-103.27912,-9.1997633,-201.07941,-3.3057051,-204.07585,-9.5048704,-209.10632,,-7.843855576,-9.141049963,-3.368800272,-9.179797931
3408000000,-6.7461715,-103.68105,-9.1850557,-201.0835,-3.3013299,-204.02252,-9.4536114,-209.28149,,-7.822308789,-9.164368345,-3.376409872,-9.160489029
3409000000,-6.7305269,-103.78045,-9.2744493,-201.12544,-3.3339734,-204.36656,-9.5001793,-209.95955,,-7.800820753,-9.187728367,-3.384081863,-9.141217768
3410000000,-6.7295446,-103.77149,-9.250514,-201.16649,-3.3537939,-204.48251,-9.4224329,-209.78882,,-7.779391613,-9.211129028,-3.391816503,-9.121984358
3411000000,-6.7269077,-104.24401,-9.2926226,-201.1834,-3.3641977,-204.45401,-9.4189959,-210.15657,,-7.75802151,-9.234569302,-3.39961405,-9.102789008
3412000000,-6.7390442,-104.09056,-9.338007,-201.17117,-3.352407,-204.69051,-9.4317665,-210.29312,,-7.736710587,-9.258048138,-3.407474763,-9.083631926
3413000000,-6.6830878,-104.50216,-9.3385725,-201.2187,-3.3576186,-205.07985,-9.3797503,-210.38942,,-7.715458985,-9.281564462,-3.4153989,-9.064513321
3414000000,-6.7089243,-104.46824,-9.3671951,-201.00392,-3.3680768,-204.93459,-9.3680382,-210.40753,,-7.694266845,-9.305117174,-3.423386717,-9.045433403
3415000000,-6.7075996,-104.63976,-9.4121037,-201.05742,-3.4106507,-205.08786,-9.3552399,-210.70546,,-7.673134307,-9.328705149,-3.431438472,-9.026392378
