Freq(Hz),S11 Log Mag(dB),S11 Phase(deg),S21 Log Mag(dB),S21 Phase(deg),S31 Log Mag(dB),S31 Phase(deg),S41 Log Mag(dB),S41 Phase(deg),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS,,S21-S31,S21-S31_HFSS
1128000000,-4.6681156,157.61241,-7.3747015,-51.613796,-5.5073524,-79.79483,-6.8616276,-64.447052,,-4.794939912,-7.70043082,-5.806431156,-7.30178203,,28.181034,28.59947367
1129000000,-4.6467452,157.28558,-7.3566179,-51.763069,-5.5170488,-79.847809,-6.8797235,-64.40303,,-4.794503766,-7.702500167,-5.805249518,-7.303453908,,28.08474,28.6388081
1130000000,-4.6440125,157.44591,-7.3834405,-51.582085,-5.5320935,-79.735222,-6.8843513,-64.373116,,-4.794071917,-7.70456722,-5.804064247,-7.305125636,,28.153137,28.67818955
1131000000,-4.6151133,157.44269,-7.3410625,-51.777431,-5.4897203,-79.791931,-6.8753819,-64.501526,,-4.793644373,-7.706631967,-5.802875342,-7.306797217,,28.0145,28.71761812
1132000000,-4.6513867,157.55116,-7.3664017,-51.647636,-5.5021796,-79.828285,-6.8925099,-64.441338,,-4.793221144,-7.708694392,-5.8016828,-7.308468653,,28.180649,28.75709391
1133000000,-4.6552181,157.22409,-7.3531914,-51.799847,-5.4809875,-80.143265,-6.8582859,-64.790939,,-4.792802239,-7.710754482,-5.80048662,-7.310139948,,28.343418,28.79661702
1134000000,-4.6162243,157.59851,-7.3516297,-51.812298,-5.4921103,-80.162178,-6.8318996,-64.613449,,-4.792387668,-7.712812224,-5.799286799,-7.311811105,,28.34988,28.83618755
1135000000,-4.6525917,157.21027,-7.407249,-51.642025,-5.5159435,-80.076126,-6.8732262,-64.567429,,-4.791977439,-7.714867604,-5.798083335,-7.313482126,,28.434101,28.8758056
1136000000,-4.6507096,157.39946,-7.3779011,-51.746704,-5.507843,-80.266609,-6.8880367,-64.758133,,-4.791571563,-7.716920608,-5.796876226,-7.315153014,,28.519905,28.91547128
1137000000,-4.6763787,157.27927,-7.3773046,-51.896259,-5.5246511,-80.269234,-6.8841524,-64.964645,,-4.791170049,-7.718971221,-5.795665469,-7.316823772,,28.372975,28.95518467
1138000000,-4.6039991,157.01575,-7.3632255,-51.968716,-5.4471064,-80.339134,-6.8701549,-64.950996,,-4.790772905,-7.721019431,-5.794451064,-7.318494403,,28.370418,28.99494589
1139000000,-4.6378059,157.12709,-7.3842216,-51.970642,-5.5073595,-80.422256,-6.8944325,-64.925041,,-4.790380142,-7.723065222,-5.793233008,-7.32016491,,28.451614,29.03475503
1140000000,-4.6483164,157.13722,-7.3823204,-52.113808,-5.495172,-80.611572,-6.8793511,-65.036812,,-4.78999177,-7.725108582,-5.792011298,-7.321835296,,28.497764,29.07461219
1141000000,-4.6527929,157.08264,-7.3915815,-52.045094,-5.5164046,-80.465088,-6.8978043,-65.111893,,-4.789607797,-7.727149495,-5.790785933,-7.323505564,,28.419994,29.11451747
1142000000,-4.6526327,156.92648,-7.3948503,-52.164978,-5.4791102,-80.607193,-6.90099,-65.260147,,-4.789228233,-7.729187947,-5.78955691,-7.325175718,,28.442215,29.15447099
1143000000,-4.6341262,157.09348,-7.3598866,-52.111145,-5.4789801,-80.517403,-6.8758383,-65.069946,,-4.788853088,-7.731223924,-5.788324229,-7.32684576,,28.406258,29.19447282
1144000000,-4.6491308,156.93573,-7.4093914,-52.144054,-5.4734888,-80.981087,-6.8998652,-65.375237,,-4.788482372,-7.733257412,-5.787087886,-7.328515693,,28.837033,29.23452309
1145000000,-4.6147866,156.60722,-7.3751116,-52.212719,-5.4882431,-81.002609,-6.890625,-65.335197,,-4.788116093,-7.735288397,-5.785847879,-7.330185521,,28.78989,29.27462188
1146000000,-4.6020622,156.96701,-7.3577962,-52.080734,-5.4767914,-80.646065,-6.8758492,-65.232559,,-4.787754263,-7.737316863,-5.784604208,-7.331855247,,28.565331,29.3147693
1147000000,-4.5801744,156.72638,-7.3635597,-52.308475,-5.4710088,-80.75988,-6.8566694,-65.451111,,-4.78739689,-7.739342797,-5.78335687,-7.333524874,,28.451405,29.35496546
1148000000,-4.6462045,156.64908,-7.372869,-52.321476,-5.5093436,-81.070099,-6.8989573,-65.512009,,-4.787043984,-7.741366183,-5.782105862,-7.335194406,,28.748623,29.39521045
1149000000,-4.6425085,156.95073,-7.4044108,-52.272747,-5.469986,-81.183945,-6.9112725,-65.580688,,-4.786695556,-7.743387007,-5.780851184,-7.336863845,,28.911198,29.43550437
1150000000,-4.6302028,156.69452,-7.3995752,-52.274014,-5.5020728,-81.131607,-6.9103775,-65.668831,,-4.786351614,-7.745405255,-5.779592832,-7.338533195,,28.857593,29.47584733
1151000000,-4.6113644,156.73798,-7.4065132,-52.315044,-5.4922137,-81.183479,-6.9283624,-65.56041,,-4.786012169,-7.747420911,-5.778330806,-7.340202459,,28.868435,29.51623943
1152000000,-4.6415777,156.45648,-7.3929043,-52.431156,-5.451961,-81.298752,-6.8871875,-65.747452,,-4.785677231,-7.749433961,-5.777065104,-7.341871641,,28.867596,29.55668077
1153000000,-4.6069474,156.60728,-7.3890009,-52.234238,-5.4849877,-81.28257,-6.9233212,-65.594505,,-4.785346809,-7.75144439,-5.775795723,-7.343540745,,29.048332,29.59717146
1154000000,-4.6319089,156.53236,-7.4217291,-52.377686,-5.495348,-81.466301,-6.91219,-65.751312,,-4.785020913,-7.753452182,-5.774522661,-7.345209773,,29.088615,29.63771159
1155000000,-4.6118221,156.30266,-7.4191513,-52.525249,-5.4749079,-81.552971,-6.9348483,-66.104401,,-4.784699554,-7.755457323,-5.773245918,-7.346878729,,29.027722,29.67830127
1156000000,-4.6048498,156.39694,-7.3855066,-52.626358,-5.4509602,-81.626785,-6.8856316,-66.093361,,-4.784382742,-7.757459798,-5.771965491,-7.348547617,,29.000427,29.7189406
1157000000,-4.5915594,156.34682,-7.4178419,-52.537689,-5.4627523,-81.570793,-6.9206266,-65.971466,,-4.784070486,-7.759459591,-5.770681378,-7.35021644,,29.033104,29.75962968
1158000000,-4.6014829,156.36873,-7.429491,-52.460461,-5.4719453,-81.787819,-6.9057288,-66.131439,,-4.783762796,-7.761456687,-5.769393578,-7.351885202,,29.327358,29.80036862
1159000000,-4.6069946,156.2942,-7.4306054,-52.672775,-5.4804764,-81.92498,-6.9366012,-66.26226,,-4.783459683,-7.763451071,-5.768102088,-7.353553906,,29.252205,29.84115752
1160000000,-4.6156907,156.3121,-7.4146895,-52.633904,-5.4421816,-81.979942,-6.9057064,-66.292473,,-4.783161157,-7.765442728,-5.766806908,-7.355222556,,29.346038,29.88199649
1161000000,-4.5992198,156.37621,-7.4093804,-52.512257,-5.4536686,-81.888191,-6.9103975,-66.131317,,-4.782867227,-7.767431642,-5.765508034,-7.356891156,,29.375934,29.92288562
1162000000,-4.5973697,156.3307,-7.4341226,-52.779175,-5.452405,-82.140099,-6.9459276,-66.469398,,-4.782577905,-7.769417797,-5.764205467,-7.35855971,,29.360924,29.96382501
1163000000,-4.6285439,156.1113,-7.4539576,-52.819599,-5.4723363,-82.100937,-6.956018,-66.550743,,-4.782293199,-7.771401178,-5.762899203,-7.360228221,,29.281338,30.00481478
1164000000,-4.583684,156.22073,-7.4348578,-52.863758,-5.496985,-82.169044,-6.934381,-66.458725,,-4.782013122,-7.77338177,-5.761589242,-7.361896692,,29.305286,30.04585503
1165000000,-4.622313,156.06886,-7.4280453,-52.674587,-5.4500842,-82.102089,-6.9370732,-66.51226,,-4.781737682,-7.775359556,-5.760275581,-7.363565129,,29.427502,30.08694585
1166000000,-4.6037097,156.01788,-7.4258671,-52.840214,-5.4387555,-82.378532,-6.9249353,-66.636925,,-4.78146689,-7.777334521,-5.758958219,-7.365233534,,29.538318,30.12808736
1167000000,-4.6017222,156.15912,-7.4305477,-52.921551,-5.4322176,-82.520096,-6.9187503,-66.716072,,-4.781200757,-7.779306649,-5.757637155,-7.366901911,,29.598545,30.16927965
1168000000,-4.586504,155.96069,-7.4439464,-52.792305,-5.464211,-82.43824,-6.9365826,-66.849541,,-4.780939293,-7.781275924,-5.756312386,-7.368570265,,29.645935,30.21052283
1169000000,-4.6305695,155.92012,-7.430192,-52.895649,-5.463151,-82.496735,-6.9316792,-66.861275,,-4.780682508,-7.78324233,-5.754983911,-7.370238599,,29.601086,30.251817
1170000000,-4.5935111,155.9633,-7.4485178,-52.910542,-5.4575949,-82.686363,-6.909977,-66.67794,,-4.780430413,-7.785205851,-5.753651729,-7.371906918,,29.775821,30.29316228
1171000000,-4.6182137,156.10182,-7.4284711,-52.942425,-5.4285302,-82.681412,-6.9276495,-67.093132,,-4.780183017,-7.787166471,-5.752315838,-7.373575225,,29.738987,30.33455875
1172000000,-4.5951395,155.80736,-7.438128,-52.910015,-5.4324813,-82.595177,-6.9397111,-66.8806,,-4.779940333,-7.789124174,-5.750976236,-7.375243524,,29.685162,30.37600653
1173000000,-4.6215172,155.87584,-7.4484911,-53.030689,-5.4512606,-82.747536,-6.9371748,-67.017242,,-4.77970237,-7.791078943,-5.749632922,-7.376911819,,29.716847,30.41750572
1174000000,-4.627172,155.78836,-7.4864168,-52.937275,-5.4449401,-82.914421,-6.9895997,-66.734627,,-4.779469139,-7.793030762,-5.748285894,-7.378580115,,29.977146,30.45905642
1175000000,-4.5917945,155.41644,-7.4459977,-53.003296,-5.4408813,-82.956886,-6.9358964,-67.171745,,-4.77924065,-7.794979615,-5.746935151,-7.380248416,,29.95359,30.50065874
1176000000,-4.5783629,155.48064,-7.4313946,-53.061615,-5.4052553,-82.99527,-6.9348202,-67.031288,,-4.779016915,-7.796925485,-5.745580692,-7.381916726,,29.933655,30.54231279
1177000000,-4.6275272,155.4317,-7.4925728,-53.025028,-5.4794092,-83.277122,-6.9797211,-67.387199,,-4.778797943,-7.798868356,-5.744222514,-7.383585048,,30.252094,30.58401866
1178000000,-4.596148,155.52678,-7.4687009,-53.176956,-5.4029274,-83.104202,-6.9373889,-67.270767,,-4.778583746,-7.80080821,-5.742860617,-7.385253388,,29.927246,30.62577646
1179000000,-4.6058116,155.45528,-7.4681082,-53.19804,-5.4216251,-83.191376,-6.9486704,-67.356644,,-4.778374334,-7.802745032,-5.741494998,-7.38692175,,29.993336,30.6675863
1180000000,-4.5891061,155.40625,-7.456202,-53.248543,-5.3888493,-83.263275,-6.9244804,-67.596474,,-4.778169718,-7.804678805,-5.740125658,-7.388590137,,30.014732,30.70944828
1181000000,-4.6169491,155.36464,-7.4609709,-53.204288,-5.4426017,-83.541885,-6.9387455,-67.528481,,-4.77796991,-7.806609511,-5.738752593,-7.390258554,,30.337597,30.7513625
1182000000,-4.5591755,155.34409,-7.466856,-53.171787,-5.4171529,-83.552078,-6.9412808,-67.70768,,-4.777774919,-7.808537133,-5.737375803,-7.391927007,,30.380291,30.79332908
1183000000,-4.5994158,155.38654,-7.4915223,-53.251099,-5.4302649,-83.60154,-6.9464426,-67.638885,,-4.777584756,-7.810461656,-5.735995286,-7.393595498,,30.350441,30.83534811
1184000000,-4.6220908,155.22421,-7.501945,-53.345104,-5.4417596,-83.577797,-6.9874535,-67.481071,,-4.777399434,-7.812383061,-5.734611041,-7.395264032,,30.232693,30.8774197
1185000000,-4.6131363,155.19618,-7.5030398,-53.24144,-5.4271684,-83.657227,-6.9548459,-67.686562,,-4.777218962,-7.814301332,-5.733223067,-7.396932614,,30.415787,30.91954395
1186000000,-4.6094956,155.17776,-7.4792933,-53.213707,-5.3934422,-83.584404,-6.9618664,-67.657867,,-4.777043351,-7.816216451,-5.731831362,-7.398601249,,30.370697,30.96172097
1187000000,-4.6145973,155.21481,-7.4919605,-53.435272,-5.4313111,-83.882797,-6.9605689,-67.829399,,-4.776872613,-7.818128402,-5.730435926,-7.400269941,,30.447525,31.00395087
1188000000,-4.5703835,154.88963,-7.4907932,-53.599598,-5.4048867,-83.808548,-6.976614,-67.948914,,-4.776706759,-7.820037166,-5.729036756,-7.401938694,,30.20895,31.04623375
1189000000,-4.5875058,154.95795,-7.4999123,-53.685715,-5.4244051,-83.963509,-6.9515047,-68.176826,,-4.7765458,-7.821942726,-5.727633851,-7.403607514,,30.277794,31.08856971
1190000000,-4.5915351,154.97423,-7.4797263,-53.44696,-5.3905368,-84.200172,-6.9307642,-68.127228,,-4.776389747,-7.823845065,-5.72622721,-7.405276404,,30.753212,31.13095887
1191000000,-4.5952878,155.09554,-7.4885607,-53.52607,-5.4043646,-84.029495,-6.9909406,-68.268524,,-4.776238611,-7.825744165,-5.724816833,-7.406945369,,30.503425,31.17340132
1192000000,-4.5890031,154.84956,-7.474894,-53.613197,-5.4164195,-84.263451,-6.9588118,-68.160255,,-4.776092403,-7.827640008,-5.723402717,-7.408614415,,30.650254,31.21589717
1193000000,-4.5976405,154.84148,-7.4743834,-53.652237,-5.3978863,-84.264275,-6.9748983,-68.261841,,-4.775951135,-7.829532578,-5.721984862,-7.410283546,,30.612038,31.25844652
1194000000,-4.57932,154.77357,-7.4841924,-53.684196,-5.4020581,-84.144218,-6.9616852,-68.346764,,-4.775814817,-7.831421855,-5.720563265,-7.411952767,,30.460022,31.30104949
1195000000,-4.6058207,154.60701,-7.5020061,-53.54855,-5.4054923,-84.472633,-6.98736,-68.461136,,-4.775683462,-7.833307822,-5.719137927,-7.413622082,,30.924083,31.34370617
1196000000,-4.5838218,154.70911,-7.488194,-53.597851,-5.4150276,-84.321991,-6.9784145,-68.556625,,-4.775557081,-7.835190461,-5.717708846,-7.415291497,,30.72414,31.38641668
1197000000,-4.5841942,154.55168,-7.4951277,-53.917938,-5.3833818,-84.605667,-6.9769568,-68.576828,,-4.775435684,-7.837069754,-5.716276021,-7.416961016,,30.687729,31.42918111
1198000000,-4.6018672,154.61729,-7.5118194,-53.777027,-5.4010839,-84.706078,-6.9859738,-68.73423,,-4.775319285,-7.838945683,-5.714839451,-7.418630645,,30.929051,31.47199958
1199000000,-4.6002116,154.46417,-7.5097928,-53.826775,-5.3906498,-84.61087,-6.9708037,-68.525093,,-4.775207893,-7.840818229,-5.713399134,-7.420300387,,30.784095,31.51487219
1200000000,-4.5628457,154.45119,-7.5143805,-54.011929,-5.3916888,-84.832397,-6.9893022,-68.741203,,-4.77510152,-7.842687375,-5.711955069,-7.421970249,,30.820468,31.55779904
1201000000,-4.5796785,154.4986,-7.4902139,-53.950645,-5.381568,-84.777061,-6.955646,-68.852867,,-4.775000179,-7.844553101,-5.710507256,-7.423640235,,30.826416,31.60078024
1202000000,-4.5850334,154.41284,-7.509583,-54.003353,-5.3951263,-84.908661,-7.0047131,-68.906563,,-4.77490388,-7.846415391,-5.709055693,-7.425310351,,30.905308,31.64381589
1203000000,-4.606503,154.55736,-7.516767,-53.901093,-5.4130044,-84.926323,-7.0314465,-68.906784,,-4.774812635,-7.848274223,-5.70760038,-7.426980601,,31.02523,31.68690611
1204000000,-4.5987701,154.45345,-7.5060501,-53.875191,-5.403317,-85.063087,-7.0209308,-68.999893,,-4.774726456,-7.850129582,-5.706141314,-7.428650991,,31.187896,31.73005099
1205000000,-4.5841298,154.38313,-7.5247803,-54.045036,-5.3878098,-85.117836,-7.0005302,-68.977432,,-4.774645355,-7.851981446,-5.704678497,-7.430321526,,31.0728,31.77325064
1206000000,-4.6026373,154.37527,-7.5419779,-54.086563,-5.4050517,-85.100792,-6.9848137,-69.00988,,-4.774569343,-7.853829799,-5.703211925,-7.431992211,,31.014229,31.81650517
1207000000,-4.5980968,154.49318,-7.5319829,-53.903076,-5.3973675,-85.094551,-6.9959726,-68.841507,,-4.774498433,-7.855674621,-5.701741599,-7.433663051,,31.191475,31.85981469
1208000000,-4.5652094,154.25079,-7.5283136,-54.073006,-5.3861618,-85.260941,-7.0072894,-69.29808,,-4.774432635,-7.857515892,-5.700267517,-7.435334052,,31.187935,31.90317929
1209000000,-4.5788722,154.32011,-7.524116,-53.927761,-5.3874264,-85.299721,-6.9924016,-69.185875,,-4.774371963,-7.859353595,-5.698789678,-7.437005218,,31.37196,31.94659909
1210000000,-4.5741787,154.13103,-7.5691967,-54.044533,-5.4076767,-85.460922,-7.0458422,-69.429245,,-4.774316427,-7.861187709,-5.697308082,-7.438676557,,31.416389,31.99007419
1211000000,-4.5764055,153.95023,-7.5458422,-54.140923,-5.3880095,-85.490646,-7.0131011,-69.503845,,-4.774266039,-7.863018216,-5.695822728,-7.440348072,,31.349723,32.0336047
1212000000,-4.5701303,153.74118,-7.5233245,-54.234516,-5.3772221,-85.641052,-6.9881587,-69.390381,,-4.774220813,-7.864845097,-5.694333614,-7.442019769,,31.406536,32.07719071
1213000000,-4.6099796,153.91634,-7.5249681,-54.354527,-5.3677363,-85.757782,-6.9905758,-69.697113,,-4.774180759,-7.866668331,-5.692840741,-7.443691654,,31.403255,32.12083235
1214000000,-4.5919819,153.82768,-7.5393434,-54.278336,-5.3579311,-85.715508,-6.9951138,-69.590271,,-4.77414589,-7.8684879,-5.691344106,-7.445363732,,31.437172,32.1645297
1215000000,-4.5712833,153.98518,-7.5369153,-54.055168,-5.3634715,-85.785217,-7.019073,-69.6119,,-4.774116217,-7.870303784,-5.689843709,-7.447036009,,31.730049,32.20828289
1216000000,-4.5500188,153.98805,-7.5419769,-54.387012,-5.3710189,-85.831367,-6.9954462,-69.783188,,-4.774091754,-7.872115964,-5.68833955,-7.44870849,,31.444355,32.25209201
1217000000,-4.5710344,153.88771,-7.5597358,-54.348976,-5.3509116,-85.870544,-7.0186658,-69.807129,,-4.774072512,-7.873924419,-5.686831628,-7.450381182,,31.521568,32.29595717
1218000000,-4.5714765,153.77905,-7.532515,-54.497456,-5.344758,-86.214066,-6.9959078,-69.959885,,-4.774058503,-7.875729131,-5.685319941,-7.452054089,,31.71661,32.33987847
1219000000,-4.5327911,153.69832,-7.5539951,-54.232426,-5.3648028,-85.900017,-7.0075836,-69.739632,,-4.77404974,-7.877530078,-5.683804489,-7.453727218,,31.667591,32.38385602
1220000000,-4.5827556,153.60648,-7.5393386,-54.449146,-5.3488379,-86.128532,-7.0229855,-69.840706,,-4.774046235,-7.879327242,-5.682285272,-7.455400574,,31.679386,32.42788994
1221000000,-4.5865064,153.47704,-7.55233,-54.3936,-5.3486743,-86.303902,-7.0053911,-70.124435,,-4.774048001,-7.881120601,-5.680762288,-7.457074163,,31.910302,32.47198031
1222000000,-4.5597248,153.55893,-7.5544605,-54.446896,-5.3587594,-86.379128,-6.9967976,-69.994476,,-4.774055049,-7.882910137,-5.679235538,-7.45874799,,31.932232,32.51612725
1223000000,-4.5667214,153.47296,-7.5619855,-54.399994,-5.3498092,-86.360794,-7.0330076,-70.262619,,-4.774067392,-7.884695828,-5.677705019,-7.460422063,,31.9608,32.56033086
1224000000,-4.5436668,153.56288,-7.5359831,-54.246468,-5.3406806,-86.364349,-6.9899521,-69.957924,,-4.774085043,-7.886477655,-5.676170732,-7.462096386,,32.117881,32.60459125
1225000000,-4.5677042,153.47339,-7.5626421,-54.533585,-5.367559,-86.512451,-7.0240235,-70.138954,,-4.774108014,-7.888255597,-5.674632676,-7.463770965,,31.978866,32.64890852
1226000000,-4.5900927,153.31955,-7.567668,-54.594746,-5.3343072,-86.521523,-7.0387087,-70.26149,,-4.774136317,-7.890029633,-5.673090851,-7.465445807,,31.926777,32.69328279
1227000000,-4.5864506,153.06516,-7.5579057,-54.708069,-5.3819461,-86.742455,-7.0494962,-70.490799,,-4.774169966,-7.891799744,-5.671545255,-7.467120918,,32.034386,32.73771414
1228000000,-4.575531,153.10825,-7.6004143,-54.595913,-5.3879147,-86.705147,-7.0613313,-70.48806,,-4.774208973,-7.893565907,-5.669995888,-7.468796304,,32.109234,32.7822027
1229000000,-4.6022644,153.3486,-7.5721216,-54.659172,-5.3476286,-86.730522,-6.9969935,-70.540283,,-4.774253351,-7.895328104,-5.668442749,-7.47047197,,32.07135,32.82674856
1230000000,-4.5675554,153.16948,-7.5731435,-54.772919,-5.3635588,-86.925781,-7.0304475,-70.668808,,-4.774303112,-7.897086312,-5.666885839,-7.472147923,,32.152862,32.87135182
1231000000,-4.5515351,152.84044,-7.6026244,-54.774063,-5.3578877,-87.074364,-7.0311289,-70.826736,,-4.774358269,-7.898840511,-5.665325156,-7.473824169,,32.300301,32.91601261
1232000000,-4.5780578,153.1745,-7.6106467,-54.659122,-5.3682394,-87.092171,-7.0553703,-70.661423,,-4.774418834,-7.90059068,-5.6637607,-7.475500714,,32.433049,32.96073101
1233000000,-4.5610552,152.96036,-7.5921736,-54.888489,-5.333847,-87.021179,-7.0307245,-70.739372,,-4.774484822,-7.902336798,-5.662192471,-7.477177566,,32.13269,33.00550714
1234000000,-4.5562305,153.03981,-7.6012506,-54.759941,-5.3605933,-87.130325,-7.0837951,-70.870056,,-4.774556244,-7.904078843,-5.660620467,-7.478854728,,32.370384,33.05034109
1235000000,-4.5523968,152.68979,-7.5665393,-54.899261,-5.3068166,-87.233231,-7.0107951,-70.931648,,-4.774633114,-7.905816794,-5.659044689,-7.48053221,,32.33397,33.09523298
1236000000,-4.5662355,152.9149,-7.6089869,-54.966877,-5.3132129,-87.219048,-7.0652242,-70.843262,,-4.774715445,-7.907550631,-5.657465136,-7.482210016,,32.252171,33.14018291
1237000000,-4.577569,152.78342,-7.585813,-54.942974,-5.3159952,-87.328613,-7.0331211,-70.973282,,-4.774803249,-7.90928033,-5.655881808,-7.483888152,,32.385639,33.18519098
1238000000,-4.5715728,152.6339,-7.6161451,-54.932625,-5.3461719,-87.400528,-7.0661297,-70.93856,,-4.774896539,-7.911005872,-5.654294704,-7.485566627,,32.467903,33.2302573
1239000000,-4.5583162,152.65358,-7.6271429,-54.920143,-5.3465309,-87.498184,-7.0739164,-71.181183,,-4.77499533,-7.912727234,-5.652703824,-7.487245445,,32.578041,33.27538197
1240000000,-4.5648398,152.58897,-7.6144185,-55.083138,-5.3423176,-87.577087,-7.0568075,-71.283676,,-4.775099633,-7.914444394,-5.651109167,-7.488924614,,32.493949,33.3205651
1241000000,-4.5490737,152.70009,-7.637269,-54.999821,-5.3338375,-87.563927,-7.0638881,-71.303673,,-4.775209463,-7.916157331,-5.649510734,-7.490604141,,32.564106,33.36580679
1242000000,-4.5307412,152.58304,-7.588872,-54.909523,-5.3276167,-87.658531,-7.0362558,-71.342468,,-4.775324832,-7.917866023,-5.647908523,-7.492284031,,32.749008,33.41110714
1243000000,-4.5391326,152.63751,-7.5940247,-54.974445,-5.3424163,-87.669662,-7.0800714,-71.472748,,-4.775445754,-7.919570447,-5.646302535,-7.493964291,,32.695217,33.45646627
1244000000,-4.5396876,152.47316,-7.6163101,-55.07909,-5.321279,-87.842674,-7.0779471,-71.499779,,-4.775572241,-7.921270582,-5.644692769,-7.495644929,,32.763584,33.50188426
1245000000,-4.5517168,152.44963,-7.633256,-55.027817,-5.3231649,-87.82856,-7.0898438,-71.626617,,-4.775704309,-7.922966405,-5.643079226,-7.497325951,,32.800743,33.54736124
1246000000,-4.5777164,152.13901,-7.6005864,-55.192089,-5.2880411,-88.071899,-7.0565395,-71.818222,,-4.775841969,-7.924657895,-5.641461904,-7.499007364,,32.87981,33.59289729
1247000000,-4.5551138,152.41867,-7.6436267,-55.175465,-5.314641,-88.189316,-7.0655403,-71.825722,,-4.775985235,-7.926345028,-5.639840804,-7.500689174,,33.013851,33.63849253
1248000000,-4.5666714,152.23422,-7.6287017,-55.152733,-5.3283839,-88.187889,-7.0634818,-71.802628,,-4.776134121,-7.928027782,-5.638215925,-7.502371388,,33.035156,33.68414706
1249000000,-4.5768905,152.4306,-7.6129069,-55.189754,-5.3131537,-88.239792,-7.062542,-71.780586,,-4.776288641,-7.929706135,-5.636587267,-7.504054015,,33.050038,33.72986098
1250000000,-4.572762,152.44376,-7.6377621,-55.286423,-5.3501039,-88.311859,-7.1113925,-71.799538,,-4.776448807,-7.931380063,-5.63495483,-7.505737059,,33.025436,33.7756344
1251000000,-4.5644269,152.15619,-7.6038775,-55.328522,-5.2941628,-88.419167,-7.0639701,-71.984299,,-4.776614635,-7.933049545,-5.633318614,-7.507420529,,33.090645,33.82146741
1252000000,-4.5489001,152.05072,-7.6088696,-55.422245,-5.2896285,-88.548653,-7.0688243,-72.082474,,-4.776786136,-7.934714557,-5.631678619,-7.509104432,,33.126408,33.86736013
1253000000,-4.5683298,152.13643,-7.6562638,-55.372692,-5.3027039,-88.41217,-7.095314,-72.109756,,-4.776963326,-7.936375076,-5.630034845,-7.510788774,,33.039478,33.91331265
1254000000,-4.5577531,152.21458,-7.6554008,-55.460869,-5.3258862,-88.625534,-7.1137261,-72.159721,,-4.777146218,-7.93803108,-5.628387291,-7.512473563,,33.164665,33.95932508
1255000000,-4.5651765,152.08385,-7.6202421,-55.268726,-5.2921634,-88.622864,-7.0890617,-72.297928,,-4.777334825,-7.939682544,-5.626735958,-7.514158805,,33.354138,34.00539751
1256000000,-4.5504646,151.96762,-7.6374803,-55.539394,-5.2935491,-88.673393,-7.0863004,-72.333527,,-4.777529163,-7.941329447,-5.625080845,-7.515844509,,33.133999,34.05153006
1257000000,-4.5493217,151.83128,-7.6151729,-55.630589,-5.3116665,-88.770477,-7.0763335,-72.371063,,-4.777729243,-7.942971763,-5.623421952,-7.517530681,,33.139888,34.09772283
1258000000,-4.5765934,151.85515,-7.6300921,-55.484463,-5.2831907,-88.979141,-7.0715032,-72.518394,,-4.777935082,-7.944609471,-5.62175928,-7.519217329,,33.494678,34.14397591
1259000000,-4.5830269,151.842,-7.6517882,-55.626053,-5.2916241,-89.138939,-7.1096563,-72.547325,,-4.778146692,-7.946242546,-5.620092829,-7.52090446,,33.512886,34.19028942
