frequency,e',e'',u',u''
1000000000,3.8707,0.2729,1.0745,-0.2022
1001000000,3.869,0.2724,1.0744,-0.202
1002000000,3.8673,0.2719,1.0743,-0.2017
1003000000,3.8656,0.2714,1.0742,-0.2014
1004000000,3.8638,0.2709,1.0741,-0.2012
1005000000,3.8621,0.2704,1.074,-0.2009
1006000000,3.8604,0.2699,1.0739,-0.2007
1007000000,3.8587,0.2694,1.0738,-0.2004
1008000000,3.857,0.2689,1.0737,-0.2001
1009000000,3.8553,0.2684,1.0736,-0.1999
1010000000,3.8536,0.2679,1.0735,-0.1996
1011000000,3.8519,0.2674,1.0734,-0.1994
1012000000,3.8502,0.2669,1.0733,-0.1991
1013000000,3.8485,0.2664,1.0732,-0.1988
1014000000,3.8468,0.266,1.0732,-0.1986
1015000000,3.8451,0.2655,1.0731,-0.1983
1016000000,3.8434,0.265,1.073,-0.1981
1017000000,3.8417,0.2645,1.0729,-0.1978
1018000000,3.8401,0.264,1.0728,-0.1975
1019000000,3.8384,0.2636,1.0727,-0.1973
1020000000,3.8367,0.2631,1.0726,-0.197
1021000000,3.8351,0.2626,1.0725,-0.1968
1022000000,3.8334,0.2621,1.0724,-0.1965
1023000000,3.8317,0.2616,1.0723,-0.1962
1024000000,3.8301,0.2612,1.0722,-0.196
1025000000,3.8284,0.2607,1.0722,-0.1957
1026000000,3.8268,0.2602,1.0721,-0.1955
1027000000,3.8251,0.2597,1.072,-0.1952
1028000000,3.8235,0.2593,1.0719,-0.1949
1029000000,3.8219,0.2588,1.0718,-0.1947
1030000000,3.8202,0.2583,1.0717,-0.1944
1031000000,3.8186,0.2579,1.0716,-0.1942
1032000000,3.817,0.2574,1.0715,-0.1939
1033000000,3.8154,0.2569,1.0714,-0.1936
1034000000,3.8137,0.2565,1.0713,-0.1934
1035000000,3.8121,0.256,1.0712,-0.1931
1036000000,3.8105,0.2556,1.0712,-0.1929
1037000000,3.8089,0.2551,1.0711,-0.1926
1038000000,3.8073,0.2546,1.071,-0.1924
1039000000,3.8057,0.2542,1.0709,-0.1921
1040000000,3.8041,0.2537,1.0708,-0.1919
1041000000,3.8025,0.2533,1.0707,-0.1916
1042000000,3.8009,0.2528,1.0706,-0.1914
1043000000,3.7993,0.2524,1.0705,-0.1911
1044000000,3.7978,0.2519,1.0705,-0.1909
1045000000,3.7962,0.2515,1.0704,-0.1906
1046000000,3.7946,0.251,1.0703,-0.1904
1047000000,3.793,0.2506,1.0702,-0.1901
1048000000,3.7914,0.2501,1.0701,-0.1899
1049000000,3.7899,0.2497,1.07,-0.1896
1050000000,3.7883,0.2492,1.0699,-0.1894
1051000000,3.7867,0.2488,1.0699,-0.1891
1052000000,3.7852,0.2484,1.0698,-0.1889
1053000000,3.7836,0.2479,1.0697,-0.1886
1054000000,3.7821,0.2475,1.0696,-0.1884
1055000000,3.7805,0.247,1.0695,-0.1881
1056000000,3.779,0.2466,1.0694,-0.1879
1057000000,3.7774,0.2462,1.0694,-0.1876
1058000000,3.7759,0.2457,1.0693,-0.1874
1059000000,3.7743,0.2453,1.0692,-0.1872
1060000000,3.7728,0.2449,1.0691,-0.1869
1061000000,3.7713,0.2444,1.069,-0.1867
1062000000,3.7697,0.244,1.0689,-0.1864
1063000000,3.7682,0.2436,1.0689,-0.1862
1064000000,3.7667,0.2431,1.0688,-0.1859
1065000000,3.7651,0.2427,1.0687,-0.1857
1066000000,3.7636,0.2423,1.0686,-0.1855
1067000000,3.7621,0.2419,1.0685,-0.1852
1068000000,3.7606,0.2414,1.0684,-0.185
1069000000,3.7591,0.241,1.0684,-0.1847
1070000000,3.7576,0.2406,1.0683,-0.1845
1071000000,3.756,0.2402,1.0682,-0.1843
1072000000,3.7545,0.2397,1.0681,-0.184
1073000000,3.753,0.2393,1.068,-0.1838
1074000000,3.7515,0.2389,1.0679,-0.1835
1075000000,3.75,0.2385,1.0679,-0.1833
1076000000,3.7485,0.2381,1.0678,-0.1831
1077000000,3.7471,0.2377,1.0677,-0.1828
1078000000,3.7456,0.2372,1.0676,-0.1826
1079000000,3.7441,0.2368,1.0675,-0.1824
1080000000,3.7426,0.2364,1.0675,-0.1821
1081000000,3.7411,0.236,1.0674,-0.1819
1082000000,3.7396,0.2356,1.0673,-0.1817
1083000000,3.7382,0.2352,1.0672,-0.1814
1084000000,3.7367,0.2348,1.0671,-0.1812
1085000000,3.7352,0.2344,1.067,-0.181
1086000000,3.7337,0.234,1.067,-0.1807
1087000000,3.7323,0.2336,1.0669,-0.1805
1088000000,3.7308,0.2332,1.0668,-0.1803
1089000000,3.7294,0.2328,1.0667,-0.18
1090000000,3.7279,0.2324,1.0666,-0.1798
1091000000,3.7265,0.232,1.0666,-0.1796
1092000000,3.725,0.2316,1.0665,-0.1793
1093000000,3.7236,0.2312,1.0664,-0.1791
1094000000,3.7221,0.2308,1.0663,-0.1789
1095000000,3.7207,0.2304,1.0662,-0.1786
1096000000,3.7192,0.23,1.0662,-0.1784
1097000000,3.7178,0.2296,1.0661,-0.1782
1098000000,3.7163,0.2292,1.066,-0.1779
1099000000,3.7149,0.2289,1.0659,-0.1777
1100000000,3.7135,0.2285,1.0658,-0.1775
1101000000,3.7121,0.2281,1.0657,-0.1773
1102000000,3.7106,0.2277,1.0657,-0.177
1103000000,3.7092,0.2273,1.0656,-0.1768
1104000000,3.7078,0.227,1.0655,-0.1766
1105000000,3.7064,0.2266,1.0654,-0.1763
1106000000,3.705,0.2262,1.0653,-0.1761
1107000000,3.7035,0.2258,1.0653,-0.1759
1108000000,3.7021,0.2255,1.0652,-0.1757
1109000000,3.7007,0.2251,1.0651,-0.1754
1110000000,3.6993,0.2247,1.065,-0.1752
1111000000,3.6979,0.2243,1.0649,-0.175
1112000000,3.6965,0.224,1.0648,-0.1748
1113000000,3.6951,0.2236,1.0648,-0.1746
1114000000,3.6937,0.2232,1.0647,-0.1743
1115000000,3.6923,0.2229,1.0646,-0.1741
1116000000,3.6909,0.2225,1.0645,-0.1739
1117000000,3.6895,0.2221,1.0644,-0.1737
1118000000,3.6881,0.2218,1.0643,-0.1735
1119000000,3.6867,0.2214,1.0643,-0.1733
1120000000,3.6853,0.2211,1.0642,-0.173
1121000000,3.684,0.2207,1.0641,-0.1728
1122000000,3.6826,0.2203,1.064,-0.1726
1123000000,3.6812,0.22,1.0639,-0.1724
1124000000,3.6798,0.2196,1.0639,-0.1722
1125000000,3.6784,0.2193,1.0638,-0.172
1126000000,3.6771,0.2189,1.0637,-0.1718
1127000000,3.6757,0.2185,1.0636,-0.1715
1128000000,3.6743,0.2182,1.0635,-0.1713
1129000000,3.6729,0.2178,1.0635,-0.1711
1130000000,3.6716,0.2175,1.0634,-0.1709
1131000000,3.6702,0.2171,1.0633,-0.1707
1132000000,3.6688,0.2168,1.0632,-0.1705
1133000000,3.6675,0.2164,1.0631,-0.1703
1134000000,3.6661,0.2161,1.0631,-0.1701
1135000000,3.6648,0.2157,1.063,-0.1699
1136000000,3.6634,0.2154,1.0629,-0.1697
1137000000,3.6621,0.215,1.0628,-0.1695
1138000000,3.6607,0.2147,1.0628,-0.1693
1139000000,3.6594,0.2143,1.0627,-0.1691
1140000000,3.658,0.214,1.0626,-0.1689
1141000000,3.6567,0.2136,1.0625,-0.1687
1142000000,3.6553,0.2133,1.0625,-0.1684
1143000000,3.654,0.2129,1.0624,-0.1682
1144000000,3.6526,0.2126,1.0623,-0.168
1145000000,3.6513,0.2122,1.0622,-0.1678
1146000000,3.65,0.2119,1.0622,-0.1676
1147000000,3.6486,0.2115,1.0621,-0.1674
1148000000,3.6473,0.2112,1.062,-0.1672
1149000000,3.646,0.2108,1.0619,-0.167
1150000000,3.6446,0.2105,1.0619,-0.1668
1151000000,3.6433,0.2101,1.0618,-0.1666
1152000000,3.642,0.2098,1.0617,-0.1664
1153000000,3.6407,0.2095,1.0616,-0.1663
1154000000,3.6394,0.2091,1.0616,-0.1661
1155000000,3.638,0.2088,1.0615,-0.1659
1156000000,3.6367,0.2084,1.0614,-0.1657
1157000000,3.6354,0.2081,1.0613,-0.1655
1158000000,3.6341,0.2078,1.0613,-0.1653
1159000000,3.6328,0.2074,1.0612,-0.1651
1160000000,3.6315,0.2071,1.0611,-0.1649
1161000000,3.6302,0.2067,1.0611,-0.1647
1162000000,3.6289,0.2064,1.061,-0.1645
1163000000,3.6276,0.2061,1.0609,-0.1643
1164000000,3.6263,0.2057,1.0609,-0.1641
1165000000,3.625,0.2054,1.0608,-0.1639
1166000000,3.6237,0.2051,1.0607,-0.1637
1167000000,3.6224,0.2047,1.0607,-0.1635
1168000000,3.6211,0.2044,1.0606,-0.1633
1169000000,3.6198,0.204,1.0605,-0.1631
1170000000,3.6185,0.2037,1.0604,-0.1629
1171000000,3.6172,0.2034,1.0604,-0.1628
1172000000,3.6159,0.203,1.0603,-0.1626
1173000000,3.6147,0.2027,1.0603,-0.1624
1174000000,3.6134,0.2024,1.0602,-0.1622
1175000000,3.6121,0.202,1.0601,-0.162
1176000000,3.6108,0.2017,1.0601,-0.1618
1177000000,3.6096,0.2014,1.06,-0.1616
1178000000,3.6083,0.2011,1.0599,-0.1614
1179000000,3.607,0.2007,1.0599,-0.1612
1180000000,3.6058,0.2004,1.0598,-0.161
1181000000,3.6045,0.2001,1.0597,-0.1608
1182000000,3.6032,0.1997,1.0597,-0.1607
1183000000,3.602,0.1994,1.0596,-0.1605
1184000000,3.6007,0.1991,1.0595,-0.1603
1185000000,3.5995,0.1988,1.0595,-0.1601
1186000000,3.5982,0.1984,1.0594,-0.1599
1187000000,3.597,0.1981,1.0594,-0.1597
1188000000,3.5957,0.1978,1.0593,-0.1595
1189000000,3.5945,0.1975,1.0592,-0.1593
1190000000,3.5932,0.1971,1.0592,-0.1591
1191000000,3.592,0.1968,1.0591,-0.159
1192000000,3.5907,0.1965,1.0591,-0.1588
1193000000,3.5895,0.1962,1.059,-0.1586
1194000000,3.5883,0.1958,1.0589,-0.1584
1195000000,3.587,0.1955,1.0589,-0.1582
1196000000,3.5858,0.1952,1.0588,-0.158
1197000000,3.5845,0.1949,1.0588,-0.1578
1198000000,3.5833,0.1945,1.0587,-0.1576
1199000000,3.5821,0.1942,1.0586,-0.1575
1200000000,3.5809,0.1939,1.0586,-0.1573
1201000000,3.5796,0.1936,1.0585,-0.1571
1202000000,3.5784,0.1932,1.0585,-0.1569
1203000000,3.5772,0.1929,1.0584,-0.1567
1204000000,3.576,0.1926,1.0583,-0.1565
1205000000,3.5747,0.1922,1.0583,-0.1563
1206000000,3.5735,0.1919,1.0582,-0.1562
1207000000,3.5723,0.1916,1.0582,-0.156
1208000000,3.5711,0.1912,1.0581,-0.1558
1209000000,3.5699,0.1909,1.058,-0.1556
1210000000,3.5687,0.1906,1.058,-0.1554
1211000000,3.5675,0.1902,1.0579,-0.1552
1212000000,3.5663,0.1899,1.0579,-0.155
1213000000,3.5651,0.1896,1.0578,-0.1549
1214000000,3.5639,0.1892,1.0577,-0.1547
1215000000,3.5627,0.1889,1.0577,-0.1545
1216000000,3.5616,0.1886,1.0576,-0.1543
1217000000,3.5604,0.1882,1.0576,-0.1541
1218000000,3.5592,0.1879,1.0575,-0.154
1219000000,3.558,0.1876,1.0575,-0.1538
1220000000,3.5569,0.1873,1.0574,-0.1536
1221000000,3.5557,0.1869,1.0573,-0.1534
1222000000,3.5545,0.1866,1.0573,-0.1532
1223000000,3.5534,0.1863,1.0572,-0.153
1224000000,3.5522,0.186,1.0572,-0.1529
1225000000,3.5511,0.1857,1.0571,-0.1527
1226000000,3.5499,0.1853,1.057,-0.1525
1227000000,3.5488,0.185,1.057,-0.1523
1228000000,3.5476,0.1847,1.0569,-0.1521
1229000000,3.5465,0.1844,1.0569,-0.152
1230000000,3.5453,0.1841,1.0568,-0.1518
1231000000,3.5442,0.1838,1.0567,-0.1516
1232000000,3.543,0.1835,1.0567,-0.1514
1233000000,3.5419,0.1832,1.0566,-0.1512
1234000000,3.5408,0.1828,1.0566,-0.1511
1235000000,3.5396,0.1825,1.0565,-0.1509
1236000000,3.5385,0.1822,1.0564,-0.1507
1237000000,3.5374,0.1819,1.0564,-0.1505
1238000000,3.5362,0.1816,1.0563,-0.1504
1239000000,3.5351,0.1813,1.0563,-0.1502
1240000000,3.534,0.181,1.0562,-0.15
1241000000,3.5328,0.1807,1.0561,-0.1498
1242000000,3.5317,0.1804,1.0561,-0.1497
1243000000,3.5306,0.1801,1.056,-0.1495
1244000000,3.5295,0.1798,1.056,-0.1493
1245000000,3.5284,0.1795,1.0559,-0.1491
1246000000,3.5272,0.1792,1.0558,-0.149
1247000000,3.5261,0.1789,1.0558,-0.1488
1248000000,3.525,0.1786,1.0557,-0.1486
1249000000,3.5239,0.1783,1.0557,-0.1484
1250000000,3.5228,0.1781,1.0556,-0.1483
1251000000,3.5217,0.1778,1.0555,-0.1481
1252000000,3.5206,0.1775,1.0555,-0.1479
1253000000,3.5195,0.1772,1.0554,-0.1478
1254000000,3.5184,0.1769,1.0554,-0.1476
1255000000,3.5173,0.1766,1.0553,-0.1474
1256000000,3.5162,0.1763,1.0553,-0.1473
1257000000,3.5151,0.176,1.0552,-0.1471
1258000000,3.514,0.1757,1.0551,-0.1469
1259000000,3.5129,0.1755,1.0551,-0.1468
1260000000,3.5118,0.1752,1.055,-0.1466
1261000000,3.5107,0.1749,1.055,-0.1464
1262000000,3.5096,0.1746,1.0549,-0.1463
1263000000,3.5085,0.1743,1.0549,-0.1461
1264000000,3.5074,0.174,1.0548,-0.1459
1265000000,3.5063,0.1737,1.0547,-0.1458
1266000000,3.5052,0.1735,1.0547,-0.1456
1267000000,3.5041,0.1732,1.0546,-0.1454
1268000000,3.503,0.1729,1.0546,-0.1453
1269000000,3.502,0.1726,1.0545,-0.1451
1270000000,3.5009,0.1723,1.0545,-0.145
1271000000,3.4998,0.1721,1.0544,-0.1448
1272000000,3.4987,0.1718,1.0543,-0.1446
1273000000,3.4976,0.1715,1.0543,-0.1445
1274000000,3.4966,0.1712,1.0542,-0.1443
1275000000,3.4955,0.1709,1.0542,-0.1441
1276000000,3.4944,0.1707,1.0541,-0.144
1277000000,3.4933,0.1704,1.0541,-0.1438
1278000000,3.4923,0.1701,1.054,-0.1437
1279000000,3.4912,0.1698,1.054,-0.1435
1280000000,3.4901,0.1696,1.0539,-0.1433
1281000000,3.4891,0.1693,1.0539,-0.1432
1282000000,3.488,0.169,1.0538,-0.143
1283000000,3.487,0.1687,1.0537,-0.1429
1284000000,3.4859,0.1685,1.0537,-0.1427
1285000000,3.4848,0.1682,1.0536,-0.1425
1286000000,3.4838,0.1679,1.0536,-0.1424
1287000000,3.4827,0.1676,1.0535,-0.1422
1288000000,3.4817,0.1674,1.0535,-0.1421
1289000000,3.4806,0.1671,1.0534,-0.1419
1290000000,3.4796,0.1668,1.0534,-0.1418
1291000000,3.4785,0.1665,1.0533,-0.1416
1292000000,3.4775,0.1663,1.0533,-0.1415
1293000000,3.4764,0.166,1.0532,-0.1413
1294000000,3.4754,0.1657,1.0532,-0.1411
1295000000,3.4744,0.1655,1.0531,-0.141
1296000000,3.4733,0.1652,1.0531,-0.1408
1297000000,3.4723,0.1649,1.053,-0.1407
1298000000,3.4713,0.1647,1.053,-0.1405
1299000000,3.4702,0.1644,1.0529,-0.1404
1300000000,3.4692,0.1641,1.0529,-0.1402
1301000000,3.4682,0.1639,1.0528,-0.14
1302000000,3.4671,0.1636,1.0528,-0.1399
1303000000,3.4661,0.1633,1.0527,-0.1397
1304000000,3.4651,0.1631,1.0527,-0.1396
1305000000,3.4641,0.1628,1.0526,-0.1394
1306000000,3.463,0.1625,1.0526,-0.1393
1307000000,3.462,0.1623,1.0525,-0.1391
1308000000,3.461,0.162,1.0525,-0.139
1309000000,3.46,0.1617,1.0524,-0.1388
1310000000,3.459,0.1615,1.0524,-0.1387
1311000000,3.458,0.1612,1.0523,-0.1385
1312000000,3.457,0.161,1.0523,-0.1383
1313000000,3.4559,0.1607,1.0523,-0.1382
1314000000,3.4549,0.1604,1.0522,-0.138
1315000000,3.4539,0.1602,1.0522,-0.1379
1316000000,3.4529,0.1599,1.0521,-0.1377
1317000000,3.4519,0.1597,1.0521,-0.1376
1318000000,3.4509,0.1594,1.052,-0.1374
1319000000,3.4499,0.1592,1.052,-0.1373
1320000000,3.4489,0.1589,1.0519,-0.1371
1321000000,3.4479,0.1586,1.0519,-0.137
1322000000,3.4469,0.1584,1.0518,-0.1368
1323000000,3.4459,0.1581,1.0518,-0.1367
1324000000,3.4449,0.1579,1.0517,-0.1365
1325000000,3.4439,0.1576,1.0517,-0.1364
1326000000,3.4429,0.1574,1.0516,-0.1362
1327000000,3.4419,0.1571,1.0516,-0.1361
1328000000,3.4409,0.1569,1.0515,-0.1359
1329000000,3.44,0.1566,1.0515,-0.1358
1330000000,3.439,0.1564,1.0515,-0.1356
1331000000,3.438,0.1561,1.0514,-0.1354
1332000000,3.437,0.1558,1.0514,-0.1353
1333000000,3.436,0.1556,1.0513,-0.1351
1334000000,3.435,0.1553,1.0513,-0.135
1335000000,3.4341,0.1551,1.0512,-0.1348
1336000000,3.4331,0.1548,1.0512,-0.1347
1337000000,3.4321,0.1546,1.0511,-0.1345
1338000000,3.4311,0.1543,1.0511,-0.1344
1339000000,3.4302,0.1541,1.051,-0.1342
1340000000,3.4292,0.1538,1.051,-0.1341
1341000000,3.4282,0.1536,1.0509,-0.1339
1342000000,3.4272,0.1533,1.0509,-0.1338
1343000000,3.4263,0.1531,1.0509,-0.1337
1344000000,3.4253,0.1529,1.0508,-0.1335
1345000000,3.4244,0.1526,1.0508,-0.1334
1346000000,3.4234,0.1524,1.0507,-0.1332
1347000000,3.4224,0.1521,1.0507,-0.1331
1348000000,3.4215,0.1519,1.0506,-0.1329
1349000000,3.4205,0.1516,1.0506,-0.1328
1350000000,3.4196,0.1514,1.0505,-0.1326
1351000000,3.4186,0.1511,1.0505,-0.1325
1352000000,3.4176,0.1509,1.0505,-0.1323
1353000000,3.4167,0.1506,1.0504,-0.1322
1354000000,3.4157,0.1504,1.0504,-0.132
1355000000,3.4148,0.1501,1.0503,-0.1319
1356000000,3.4139,0.1499,1.0503,-0.1317
1357000000,3.4129,0.1497,1.0502,-0.1316
1358000000,3.412,0.1494,1.0502,-0.1315
1359000000,3.411,0.1492,1.0501,-0.1313
1360000000,3.4101,0.1489,1.0501,-0.1312
1361000000,3.4091,0.1487,1.0501,-0.131
1362000000,3.4082,0.1485,1.05,-0.1309
1363000000,3.4073,0.1482,1.05,-0.1307
1364000000,3.4063,0.148,1.0499,-0.1306
1365000000,3.4054,0.1477,1.0499,-0.1304
1366000000,3.4045,0.1475,1.0499,-0.1303
1367000000,3.4035,0.1473,1.0498,-0.1302
1368000000,3.4026,0.147,1.0498,-0.13
1369000000,3.4017,0.1468,1.0497,-0.1299
1370000000,3.4007,0.1466,1.0497,-0.1297
1371000000,3.3998,0.1463,1.0496,-0.1296
1372000000,3.3989,0.1461,1.0496,-0.1294
1373000000,3.398,0.1459,1.0496,-0.1293
1374000000,3.397,0.1456,1.0495,-0.1292
1375000000,3.3961,0.1454,1.0495,-0.129
1376000000,3.3952,0.1452,1.0494,-0.1289
1377000000,3.3943,0.1449,1.0494,-0.1287
1378000000,3.3933,0.1447,1.0494,-0.1286
1379000000,3.3924,0.1445,1.0493,-0.1284
1380000000,3.3915,0.1442,1.0493,-0.1283
1381000000,3.3906,0.144,1.0493,-0.1282
1382000000,3.3897,0.1438,1.0492,-0.128
1383000000,3.3888,0.1435,1.0492,-0.1279
1384000000,3.3878,0.1433,1.0491,-0.1277
1385000000,3.3869,0.1431,1.0491,-0.1276
1386000000,3.386,0.1428,1.0491,-0.1274
1387000000,3.3851,0.1426,1.049,-0.1273
1388000000,3.3842,0.1424,1.049,-0.1271
1389000000,3.3833,0.1422,1.0489,-0.127
1390000000,3.3824,0.1419,1.0489,-0.1268
1391000000,3.3815,0.1417,1.0489,-0.1267
1392000000,3.3806,0.1415,1.0488,-0.1266
1393000000,3.3797,0.1412,1.0488,-0.1264
1394000000,3.3788,0.141,1.0487,-0.1263
1395000000,3.3779,0.1408,1.0487,-0.1261
1396000000,3.377,0.1405,1.0486,-0.126
1397000000,3.3761,0.1403,1.0486,-0.1258
1398000000,3.3752,0.1401,1.0485,-0.1257
1399000000,3.3743,0.1399,1.0485,-0.1256
1400000000,3.3734,0.1396,1.0484,-0.1254
1401000000,3.3725,0.1394,1.0484,-0.1253
1402000000,3.3716,0.1392,1.0484,-0.1251
1403000000,3.3708,0.1389,1.0483,-0.125
1404000000,3.3699,0.1387,1.0483,-0.1249
1405000000,3.369,0.1385,1.0482,-0.1247
1406000000,3.3681,0.1383,1.0482,-0.1246
1407000000,3.3672,0.138,1.0481,-0.1244
1408000000,3.3664,0.1378,1.0481,-0.1243
1409000000,3.3655,0.1376,1.0481,-0.1242
1410000000,3.3646,0.1373,1.048,-0.124
1411000000,3.3637,0.1371,1.048,-0.1239
1412000000,3.3628,0.1369,1.0479,-0.1238
1413000000,3.362,0.1367,1.0479,-0.1236
1414000000,3.3611,0.1364,1.0478,-0.1235
1415000000,3.3602,0.1362,1.0478,-0.1233
1416000000,3.3594,0.136,1.0478,-0.1232
1417000000,3.3585,0.1358,1.0477,-0.1231
1418000000,3.3576,0.1355,1.0477,-0.1229
1419000000,3.3568,0.1353,1.0476,-0.1228
1420000000,3.3559,0.1351,1.0476,-0.1227
1421000000,3.3551,0.1349,1.0476,-0.1225
1422000000,3.3542,0.1347,1.0475,-0.1224
1423000000,3.3533,0.1344,1.0475,-0.1223
1424000000,3.3525,0.1342,1.0474,-0.1221
1425000000,3.3516,0.134,1.0474,-0.122
1426000000,3.3508,0.1338,1.0473,-0.1218
1427000000,3.3499,0.1336,1.0473,-0.1217
1428000000,3.3491,0.1333,1.0473,-0.1216
1429000000,3.3482,0.1331,1.0472,-0.1214
1430000000,3.3474,0.1329,1.0472,-0.1213
1431000000,3.3465,0.1327,1.0471,-0.1212
1432000000,3.3457,0.1325,1.0471,-0.121
1433000000,3.3448,0.1323,1.0471,-0.1209
1434000000,3.344,0.132,1.047,-0.1208
1435000000,3.3431,0.1318,1.047,-0.1206
1436000000,3.3423,0.1316,1.0469,-0.1205
1437000000,3.3415,0.1314,1.0469,-0.1204
1438000000,3.3406,0.1312,1.0469,-0.1202
1439000000,3.3398,0.131,1.0468,-0.1201
1440000000,3.339,0.1308,1.0468,-0.12
1441000000,3.3381,0.1305,1.0467,-0.1198
1442000000,3.3373,0.1303,1.0467,-0.1197
1443000000,3.3365,0.1301,1.0467,-0.1196
1444000000,3.3356,0.1299,1.0466,-0.1194
1445000000,3.3348,0.1297,1.0466,-0.1193
1446000000,3.334,0.1295,1.0465,-0.1192
1447000000,3.3331,0.1293,1.0465,-0.1191
1448000000,3.3323,0.1291,1.0465,-0.1189
1449000000,3.3315,0.1289,1.0464,-0.1188
1450000000,3.3307,0.1287,1.0464,-0.1187
1451000000,3.3298,0.1285,1.0463,-0.1185
1452000000,3.329,0.1282,1.0463,-0.1184
1453000000,3.3282,0.128,1.0463,-0.1183
1454000000,3.3274,0.1278,1.0462,-0.1181
1455000000,3.3265,0.1276,1.0462,-0.118
1456000000,3.3257,0.1274,1.0461,-0.1179
1457000000,3.3249,0.1272,1.0461,-0.1177
1458000000,3.3241,0.127,1.0461,-0.1176
1459000000,3.3233,0.1268,1.046,-0.1175
1460000000,3.3225,0.1266,1.046,-0.1173
1461000000,3.3217,0.1264,1.0459,-0.1172
1462000000,3.3208,0.1262,1.0459,-0.1171
1463000000,3.32,0.126,1.0459,-0.117
1464000000,3.3192,0.1258,1.0458,-0.1168
1465000000,3.3184,0.1256,1.0458,-0.1167
1466000000,3.3176,0.1254,1.0458,-0.1166
1467000000,3.3168,0.1252,1.0457,-0.1164
1468000000,3.316,0.125,1.0457,-0.1163
1469000000,3.3152,0.1248,1.0456,-0.1162
1470000000,3.3144,0.1246,1.0456,-0.1161
1471000000,3.3136,0.1244,1.0456,-0.1159
1472000000,3.3128,0.1242,1.0455,-0.1158
1473000000,3.312,0.124,1.0455,-0.1157
1474000000,3.3112,0.1238,1.0454,-0.1155
1475000000,3.3104,0.1236,1.0454,-0.1154
1476000000,3.3096,0.1234,1.0454,-0.1153
1477000000,3.3088,0.1232,1.0453,-0.1152
1478000000,3.308,0.123,1.0453,-0.115
1479000000,3.3072,0.1228,1.0452,-0.1149
1480000000,3.3064,0.1226,1.0452,-0.1148
1481000000,3.3056,0.1224,1.0452,-0.1147
1482000000,3.3048,0.1222,1.0451,-0.1145
1483000000,3.304,0.122,1.0451,-0.1144
1484000000,3.3032,0.1218,1.0451,-0.1143
1485000000,3.3025,0.1216,1.045,-0.1141
1486000000,3.3017,0.1214,1.045,-0.114
1487000000,3.3009,0.1212,1.0449,-0.1139
1488000000,3.3001,0.121,1.0449,-0.1138
1489000000,3.2993,0.1208,1.0449,-0.1136
1490000000,3.2985,0.1206,1.0448,-0.1135
1491000000,3.2977,0.1204,1.0448,-0.1134
1492000000,3.297,0.1203,1.0447,-0.1133
1493000000,3.2962,0.1201,1.0447,-0.1132
1494000000,3.2954,0.1199,1.0447,-0.113
1495000000,3.2946,0.1197,1.0446,-0.1129
1496000000,3.2939,0.1195,1.0446,-0.1128
1497000000,3.2931,0.1193,1.0446,-0.1127
1498000000,3.2923,0.1191,1.0445,-0.1125
1499000000,3.2915,0.1189,1.0445,-0.1124
1500000000,3.2908,0.1187,1.0445,-0.1123
1501000000,3.29,0.1185,1.0444,-0.1122
1502000000,3.2892,0.1183,1.0444,-0.112
1503000000,3.2884,0.1181,1.0443,-0.1119
1504000000,3.2877,0.1179,1.0443,-0.1118
1505000000,3.2869,0.1177,1.0443,-0.1117
1506000000,3.2861,0.1176,1.0442,-0.1116
1507000000,3.2854,0.1174,1.0442,-0.1114
1508000000,3.2846,0.1172,1.0442,-0.1113
1509000000,3.2839,0.117,1.0441,-0.1112
1510000000,3.2831,0.1168,1.0441,-0.1111
1511000000,3.2823,0.1166,1.0441,-0.1109
1512000000,3.2816,0.1164,1.044,-0.1108
1513000000,3.2808,0.1162,1.044,-0.1107
1514000000,3.2801,0.116,1.044,-0.1106
1515000000,3.2793,0.1159,1.0439,-0.1105
1516000000,3.2785,0.1157,1.0439,-0.1103
1517000000,3.2778,0.1155,1.0438,-0.1102
1518000000,3.277,0.1153,1.0438,-0.1101
1519000000,3.2763,0.1151,1.0438,-0.11
1520000000,3.2755,0.1149,1.0437,-0.1099
1521000000,3.2748,0.1147,1.0437,-0.1097
1522000000,3.274,0.1145,1.0437,-0.1096
1523000000,3.2733,0.1143,1.0436,-0.1095
1524000000,3.2725,0.1142,1.0436,-0.1094
1525000000,3.2718,0.114,1.0436,-0.1093
1526000000,3.2711,0.1138,1.0435,-0.1092
1527000000,3.2703,0.1136,1.0435,-0.109
1528000000,3.2696,0.1134,1.0435,-0.1089
1529000000,3.2688,0.1132,1.0434,-0.1088
1530000000,3.2681,0.113,1.0434,-0.1087
1531000000,3.2673,0.1129,1.0434,-0.1086
1532000000,3.2666,0.1127,1.0433,-0.1084
1533000000,3.2659,0.1125,1.0433,-0.1083
1534000000,3.2651,0.1123,1.0433,-0.1082
1535000000,3.2644,0.1121,1.0432,-0.1081
1536000000,3.2637,0.1119,1.0432,-0.108
1537000000,3.2629,0.1118,1.0432,-0.1079
1538000000,3.2622,0.1116,1.0431,-0.1077
1539000000,3.2615,0.1114,1.0431,-0.1076
1540000000,3.2607,0.1112,1.0431,-0.1075
1541000000,3.26,0.111,1.043,-0.1074
1542000000,3.2593,0.1109,1.043,-0.1073
1543000000,3.2586,0.1107,1.043,-0.1071
1544000000,3.2578,0.1105,1.0429,-0.107
1545000000,3.2571,0.1103,1.0429,-0.1069
