"Freq [GHz]","ang_deg(S(2,3)) [deg]","ang_deg(S(4,2)) [deg]","ang_deg(S(4,3)) [deg]"
1.523,65.8865119551365,89.2444757696696,-166.485663947476
1.524,65.624520188159,89.0200554149419,-166.365239149833
1.525,65.3625659992448,88.7955574788706,-166.244471372147
1.526,65.1006513394007,88.5709830282283,-166.123395780502
1.527,64.8387781625563,88.3463331347255,-166.002047758367
1.528,64.576948425413,88.1216088749068,-165.880462886049
1.529,64.3151640872929,87.8968113300456,-165.758676919858
1.53,64.0534271099884,87.6719415860397,-165.636725771019
1.531,63.7917394576085,87.4470007333043,-165.514645484352
1.532,63.5301030964272,87.2219898666653,-165.392472216767
1.533,63.268519994729,86.9969100852509,-165.270242215578
1.534,63.0069921226556,86.7717624923836,-165.147991796699
1.535,62.745521452051,86.5465481954704,-165.025757322724
1.536,62.484109956307,86.3212683058931,-164.903575180941
1.537,62.2227596102067,86.0959239388971,-164.781481761309
1.538,61.9614723897696,85.8705162134807,-164.659513434426
1.539,61.7002502720947,85.6450462522823,-164.537706529515
1.54,61.4390952352041,85.4195151814686,-164.416097312479
1.541,61.1780092578852,85.1939241306204,-164.294721964033
1.542,60.9169943195342,84.9682742326199,-164.173616557968
1.543,60.6560523999979,84.7425666235355,-164.05281703955
1.544,60.395185479416,84.5168024425077,-163.93235920412
1.545,60.1343955380625,84.2909828316334,-163.812278675892
1.546,59.8736845561879,84.0651089358502,-163.692610887
1.547,59.6130545138601,83.8391819028206,-163.573391056816
1.548,59.3525073908065,83.613202882815,-163.454654171569
1.549,59.092045166254,83.387173028595,-163.336434964286
1.55,58.8316698187714,83.1610934952961,-163.218767895097
1.551,58.5713833261097,82.93496544031,-163.101687131908
1.552,58.3111876650437,82.7087900231673,-162.985226531496
1.553,58.0510848112125,82.4825684054179,-162.869419621015
1.554,57.7910767389614,82.2563017505146,-162.754299579965
1.555,57.5311654211824,82.0299912236925,-162.639899222635
1.556,57.2713528291561,81.803637991852,-162.526250981035
1.557,57.011640932393,81.5772432234383,-162.413386888341
1.558,56.7520316984752,81.3508080883234,-162.301338562879
1.559,56.4925270928978,81.1243337576863,-162.190137192645
1.56,56.2331290789121,80.8978214038941,-162.079813520403
1.561,55.973839617367,80.6712722003823,-161.970397829344
1.562,55.7146606665518,80.4446873215358,-161.86191992935
1.563,55.4555941820397,80.2180679425693,-161.754409143852
1.564,55.1966421165307,79.9914152394085,-161.647894297296
1.565,54.9378064196953,79.7647303885697,-161.542403703242
1.566,54.6790890380191,79.5380145670418,-161.437965153074
1.567,54.4204919146467,79.3112689521668,-161.334605905361
1.568,54.162016989228,79.0844947215208,-161.232352675839
1.569,53.903666197762,78.857693052795,-161.131231628046
1.57,53.6454414724447,78.6308651236779,-161.0312683646
1.571,53.3873447415145,78.4040121117358,-160.932487919113
1.572,53.1293779291004,78.177135194296,-160.834914748758
1.573,52.8715429550692,77.9502355483277,-160.738572727473
1.574,52.6138417348744,77.7233143503251,-160.643485139803
1.575,52.3562761794054,77.49637277619,-160.549674675383
1.576,52.0988481948377,77.2694120011153,-160.457163424046
1.577,51.8415596824829,77.0424331994677,-160.365972871554
1.578,51.5844125386408,76.8154375446719,-160.276123895951
1.579,51.3274086544513,76.5884262090953,-160.187636764518
1.58,51.0705499157478,76.3614003639323,-160.100531131333
1.581,50.8138382029104,76.1343611790893,-160.014826035416
1.582,50.5572753907216,75.9073098230712,-159.930539899454
1.583,50.300863348221,75.6802474628665,-159.847690529095
1.584,50.0446039385628,75.4531752638351,-159.766295112794
1.585,49.7884990188729,75.2260943895952,-159.686370222201
1.586,49.5325504401073,74.9990060019108,-159.60793181308
1.587,49.2767600469114,74.771911260581,-159.530995226737
1.588,49.0211296774816,74.5448113233286,-159.455575191952
1.589,48.7656611634256,74.3177073456902,-159.381685827394
1.59,48.5103563296257,74.0906004809065,-159.309340644504
1.591,48.2552169941027,73.8634918798138,-159.238552550832
1.592,48.0002449678803,73.6363826907356,-159.169333853807
1.593,47.7454420548514,73.4092740593754,-159.101696264935
1.594,47.4908100516453,73.1821671287104,-159.035650904393
1.595,47.2363507474955,72.9550630388849,-158.971208306015
1.596,46.9820659241102,72.7279629271066,-158.908378422643
1.597,46.7279573555426,72.5008679275416,-158.847170631839
1.598,46.4740268080625,72.273779171211,-158.787593741922
1.599,46.2202760400303,72.0466977858892,-158.729655998332
1.6,45.9667068017712,71.8196248960018,-158.673365090295
1.601,45.7133208354514,71.592561622525,-158.618728157768
1.602,45.4601198749547,71.3655090828862,-158.565751798661
1.603,45.2071056457619,71.138468390865,-158.514442076296
1.604,44.95427986483,70.9114406564957,-158.46480452712
1.605,44.7016442404739,70.6844269859699,-158.416844168619
1.606,44.4492004722492,70.4574284815414,-158.370565507445
1.607,44.1969502508357,70.2304462414306,-158.325972547726
1.608,43.9448952579236,70.0034813597313,-158.283068799553
1.609,43.6930371661005,69.7765349263182,-158.241857287611
1.61,43.4413776387392,69.5496080267541,-158.202340559963
1.611,43.1899183298881,69.3227017422002,-158.164520696956
1.612,42.9386608841627,69.0958171493264,-158.128399320241
1.613,42.6876069366383,68.8689553202229,-158.093977601888
1.614,42.4367581127445,68.6421173223124,-158.06125627359
1.615,42.1861160281611,68.4153042182644,-158.030235635939
1.616,41.9356822887159,68.1885170659104,-158.000915567759
1.617,41.6854584902833,67.9617569181591,-157.973295535488
1.618,41.4354462186853,67.7350248229145,-157.947374602598
1.619,41.1856470495937,67.5083218229939,-157.923151439031
1.62,40.9360625484336,67.2816489560477,-157.90062433066
1.621,40.6866942702892,67.0550072544802,-157.879791188741
1.622,40.4375437598104,66.8283977453715,-157.860649559365
1.623,40.1886125511215,66.601821450401,-157.84319663289
1.624,39.939902167732,66.3752793857718,-157.827429253346
1.625,39.6914141224478,66.1487725621363,-157.813343927806
1.626,39.4431499172847,65.9223019845232,-157.800936835712
1.627,39.1951110433843,65.6958686522658,-157.790203838152
1.628,38.9472989809301,65.4694735589315,-157.781140487071
1.629,38.6997151990661,65.2431176922522,-157.773742034425
1.63,38.4523611558174,65.0168020340571,-157.768003441251
1.631,38.2052382980116,64.790527560205,-157.763919386669
1.632,37.958348061202,64.5642952405197,-157.761484276786
1.633,37.711691869594,64.3381060387255,-157.760692253519
1.634,37.4652711359706,64.1119609123844,-157.761537203313
1.635,37.2190872616214,63.8858608128348,-157.764012765764
1.636,36.9731416362734,63.6598066851309,-157.768112342135
1.637,36.7274356380224,63.4337994679845,-157.773829103754
1.638,36.4819706332665,63.2078400937064,-157.78115600031
1.639,36.2367479766418,62.981929488151,-157.790085768021
1.64,35.9917690109595,62.7560685706612,-157.800610937687
1.641,35.7470350671442,62.5302582540144,-157.812723842618
1.642,35.5025474641748,62.3044994443706,-157.826416626433
1.643,35.2583075090263,62.0787930412212,-157.841681250732
1.644,35.0143164966135,61.8531399373395,-157.858509502637
1.645,34.7705757097376,61.6275410187325,-157.876893002203
1.646,34.5270864190316,61.4019971645933,-157.896823209687
1.647,34.2838498829109,61.1765092472565,-157.918291432688
1.648,34.040867347523,60.9510781321527,-157.941288833151
1.649,33.7981400467004,60.7257046777667,-157.965806434227
1.65,33.5556692019135,60.5003897355946,-157.991835126999
1.651,33.3134560222279,60.2751341501044,-158.019365677069
1.652,33.0715017042602,60.0499387586964,-158.048388731007
1.653,32.8298074321383,59.8248043916662,-158.078894822654
1.654,32.5883743774609,59.5997318721673,-158.110874379297
1.655,32.3472036992609,59.3747220161766,-158.144317727695
1.656,32.1062965439688,59.1497756324609,-158.179215099972
1.657,31.8656540453787,58.9248935225439,-158.21555663937
1.658,31.6252773246153,58.7000764806754,-158.253332405866
1.659,31.3851674901033,58.475325293801,-158.292532381649
1.66,31.1453256375375,58.2506407415343,-158.33314647647
1.661,30.9057528498558,58.0260235961291,-158.375164532843
1.662,30.6664501972117,57.8014746224529,-158.418576331129
1.663,30.4274187369515,57.5769945779635,-158.463371594475
1.664,30.1886595135898,57.3525842126843,-158.509539993628
1.665,29.9501735587892,57.1282442691832,-158.557071151619
1.666,29.7119618913399,56.9039754825505,-158.605954648317
1.667,29.474025517142,56.6797785803802,-158.65618002486
1.668,29.2363654291886,56.4556542827511,-158.707736787957
1.669,28.9989826075509,56.23160330221,-158.76061441407
1.67,28.7618780193644,56.0076263437552,-158.814802353474
1.671,28.5250526188173,55.7837241048221,-158.870290034192
1.672,28.2885073471399,55.5598972752697,-158.927066865826
1.673,28.0522431325959,55.3361465373685,-158.985122243253
1.674,27.8162608904741,55.1124725657883,-159.044445550225
1.675,27.5805615230842,54.88887602759,-159.105026162843
1.676,27.3451459197502,54.6653575822151,-159.166853452929
1.677,27.1100149568092,54.4419178814796,-159.229916791286
1.678,26.8751694976092,54.2185575695665,-159.294205550855
1.679,26.6406103925087,53.995277283021,-159.359709109762
1.68,26.4063384788786,53.7720776507461,-159.42641685427
1.681,26.172354581105,53.5489592940001,-159.494318181625
1.682,25.9386595105929,53.3259228263941,-159.563402502806
1.683,25.7052540657721,53.1029688538914,-159.633659245178
1.684,25.4721390321045,52.8800979748083,-159.705077855054
1.685,25.239315182092,52.6573107798148,-159.777647800158
1.686,25.0067832752858,52.434607851937,-159.851358572006
1.687,24.7745440582987,52.2119897665617,-159.926199688192
1.688,24.542598264816,51.9894570914397,-160.002160694593
1.689,24.3109466156106,51.7670103866923,-160.079231167484
1.69,24.0795898185566,51.5446502048173,-160.157400715578
1.691,23.8485285686468,51.3223770906974,-160.236658981979
1.692,23.617763548009,51.1001915816081,-160.31699564606
1.693,23.3872954259262,50.878094207228,-160.398400425265
1.694,23.1571248588552,50.6560854896491,-160.480863076833
1.695,22.927252490449,50.4341659433884,-160.564373399453
1.696,22.6976789515782,50.2123360754003,-160.648921234848
1.697,22.4684048603562,49.9905963850911,-160.734496469285
1.698,22.2394308221621,49.7689473643319,-160.821089035025
1.699,22.010757429668,49.5473894974749,-160.908688911701
1.7,21.7823852628661,49.3259232613696,-160.997286127636
1.701,21.5543148890965,49.1045491253798,-161.086870761097
1.702,21.3265468630767,48.8832675514015,-161.177432941491
1.703,21.0990817269325,48.6620789938819,-161.268962850502
1.704,20.871920010229,48.4409838998391,-161.361450723163
1.705,20.645062230004,48.2199827088827,-161.45488684889
1.706,20.4185088908009,47.9990758532352,-161.549261572441
1.707,20.1922604847041,47.778263757754,-161.64456529484
1.708,19.9663174913745,47.5575468399548,-161.74078847424
1.709,19.7406803780864,47.3369255100349,-161.837921626739
1.71,19.5153495997652,47.116400170898,-161.935955327153
1.711,19.2903255990263,46.8959712181795,-162.034880209736
1.712,19.0656088062144,46.6756390402724,-162.134686968856
1.713,18.8411996394449,46.4554040183544,-162.235366359633
1.714,18.6170985046449,46.2352665264148,-162.336909198524
1.715,18.3933057955961,46.0152269312834,-162.439306363883
1.716,18.1698218939776,45.7952855926587,-162.542548796462
1.717,17.9466471694109,45.5754428631378,-162.646627499889
1.718,17.7237819795049,45.3556990882469,-162.751533541105
1.719,17.5012266699015,45.1360546064712,-162.857258050755
1.72,17.2789815743227,44.9165097492875,-162.96379222356
1.721,17.0570470146184,44.6970648411954,-163.071127318645
1.722,16.8354233008147,44.4777201997508,-163.179254659835
1.723,16.6141107311631,44.2584761355984,-163.288165635926
1.724,16.3931095921903,44.0393329525061,-163.397851700915
1.725,16.1724201587499,43.8202909473995,-163.508304374213
1.726,15.9520426940725,43.6013504103963,-163.619515240816
1.727,15.7319774498193,43.3825116248429,-163.731475951463
1.728,15.5122246661339,43.163774867349,-163.844178222757
1.729,15.2927845716967,42.9451404078256,-163.957613837264
1.73,15.0736573837791,42.726608509521,-164.071774643587
1.731,14.854843308298,42.5081794290592,-164.186652556418
1.732,14.636342539872,42.289853416477,-164.302239556565
1.733,14.4181552618771,42.0716307152635,-164.418527690957
1.734,14.2002816465043,41.8535115623983,-164.535509072633
1.735,13.9827218548162,41.635496188391,-164.653175880699
1.736,13.7654760368058,41.417584817321,-164.77152036028
1.737,13.5485443314547,41.1997776668781,-164.890534822443
1.738,13.3319268667923,40.9820749484025,-165.010211644103
1.739,13.115623759956,40.764476866926,-165.130543267916
1.74,12.8996351172505,40.5469836212133,-165.251522202153
1.741,12.6839610342098,40.3295954038039,-165.373141020557
1.742,12.4686015956575,40.1123124010539,-165.495392362185
1.743,12.2535568757689,39.8951347931784,-165.618268931236
1.744,12.0388269381333,39.6780627542941,-165.741763496866
1.745,11.8244118358169,39.4610964524628,-165.865868892985
1.746,11.6103116114251,39.244236049734,-165.990578018048
1.747,11.3965262971669,39.0274817021888,-166.115883834828
1.748,11.1830559149188,38.8108335599839,-166.241779370178
1.749,10.9699004762887,38.5942917673957,-166.368257714785
1.75,10.757059982681,38.3778564628641,-166.495312022909
1.751,10.544534425362,38.161527779038,-166.622935512116
1.752,10.3323237855246,37.9453058428194,-166.751121462994
1.753,10.120428034355,37.7291907754088,-166.879863218873
1.754,9.90884713309882,37.5131826923503,-167.009154185519
1.755,9.69758103312697,37.2972817035771,-167.138987830834
1.756,9.48662967600316,37.0814879134572,-167.26935768454
1.757,9.27599299355077,36.8658014208393,-167.400257337858
1.758,9.06567090792039,36.6502223190981,-167.53168044318
1.759,8.85566333165724,36.4347506961814,-167.663620713734
1.76,8.64597016776962,36.2193866346556,-167.796071923241
1.761,8.43659130979666,36.0041302117524,-167.929027905569
1.762,8.22752664187712,35.7889814994152,-168.062482554377
1.763,8.01877603881793,35.5739405643459,-168.196429822761
1.764,7.81033936616319,35.3590074680513,-168.330863722882
1.765,7.60221648026289,35.1441822668902,-168.465778325608
