Freq(Hz),S11 ON,,S11 OFF,,S21 ON,,S21 OFF,,S11 Sim,S21 Sim
2139000000,-21.453678,,-1.3112842,,-0.55258143,,-11.354934,,-1.285744926,-8.863130926
2140000000,-21.423399,,-1.3453882,,-0.57226413,,-11.400778,,-1.285060743,-8.864560424
2141000000,-21.438604,,-1.3174107,,-0.52936482,,-11.371552,,-1.2843776,-8.865987731
2142000000,-21.483677,,-1.3208793,,-0.55930322,,-11.425203,,-1.2836955,-8.867412827
2143000000,-21.462549,,-1.3490549,,-0.53021133,,-11.37067,,-1.283014447,-8.868835695
2144000000,-21.409245,,-1.3271828,,-0.5729481,,-11.442826,,-1.282334446,-8.870256315
2145000000,-21.517178,,-1.3169593,,-0.56995642,,-11.391294,,-1.2816555,-8.871674668
2146000000,-21.451237,,-1.3131243,,-0.53082448,,-11.386668,,-1.280977611,-8.873090736
2147000000,-21.403582,,-1.3074076,,-0.50930685,,-11.378729,,-1.280300785,-8.874504499
2148000000,-21.461336,,-1.333366,,-0.55627692,,-11.388018,,-1.279625025,-8.875915939
2149000000,-21.514177,,-1.3492829,,-0.5700593,,-11.431801,,-1.278950334,-8.877325037
2150000000,-21.47686,,-1.3207521,,-0.53778595,,-11.375911,,-1.278276716,-8.878731775
2151000000,-21.467442,,-1.3259525,,-0.54379696,,-11.376112,,-1.277604174,-8.880136134
2152000000,-21.480467,,-1.340277,,-0.54398131,,-11.386869,,-1.276932712,-8.881538096
2153000000,-21.487776,,-1.3049829,,-0.55662346,,-11.380468,,-1.276262334,-8.882937642
2154000000,-21.495224,,-1.3374265,,-0.58678532,,-11.405093,,-1.275593042,-8.884334754
2155000000,-21.45223,,-1.3519047,,-0.53660965,,-11.387774,,-1.27492484,-8.885729414
2156000000,-21.49091,,-1.3233713,,-0.53597087,,-11.375166,,-1.274257733,-8.887121604
2157000000,-21.522951,,-1.3365129,,-0.52968436,,-11.35647,,-1.273591722,-8.888511305
2158000000,-21.478664,,-1.3234254,,-0.54497224,,-11.393268,,-1.272926812,-8.889898499
2159000000,-21.526327,,-1.3479942,,-0.58295685,,-11.42663,,-1.272263005,-8.891283168
2160000000,-21.517378,,-1.3617337,,-0.56653738,,-11.399213,,-1.271600306,-8.892665295
2161000000,-21.469133,,-1.3169608,,-0.55241758,,-11.376847,,-1.270938717,-8.894044861
2162000000,-21.506651,,-1.3466431,,-0.53112662,,-11.383792,,-1.270278242,-8.895421849
2163000000,-21.518692,,-1.3284159,,-0.55406201,,-11.378805,,-1.269618884,-8.89679624
2164000000,-21.520731,,-1.3365921,,-0.557033,,-11.342962,,-1.268960646,-8.898168017
2165000000,-21.508352,,-1.3401791,,-0.56651121,,-11.403882,,-1.268303531,-8.899537163
2166000000,-21.508785,,-1.3261309,,-0.5453186,,-11.347338,,-1.267647543,-8.90090366
2167000000,-21.530777,,-1.3436382,,-0.58072299,,-11.429007,,-1.266992685,-8.902267489
2168000000,-21.524979,,-1.3393061,,-0.55746418,,-11.356607,,-1.266338959,-8.903628635
2169000000,-21.544836,,-1.31804,,-0.55898672,,-11.373827,,-1.265686369,-8.904987078
2170000000,-21.568846,,-1.3455627,,-0.56598544,,-11.355081,,-1.265034919,-8.906342803
2171000000,-21.535002,,-1.3216456,,-0.56489289,,-11.362102,,-1.26438461,-8.907695791
2172000000,-21.568079,,-1.3138634,,-0.53841227,,-11.348366,,-1.263735447,-8.909046025
2173000000,-21.571163,,-1.3452861,,-0.58497024,,-11.375264,,-1.263087431,-8.910393489
2174000000,-21.557194,,-1.3815932,,-0.55417717,,-11.368539,,-1.262440567,-8.911738165
2175000000,-21.535906,,-1.3227333,,-0.5447855,,-11.350707,,-1.261794857,-8.913080035
2176000000,-21.554871,,-1.3470315,,-0.5623672,,-11.365273,,-1.261150304,-8.914419083
2177000000,-21.592909,,-1.3411951,,-0.57761669,,-11.353299,,-1.260506912,-8.915755292
2178000000,-21.53754,,-1.3504497,,-0.56554151,,-11.355133,,-1.259864682,-8.917088646
2179000000,-21.555983,,-1.3251082,,-0.54161555,,-11.353812,,-1.259223617,-8.918419126
2180000000,-21.503275,,-1.2983954,,-0.54462439,,-11.354756,,-1.258583722,-8.919746717
2181000000,-21.541748,,-1.3212748,,-0.56708801,,-11.360446,,-1.257944998,-8.921071401
2182000000,-21.503622,,-1.3166355,,-0.56592488,,-11.369545,,-1.257307448,-8.922393162
2183000000,-21.577627,,-1.3330227,,-0.57531136,,-11.352331,,-1.256671076,-8.923711983
2184000000,-21.56605,,-1.3069195,,-0.55762732,,-11.336668,,-1.256035883,-8.925027848
2185000000,-21.526079,,-1.3355802,,-0.57384294,,-11.329768,,-1.255401874,-8.926340741
2186000000,-21.590336,,-1.3543223,,-0.57787639,,-11.347281,,-1.254769049,-8.927650644
2187000000,-21.559799,,-1.366317,,-0.55959344,,-11.320505,,-1.254137413,-8.928957541
2188000000,-21.582474,,-1.3298891,,-0.56827009,,-11.368232,,-1.253506968,-8.930261417
2189000000,-21.58289,,-1.3566072,,-0.60062933,,-11.376312,,-1.252877716,-8.931562254
2190000000,-21.586792,,-1.321563,,-0.58585745,,-11.352194,,-1.25224966,-8.932860036
2191000000,-21.634571,,-1.3594065,,-0.59813315,,-11.385328,,-1.251622804,-8.934154748
2192000000,-21.606083,,-1.3724518,,-0.58336943,,-11.398612,,-1.250997148,-8.935446373
2193000000,-21.62159,,-1.3214911,,-0.58141708,,-11.361024,,-1.250372697,-8.936734895
2194000000,-21.548904,,-1.3380377,,-0.56658882,,-11.338896,,-1.249749452,-8.938020298
2195000000,-21.576031,,-1.3401917,,-0.56118542,,-11.349053,,-1.249127417,-8.939302567
2196000000,-21.577623,,-1.3377142,,-0.58817923,,-11.361201,,-1.248506593,-8.940581684
2197000000,-21.571186,,-1.3129736,,-0.55802256,,-11.345698,,-1.247886984,-8.941857635
2198000000,-21.540026,,-1.3475444,,-0.54254687,,-11.355808,,-1.247268591,-8.943130404
2199000000,-21.631088,,-1.3134871,,-0.58176535,,-11.347122,,-1.246651418,-8.944399974
2200000000,-21.593185,,-1.357528,,-0.56520593,,-11.334394,,-1.246035466,-8.94566633
2201000000,-21.589005,,-1.3437089,,-0.56447637,,-11.329521,,-1.245420738,-8.946929457
2202000000,-21.57542,,-1.3265343,,-0.53767926,,-11.321545,,-1.244807237,-8.948189339
2203000000,-21.585987,,-1.327113,,-0.56430727,,-11.349113,,-1.244194965,-8.94944596
2204000000,-21.648378,,-1.3653169,,-0.58960682,,-11.371316,,-1.243583924,-8.950699305
2205000000,-21.580755,,-1.2989799,,-0.54697019,,-11.313702,,-1.242974117,-8.951949359
2206000000,-21.563471,,-1.3362445,,-0.56704849,,-11.30842,,-1.242365546,-8.953196106
2207000000,-21.611254,,-1.316853,,-0.57662779,,-11.338167,,-1.241758213,-8.954439531
2208000000,-21.61401,,-1.3232824,,-0.58139133,,-11.357949,,-1.241152121,-8.955679618
2209000000,-21.592854,,-1.3453004,,-0.58765107,,-11.330335,,-1.240547273,-8.956916352
2210000000,-21.604771,,-1.3716422,,-0.5764733,,-11.307711,,-1.239943669,-8.958149719
2211000000,-21.610897,,-1.3415471,,-0.57109112,,-11.354014,,-1.239341313,-8.959379703
2212000000,-21.598831,,-1.3055605,,-0.57019097,,-11.323718,,-1.238740206,-8.960606289
2213000000,-21.527294,,-1.3218806,,-0.57643574,,-11.360651,,-1.238140352,-8.961829462
2214000000,-21.554863,,-1.3402611,,-0.54565847,,-11.331553,,-1.237541752,-8.963049207
2215000000,-21.629379,,-1.3468417,,-0.59249985,,-11.328404,,-1.236944408,-8.96426551
2216000000,-21.613298,,-1.3504994,,-0.58317357,,-11.343124,,-1.236348323,-8.965478355
2217000000,-21.574535,,-1.3361962,,-0.56976283,,-11.385074,,-1.235753498,-8.966687727
2218000000,-21.58552,,-1.3640363,,-0.57721323,,-11.36749,,-1.235159936,-8.967893612
2219000000,-21.587143,,-1.3116462,,-0.5678969,,-11.306592,,-1.234567639,-8.969095996
2220000000,-21.579323,,-1.3312575,,-0.55726558,,-11.333446,,-1.23397661,-8.970294863
2221000000,-21.547201,,-1.3070246,,-0.57451922,,-11.32392,,-1.233386849,-8.971490199
2222000000,-21.549917,,-1.3352678,,-0.5644812,,-11.31364,,-1.232798359,-8.972681989
2223000000,-21.617836,,-1.3319244,,-0.56346405,,-11.328335,,-1.232211143,-8.97387022
2224000000,-21.590141,,-1.363801,,-0.60375565,,-11.339833,,-1.231625202,-8.975054876
2225000000,-21.566076,,-1.32795,,-0.57982969,,-11.365673,,-1.231040538,-8.976235943
2226000000,-21.618305,,-1.3812766,,-0.58200186,,-11.344055,,-1.230457154,-8.977413407
2227000000,-21.588747,,-1.3121346,,-0.56229597,,-11.314436,,-1.22987505,-8.978587253
2228000000,-21.582895,,-1.3290117,,-0.55675107,,-11.297437,,-1.22929423,-8.979757468
2229000000,-21.563202,,-1.3010211,,-0.5264073,,-11.299879,,-1.228714695,-8.980924037
2230000000,-21.635223,,-1.324429,,-0.55549711,,-11.319039,,-1.228136447,-8.982086946
2231000000,-21.609198,,-1.3764967,,-0.56589717,,-11.314215,,-1.227559489,-8.983246181
2232000000,-21.586233,,-1.3437041,,-0.57933617,,-11.312449,,-1.226983821,-8.984401728
2233000000,-21.650536,,-1.354094,,-0.53759283,,-11.313912,,-1.226409445,-8.985553572
2234000000,-21.615416,,-1.3448349,,-0.56025165,,-11.318444,,-1.225836365,-8.986701701
2235000000,-21.556982,,-1.316095,,-0.56697917,,-11.335932,,-1.225264581,-8.9878461
2236000000,-21.588097,,-1.3089175,,-0.59462315,,-11.290556,,-1.224694095,-8.988986755
2237000000,-21.595427,,-1.3411224,,-0.59311396,,-11.330794,,-1.22412491,-8.990123653
2238000000,-21.585964,,-1.3306979,,-0.55025709,,-11.294373,,-1.223557026,-8.99125678
2239000000,-21.585001,,-1.3361572,,-0.55256647,,-11.350191,,-1.222990446,-8.992386122
2240000000,-21.592865,,-1.3468237,,-0.56597149,,-11.300028,,-1.222425172,-8.993511665
2241000000,-21.53776,,-1.348961,,-0.55663967,,-11.292352,,-1.221861205,-8.994633396
2242000000,-21.564608,,-1.3075184,,-0.5523473,,-11.295237,,-1.221298547,-8.995751301
2243000000,-21.567266,,-1.3356844,,-0.55450273,,-11.290122,,-1.2207372,-8.996865368
2244000000,-21.601351,,-1.3345859,,-0.56677306,,-11.282727,,-1.220177165,-8.997975582
2245000000,-21.585871,,-1.3585315,,-0.58415818,,-11.278724,,-1.219618445,-8.99908193
2246000000,-21.587078,,-1.3421834,,-0.57103223,,-11.310813,,-1.21906104,-9.000184398
2247000000,-21.629269,,-1.3401529,,-0.57963365,,-11.269897,,-1.218504953,-9.001282974
2248000000,-21.617434,,-1.3511091,,-0.60318536,,-11.295879,,-1.217950185,-9.002377645
2249000000,-21.61743,,-1.3374343,,-0.59191602,,-11.308846,,-1.217396738,-9.003468396
2250000000,-21.607206,,-1.3401295,,-0.59978974,,-11.313011,,-1.216844613,-9.004555215
2251000000,-21.59346,,-1.3406786,,-0.53940099,,-11.302837,,-1.216293813,-9.005638089
2252000000,-21.587685,,-1.3301293,,-0.56426179,,-11.288383,,-1.215744338,-9.006717005
2253000000,-21.587908,,-1.3447278,,-0.5701862,,-11.308471,,-1.21519619,-9.007791949
2254000000,-21.572933,,-1.3154255,,-0.58967298,,-11.313151,,-1.214649371,-9.008862909
2255000000,-21.674282,,-1.3745418,,-0.60122168,,-11.346968,,-1.214103883,-9.009929872
2256000000,-21.614983,,-1.3478709,,-0.5933919,,-11.343542,,-1.213559726,-9.010992825
2257000000,-21.630472,,-1.3350646,,-0.59387887,,-11.310622,,-1.213016903,-9.012051755
2258000000,-21.647224,,-1.3500901,,-0.58023745,,-11.316535,,-1.212475415,-9.013106649
2259000000,-21.587816,,-1.3350313,,-0.59106433,,-11.311006,,-1.211935263,-9.014157495
2260000000,-21.615881,,-1.3650863,,-0.59879839,,-11.329271,,-1.21139645,-9.01520428
2261000000,-21.587122,,-1.3221847,,-0.59423584,,-11.310744,,-1.210858976,-9.016246991
2262000000,-21.54192,,-1.33224,,-0.58722186,,-11.296958,,-1.210322842,-9.017285616
2263000000,-21.63975,,-1.3565459,,-0.59106189,,-11.296711,,-1.209788051,-9.018320142
2264000000,-21.653873,,-1.35456,,-0.61229247,,-11.296053,,-1.209254604,-9.019350557
2265000000,-21.625364,,-1.3512993,,-0.60505021,,-11.310022,,-1.208722502,-9.020376848
2266000000,-21.594652,,-1.3411376,,-0.59615964,,-11.349352,,-1.208191746,-9.021399003
2267000000,-21.546114,,-1.306457,,-0.59823865,,-11.294964,,-1.207662339,-9.02241701
2268000000,-21.639032,,-1.3440772,,-0.59400886,,-11.314199,,-1.207134281,-9.023430855
2269000000,-21.56329,,-1.3071561,,-0.56059998,,-11.298277,,-1.206607574,-9.024440528
2270000000,-21.614233,,-1.3479979,,-0.60252076,,-11.2889,,-1.206082218,-9.025446015
2271000000,-21.525644,,-1.3380994,,-0.60660928,,-11.316321,,-1.205558217,-9.026447305
2272000000,-21.591991,,-1.3538573,,-0.56760561,,-11.279818,,-1.20503557,-9.027444385
2273000000,-21.610777,,-1.3030529,,-0.60969222,,-11.292294,,-1.204514279,-9.028437244
2274000000,-21.573805,,-1.3447516,,-0.61161894,,-11.272764,,-1.203994346,-9.029425868
2275000000,-21.58625,,-1.3415182,,-0.59499288,,-11.281437,,-1.203475771,-9.030410247
2276000000,-21.60059,,-1.3469625,,-0.60910791,,-11.307143,,-1.202958557,-9.031390369
2277000000,-21.577044,,-1.3529859,,-0.57791626,,-11.299867,,-1.202442703,-9.032366221
2278000000,-21.555347,,-1.2940463,,-0.56999838,,-11.281301,,-1.201928213,-9.033337791
2279000000,-21.500227,,-1.3145204,,-0.59375328,,-11.28111,,-1.201415086,-9.034305068
2280000000,-21.576185,,-1.3268204,,-0.61045784,,-11.287679,,-1.200903324,-9.03526804
2281000000,-21.525848,,-1.3042719,,-0.59986502,,-11.267116,,-1.200392928,-9.036226695
2282000000,-21.521025,,-1.3085245,,-0.57315969,,-11.292107,,-1.1998839,-9.037181022
2283000000,-21.527124,,-1.3209095,,-0.59210092,,-11.277721,,-1.199376241,-9.038131009
2284000000,-21.541155,,-1.3331292,,-0.57456404,,-11.270326,,-1.198869951,-9.039076644
2285000000,-21.529749,,-1.3493333,,-0.60414535,,-11.305676,,-1.198365033,-9.040017916
2286000000,-21.566917,,-1.3590043,,-0.58948112,,-11.29207,,-1.197861487,-9.040954813
2287000000,-21.547537,,-1.3431473,,-0.59439075,,-11.31395,,-1.197359314,-9.041887323
2288000000,-21.524099,,-1.3633803,,-0.58902538,,-11.283126,,-1.196858515,-9.042815437
2289000000,-21.549911,,-1.3237072,,-0.61846226,,-11.30269,,-1.196359093,-9.043739141
2290000000,-21.48461,,-1.3326656,,-0.57494712,,-11.242158,,-1.195861047,-9.044658424
2291000000,-21.49511,,-1.3079555,,-0.58612144,,-11.269468,,-1.195364379,-9.045573276
2292000000,-21.565783,,-1.3679506,,-0.61271012,,-11.275196,,-1.19486909,-9.046483686
2293000000,-21.51988,,-1.3282477,,-0.54770172,,-11.267009,,-1.194375181,-9.04738964
2294000000,-21.490023,,-1.3270447,,-0.58023316,,-11.285748,,-1.193882653,-9.04829113
2295000000,-21.48443,,-1.3084557,,-0.61070251,,-11.256577,,-1.193391508,-9.049188143
2296000000,-21.504385,,-1.3179049,,-0.60461825,,-11.280784,,-1.192901746,-9.050080669
2297000000,-21.503002,,-1.3448839,,-0.57506371,,-11.300139,,-1.192413368,-9.050968696
2298000000,-21.513792,,-1.3196236,,-0.6119346,,-11.246026,,-1.191926376,-9.051852214
2299000000,-21.54785,,-1.3369713,,-0.60098273,,-11.271946,,-1.19144077,-9.052731211
2300000000,-21.515072,,-1.3329772,,-0.61129069,,-11.258779,,-1.190956552,-9.053605677
2301000000,-21.551245,,-1.3390399,,-0.59705091,,-11.257007,,-1.190473722,-9.0544756
2302000000,-21.449438,,-1.2999736,,-0.58389199,,-11.221536,,-1.189992281,-9.055340971
2303000000,-21.520658,,-1.3613902,,-0.59430122,,-11.247147,,-1.189512231,-9.056201777
2304000000,-21.449402,,-1.3242356,,-0.60702533,,-11.254324,,-1.189033573,-9.057058009
2305000000,-21.485094,,-1.3477917,,-0.57199943,,-11.271446,,-1.188556307,-9.057909655
2306000000,-21.446959,,-1.3389288,,-0.60572815,,-11.248773,,-1.188080434,-9.058756705
2307000000,-21.466425,,-1.3264071,,-0.58129531,,-11.249176,,-1.187605956,-9.059599149
2308000000,-21.456638,,-1.3394543,,-0.58188319,,-11.245236,,-1.187132872,-9.060436975
2309000000,-21.438091,,-1.3103181,,-0.61488795,,-11.254418,,-1.186661185,-9.061270174
2310000000,-21.439297,,-1.3330528,,-0.59566957,,-11.234103,,-1.186190896,-9.062098734
2311000000,-21.420967,,-1.3185457,,-0.5932067,,-11.207239,,-1.185722004,-9.062922645
2312000000,-21.443199,,-1.2972075,,-0.59706175,,-11.216889,,-1.185254511,-9.063741898
2313000000,-21.430302,,-1.3247194,,-0.60839462,,-11.272708,,-1.184788418,-9.06455648
2314000000,-21.376848,,-1.3385265,,-0.58195454,,-11.250342,,-1.184323726,-9.065366383
2315000000,-21.441412,,-1.3348762,,-0.58524591,,-11.21651,,-1.183860435,-9.066171596
2316000000,-21.433483,,-1.3400007,,-0.56925732,,-11.233788,,-1.183398547,-9.066972108
2317000000,-21.446262,,-1.3259858,,-0.60245001,,-11.255059,,-1.182938062,-9.067767909
2318000000,-21.38728,,-1.3081803,,-0.57705539,,-11.224896,,-1.182478981,-9.06855899
2319000000,-21.441553,,-1.3365818,,-0.60984129,,-11.247226,,-1.182021306,-9.06934534
2320000000,-21.385912,,-1.3211672,,-0.60216475,,-11.262683,,-1.181565036,-9.070126948
2321000000,-21.407141,,-1.3361275,,-0.61114246,,-11.235486,,-1.181110173,-9.070903805
2322000000,-21.350441,,-1.2957968,,-0.61208999,,-11.238674,,-1.180656717,-9.071675901
2323000000,-21.428417,,-1.3340107,,-0.61807489,,-11.241667,,-1.18020467,-9.072443226
2324000000,-21.376242,,-1.3431309,,-0.58452088,,-11.241821,,-1.179754031,-9.07320577
2325000000,-21.360765,,-1.3321515,,-0.60736018,,-11.232372,,-1.179304803,-9.073963523
2326000000,-21.372263,,-1.3350474,,-0.57595438,,-11.256914,,-1.178856985,-9.074716475
2327000000,-21.416182,,-1.3161991,,-0.6049009,,-11.225179,,-1.178410579,-9.075464616
2328000000,-21.3307,,-1.3018976,,-0.5817883,,-11.225646,,-1.177965585,-9.076207937
2329000000,-21.344374,,-1.3050088,,-0.59432083,,-11.21935,,-1.177522004,-9.076946427
2330000000,-21.336033,,-1.3134645,,-0.58907372,,-11.238688,,-1.177079837,-9.077680077
2331000000,-21.447834,,-1.3378512,,-0.58069211,,-11.236232,,-1.176639084,-9.078408878
2332000000,-21.341236,,-1.3182899,,-0.5816434,,-11.234556,,-1.176199746,-9.079132819
2333000000,-21.337269,,-1.3258293,,-0.6223644,,-11.239643,,-1.175761825,-9.079851892
2334000000,-21.272705,,-1.3381656,,-0.60229605,,-11.201108,,-1.17532532,-9.080566086
2335000000,-21.325247,,-1.3210955,,-0.58341229,,-11.203799,,-1.174890232,-9.081275392
2336000000,-21.303988,,-1.3181788,,-0.57858729,,-11.190956,,-1.174456562,-9.081979801
2337000000,-21.335798,,-1.3129719,,-0.59217107,,-11.258408,,-1.174024311,-9.082679303
2338000000,-21.299902,,-1.3410182,,-0.62443364,,-11.229755,,-1.17359348,-9.083373888
2339000000,-21.308258,,-1.323234,,-0.61012429,,-11.226713,,-1.173164069,-9.084063548
2340000000,-21.329432,,-1.3325388,,-0.60074514,,-11.234628,,-1.172736078,-9.084748273
2341000000,-21.284121,,-1.2901027,,-0.56618887,,-11.187527,,-1.172309509,-9.085428054
2342000000,-21.246645,,-1.3249941,,-0.60209996,,-11.215934,,-1.171884363,-9.086102881
2343000000,-21.23638,,-1.309839,,-0.61547703,,-11.194351,,-1.171460638,-9.086772745
2344000000,-21.286827,,-1.2900099,,-0.60593277,,-11.201177,,-1.171038338,-9.087437638
2345000000,-21.241476,,-1.3190576,,-0.61588663,,-11.177794,,-1.170617461,-9.088097549
2346000000,-21.227215,,-1.3160677,,-0.59985209,,-11.213229,,-1.17019801,-9.08875247
2347000000,-21.223335,,-1.2961329,,-0.60246104,,-11.198303,,-1.169779983,-9.089402392
2348000000,-21.187111,,-1.3180578,,-0.60821873,,-11.221804,,-1.169363383,-9.090047305
2349000000,-21.218166,,-1.3094519,,-0.59474987,,-11.177368,,-1.168948209,-9.090687201
2350000000,-21.248951,,-1.3207626,,-0.59846634,,-11.161568,,-1.168534462,-9.091322071
2351000000,-21.174725,,-1.3019825,,-0.61079764,,-11.212397,,-1.168122143,-9.091951906
2352000000,-21.231222,,-1.3380249,,-0.61462843,,-11.216825,,-1.167711252,-9.092576696
2353000000,-21.198368,,-1.3122292,,-0.62861627,,-11.196097,,-1.167301791,-9.093196434
2354000000,-21.192045,,-1.3094827,,-0.60733628,,-11.229069,,-1.166893758,-9.09381111
2355000000,-21.141586,,-1.3137273,,-0.61610609,,-11.213762,,-1.166487156,-9.094420715
2356000000,-21.138359,,-1.3203351,,-0.59922785,,-11.170524,,-1.166081985,-9.095025241
2357000000,-21.108948,,-1.3318795,,-0.59556389,,-11.175145,,-1.165678245,-9.095624679
2358000000,-21.1262,,-1.2966852,,-0.60221446,,-11.201681,,-1.165275937,-9.09621902
2359000000,-21.19171,,-1.3040395,,-0.57603478,,-11.151531,,-1.164875061,-9.096808256
2360000000,-21.174685,,-1.3241661,,-0.60366327,,-11.160882,,-1.164475618,-9.097392378
2361000000,-21.18342,,-1.3254813,,-0.59948444,,-11.179823,,-1.164077608,-9.097971377
2362000000,-21.151022,,-1.3049811,,-0.60263443,,-11.189738,,-1.163681032,-9.098545245
2363000000,-21.134649,,-1.285428,,-0.57581896,,-11.178782,,-1.163285891,-9.099113974
2364000000,-21.146309,,-1.3018163,,-0.57883298,,-11.194111,,-1.162892185,-9.099677555
2365000000,-21.138605,,-1.3244848,,-0.60166508,,-11.192375,,-1.162499914,-9.100235979
2366000000,-21.110596,,-1.3229382,,-0.62154973,,-11.220999,,-1.16210908,-9.100789239
2367000000,-21.07305,,-1.3281246,,-0.63410449,,-11.180511,,-1.161719682,-9.101337325
2368000000,-21.074425,,-1.3195076,,-0.61471653,,-11.170901,,-1.161331721,-9.10188023
2369000000,-21.059608,,-1.3047401,,-0.61005247,,-11.160576,,-1.160945197,-9.102417944
2370000000,-21.117306,,-1.339133,,-0.59508568,,-11.153202,,-1.160560111,-9.102950461
2371000000,-21.078983,,-1.2777524,,-0.60014641,,-11.175041,,-1.160176464,-9.103477772
2372000000,-21.064487,,-1.3138126,,-0.61169922,,-11.166556,,-1.159794256,-9.103999867
2373000000,-21.07324,,-1.30475,,-0.61155617,,-11.162055,,-1.159413488,-9.104516741
2374000000,-21.093132,,-1.3283218,,-0.59346884,,-11.163865,,-1.159034159,-9.105028383
2375000000,-20.969564,,-1.2745055,,-0.60796106,,-11.178942,,-1.158656271,-9.105534787
2376000000,-21.067896,,-1.3116007,,-0.63491428,,-11.198339,,-1.158279823,-9.106035943
2377000000,-21.043676,,-1.331506,,-0.6035558,,-11.170731,,-1.157904817,-9.106531845
2378000000,-21.031204,,-1.3097594,,-0.62102175,,-11.194622,,-1.157531253,-9.107022484
2379000000,-21.059811,,-1.3006071,,-0.60525495,,-11.156406,,-1.15715913,-9.107507851
2380000000,-21.03529,,-1.2976034,,-0.607113,,-11.118522,,-1.156788451,-9.10798794
2381000000,-21.018841,,-1.3220364,,-0.61856472,,-11.148136,,-1.156419214,-9.108462743
