Freq(Hz),S11 (dB)_copper strip,S11 (dB)_HFSS,S11 (dB)_milled, S11(dB)_z0lver
1448000000,-11.607966,-22.82914637,-12.63341,-21.71887651
1449000000,-11.582603,-22.74676032,-12.528759,-21.80339852
1450000000,-11.549411,-22.66451141,-12.481749,-21.88926809
1451000000,-11.483924,-22.58240294,-12.392831,-21.97657304
1452000000,-11.424562,-22.5004381,-12.335015,-22.06528852
1453000000,-11.446272,-22.41862002,-12.228847,-22.15554181
1454000000,-11.361144,-22.33695169,-12.16449,-22.24723877
1455000000,-11.365846,-22.25543605,-12.109537,-22.3404682
1456000000,-11.290572,-22.17407594,-12.019197,-22.43530891
1457000000,-11.270603,-22.0928741,-11.953959,-22.53174909
1458000000,-11.216814,-22.01183322,-11.887455,-22.6298259
1459000000,-11.189769,-21.93095587,-11.786569,-22.72962564
1460000000,-11.152578,-21.85024457,-11.727951,-22.83114602
1461000000,-11.108655,-21.76970173,-11.637087,-22.93443922
1462000000,-11.073928,-21.68932971,-11.559363,-23.03956552
1463000000,-11.019506,-21.60913078,-11.485647,-23.14655678
1464000000,-10.990703,-21.52910713,-11.43184,-23.25550178
1465000000,-10.94245,-21.4492609,-11.392743,-23.36640064
1466000000,-10.932907,-21.36959414,-11.326194,-23.47930717
1467000000,-10.872343,-21.29010883,-11.232323,-23.59433188
1468000000,-10.874496,-21.21080689,-11.157507,-23.7114834
1469000000,-10.808043,-21.13169017,-11.103662,-23.83084567
1470000000,-10.771101,-21.05276044,-11.048223,-23.95248689
1471000000,-10.723664,-20.97401945,-10.980507,-24.07644197
1472000000,-10.727908,-20.89546883,-10.892184,-24.20282613
1473000000,-10.633668,-20.8171102,-10.855738,-24.33167191
1474000000,-10.662005,-20.73894508,-10.768066,-24.46307688
1475000000,-10.592166,-20.66097496,-10.695895,-24.59713652
1476000000,-10.55515,-20.58320127,-10.642075,-24.73390337
1477000000,-10.481702,-20.50562536,-10.578482,-24.87348352
1478000000,-10.497224,-20.42824857,-10.502718,-25.01597772
1479000000,-10.439125,-20.35107214,-10.412045,-25.16144678
1480000000,-10.431311,-20.27409729,-10.383491,-25.31004626
1481000000,-10.389432,-20.19732519,-10.318481,-25.46182924
1482000000,-10.322649,-20.12075694,-10.249508,-25.61697874
1483000000,-10.33126,-20.04439361,-10.200055,-25.77556399
1484000000,-10.316564,-19.96823622,-10.138412,-25.93769262
1485000000,-10.219884,-19.89228574,-10.091647,-26.10356854
1486000000,-10.257232,-19.8165431,-10.019788,-26.27330421
1487000000,-10.159531,-19.74100919,-9.9380274,-26.44698923
1488000000,-10.165443,-19.66568486,-9.8946362,-26.62492844
1489000000,-10.129418,-19.59057091,-9.8199682,-26.8071461
1490000000,-10.103184,-19.5156681,-9.7932262,-26.99385259
1491000000,-10.055599,-19.44097716,-9.7341223,-27.18533899
1492000000,-10.033866,-19.36649878,-9.6542244,-27.38173391
1493000000,-9.9815474,-19.29223362,-9.6111288,-27.58320557
1494000000,-9.9571362,-19.2181823,-9.5405293,-27.79009579
1495000000,-9.9010267,-19.14434538,-9.4971046,-28.00262103
1496000000,-9.9202757,-19.07072344,-9.4335718,-28.22096677
1497000000,-9.8641472,-18.99731698,-9.3661585,-28.44553162
1498000000,-9.836132,-18.92412648,-9.342248,-28.67664898
1499000000,-9.7674475,-18.85115242,-9.2613335,-28.91448969
1500000000,-9.729558,-18.7783952,-9.2258005,-29.1596084
1501000000,-9.7445459,-18.70585523,-9.1375742,-29.41232382
1502000000,-9.7082119,-18.63353288,-9.1179619,-29.67303341
1503000000,-9.6964359,-18.56142848,-9.0576057,-29.94220264
1504000000,-9.6402273,-18.48954235,-9.0027313,-30.22034538
1505000000,-9.6145897,-18.41787478,-8.9603109,-30.50806005
1506000000,-9.6119204,-18.34642603,-8.8831253,-30.80584345
1507000000,-9.5236759,-18.27519635,-8.8388834,-31.1145203
1508000000,-9.5641174,-18.20418594,-8.7982292,-31.43465318
1509000000,-9.4967899,-18.133395,-8.7331028,-31.76711541
1510000000,-9.4926548,-18.06282371,-8.6924143,-32.11284005
1511000000,-9.4245701,-17.9924722,-8.6192179,-32.47282728
1512000000,-9.4145117,-17.92234061,-8.5768433,-32.8480207
1513000000,-9.4111977,-17.85242905,-8.5223808,-33.23984751
1514000000,-9.3704414,-17.78273761,-8.5014868,-33.6496697
1515000000,-9.3303699,-17.71326635,-8.4472132,-34.07901245
1516000000,-9.2900476,-17.64401533,-8.3940716,-34.52963363
1517000000,-9.2914009,-17.57498458,-8.3260612,-35.00371383
1518000000,-9.2103138,-17.50617412,-8.295332,-35.50346169
1519000000,-9.2202673,-17.43758394,-8.2474546,-36.03168748
1520000000,-9.2111444,-17.36921403,-8.2157946,-36.59151472
1521000000,-9.1989822,-17.30106437,-8.180439,-37.18654949
1522000000,-9.1179924,-17.23313489,-8.0926647,-37.82126924
1523000000,-9.1508942,-17.16542554,-8.0716944,-38.50068321
1524000000,-9.0876217,-17.09793625,-8.0146742,-39.23116878
1525000000,-9.0686312,-17.03066692,-7.9545388,-40.01983303
1526000000,-9.0531464,-16.96361745,-7.9451084,-40.87621961
1527000000,-9.0060787,-16.89678772,-7.8877673,-41.81105305
1528000000,-8.9984341,-16.83017762,-7.8435111,-42.83770509
1529000000,-8.9736814,-16.76378699,-7.7964206,-43.97254739
1530000000,-8.9775782,-16.69761569,-7.7599301,-45.23450707
1531000000,-8.935153,-16.63166355,-7.7267675,-46.64492584
1532000000,-8.8703718,-16.56593041,-7.6619692,-48.21873307
1533000000,-8.8632288,-16.50041607,-7.6266961,-49.94953813
1534000000,-8.8007126,-16.43512035,-7.5829077,-51.74873828
1535000000,-8.8262215,-16.37004304,-7.5304222,-53.33259229
1536000000,-8.7659607,-16.30518392,-7.4766946,-54.13102896
1537000000,-8.7714424,-16.24054279,-7.4537592,-53.6780982
1538000000,-8.7407665,-16.1761194,-7.4284272,-52.23455356
1539000000,-8.7170801,-16.11191353,-7.3739138,-50.4141679
1540000000,-8.6828279,-16.04792491,-7.2905793,-48.59781052
1541000000,-8.6826763,-15.98415331,-7.2687898,-46.92168191
1542000000,-8.622427,-15.92059846,-7.2549047,-45.41138385
1543000000,-8.660388,-15.85726008,-7.2445636,-44.05517967
1544000000,-8.6318579,-15.79413791,-7.1794853,-42.83351891
1545000000,-8.5678749,-15.73123167,-7.1398168,-41.7259024
1546000000,-8.5336761,-15.66854106,-7.0787086,-40.71521511
1547000000,-8.5365334,-15.60606579,-7.0485363,-39.78730566
1548000000,-8.5304966,-15.54380556,-7.0100336,-38.93024981
1549000000,-8.4940634,-15.48176006,-6.9441209,-38.13428376
1550000000,-8.45578,-15.41992899,-6.912128,-37.39168927
1551000000,-8.4431276,-15.35831203,-6.8714042,-36.69588656
1552000000,-8.416296,-15.29690885,-6.8551564,-36.04117848
1553000000,-8.4051056,-15.23571913,-6.797564,-35.42319806
1554000000,-8.3791819,-15.17474255,-6.7689056,-34.83809931
1555000000,-8.388114,-15.11397876,-6.7512264,-34.2823056
1556000000,-8.3520651,-15.05342742,-6.7214565,-33.75296406
1557000000,-8.3085375,-14.9930882,-6.6736164,-33.24790674
1558000000,-8.2987585,-14.93296075,-6.6299543,-32.76489233
1559000000,-8.2738266,-14.87304471,-6.5987554,-32.30191401
1560000000,-8.2227039,-14.81333973,-6.5384188,-31.85749537
1561000000,-8.1930704,-14.75384546,-6.5334425,-31.43003618
1562000000,-8.1961584,-14.69456154,-6.4654155,-31.01826818
1563000000,-8.167943,-14.63548759,-6.4552298,-30.62121203
1564000000,-8.1699686,-14.57662326,-6.4160957,-30.23769032
1565000000,-8.1415806,-14.51796818,-6.3668094,-29.86678666
1566000000,-8.1317129,-14.45952197,-6.358407,-29.50760713
1567000000,-8.103878,-14.40128427,-6.3208365,-29.15959671
1568000000,-8.071475,-14.34325469,-6.2902656,-28.82188445
1569000000,-8.0582542,-14.28543285,-6.2614274,-28.49390083
1570000000,-8.0767593,-14.22781838,-6.244349,-28.17516728
1571000000,-8.0424728,-14.17041089,-6.1745834,-27.86508545
1572000000,-8.009841,-14.11321,-6.1284542,-27.56310276
1573000000,-7.9845262,-14.05621532,-6.1161313,-27.26897392
1574000000,-8.0134916,-13.99942647,-6.10464,-26.98210752
1575000000,-7.930511,-13.94284305,-6.0338478,-26.70217384
1576000000,-7.9014344,-13.88646468,-6.0100369,-26.42900173
1577000000,-7.9149256,-13.83029095,-5.9792175,-26.16208557
1578000000,-7.9412966,-13.77432148,-5.9698963,-25.90116437
1579000000,-7.852489,-13.71855588,-5.9244537,-25.64592657
1580000000,-7.8831363,-13.66299374,-5.8929114,-25.39624832
1581000000,-7.8572073,-13.60763466,-5.8662734,-25.15176954
1582000000,-7.8639908,-13.55247826,-5.8514838,-24.91227781
1583000000,-7.8187828,-13.49752413,-5.8005638,-24.67763985
1584000000,-7.7957315,-13.44277187,-5.7708869,-24.44758949
1585000000,-7.815764,-13.38822108,-5.7566128,-24.2219426
1586000000,-7.8075767,-13.33387135,-5.7018833,-24.00056143
1587000000,-7.722384,-13.2797223,-5.6787167,-23.78325756
1588000000,-7.7167234,-13.2257735,-5.6545086,-23.56988476
1589000000,-7.7371421,-13.17202457,-5.63094,-23.3603319
1590000000,-7.671927,-13.11847508,-5.5942626,-23.15438973
1591000000,-7.6522608,-13.06512465,-5.5544772,-22.9519621
1592000000,-7.6484003,-13.01197287,-5.5488019,-22.75300723
1593000000,-7.6517358,-12.95901932,-5.4895535,-22.55725601
1594000000,-7.5901575,-12.90626361,-5.4839773,-22.36471223
1595000000,-7.5912995,-12.85370532,-5.4474893,-22.17518995
1596000000,-7.591785,-12.80134405,-5.4286189,-21.98869043
1597000000,-7.5732813,-12.7491794,-5.37642,-21.80502257
1598000000,-7.5471711,-12.69721096,-5.3662486,-21.62414082
1599000000,-7.5250392,-12.64543832,-5.3219037,-21.44597662
1600000000,-7.5356088,-12.59386107,-5.3251028,-21.27043609
1601000000,-7.5264168,-12.5424788,-5.2924542,-21.09742258
1602000000,-7.4940124,-12.49129111,-5.2797675,-20.92689073
1603000000,-7.4908133,-12.4402976,-5.241271,-20.75875919
1604000000,-7.4755168,-12.38949784,-5.1972084,-20.5929352
1605000000,-7.4225526,-12.33889144,-5.2031379,-20.42939894
1606000000,-7.4283957,-12.28847799,-5.1439719,-20.2680225
1607000000,-7.4447789,-12.23825708,-5.1355543,-20.10881716
1608000000,-7.4055767,-12.1882283,-5.1121979,-19.95166849
1609000000,-7.385788,-12.13839125,-5.0805688,-19.79658655
1610000000,-7.3786345,-12.08874551,-5.0418139,-19.64349259
1611000000,-7.3535886,-12.03929068,-5.0248504,-19.49227279
1612000000,-7.3221064,-11.99002636,-4.9821625,-19.34300463
1613000000,-7.3421097,-11.94095213,-5.0015273,-19.19550006
1614000000,-7.315732,-11.89206759,-4.9616714,-19.04983528
1615000000,-7.3330941,-11.84337233,-4.9588308,-18.90591447
1616000000,-7.301703,-11.79486594,-4.9175873,-18.76370189
1617000000,-7.3015094,-11.74654802,-4.9088187,-18.6231409
1618000000,-7.2887235,-11.69841816,-4.8556995,-18.48418955
1619000000,-7.2552056,-11.65047596,-4.8285804,-18.34688773
1620000000,-7.2773542,-11.602721,-4.7877035,-18.2111086
1621000000,-7.2172966,-11.55515289,-4.8001704,-18.07686951
1622000000,-7.2040577,-11.50777121,-4.7746906,-17.9441038
1623000000,-7.2117438,-11.46057555,-4.7614255,-17.81281756
1624000000,-7.2113118,-11.41356553,-4.7261181,-17.68293743
1625000000,-7.1715794,-11.36674072,-4.6910939,-17.55448031
1626000000,-7.174962,-11.32010072,-4.6768584,-17.42737657
1627000000,-7.1400008,-11.27364513,-4.651001,-17.30162853
1628000000,-7.1227436,-11.22737354,-4.6495781,-17.17720217
1629000000,-7.1423769,-11.18128555,-4.6175842,-17.05406061
1630000000,-7.0760422,-11.13538075,-4.5783119,-16.93215045
1631000000,-7.1109238,-11.08965873,-4.5671782,-16.81152052
1632000000,-7.1283817,-11.0441191,-4.57131,-16.69210615
1633000000,-7.0892735,-10.99876145,-4.5241899,-16.57388443
1634000000,-7.0927076,-10.95358537,-4.5362663,-16.4568424
1635000000,-7.0650573,-10.90859046,-4.4871459,-16.34096044
1636000000,-7.0484324,-10.86377631,-4.4703588,-16.22618327
1637000000,-7.0089703,-10.81914252,-4.4218154,-16.1125197
1638000000,-7.0500832,-10.77468869,-4.4168468,-15.99996381
1639000000,-7.0019794,-10.73041442,-4.4146199,-15.88849284
1640000000,-6.9831858,-10.68631929,-4.3498697,-15.77805081
1641000000,-6.9778957,-10.6424029,-4.3548026,-15.66867027
1642000000,-6.9954925,-10.59866486,-4.3523407,-15.56028532
1643000000,-6.9656386,-10.55510476,-4.3187623,-15.45291717
1644000000,-6.9670262,-10.51172219,-4.3145361,-15.34653126
1645000000,-6.9500818,-10.46851675,-4.2839966,-15.24112841
1646000000,-6.9417667,-10.42548803,-4.3098226,-15.13664961
1647000000,-6.8913112,-10.38263564,-4.2447553,-15.03314391
1648000000,-6.9054637,-10.33995917,-4.2365255,-14.93056395
1649000000,-6.8943448,-10.29745822,-4.2133589,-14.82887459
1650000000,-6.890563,-10.25513238,-4.1701555,-14.72809842
1651000000,-6.8851876,-10.21298125,-4.17664,-14.62821446
1652000000,-6.8721776,-10.17100443,-4.1719027,-14.52920236
1653000000,-6.8751388,-10.1292015,-4.1618519,-14.43101905
1654000000,-6.8355379,-10.08757208,-4.143991,-14.33370478
1655000000,-6.8311863,-10.04611575,-4.1146822,-14.23723681
1656000000,-6.8293066,-10.00483211,-4.0850778,-14.14156554
1657000000,-6.8205276,-9.963720762,-4.0611234,-14.04672623
1658000000,-6.785893,-9.922781295,-4.0481725,-13.95266244
1659000000,-6.7904067,-9.882013307,-4.0294704,-13.85940253
1660000000,-6.7894034,-9.841416395,-4.0224967,-13.76692286
1661000000,-6.7681575,-9.800990153,-4.0006289,-13.67521456
1662000000,-6.7698417,-9.760734179,-3.9881675,-13.58426431
1663000000,-6.7917862,-9.720648066,-3.9889634,-13.49404534
1664000000,-6.7780452,-9.680731411,-3.9662182,-13.40457155
1665000000,-6.7618694,-9.640983809,-3.9461973,-13.31583479
1666000000,-6.7095795,-9.601404854,-3.9188352,-13.22778791
1667000000,-6.748733,-9.561994142,-3.9256954,-13.14049398
1668000000,-6.6987476,-9.522751268,-3.8909376,-13.05387961
1669000000,-6.6929793,-9.483675825,-3.8724742,-12.9679556
1670000000,-6.7042279,-9.444767408,-3.8419454,-12.88272577
1671000000,-6.6824408,-9.406025611,-3.8122253,-12.79815299
1672000000,-6.6984096,-9.367450028,-3.8125198,-12.71426715
1673000000,-6.6577692,-9.329040252,-3.8039007,-12.63103172
1674000000,-6.6339483,-9.290795878,-3.7554531,-12.54845725
1675000000,-6.6408944,-9.252716497,-3.7882354,-12.46651449
1676000000,-6.6360002,-9.214801703,-3.7554305,-12.3852223
1677000000,-6.6351242,-9.177051089,-3.7223768,-12.30455299
1678000000,-6.6245313,-9.139464246,-3.7071266,-12.22451202
1679000000,-6.610209,-9.102040767,-3.7149315,-12.14507049
1680000000,-6.6017804,-9.064780244,-3.6783588,-12.06626404
1681000000,-6.5863156,-9.027682268,-3.6820602,-11.98803327
1682000000,-6.6265163,-8.990746429,-3.6746888,-11.91040877
1683000000,-6.6015215,-8.95397232,-3.6711402,-11.83337149
1684000000,-6.5844898,-8.917359531,-3.6168613,-11.75693087
1685000000,-6.5614185,-8.880907652,-3.6405306,-11.68103948
1686000000,-6.5287142,-8.844616272,-3.5924456,-11.60574157
1687000000,-6.5295644,-8.808484981,-3.5790603,-11.53101491
1688000000,-6.5485029,-8.772513369,-3.5844958,-11.45682002
1689000000,-6.5509524,-8.736701025,-3.5725257,-11.38319575
1690000000,-6.5390706,-8.701047536,-3.56285,-11.31012066
1691000000,-6.5196853,-8.665552492,-3.5386953,-11.23758853
1692000000,-6.5280981,-8.63021548,-3.5600402,-11.16558417
1693000000,-6.5337548,-8.595036087,-3.5212619,-11.09410903
1694000000,-6.5265975,-8.5600139,-3.4870641,-11.02318421
1695000000,-6.5147715,-8.525148508,-3.5101371,-10.95274462
1696000000,-6.477416,-8.490439494,-3.4492702,-10.88286587
1697000000,-6.5007334,-8.455886447,-3.4590008,-10.81346502
1698000000,-6.5036221,-8.42148895,-3.4456592,-10.74457129
1699000000,-6.5072641,-8.387246591,-3.4702723,-10.67618449
1700000000,-6.5090585,-8.353158952,-3.4469528,-10.60830437
1701000000,-6.4493523,-8.31922562,-3.4122362,-10.54090501
1702000000,-6.4819088,-8.285446177,-3.419265,-10.4740019
1703000000,-6.4902949,-8.251820208,-3.4182837,-10.40757632
1704000000,-6.4465675,-8.218347296,-3.386559,-10.3416335
1705000000,-6.4825778,-8.185027024,-3.3784375,-10.27616515
1706000000,-6.4579992,-8.151858974,-3.3592021,-10.21116399
1707000000,-6.4276605,-8.118842728,-3.333756,-10.1466377
1708000000,-6.4660354,-8.085977869,-3.3324544,-10.08254716
1709000000,-6.4288535,-8.053263977,-3.3309469,-10.01895567
1710000000,-6.4119096,-8.020700634,-3.3097403,-9.955795053
1711000000,-6.4361987,-7.988287419,-3.3103762,-9.893079747
1712000000,-6.4358449,-7.956023914,-3.2825391,-9.830831778
1713000000,-6.4421086,-7.923909698,-3.2810924,-9.769017975
1714000000,-6.4403515,-7.891944351,-3.323513,-9.707635846
1715000000,-6.3837371,-7.860127451,-3.2548666,-9.646691537
1716000000,-6.4046164,-7.828458577,-3.2496328,-9.586181691
1717000000,-6.3984079,-7.796937308,-3.2619617,-9.526092961
1718000000,-6.3992496,-7.765563221,-3.2499151,-9.466442247
1719000000,-6.4050636,-7.734335893,-3.2148435,-9.407200216
1720000000,-6.3903027,-7.703254903,-3.2065859,-9.34839133
1721000000,-6.3719511,-7.672319827,-3.193444,-9.289980601
1722000000,-6.389607,-7.64153024,-3.2301981,-9.231985596
1723000000,-6.4055524,-7.61088572,-3.1742239,-9.174406299
1724000000,-6.3663392,-7.580385843,-3.1793554,-9.117216717
1725000000,-6.4092669,-7.550030182,-3.1716354,-9.060440836
1726000000,-6.3821101,-7.519818314,-3.1590905,-9.00406395
1727000000,-6.3421702,-7.489749814,-3.148417,-8.948065832
1728000000,-6.3594522,-7.459824255,-3.1242669,-8.89247527
1729000000,-6.36731,-7.430041212,-3.1309509,-8.837269198
1730000000,-6.3396268,-7.400400258,-3.0977986,-8.782449425
1731000000,-6.3195529,-7.370900967,-3.0961454,-8.728027691
1732000000,-6.3595428,-7.341542912,-3.1141932,-8.673965091
1733000000,-6.3394761,-7.312325666,-3.097028,-8.620287761
1734000000,-6.3605847,-7.283248801,-3.0590489,-8.566984061
1735000000,-6.3313832,-7.25431189,-3.0465381,-8.514053058
1736000000,-6.3151469,-7.225514505,-3.0286095,-8.461488267
1737000000,-6.3554697,-7.196856218,-3.0668519,-8.409292309
1738000000,-6.3312397,-7.168336599,-3.0263309,-8.357462927
1739000000,-6.3321824,-7.13995522,-3.0237343,-8.305995848
1740000000,-6.3171921,-7.111711653,-3.0339005,-8.25486646
1741000000,-6.3061762,-7.083605468,-3.0131865,-8.204112243
1742000000,-6.3198442,-7.055636235,-3.0156333,-8.153709967
1743000000,-6.315568,-7.027803525,-3.0089099,-8.10365294
1744000000,-6.3095078,-7.000106908,-2.9723096,-8.053937261
1745000000,-6.3272309,-6.972545954,-2.9856474,-8.004591611
1746000000,-6.3220086,-6.945120233,-2.9732156,-7.955558258
1747000000,-6.3267908,-6.917829314,-2.9675653,-7.906888355
1748000000,-6.3330421,-6.890672767,-2.9939227,-7.858554234
1749000000,-6.291822,-6.863650161,-2.9301248,-7.810553484
1750000000,-6.3078876,-6.836761065,-2.9366376,-7.762872074
1751000000,-6.2978129,-6.810005049,-2.9498763,-7.715536843
1752000000,-6.3065472,-6.783381681,-2.9424899,-7.668525356
1753000000,-6.3270822,-6.756890529,-2.9451785,-7.621842414
1754000000,-6.3286123,-6.730531164,-2.9260864,-7.575471742
1755000000,-6.2933993,-6.704303152,-2.888351,-7.529439758
1756000000,-6.3097386,-6.678206064,-2.9349153,-7.483711922
1757000000,-6.3205504,-6.652239467,-2.899935,-7.438315762
1758000000,-6.2711611,-6.62640293,-2.8604915,-7.393228372
1759000000,-6.3055615,-6.600696022,-2.8714714,-7.348454591
1760000000,-6.3249588,-6.57511831,-2.9017344,-7.303992983
1761000000,-6.3264298,-6.549669363,-2.8870237,-7.259829815
1762000000,-6.3303747,-6.52434875,-2.8958549,-7.215989609
1763000000,-6.3095222,-6.499156039,-2.8928983,-7.172440285
1764000000,-6.2944369,-6.474090799,-2.850322,-7.129203207
1765000000,-6.3353257,-6.449152598,-2.8273947,-7.086264257
1766000000,-6.3423662,-6.424341005,-2.8505502,-7.043621008
1767000000,-6.3148241,-6.399655587,-2.8292177,-7.001268672
