!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 14:32:04
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB)
4431000000,-3.3384995,-542.75244,-5.653563
4432000000,-3.3278868,-542.83832,-5.6378112
4433000000,-3.3170078,-543.0473,-5.6546292
4434000000,-3.33515,-543.24707,-5.6880112
4435000000,-3.3282135,-543.42188,-5.6944561
4436000000,-3.3131397,-543.75116,-5.6813703
4437000000,-3.3281,-543.87891,-5.6760554
4438000000,-3.3255353,-544.17474,-5.6957297
4439000000,-3.3159332,-544.29852,-5.6889868
4440000000,-3.3571401,-544.63367,-5.7227383
4441000000,-3.3319209,-544.58655,-5.7147365
4442000000,-3.3321705,-544.84393,-5.7099051
4443000000,-3.3239186,-544.9834,-5.7036581
4444000000,-3.326895,-545.3764,-5.7273779
4445000000,-3.315037,-545.4798,-5.7306776
4446000000,-3.3513749,-545.73523,-5.7465425
4447000000,-3.3293064,-545.72717,-5.7714553
4448000000,-3.3094018,-546.13824,-5.7531385
4449000000,-3.3114281,-546.14813,-5.7352448
4450000000,-3.3320825,-546.30707,-5.7764425
4451000000,-3.347311,-546.46222,-5.7717905
4452000000,-3.3450615,-546.70923,-5.7815371
4453000000,-3.3287852,-546.98077,-5.782928
4454000000,-3.3320668,-547.35071,-5.7654634
4455000000,-3.3053939,-547.17474,-5.7918758
4456000000,-3.3154655,-547.38452,-5.7766123
4457000000,-3.3127222,-547.58423,-5.7718678
4458000000,-3.328001,-548.02631,-5.7978473
4459000000,-3.3310318,-548.14185,-5.8185706
4460000000,-3.3147936,-548.30249,-5.8097944
4461000000,-3.3021541,-548.55072,-5.8212523
4462000000,-3.3110282,-548.68457,-5.8250976
4463000000,-3.3077223,-548.96368,-5.8476939
4464000000,-3.3068206,-549.09009,-5.8488002
4465000000,-3.3182762,-549.13647,-5.8597107
4466000000,-3.3085556,-549.41528,-5.8519344
4467000000,-3.3212259,-549.59729,-5.8773904
4468000000,-3.30545,-549.88629,-5.8749237
4469000000,-3.2937818,-549.94177,-5.8587947
4470000000,-3.3023913,-550.1568,-5.8830914
4471000000,-3.3191006,-550.34924,-5.8910079
4472000000,-3.3005912,-550.71692,-5.903595
4473000000,-3.3086851,-550.78607,-5.9227667
4474000000,-3.3075404,-550.8786,-5.923851
4475000000,-3.2901149,-551.14795,-5.9433641
4476000000,-3.279948,-551.30908,-5.9191155
4477000000,-3.304913,-551.60895,-5.9542136
4478000000,-3.312505,-551.66681,-5.9600668
4479000000,-3.286365,-552.04608,-5.9244213
4480000000,-3.2861359,-551.98102,-5.9820881
4481000000,-3.2855623,-552.39813,-5.9864869
4482000000,-3.2938809,-552.45209,-5.9771566
4483000000,-3.2891235,-552.75061,-5.9917045
4484000000,-3.2793703,-553.10266,-5.9937196
4485000000,-3.2728832,-553.21625,-6.0151968
4486000000,-3.3012133,-553.37842,-6.0272117
4487000000,-3.2888572,-553.44366,-6.0311003
4488000000,-3.305187,-553.84308,-6.0667315
4489000000,-3.2576785,-553.88623,-6.0199413
4490000000,-3.3051846,-554.00256,-6.0462589
4491000000,-3.3010349,-554.51892,-6.0521417
4492000000,-3.2732992,-554.48102,-6.0526042
4493000000,-3.2577419,-554.69244,-6.0573072
4494000000,-3.2691526,-554.8714,-6.0708909
4495000000,-3.2599342,-555.05048,-6.0902214
4496000000,-3.2731566,-555.4375,-6.1271276
4497000000,-3.2573736,-555.42346,-6.122108
4498000000,-3.2638035,-555.77271,-6.1148906
4499000000,-3.2639608,-556.08624,-6.1451411
4500000000,-3.2702122,-556.07617,-6.1638494
4501000000,-3.2380879,-556.0968,-6.1486793
4502000000,-3.2771871,-556.62061,-6.1541681
4503000000,-3.2379951,-556.72656,-6.1579885
4504000000,-3.232693,-556.89032,-6.1796665
4505000000,-3.240896,-556.94269,-6.1903062
4506000000,-3.2212884,-557.23999,-6.2003813
4507000000,-3.2602456,-557.3252,-6.2268596
4508000000,-3.2363057,-557.55457,-6.2313237
4509000000,-3.2452741,-557.77612,-6.2288551
4510000000,-3.2549002,-558.13751,-6.2554626
4511000000,-3.2460918,-558.3053,-6.2710371
4512000000,-3.2337122,-558.49622,-6.268919
4513000000,-3.2366126,-558.71558,-6.3065033
4514000000,-3.2271304,-558.84717,-6.2814741
4515000000,-3.1950059,-559.0705,-6.2778649
4516000000,-3.2230823,-559.20605,-6.3253565
4517000000,-3.2086332,-559.54645,-6.3306971
4518000000,-3.2259378,-559.60602,-6.356637
4519000000,-3.1916795,-559.75922,-6.3131337
4520000000,-3.2270236,-559.95117,-6.3732629
4521000000,-3.2083955,-560.23627,-6.3762136
4522000000,-3.2043989,-560.49365,-6.3537955
4523000000,-3.2178879,-560.63202,-6.3876791
4524000000,-3.1896095,-560.66187,-6.3794894
4525000000,-3.1890173,-561.07062,-6.3983111
4526000000,-3.1861703,-561.20197,-6.4243422
4527000000,-3.1943178,-561.31842,-6.4514842
4528000000,-3.1733208,-561.57507,-6.4163089
4529000000,-3.2141685,-562.09485,-6.4849839
4530000000,-3.1713092,-562.04309,-6.4554906
4531000000,-3.1832564,-562.42188,-6.4754581
4532000000,-3.1877375,-562.64594,-6.520596
4533000000,-3.188884,-562.67889,-6.5345812
4534000000,-3.1779509,-563.12054,-6.5563316
4535000000,-3.174252,-563.04242,-6.5542579
4536000000,-3.1600537,-563.44061,-6.5591359
4537000000,-3.1622999,-563.52191,-6.6060686
4538000000,-3.1730225,-563.52032,-6.5777082
4539000000,-3.2025578,-563.9295,-6.6345
4540000000,-3.1612613,-564.17078,-6.6078062
4541000000,-3.1784222,-564.39276,-6.6603928
4542000000,-3.1299841,-564.60724,-6.6526122
4543000000,-3.1579902,-564.77936,-6.6745548
4544000000,-3.1454451,-564.90948,-6.6815953
4545000000,-3.1442199,-565.12982,-6.6921296
4546000000,-3.1478486,-565.41388,-6.7275763
4547000000,-3.1570077,-565.5686,-6.7181273
4548000000,-3.1438298,-565.81897,-6.7341452
4549000000,-3.1598239,-565.97021,-6.7655659
4550000000,-3.1393092,-566.30975,-6.7447991
4551000000,-3.1231742,-566.33911,-6.7905335
4552000000,-3.1320109,-566.6145,-6.8305755
4553000000,-3.1242058,-566.76428,-6.8019624
4554000000,-3.1149895,-567.08313,-6.8276877
4555000000,-3.1501181,-567.2478,-6.8476262
4556000000,-3.1294472,-567.34369,-6.86027
4557000000,-3.1072524,-567.76837,-6.8724117
4558000000,-3.0911515,-567.74591,-6.8631315
4559000000,-3.1253445,-568.11237,-6.9301615
4560000000,-3.084106,-568.28766,-6.9165087
4561000000,-3.0913179,-568.59137,-6.9746861
4562000000,-3.0853944,-568.72229,-6.9425864
4563000000,-3.0960851,-568.92841,-6.982306
4564000000,-3.1056905,-569.19397,-7.0129528
4565000000,-3.1072187,-569.27362,-7.0457802
4566000000,-3.067687,-569.55145,-7.0522227
4567000000,-3.1018722,-569.80896,-7.0812945
4568000000,-3.0817018,-569.92621,-7.0871649
4569000000,-3.0866792,-570.34918,-7.0960054
4570000000,-3.0654931,-570.36536,-7.1122513
4571000000,-3.0823607,-570.58221,-7.1476641
4572000000,-3.0661139,-570.97565,-7.1394353
4573000000,-3.0849195,-571.23688,-7.161211
4574000000,-3.0621793,-571.20673,-7.2087379
4575000000,-3.0510774,-571.48285,-7.1938739
4576000000,-3.0527961,-571.5506,-7.2145429
4577000000,-3.073689,-571.81787,-7.2174444
4578000000,-3.0594647,-572.29688,-7.2551155
4579000000,-3.0333805,-572.50909,-7.2929354
4580000000,-3.0554516,-572.52838,-7.2909317
4581000000,-3.0569751,-572.86035,-7.3226752
4582000000,-3.0591805,-573.11511,-7.3541532
4583000000,-3.017863,-573.21674,-7.3420634
4584000000,-3.0536854,-573.5553,-7.3964782
4585000000,-3.0202024,-573.6438,-7.4083605
4586000000,-3.0338025,-573.82593,-7.4246116
4587000000,-3.0173686,-574.14575,-7.4192324
4588000000,-3.0430441,-574.44659,-7.4481068
4589000000,-3.0438278,-574.44702,-7.4563694
4590000000,-3.012835,-574.91376,-7.4892759
4591000000,-3.0265245,-575.0376,-7.5115032
4592000000,-3.0090933,-575.2243,-7.5468073
4593000000,-3.0218203,-575.44946,-7.5646067
4594000000,-3.0266039,-575.65619,-7.5788746
4595000000,-3.0026124,-575.83881,-7.6290746
4596000000,-3.0157301,-576.16052,-7.6477718
4597000000,-3.0164242,-576.3692,-7.6447191
4598000000,-3.0056162,-576.46582,-7.6774392
4599000000,-3.0268683,-576.78241,-7.6975427
4600000000,-3.0286922,-577.01422,-7.7257352
4601000000,-3.0243771,-577.26929,-7.7787461
4602000000,-3.0081623,-577.47864,-7.7917376
4603000000,-2.9709597,-577.4845,-7.7588196
4604000000,-2.9960289,-577.68561,-7.8139877
4605000000,-2.9828792,-578.00854,-7.8345342
4606000000,-2.9980755,-578.25867,-7.8698573
4607000000,-2.9649518,-578.39911,-7.9139361
4608000000,-2.9736307,-578.71875,-7.9200788
4609000000,-2.9681897,-578.99658,-7.9544559
4610000000,-2.9753289,-579.19141,-8.0025434
4611000000,-2.9945116,-579.22705,-7.9806695
4612000000,-2.9717245,-579.8028,-8.0273151
4613000000,-2.9542754,-579.8324,-8.0971823
4614000000,-2.9451566,-580.09412,-8.0740891
4615000000,-2.9623618,-580.20837,-8.1141777
4616000000,-2.9338729,-580.59137,-8.1345587
4617000000,-2.9407749,-580.83783,-8.1268187
4618000000,-2.9403408,-581.00708,-8.2061672
4619000000,-2.9281909,-581.24554,-8.210969
4620000000,-2.9286184,-581.3006,-8.2199965
4621000000,-2.9262681,-581.82422,-8.291749
4622000000,-2.9276776,-581.94379,-8.2752304
4623000000,-2.9546919,-582.28131,-8.3750582
4624000000,-2.9313323,-582.41595,-8.3494854
4625000000,-2.9221997,-582.55322,-8.4114332
4626000000,-2.9273686,-582.85571,-8.4323435
4627000000,-2.9357471,-583.20319,-8.419383
4628000000,-2.9231222,-583.45319,-8.4706593
4629000000,-2.9246383,-583.54517,-8.5109892
4630000000,-2.9193735,-583.68219,-8.5038815
4631000000,-2.8958015,-584.07605,-8.5569754
4632000000,-2.9390292,-584.1795,-8.6147985
4633000000,-2.8907378,-584.53729,-8.6232147
4634000000,-2.9214516,-584.60944,-8.6585808
4635000000,-2.9142509,-584.9054,-8.6927328
4636000000,-2.9142456,-585.25903,-8.7476902
4637000000,-2.9087131,-585.28705,-8.7323713
4638000000,-2.8763571,-585.52539,-8.7729731
4639000000,-2.8829401,-585.76672,-8.8036222
4640000000,-2.908222,-585.95819,-8.8676586
4641000000,-2.9038615,-586.32495,-8.88416
4642000000,-2.9042017,-586.54968,-8.9208832
4643000000,-2.871717,-586.79156,-8.9419022
4644000000,-2.8748763,-586.90942,-8.9876614
4645000000,-2.8913555,-587.15082,-9.0340214
4646000000,-2.8572361,-587.35773,-9.0384903
4647000000,-2.8865092,-587.70166,-9.0500307
4648000000,-2.8682868,-587.84515,-9.1165247
4649000000,-2.860481,-588.15216,-9.1196051
4650000000,-2.8854105,-588.32495,-9.1629744
4651000000,-2.8429461,-588.6059,-9.2008553
4652000000,-2.8419876,-588.97473,-9.2587299
4653000000,-2.8523519,-588.96649,-9.2924776
4654000000,-2.8452737,-589.18939,-9.3425446
4655000000,-2.8657258,-589.53766,-9.3624487
4656000000,-2.8614056,-589.73077,-9.4127493
4657000000,-2.8371341,-590.08441,-9.4268703
4658000000,-2.8619211,-590.34772,-9.4714451
4659000000,-2.8376617,-590.56451,-9.5710011
4660000000,-2.8293159,-590.83521,-9.5840225
4661000000,-2.8262653,-591.02667,-9.612772
4662000000,-2.8587744,-591.29858,-9.6773815
4663000000,-2.8246436,-591.58289,-9.657094
4664000000,-2.8291645,-591.90442,-9.7751875
4665000000,-2.8210821,-592.0788,-9.79984
4666000000,-2.8220809,-592.20288,-9.8224955
4667000000,-2.8206177,-592.45703,-9.8546591
4668000000,-2.8108311,-592.66956,-9.9216366
4669000000,-2.8361135,-592.94043,-9.9281969
4670000000,-2.832454,-593.23492,-10.015623
4671000000,-2.8263423,-593.56433,-10.052594
4672000000,-2.7934344,-593.60022,-10.045454
4673000000,-2.8364277,-594.04999,-10.116023
4674000000,-2.8514204,-594.03503,-10.15941
4675000000,-2.8090513,-594.19965,-10.175521
4676000000,-2.8255644,-594.77936,-10.259225
4677000000,-2.796751,-594.79199,-10.276227
4678000000,-2.8040912,-595.21753,-10.32513
4679000000,-2.8229136,-595.41418,-10.41655
4680000000,-2.8104129,-595.57257,-10.434743
4681000000,-2.7963717,-595.75116,-10.529357
4682000000,-2.7972395,-596.11951,-10.492033
4683000000,-2.8067069,-596.32965,-10.545949
4684000000,-2.8145781,-596.50098,-10.607461
4685000000,-2.7597837,-596.89459,-10.618444
4686000000,-2.7987185,-596.97449,-10.746004
4687000000,-2.7893305,-597.24689,-10.775764
4688000000,-2.8027437,-597.5061,-10.858037
4689000000,-2.7770526,-597.72266,-10.893488
4690000000,-2.7655151,-597.92554,-10.887145
4691000000,-2.797956,-598.36792,-10.942204
4692000000,-2.7821486,-598.48993,-10.996952
4693000000,-2.8005171,-598.93036,-11.094037
4694000000,-2.7992523,-599.04486,-11.156742
4695000000,-2.7761476,-599.29291,-11.156651
4696000000,-2.7650673,-599.61487,-11.252332
4697000000,-2.7777665,-599.84833,-11.288703
4698000000,-2.7829406,-600.03308,-11.311152
4699000000,-2.7874689,-600.47113,-11.418052
4700000000,-2.7656701,-600.49237,-11.496407
4701000000,-2.7769668,-600.83728,-11.582142
4702000000,-2.7932608,-601.10419,-11.563086
4703000000,-2.7782786,-601.30432,-11.63836
4704000000,-2.7758765,-601.48743,-11.628616
4705000000,-2.7947724,-601.93451,-11.724071
4706000000,-2.7626369,-601.88031,-11.831111
4707000000,-2.7705338,-602.18475,-11.919915
4708000000,-2.7869823,-602.46069,-11.969202
4709000000,-2.7668536,-602.73749,-11.95311
4710000000,-2.7874901,-603.04022,-12.043633
4711000000,-2.8054981,-603.20245,-12.138668
4712000000,-2.7860746,-603.60724,-12.161593
4713000000,-2.7947705,-603.86377,-12.214401
4714000000,-2.7681186,-604.01306,-12.276172
4715000000,-2.784524,-604.09064,-12.351484
4716000000,-2.7901981,-604.50037,-12.449999
4717000000,-2.7954378,-604.80377,-12.500709
4718000000,-2.7890549,-605.04456,-12.533697
4719000000,-2.7965839,-605.27509,-12.629048
4720000000,-2.7698903,-605.44287,-12.65412
4721000000,-2.7803903,-605.59222,-12.786709
4722000000,-2.745317,-605.87689,-12.797722
4723000000,-2.7471502,-606.25006,-12.886002
4724000000,-2.769819,-606.56055,-13.002174
4725000000,-2.78439,-606.69519,-13.05112
4726000000,-2.7608845,-607.04663,-13.125714
4727000000,-2.7831497,-607.13275,-13.189261
4728000000,-2.7780223,-607.38037,-13.252453
4729000000,-2.7604764,-607.60486,-13.293136
4730000000,-2.7312088,-607.89886,-13.349007
4731000000,-2.7479672,-608.16821,-13.446903
4732000000,-2.760206,-608.61176,-13.578897
4733000000,-2.7726223,-608.81226,-13.63229
4734000000,-2.7521822,-609.20599,-13.733741
4735000000,-2.7371469,-609.28455,-13.855301
4736000000,-2.7425611,-609.66083,-13.81696
4737000000,-2.7380002,-609.79584,-13.992782
4738000000,-2.7483404,-610.26495,-13.979183
4739000000,-2.7663512,-610.28656,-14.155317
4740000000,-2.7975512,-610.54974,-14.183289
4741000000,-2.7845666,-610.91406,-14.246496
4742000000,-2.7956171,-610.9577,-14.386202
4743000000,-2.7538576,-611.36292,-14.385534
4744000000,-2.7858963,-611.6521,-14.577923
4745000000,-2.7719991,-611.97369,-14.553007
4746000000,-2.7628727,-612.06238,-14.650177
4747000000,-2.7953453,-612.32513,-14.751742
4748000000,-2.7925456,-612.57245,-14.924369
4749000000,-2.7614467,-612.854,-14.936388
4750000000,-2.7768106,-613.13727,-15.044973
4751000000,-2.7804711,-613.43414,-15.144092
4752000000,-2.8001659,-613.54285,-15.223593
4753000000,-2.7635016,-613.862,-15.302286
4754000000,-2.804879,-614.27008,-15.384535
4755000000,-2.7813241,-614.38525,-15.473416
4756000000,-2.8026597,-614.64087,-15.590119
4757000000,-2.8198831,-614.9126,-15.749151
4758000000,-2.7931967,-615.07434,-15.703244
4759000000,-2.7950437,-615.3504,-15.860217
4760000000,-2.7976766,-615.6142,-15.923993
4761000000,-2.792331,-615.80774,-16.043514
4762000000,-2.8030124,-616.07758,-16.143696
4763000000,-2.8068099,-616.46533,-16.21603
4764000000,-2.7932184,-616.64014,-16.336836
4765000000,-2.8220277,-616.87231,-16.5005
4766000000,-2.8135219,-617.11249,-16.561546
4767000000,-2.8109586,-617.44604,-16.678333
4768000000,-2.802587,-617.81,-16.715132
4769000000,-2.7962019,-618.03082,-16.891808
4770000000,-2.7994037,-618.33551,-16.943115
4771000000,-2.8289948,-618.39063,-17.018692
4772000000,-2.827137,-618.69843,-17.134693
4773000000,-2.8321116,-618.96185,-17.301516
4774000000,-2.79673,-619.30676,-17.454781
4775000000,-2.8137059,-619.64221,-17.476549
4776000000,-2.8186989,-619.60431,-17.661589
4777000000,-2.828373,-620.13513,-17.672808
4778000000,-2.823452,-620.15747,-17.843842
4779000000,-2.8398185,-620.58435,-18.010637
4780000000,-2.8322957,-620.97229,-18.137941
4781000000,-2.8455701,-621.08875,-18.171377
4782000000,-2.8220034,-621.2998,-18.343504
4783000000,-2.8362472,-621.5802,-18.508682
4784000000,-2.8171186,-621.97198,-18.558941
4785000000,-2.8426752,-622.23621,-18.63195
4786000000,-2.848366,-622.35614,-18.920061
4787000000,-2.8511527,-622.68951,-18.884506
4788000000,-2.8528211,-622.80127,-19.044565
4789000000,-2.843734,-623.06531,-19.088181
4790000000,-2.8594854,-623.4397,-19.093864
4791000000,-2.8574574,-623.86346,-19.218729
4792000000,-2.8739522,-623.91632,-19.48247
4793000000,-2.8828809,-624.28217,-19.479237
4794000000,-2.8621778,-624.39056,-19.706713
4795000000,-2.8664198,-624.72656,-19.878115
4796000000,-2.8542686,-625.10394,-19.931328
4797000000,-2.8463047,-625.15918,-19.977659
4798000000,-2.8648429,-625.43994,-20.180584
4799000000,-2.8645086,-625.59833,-20.171114
4800000000,-2.8872783,-625.89368,-20.371054
4801000000,-2.9048438,-626.43604,-20.313602
4802000000,-2.8797812,-626.47595,-20.648071
4803000000,-2.8933556,-627.00348,-20.69412
4804000000,-2.8850524,-627.02972,-20.730185
4805000000,-2.8805053,-627.45355,-20.854004
4806000000,-2.8765793,-627.63043,-20.94772
4807000000,-2.901484,-627.92645,-20.946878
4808000000,-2.8765776,-628.20624,-21.023197
4809000000,-2.898603,-628.40869,-21.181044
4810000000,-2.9078088,-628.74451,-21.085756
4811000000,-2.9114189,-628.94641,-21.318127
4812000000,-2.9121366,-629.26239,-21.432938
4813000000,-2.9286652,-629.46991,-21.48258
4814000000,-2.9116247,-629.79004,-21.449902
4815000000,-2.9132881,-629.94928,-21.495167
4816000000,-2.9194593,-630.4234,-21.750244
4817000000,-2.9235759,-630.67041,-21.666311
4818000000,-2.9169879,-630.76038,-21.64901
4819000000,-2.9336305,-631.15405,-21.684315
4820000000,-2.9400573,-631.30994,-21.67132
4821000000,-2.9483051,-631.57941,-21.709728
4822000000,-2.9171488,-631.82477,-21.861824
4823000000,-2.9423509,-632.25519,-21.874884
4824000000,-2.9472935,-632.3927,-21.851362
4825000000,-2.9889505,-632.57391,-21.774
4826000000,-2.9728324,-633.09161,-21.640978
4827000000,-2.9811845,-633.20941,-21.559818
4828000000,-3.0049248,-633.39746,-21.61027
4829000000,-2.9883807,-633.82416,-21.754652
4830000000,-2.9985816,-633.9245,-21.520739
4831000000,-3.0032842,-634.10083,-21.479729
4832000000,-3.0227919,-634.35651,-21.490133
4833000000,-3.0168383,-634.58118,-21.372026
4834000000,-3.0303869,-634.92737,-21.281385
4835000000,-3.0352466,-635.19958,-21.152533
4836000000,-3.0339296,-635.53406,-20.847685
4837000000,-3.0404265,-635.6264,-21.113014
4838000000,-3.0548244,-635.88336,-21.006731
4839000000,-3.0610743,-636.22308,-20.783722
4840000000,-3.0508561,-636.54944,-20.805923
4841000000,-3.0590508,-636.87415,-20.57753
4842000000,-3.0418584,-636.95679,-20.631977
4843000000,-3.0553713,-637.12537,-20.536749
4844000000,-3.0327046,-637.43585,-20.29912
4845000000,-3.0646658,-637.66644,-20.278934
4846000000,-3.0788841,-637.86749,-20.17692
4847000000,-3.0613761,-638.41937,-19.997957
4848000000,-3.0676744,-638.51013,-19.909111
4849000000,-3.0722277,-638.76788,-19.77537
4850000000,-3.102201,-639.07928,-19.690399
4851000000,-3.0833468,-639.33527,-19.480158
4852000000,-3.0766618,-639.50378,-19.447922
4853000000,-3.1086335,-639.90741,-19.335537
4854000000,-3.1019602,-640.11829,-19.254908
4855000000,-3.1359429,-640.27032,-19.295271
4856000000,-3.1161587,-640.67621,-18.907784
4857000000,-3.1148036,-640.80273,-19.014433
4858000000,-3.1252596,-641.00165,-18.802633
4859000000,-3.1370697,-641.32886,-18.560436
4860000000,-3.1501856,-641.59192,-18.622452
4861000000,-3.1371126,-641.93903,-18.446123
4862000000,-3.1561165,-642.21484,-18.336739
4863000000,-3.1451025,-642.3811,-18.172239
4864000000,-3.1646912,-642.65155,-18.031229
4865000000,-3.1731389,-642.99683,-17.945593
4866000000,-3.1991007,-643.11084,-17.859638
4867000000,-3.1885483,-643.51239,-17.698967
4868000000,-3.2006984,-643.63147,-17.452787
4869000000,-3.1994617,-643.97003,-17.416172
4870000000,-3.2094905,-644.31079,-17.40807
4871000000,-3.209269,-644.47369,-17.279539
4872000000,-3.2136641,-644.6004,-17.183746
4873000000,-3.2375317,-645.09125,-16.990044
4874000000,-3.2423666,-645.11987,-16.900249
4875000000,-3.2316396,-645.53827,-16.794243
4876000000,-3.2339599,-645.66394,-16.627275
4877000000,-3.2427757,-646.00775,-16.553001
4878000000,-3.2752476,-646.13812,-16.486933
4879000000,-3.278811,-646.49554,-16.334023
4880000000,-3.2719131,-646.62054,-16.1443
4881000000,-3.2759151,-646.96228,-16.136086
4882000000,-3.275773,-647.12976,-16.05578
4883000000,-3.3160532,-647.40051,-15.957808
4884000000,-3.2893732,-647.43396,-15.85528
4885000000,-3.302619,-647.87848,-15.793329
4886000000,-3.3136764,-648.21515,-15.69064
4887000000,-3.3216739,-648.32062,-15.565515
4888000000,-3.3430941,-648.63495,-15.479189
4889000000,-3.3461189,-648.97955,-15.370479
4890000000,-3.3114514,-649.19348,-15.307663
4891000000,-3.3446627,-649.40851,-15.173882
4892000000,-3.3431151,-649.83063,-15.08704
4893000000,-3.3541305,-649.90881,-15.057948
4894000000,-3.3371673,-650.09955,-14.91049
4895000000,-3.3818388,-650.40991,-14.851344
4896000000,-3.3657548,-650.82422,-14.744793
4897000000,-3.3661635,-651.1131,-14.707182
4898000000,-3.3731291,-651.17969,-14.495929
4899000000,-3.3736637,-651.69202,-14.441746
4900000000,-3.4048405,-651.79773,-14.43148
4901000000,-3.3945017,-652.09406,-14.224984
4902000000,-3.3954904,-652.24561,-14.220073
4903000000,-3.4103565,-652.55011,-14.132278
4904000000,-3.4215386,-652.84747,-13.966419
4905000000,-3.4359846,-653.14972,-13.972302
4906000000,-3.4491177,-653.49316,-13.865489
4907000000,-3.4354913,-653.617,-13.7428
4908000000,-3.4309082,-653.92194,-13.719049
4909000000,-3.4683857,-654.07697,-13.591101
4910000000,-3.4850364,-654.40936,-13.51431
4911000000,-3.479255,-654.62616,-13.379834
4912000000,-3.4834616,-654.86646,-13.377253
4913000000,-3.5238483,-654.96509,-13.315769
4914000000,-3.5193565,-655.27173,-13.23337
4915000000,-3.5210366,-655.5506,-13.208027
4916000000,-3.5328474,-655.75354,-13.15219
4917000000,-3.5449409,-655.97369,-12.993582
4918000000,-3.5406821,-656.29059,-12.881353
4919000000,-3.5659585,-656.56714,-12.84947
4920000000,-3.568361,-656.5882,-12.710064
4921000000,-3.5582311,-657.11914,-12.688702
4922000000,-3.5818594,-657.42834,-12.623822
4923000000,-3.6040888,-657.60181,-12.555021
4924000000,-3.5858474,-657.84113,-12.488149
4925000000,-3.6152873,-658.09021,-12.405252
4926000000,-3.6090133,-658.21564,-12.359416
4927000000,-3.623703,-658.36707,-12.267791
4928000000,-3.6329195,-658.70233,-12.243629
4929000000,-3.6209738,-659.02032,-12.131094
4930000000,-3.6537976,-659.06549,-12.127048
4931000000,-3.6462708,-659.47949,-12.033724
4932000000,-3.6541827,-659.72522,-11.951575
4933000000,-3.6783233,-660.0022,-11.961056
4934000000,-3.6819866,-660.24109,-11.90808
4935000000,-3.6689961,-660.54272,-11.784584
4936000000,-3.6843801,-660.77173,-11.74197
4937000000,-3.6971655,-660.90631,-11.643137
4938000000,-3.682164,-661.28949,-11.608669
4939000000,-3.728405,-661.34265,-11.502548
4940000000,-3.7169793,-661.58124,-11.475733
4941000000,-3.7322223,-662.12024,-11.461071
4942000000,-3.7443914,-662.17438,-11.342721
4943000000,-3.7337346,-662.37982,-11.242355
4944000000,-3.7456858,-662.8988,-11.283643
4945000000,-3.7680881,-663.03497,-11.172662
4946000000,-3.7774312,-663.23676,-11.157754
4947000000,-3.7856903,-663.48987,-11.036192
4948000000,-3.8039768,-663.66913,-11.009607
4949000000,-3.8171747,-663.97894,-10.955723
4950000000,-3.7932518,-664.0636,-10.868665
4951000000,-3.8094068,-664.32062,-10.779817
4952000000,-3.8232346,-664.57568,-10.753805
4953000000,-3.8522155,-664.95618,-10.71501
4954000000,-3.8606813,-665.02899,-10.676874
4955000000,-3.8561375,-665.38843,-10.621941
4956000000,-3.882833,-665.64484,-10.552439
4957000000,-3.8717978,-665.89026,-10.514686
4958000000,-3.904278,-666.02142,-10.445618
4959000000,-3.9090307,-666.34875,-10.358199
4960000000,-3.9322772,-666.63715,-10.345624
4961000000,-3.9217124,-666.90808,-10.341189
4962000000,-3.9516077,-667.12274,-10.26695
4963000000,-3.931371,-667.29669,-10.166478
4964000000,-3.9522729,-667.52985,-10.203512
4965000000,-3.9541135,-667.81421,-10.108019
4966000000,-3.9672246,-668.10059,-10.043821
4967000000,-3.9822781,-668.2218,-10.050204
4968000000,-3.9882758,-668.51294,-9.9767017
4969000000,-3.9965603,-668.86951,-9.9767094
4970000000,-4.0034938,-668.97614,-9.8797436
4971000000,-4.0122128,-669.14795,-9.8497257
4972000000,-4.03231,-669.3775,-9.819066
4973000000,-4.0286374,-669.7652,-9.7922449
4974000000,-4.0537233,-669.78284,-9.7059669
4975000000,-4.0483961,-670.11639,-9.7452517
4976000000,-4.082612,-670.32977,-9.6267433
4977000000,-4.0730872,-670.60968,-9.5596113
4978000000,-4.0963168,-670.94531,-9.5353374
4979000000,-4.0925546,-671.10193,-9.4138603
4980000000,-4.0884819,-671.43439,-9.4680052
4981000000,-4.0973973,-671.65302,-9.3854675
4982000000,-4.1173849,-671.83661,-9.3478737
4983000000,-4.110168,-672.04529,-9.2849207
4984000000,-4.1398177,-672.26416,-9.2823114
4985000000,-4.1242127,-672.38086,-9.2381659
4986000000,-4.1580825,-672.70227,-9.1826468
4987000000,-4.1472592,-672.8703,-9.1011314
4988000000,-4.1599655,-673.21741,-9.0870504
4989000000,-4.1763678,-673.34888,-9.0497789
4990000000,-4.1885881,-673.5954,-9.0377722
4991000000,-4.2017055,-673.8302,-9.0318108
4992000000,-4.1957955,-674.1731,-8.9542465
4993000000,-4.2331886,-674.28937,-8.8940916
4994000000,-4.2233915,-674.6084,-8.8742847
4995000000,-4.2348971,-674.7998,-8.8527222
4996000000,-4.2358532,-674.98651,-8.8062944
4997000000,-4.2757263,-675.36395,-8.7926512
4998000000,-4.2724962,-675.54071,-8.7476244
4999000000,-4.298789,-675.82507,-8.7213516
